"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00143483","1959-10","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","9",",6","6",",6","1","","","","89.7",",,6,02,","399.1",",,,6"
"USC00143483","1959-11","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","1",",6","0",",6","","","","","13.2",",,6,04,","14.5",",,,6"
"USC00143483","1959-12","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","4",",6","1",",6","2","","","","33.3",",,6,17,","70.2",",,,6"
"USC00143483","1960-01","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","5",",6","0",",6","5","","","","12.7",",,6,14,","34.6",",,,6"
"USC00143483","1960-02","37.09444","-95.94222","231.6","HAVANA, KS US","9","1,6","7","1,6","0","1,6","2","","","","18.8","1,,6,05,","53.8","1,,,6"
"USC00143483","1960-03","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","7",",6","0",",6","1","","","","11.9",",,6,30,","44.4",",,,6"
"USC00143483","1960-04","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","6",",6","1",",6","","","","","46.5",",,6,14,","78.4",",,,6"
"USC00143483","1960-05","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","7",",6","1",",6","","","","","38.1",",,6,29,","98.0",",,,6"
"USC00143483","1960-06","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","5",",6","0",",6","","","","","7.9",",,6,06,","31.8",",,,6"
"USC00143483","1960-07","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","7",",6","0",",6","","","","","20.3",",,6,04,","71.8",",,,6"
"USC00143483","1960-08","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","6",",6","1",",6","1","","","","57.4",",,6,08,","129.0",",,,6"
"USC00143483","1960-09","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","1",",6","0",",6","","","","","11.2",",,6,24,","13.7",",,,6"
"USC00143483","1960-10","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","7",",6","2",",6","2","","","","37.8",",,6,30,","113.7",",,,6"
"USC00143483","1960-11","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","2",",6","0",",6","2","","","","17.3",",,6,16,","26.0",",,,6"
"USC00143483","1960-12","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","2",",6","1",",6","","","","","43.7",",,6,11,","65.1",",,,6"
"USC00143483","1961-01","37.09444","-95.94222","231.6","HAVANA, KS US","2",",6","1",",6","0",",6","2","","","","8.9",",,6,15,","10.2",",,,6"
"USC00143483","1961-02","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","2",",6","0",",6","2","","","","15.5",",,6,18,","29.0",",,,6"
"USC00143483","1961-03","37.09444","-95.94222","231.6","HAVANA, KS US","13",",6","8",",6","0",",6","","","","","20.6",",,6,18,","74.6",",,,6"
"USC00143483","1961-04","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","7",",6","1",",6","","","","","69.6",",,6,21,","132.8",",,,6"
"USC00143483","1961-05","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","11",",6","4",",6","","","","","89.2",",,6,01,","350.2",",,,6"
"USC00143483","1961-06","37.09444","-95.94222","231.6","HAVANA, KS US","12",",6","5",",6","1",",6","","","","","43.4",",,6,14,","96.4",",,,6"
"USC00143483","1961-07","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","8",",6","1",",6","2","","","","35.6",",,6,22,","118.4",",,,6"
"USC00143483","1961-08","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","3",",6","2",",6","3","","","","86.6",",,6,14,","148.5",",,,6"
"USC00143483","1961-09","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","4",",6","2",",6","2","","","","120.7",",,6,13,","184.9",",,,6"
"USC00143483","1961-10","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","6",",6","3",",6","2","","","","69.9",",,6,30,","150.6",",,,6"
"USC00143483","1961-11","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","8",",6","2",",6","3","","","","43.7",",,6,02,","134.1",",,,6"
"USC00143483","1961-12","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","5",",6","0",",6","4","","","","21.6",",,6,09,","39.4",",,,6"
"USC00143483","1962-01","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","5",",6","0",",6","3","","","","6.4",",,6,19,","24.5",",,,6"
"USC00143483","1962-02","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","2",",6","0",",6","3","","","","7.1",",,6,15,","14.3",",,,6"
"USC00143483","1962-03","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","4",",6","0",",6","1","","","","22.1",",,6,21,","40.7",",,,6"
"USC00143483","1962-04","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","5",",6","0",",6","","","","","10.7",",,6,23,","36.5",",,,6"
"USC00143483","1962-05","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","1",",6","1",",6","","","","","32.0",",,6,29,","33.3",",,,6"
"USC00143483","1962-06","37.09444","-95.94222","231.6","HAVANA, KS US","12",",6","8",",6","0",",6","1","","","","22.9",",,6,02,","72.0",",,,6"
"USC00143483","1962-07","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","4",",6","0",",6","","","","","18.8",",,6,11,","47.3",",,,6"
"USC00143483","1962-08","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","4",",6","1",",6","1","","","","29.7",",,6,01,","63.0",",,,6"
"USC00143483","1962-09","37.09444","-95.94222","231.6","HAVANA, KS US","15",",6","13",",6","4",",6","","","","","112.8",",,6,15,","302.1",",,,6"
"USC00143483","1962-10","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","5",",6","0",",6","","","","","23.9",",,6,29,","51.5",",,,6"
"USC00143483","1962-11","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","2",",6","1",",6","2","","","","29.5",",,6,27,","38.7",",,,6"
"USC00143483","1962-12","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","3",",6","0",",6","3","","","","10.2",",,6,20,","22.0",",,,6"
"USC00143483","1963-01","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","2",",6","1",",6","3","","","","29.7",",,6,05,","34.3",",,,6"
"USC00143483","1963-02","37.09444","-95.94222","231.6","HAVANA, KS US","2",",6","0",",6","0",",6","5","","","","0.3",",,6,24,+","0.6",",,,6"
"USC00143483","1963-03","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","6",",6","1",",6","","","","","28.2",",,6,05,","93.9",",,,6"
"USC00143483","1963-04","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","2",",6","0",",6","","","","","11.2",",,6,25,","21.1",",,,6"
"USC00143483","1963-05","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","5",",6","0",",6","2","","","","21.3",",,6,27,","68.6",",,,6"
"USC00143483","1963-06","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","3",",6","1",",6","1","","","","26.7",",,6,16,","62.5",",,,6"
"USC00143483","1963-07","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","5",",6","0",",6","","","","","17.0",",,6,13,","55.9",",,,6"
"USC00143483","1963-08","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","5",",6","2",",6","1","","","","43.7",",,6,07,","113.8",",,,6"
"USC00143483","1963-09","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","4",",6","0",",6","1","","","","16.3",",,6,04,","28.5",",,,6"
"USC00143483","1963-10","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","2",",6","1",",6","","","","","37.1",",,6,21,","42.9",",,,6"
"USC00143483","1963-11","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","4",",6","0",",6","1","","","","19.6",",,6,20,","39.7",",,,6"
"USC00143483","1963-12","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","2",",6","0",",6","1","","","","9.1",",,6,22,","16.4",",,,6"
"USC00143483","1964-01","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","1",",6","0",",6","1","","","","11.4",",,6,31,","14.5",",,,6"
"USC00143483","1964-02","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","4",",6","0",",6","","","","","11.9",",,6,06,","32.2",",,,6"
"USC00143483","1964-03","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","3",",6","0",",6","","","","","16.0",",,6,05,","41.9",",,,6"
"USC00143483","1964-04","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","6",",6","1",",6","","","","","43.2",",,6,05,","100.7",",,,6"
"USC00143483","1964-05","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","7",",6","2",",6","","","","","49.5",",,6,28,","123.2",",,,6"
"USC00143483","1964-06","37.09444","-95.94222","231.6","HAVANA, KS US","12","1,6","6","1,6","1","1,6","","","","","31.2","1,,6,23,","70.6","1,,,6"
"USC00143483","1964-07","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","2",",6","0",",6","","","","","3.0",",,6,02,","12.8",",,,6"
"USC00143483","1964-08","37.09444","-95.94222","231.6","HAVANA, KS US","13",",6","9",",6","2",",6","","","","","45.2",",,6,28,","178.1",",,,6"
"USC00143483","1964-09","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","3",",6","0",",6","2","","","","10.9",",,6,06,","31.9",",,,6"
"USC00143483","1964-10","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","1",",6","0",",6","7","","","","15.7",",,6,26,","17.0",",,,6"
"USC00143483","1964-11","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","7",",6","1",",6","1","","","","27.9",",,6,16,","109.9",",,,6"
"USC00143483","1964-12","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","3",",6","0",",6","5","","","","17.8",",,6,10,","30.1",",,,6"
"USC00143483","1965-01","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","6",",6","1",",6","2","","","","31.2",",,6,22,","56.3",",,,6"
"USC00143483","1965-02","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","4",",6","0",",6","","","","","11.2",",,6,24,","25.4",",,,6"
"USC00143483","1965-03","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","2",",6","1",",6","1","","","","34.3",",,6,17,","49.1",",,,6"
"USC00143483","1965-04","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","6",",6","2",",6","","","","","65.3",",,6,03,","186.4",",,,6"
"USC00143483","1965-05","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","5",",6","2",",6","","","","","92.2",",,6,09,","161.8",",,,6"
"USC00143483","1965-06","37.09444","-95.94222","231.6","HAVANA, KS US","15",",6","12",",6","2",",6","1","","","","46.7",",,6,21,","158.8",",,,6"
"USC00143483","1965-07","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","4",",6","1",",6","1","","","","30.0",",,6,06,","60.8",",,,6"
"USC00143483","1965-08","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","7",",6","1",",6","1","","","","30.0",",,6,31,","96.1",",,,6"
"USC00143483","1965-09","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","8",",6","3",",6","1","","","","57.2",",,6,21,","173.0",",,,6"
"USC00143483","1965-10","37.09444","-95.94222","231.6","HAVANA, KS US","1",",6","1",",6","0",",6","1","","","","5.1",",,6,19,","5.1",",,,6"
"USC00143483","1965-11","37.09444","-95.94222","231.6","HAVANA, KS US","1",",6","0",",6","0",",6","2","","","","0.5",",,6,12,","0.5",",,,6"
"USC00143483","1965-12","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","4",",6","1",",6","","","","","48.5",",,6,24,","75.1",",,,6"
"USC00143483","1966-01","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","2",",6","0",",6","1","","","","10.4",",,6,01,","15.7",",,,6"
"USC00143483","1966-02","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","5",",6","0",",6","3","","","","19.8",",,6,28,","49.3",",,,6"
"USC00143483","1966-03","37.09444","-95.94222","231.6","HAVANA, KS US","2",",6","2",",6","0",",6","2","","","","9.7",",,6,18,","19.1",",,,6"
"USC00143483","1966-04","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","3",",6","0",",6","3","","","","21.6",",,6,23,","34.5",",,,6"
"USC00143483","1966-05","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","4",",6","0",",6","","","","","21.6",",,6,21,","54.4",",,,6"
"USC00143483","1966-06","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","6",",6","2",",6","","","","","59.2",",,6,08,","160.9",",,,6"
"USC00143483","1966-07","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","5",",6","1",",6","1","","","","29.5",",,6,29,","69.9",",,,6"
"USC00143483","1966-08","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","6",",6","0",",6","4","","","","16.0",",,6,02,","66.8",",,,6"
"USC00143483","1966-09","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","4",",6","0",",6","4","","","","18.0",",,6,01,","40.6",",,,6"
"USC00143483","1966-10","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","3",",6","0",",6","","","","","18.5",",,6,18,","33.0",",,,6"
"USC00143483","1966-11","37.09444","-95.94222","231.6","HAVANA, KS US","2",",6","1",",6","0",",6","3","","","","5.6",",,6,05,","7.4",",,,6"
"USC00143483","1966-12","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","2",",6","0",",6","1","","","","16.5",",,6,22,","33.6",",,,6"
"USC00143483","1967-01","37.09444","-95.94222","231.6","HAVANA, KS US","2",",6","2",",6","1",",6","2","","","","51.8",",,6,26,","64.8",",,,6"
"USC00143483","1967-02","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","2",",6","0",",6","","","","","15.7",",,6,27,","21.5",",,,6"
"USC00143483","1967-03","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","3",",6","0",",6","4","","","","12.2",",,6,26,","28.5",",,,6"
"USC00143483","1967-04","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","7",",6","1",",6","","","","","29.7",",,6,13,","113.1",",,,6"
"USC00143483","1967-05","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","4",",6","1",",6","","","","","38.4",",,6,30,","86.9",",,,6"
"USC00143483","1967-06","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","9",",6","2",",6","1","","","","115.1",",,6,11,","211.4",",,,6"
"USC00143483","1967-07","37.09444","-95.94222","231.6","HAVANA, KS US","13",",6","7",",6","2",",6","2","","","","77.2",",,6,25,","166.1",",,,6"
"USC00143483","1967-08","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","3",",6","0",",6","2","","","","7.1",",,6,07,","17.9",",,,6"
"USC00143483","1967-09","37.09444","-95.94222","231.6","HAVANA, KS US","12",",6","9",",6","3",",6","3","","","","33.3",",,6,04,","148.2",",,,6"
"USC00143483","1967-10","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","7",",6","0",",6","","","","","23.6",",,6,08,","90.5",",,,6"
"USC00143483","1967-11","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","3",",6","0",",6","1","","","","10.2",",,6,30,","25.5",",,,6"
"USC00143483","1967-12","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","3",",6","0",",6","2","","","","9.1",",,6,03,","28.0",",,,6"
"USC00143483","1968-01","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","5",",6","0",",6","6","","","","21.3",",,6,30,","43.6",",,,6"
"USC00143483","1968-02","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","1",",6","0",",6","","","","","3.0",",,6,21,","8.4",",,,6"
"USC00143483","1968-03","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","6",",6","1",",6","2","","","","30.0",",,6,19,","77.4",",,,6"
"USC00143483","1968-04","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","5",",6","0",",6","1","","","","15.7",",,6,03,","55.2",",,,6"
"USC00143483","1968-05","37.09444","-95.94222","231.6","HAVANA, KS US","15",",6","10",",6","1",",6","1","","","","51.3",",,6,25,","135.5",",,,6"
"USC00143483","1968-06","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","6",",6","0",",6","4","","","","15.5",",,6,15,","51.0",",,,6"
"USC00143483","1968-07","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","5",",6","1",",6","4","","","","31.8",",,6,01,","95.1",",,,6"
"USC00143483","1968-08","37.09444","-95.94222","231.6","HAVANA, KS US","12",",6","8",",6","1",",6","4","","","","41.9",",,6,11,","113.7",",,,6"
"USC00143483","1968-09","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","2",",6","2",",6","","","","","31.8",",,6,04,","64.8",",,,6"
"USC00143483","1968-10","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","5",",6","2",",6","1","","","","39.4",",,6,09,","103.8",",,,6"
"USC00143483","1968-11","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","4",",6","2",",6","1","","","","32.8",",,6,03,","105.7",",,,6"
"USC00143483","1968-12","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","5",",6","0",",6","2","","","","14.5",",,6,22,","39.5",",,,6"
"USC00143483","1969-01","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","4",",6","0",",6","4","","","","20.6",",,6,29,","37.6",",,,6"
"USC00143483","1969-02","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","3",",6","0",",6","8","","","","17.5",",,6,15,","31.0",",,,6"
"USC00143483","1969-03","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","3",",6","2",",6","2","","","","35.6",",,6,24,","77.1",",,,6"
"USC00143483","1969-04","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","6",",6","1",",6","1","","","","29.7",",,6,17,","86.8",",,,6"
"USC00143483","1969-05","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","8",",6","1",",6","3","","","","82.3",",,6,30,","162.3",",,,6"
"USC00143483","1969-06","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","10",",6","3",",6","1","","","","89.2",",,6,24,","210.7",",,,6"
"USC00143483","1969-07","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","4",",6","0",",6","1","","","","14.2",",,6,20,","37.1",",,,6"
"USC00143483","1969-08","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","2",",6","0",",6","2","","","","18.3",",,6,15,","24.6",",,,6"
"USC00143483","1969-09","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","5",",6","1",",6","","","","","130.0",",,6,16,","183.8",",,,6"
"USC00143483","1969-10","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","4",",6","1",",6","","","","","55.4",",,6,12,","95.3",",,,6"
"USC00143483","1969-11","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","2",",6","0",",6","","","","","4.1",",,6,11,","8.8",",,,6"
"USC00143483","1969-12","37.09444","-95.94222","231.6","HAVANA, KS US","10",",6","3",",6","0",",6","","","","","13.2",",,6,11,","32.4",",,,6"
"USC00143483","1970-01","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","1",",6","0",",6","","","","","6.9",",,6,18,","10.0",",,,6"
"USC00143483","1970-02","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","0",",6","0",",6","","","","","1.8",",,6,22,","6.1",",,,6"
"USC00143483","1970-03","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","5",",6","0",",6","","","","","22.1",",,6,16,","63.7",",,,6"
"USC00143483","1970-04","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","10",",6","5",",6","","","","","83.3",",,6,30,","388.3",",,,6"
"USC00143483","1970-05","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","7",",6","3",",6","","","","","66.3",",,6,15,","203.0",",,,6"
"USC00143483","1970-06","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","11",",6","6",",6","","","","","139.2",",,6,12,","434.6",",,,6"
"USC00143483","1970-07","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","3",",6","0",",6","","","","","3.8",",,6,31,+","12.2",",,,6"
"USC00143483","1970-08","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","2",",6","0",",6","","","","","11.9",",,6,01,","16.2",",,,6"
"USC00143483","1970-09","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","11",",6","5",",6","","","","","139.7",",,6,23,","404.1",",,,6"
"USC00143483","1970-10","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","6",",6","3",",6","","","","","58.4",",,6,07,","158.6",",,,6"
"USC00143483","1970-11","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","1",",6","0",",6","","","","","6.6",",,6,20,","8.2",",,,6"
"USC00143483","1970-12","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","3",",6","0",",6","","","","","14.0",",,6,16,","36.3",",,,6"
"USC00143483","1971-01","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","2",",6","1",",6","","","","","90.2",",,6,03,","97.0",",,,6"
"USC00143483","1971-02","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","4",",6","2",",6","","","","","40.1",",,6,04,","84.0",",,,6"
"USC00143483","1971-03","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","2",",6","0",",6","","","","","3.0",",,6,10,","7.6",",,,6"
"USC00143483","1971-04","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","7",",6","0",",6","","","","","11.9",",,6,23,","42.3",",,,6"
"USC00143483","1971-05","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","6",",6","2",",6","","","","","73.7",",,6,22,","132.7",",,,6"
"USC00143483","1971-06","37.09444","-95.94222","231.6","HAVANA, KS US","9","1,6","5","1,6","3","1,6","","","","","46.7","1,,6,23,","131.6","1,,,6"
"USC00143483","1971-07","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","11",",6","6",",6","","","","","35.8",",,6,04,","257.4",",,,6"
"USC00143483","1971-08","37.09444","-95.94222","231.6","HAVANA, KS US","3",",6","0",",6","0",",6","","","","","1.5",",,6,07,","3.8",",,,6"
"USC00143483","1971-09","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","5",",6","4",",6","","","","","149.6",",,6,18,","372.9",",,,6"
"USC00143483","1971-10","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","7",",6","3",",6","","","","","136.1",",,6,20,","254.7",",,,6"
"USC00143483","1971-11","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","3",",6","1",",6","","","","","40.6",",,6,23,","53.6",",,,6"
"USC00143483","1971-12","37.09444","-95.94222","231.6","HAVANA, KS US","12",",6","8",",6","3",",6","","","","","55.6",",,6,14,","190.5",",,,6"
"USC00143483","1972-01","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","1",",6","0",",6","","","","","4.8",",,6,02,","9.0",",,,6"
"USC00143483","1972-02","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","2",",6","0",",6","","","","","10.9",",,6,11,","14.7",",,,6"
"USC00143483","1972-03","37.09444","-95.94222","231.6","HAVANA, KS US","5",",6","3",",6","1",",6","","","","","31.5",",,6,24,","61.5",",,,6"
"USC00143483","1972-04","37.09444","-95.94222","231.6","HAVANA, KS US","7",",6","5",",6","3",",6","","","","","38.6",",,6,15,","136.9",",,,6"
"USC00143483","1972-05","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","6",",6","1",",6","","","","","40.6",",,6,01,","71.8",",,,6"
"USC00143483","1972-06","37.09444","-95.94222","231.6","HAVANA, KS US","8",",6","2",",6","1",",6","","","","","45.0",",,6,19,","62.7",",,,6"
"USC00143483","1972-07","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","8",",6","4",",6","","","","","179.8",",,6,19,","407.3",",,,6"
"USC00143483","1972-08","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","5",",6","2",",6","","","","","70.6",",,6,31,","137.8",",,,6"
"USC00143483","1972-09","37.09444","-95.94222","231.6","HAVANA, KS US","11",",6","6",",6","3",",6","","","","","70.1",",,6,26,","164.5",",,,6"
"USC00143483","1972-10","37.09444","-95.94222","231.6","HAVANA, KS US","9",",6","7",",6","5",",6","1","","","","153.9",",,6,22,","349.2",",,,6"
"USC00143483","1972-11","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","10",",6","4",",6","","","","","134.1",",,6,13,","308.8",",,,6"
"USC00143483","1972-12","37.09444","-95.94222","231.6","HAVANA, KS US","6",",6","2",",6","1",",6","","","","","52.6",",,6,12,","61.6",",,,6"
"USC00143483","1973-04","37.09444","-95.94222","231.6","HAVANA, KS US","14",",6","8",",6","5",",6","","","","","109.2",",,6,16,","339.0",",,,6"
"USC00143483","1973-05","37.09444","-95.94222","231.6","HAVANA, KS US","13",",6","9",",6","6",",6","","","","","56.6",",,6,01,","284.0",",,,6"
"USC00143483","1973-07","37.09444","-95.94222","231.6","HAVANA, KS US","12",",6","9",",6","5",",6","","","","","71.6",",,6,05,","246.9",",,,6"
"USC00143483","1973-08","37.09444","-95.94222","231.6","HAVANA, KS US","4",",6","1",",6","0",",6","","","","","5.1",",,6,09,","6.4",",,,6"
