"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN022030400","1975-01","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1975-02","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,28,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1975-03","15.417","73.783","62.0","MORMUGAO, IN","","","1",",I","0",",I","0",",I","","","","","","","","","","","","","0.5",",,I,09,","","","","","0.5",",,,I","","","","","",""
"IN022030400","1975-04","15.417","73.783","62.0","MORMUGAO, IN","","","2",",I","1",",I","0",",I","","","","","","","","","","","","","5.6",",,I,30,","","","","","7.1",",,,I","","","","","",""
"IN022030400","1975-05","15.417","73.783","62.0","MORMUGAO, IN","","","4",",I","3",",I","1",",I","","","","","","","","","","","","","59.9",",,I,02,","","","","","104.9",",,,I","","","","","",""
"IN022030400","1975-06","15.417","73.783","62.0","MORMUGAO, IN","","","26",",I","26",",I","18",",I","","","","","","","","","","","","","235.2",",,I,19,","","","","","2132.0",",,,I","","","","","",""
"IN022030400","1975-07","15.417","73.783","62.0","MORMUGAO, IN","","","28",",I","27",",I","20",",I","","","","","","","","","","","","","300.0",",,I,09,","","","","","2393.6",",,,I","","","","","",""
"IN022030400","1975-08","15.417","73.783","62.0","MORMUGAO, IN","","","31",",I","28",",I","12",",I","","","","","","","","","","","","","313.2",",,I,03,","","","","","1440.3",",,,I","","","","","",""
"IN022030400","1975-09","15.417","73.783","62.0","MORMUGAO, IN","","","20",",I","19",",I","15",",I","","","","","","","","","","","","","226.1",",,I,02,","","","","","1476.0",",,,I","","","","","",""
"IN022030400","1975-10","15.417","73.783","62.0","MORMUGAO, IN","","","18",",I","16",",I","4",",I","","","","","","","","","","","","","200.2",",,I,19,","","","","","482.3",",,,I","","","","","",""
"IN022030400","1975-11","15.417","73.783","62.0","MORMUGAO, IN","","","3",",I","3",",I","1",",I","","","","","","","","","","","","","37.1",",,I,05,","","","","","73.0",",,,I","","","","","",""
"IN022030400","1975-12","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1976-01","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1976-02","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,29,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1976-03","15.417","73.783","62.0","MORMUGAO, IN","","","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,31,+","","","","","0.0","2,,,I","","","","","",""
"IN022030400","1976-04","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1976-05","15.417","73.783","62.0","MORMUGAO, IN","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","9.7",",,I,31,","","","","","10.5",",,,I","","","","","",""
"IN022030400","1976-06","15.417","73.783","62.0","MORMUGAO, IN","","","24",",I","21",",I","14",",I","","","","","","","","","","","","","378.7",",,I,26,","","","","","1688.1",",,,I","","","","","",""
"IN022030400","1976-09","15.417","73.783","62.0","MORMUGAO, IN","","","17",",I","16",",I","8",",I","","","","","","","","","","","","","191.0",",,I,02,","","","","","755.8",",,,I","","","","","",""
"IN022030400","1976-10","15.417","73.783","62.0","MORMUGAO, IN","","","5",",I","5",",I","0",",I","","","","","","","","","","","","","9.9",",,I,23,","","","","","32.8",",,,I","","","","","",""
"IN022030400","1976-11","15.417","73.783","62.0","MORMUGAO, IN","","","10",",I","9",",I","3",",I","","","","","","","","","","","","","196.9",",,I,21,","","","","","367.7",",,,I","","","","","",""
"IN022030400","1977-01","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1977-02","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,28,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1977-03","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1977-04","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,30,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1977-05","15.417","73.783","62.0","MORMUGAO, IN","","","8",",I","5",",I","3",",I","","","","","","","","","","","","","76.7",",,I,21,","","","","","182.4",",,,I","","","","","",""
"IN022030400","1977-06","15.417","73.783","62.0","MORMUGAO, IN","","","25",",I","22",",I","15",",I","","","","","","","","","","","","","599.2",",,I,17,","","","","","2046.6",",,,I","","","","","",""
"IN022030400","1977-07","15.417","73.783","62.0","MORMUGAO, IN","","","31",",I","30",",I","19",",I","","","","","","","","","","","","","383.5",",,I,19,","","","","","2721.8",",,,I","","","","","",""
"IN022030400","1977-08","15.417","73.783","62.0","MORMUGAO, IN","","","25",",I","22",",I","11",",I","","","","","","","","","","","","","155.4",",,I,11,","","","","","1040.4",",,,I","","","","","",""
"IN022030400","1977-09","15.417","73.783","62.0","MORMUGAO, IN","","","15",",I","10",",I","8",",I","","","","","","","","","","","","","174.2",",,I,02,","","","","","627.8",",,,I","","","","","",""
"IN022030400","1977-10","15.417","73.783","62.0","MORMUGAO, IN","","","9",",I","8",",I","2",",I","","","","","","","","","","","","","95.0",",,I,05,","","","","","240.4",",,,I","","","","","",""
"IN022030400","1977-11","15.417","73.783","62.0","MORMUGAO, IN","","","9",",I","7",",I","3",",I","","","","","","","","","","","","","87.9",",,I,22,","","","","","189.5",",,,I","","","","","",""
"IN022030400","1977-12","15.417","73.783","62.0","MORMUGAO, IN","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","2.5",",,I,05,","","","","","2.5",",,,I","","","","","",""
"IN022030400","1978-01","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1978-02","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,28,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1978-03","15.417","73.783","62.0","MORMUGAO, IN","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"IN022030400","1978-04","15.417","73.783","62.0","MORMUGAO, IN","","","2",",I","1",",I","1",",I","","","","","","","","","","","","","44.2",",,I,30,","","","","","46.2",",,,I","","","","","",""
"IN022030400","1978-05","15.417","73.783","62.0","MORMUGAO, IN","","","12",",I","9",",I","6",",I","","","","","","","","","","","","","224.8",",,I,30,","","","","","449.3",",,,I","","","","","",""
"IN022030400","1978-06","15.417","73.783","62.0","MORMUGAO, IN","","","30",",I","28",",I","15",",I","","","","","","","","","","","","","307.6",",,I,08,","","","","","1655.0",",,,I","","","","","",""
"IN022030400","1978-07","15.417","73.783","62.0","MORMUGAO, IN","","","31",",I","30",",I","24",",I","","","","","","","","","","","","","601.2",",,I,14,","","","","","2892.6",",,,I","","","","","",""
"IN022030400","1978-08","15.417","73.783","62.0","MORMUGAO, IN","","","30",",I","27",",I","12",",I","","","","","","","","","","","","","140.0",",,I,16,","","","","","786.9",",,,I","","","","","",""
"IN022030400","1978-09","15.417","73.783","62.0","MORMUGAO, IN","","","20",",I","17",",I","6",",I","","","","","","","","","","","","","125.2",",,I,03,","","","","","484.4",",,,I","","","","","",""
"IN022030400","1978-10","15.417","73.783","62.0","MORMUGAO, IN","","","4",",I","4",",I","0",",I","","","","","","","","","","","","","24.9",",,I,19,","","","","","52.3",",,,I","","","","","",""
