"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00205165","1906-07","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","69.8","2,6","9",",6","5",",6","0",",6","0","2,6","0",",6","0","1,6","0","1,6","0","2,6","29","2,6","6","2,6","3.9","1,6,06,","0","2,,6,31,+","0",",,6,31,+","6.1",",,6,22,","35.0","2,6,14,","12.9","6","12.9","2,6","27.5",",,,6","0",",,,6","20.37","2,6","28.70","2,,,6","12.04","1,,,6"
"USC00205165","1906-08","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","114.7",",6","11",",6","7",",6","2",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","8",",6","5.6",",6,12,","0",",,6,31,+","0",",,6,31,+","50.0",",,6,21,","33.3",",6,02,","23.8","6","10.9",",6","162.6",",,,6","0",",,,6","21.68",",6","28.75",",,,6","14.62",",,,6"
"USC00205165","1906-09","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","52.6","1,6","3",",6","3",",6","1",",6","0","3,6","0",",6","0","1,6","0","1,6","0",",6","27",",6","6",",6","1.1","1,6,14,","0","3,,6,30,+","0",",,6,30,+","69.9",",,6,29,","35.0",",6,10,","75.5","6","51.7",",6","89.7",",,,6","0",",,,6","18.51","1,6","26.41",",,,6","10.62","1,,,6"
"USC00205165","1906-10","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","0.0","1,6","8",",6","7",",6","0",",6","1","1,6","1",",6","0","1,6","10","1,6","0",",6","7",",6","0",",6","-10.6","1,6,11,","25","1,,6,29,","38",",,6,29,","17.3",",,6,07,","25.6",",6,14,","378.0","6","302.5",",6","70.2",",,,6","38",",,,6","8.33","1,6","14.40",",,,6","2.26","1,,,6"
"USC00205165","1906-11","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","0.0",",6","8",",6","6",",6","2",",6","0",",6","0",",6","0",",6","22",",6","0",",6","0",",6","0",",6","-6.7",",6,14,+","0",",,6,30,+","0",",T,6,11,","31.5",",,6,26,","16.7",",6,05,","842.1","6","464.1",",6","89.2",",,,6","0",",T,,6","2.86",",6","6.82",",,,6","-1.10",",,,6"
"USC00205165","1907-01","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","","","10",",6","6",",6","0",",6","","","2","2,6","","","","","","","","","","","","","","","51","2,,6,20,","24.1",",,6,19,","","","","","","","62.3",",,,6","128","2,,,6","","","","","",""
"USC00205165","1907-03","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","0.0","1,6","10",",6","6",",6","3",",6","7","2,6","1","1,6","3","1,6","23","1,6","8",",6","0",",6","0",",6","-20.6","1,6,05,","127","2,,6,07,","51","1,,6,02,","27.9",",,6,29,","18.3",",6,25,","","","512.0",",6","97.6",",,,6","77","1,,,6","1.04","1,6","6.94",",,,6","-4.86","1,,,6"
"USC00205165","1907-04","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","0.0",",6","4",",6","3",",6","0",",6","0",",6","0",",6","0",",6","25",",6","3",",6","0",",6","0",",6","-9.4",",6,25,+","0",",T,6,29,+","0",",T,6,29,+","23.6",",,6,24,","19.4",",6,03,","","","482.0",",6","52.9",",,,6","0",",T,,6","2.27",",6","7.53",",,,6","-2.99",",,,6"
"USC00205165","1907-05","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","","","3",",6","3",",6","0",",6","0",",6","0",",6","","","","","0","2,6","9","2,6","0","2,6","","","0",",,6,31,+","0",",T,6,27,+","20.3",",,6,16,","26.1","2,6,13,","","","","","45.7",",,,6","0",",T,,6","","","16.68","2,,,6","",""
"USC00205165","1907-07","43.86472","-85.84167","253.0","MARLBOROUGH, MI US","109.5",",6","6",",6","5",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","9",",6","1.7",",6,05,","0",",,6,31,+","0",",,6,31,+","20.3",",,6,21,","36.7",",6,18,","24.7","","24.7",",6","53.3",",,,6","0",",,,6","21.07",",6","29.43",",,,6","12.71",",,,6"
