"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00411880","2004-05","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","331.4","0","175.9","2,0","10","1,0","6","1,0","4","1,0","","","0","1,0","0","2,0","0","2,0","0","2,0","29","2,0","1","2,0","","","","","9.4","2,0,03,","","","0","1,,0,31,+","65.8","1,,0,14,","32.2","2,0,29,","132.4",",,,0","","","  25.0","2,,,0,5,2","0.0","2,0","  27.2","2,,,0,5,2","  18.3","2,,,0,5,2","  21.7","2,,,0,5,2","  21.8","2,,,0,5,2","  24.3","2,,,0,5,2","184.8","1,,,0","0","1,,,0","24.40","2,0","29.35","2,,,0","19.45","2,,,0","4208","2,,,0"
"USC00411880","2004-06","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","582.6","0","251.2","2,0","17",",0","9",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","29","1,0","16","1,0","","","","","18.9","2,0,05,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,26,","34.4","1,0,05,+","149.7",",,,0","","","  26.7",",,,0,5,2","0.0","1,0","  29.4",",,,0,5,2","  21.7",",,,0,5,2","  25.6",",,,0,5,2","  25.3",",,,0,5,2","  27.7",",,,0,5,2","138.0",",,,0","0",",,,0","27.26","2,0","31.70","1,,,0","22.83","2,,,0","3628",",,,0"
"USC00411880","2004-07","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","883.9","0","301.3",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","21.7",",0,27,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,01,","35.0",",0,31,+","144.6",",,,0","0.0","0","  28.3",",,,0,5,2","0.0",",0","  30.6",",,,0,5,2","  23.9",",,,0,5,2","  26.1",",,,0,5,2","  26.5",",,,0,5,2","  29.0",",,,0,5,2","59.0",",,,0","0",",,,0","28.05",",0","33.37",",,,0","22.73",",,,0","2934",",,,0"
"USC00411880","2004-08","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1174.5","0","290.6","2,0","9",",0","3",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","31",",0","24",",0","","","","","18.3","2,0,13,","0",",,0,31,+","0",",,0,31,+","37.8",",,0,12,","36.7",",0,12,+","161.7",",,,0","0.0","0","  28.3",",,,0,5,2","0.0",",0","  35.6",",,,0,5,2","  22.8",",,,0,5,2","  27.2",",,,0,5,2","  26.7",",,,0,5,2","  29.5",",,,0,5,2","58.0",",,,0","0",",,,0","28.23","2,0","33.79",",,,0","22.68","2,,,0","3288",",,,0"
"USC00411880","2004-09","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1434.1","0","259.6",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","17.8",",0,30,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,14,","36.1",",0,13,","128.9",",,,0","0.0","0","  27.2",",,,0,5,2","0.0",",0","  30.0",",,,0,5,2","  25.0",",,,0,5,2","  26.1",",,,0,5,2","  26.1",",,,0,5,2","  27.7",",,,0,5,2","47.9",",,,0","0",",,,0","26.99",",0","32.50",",,,0","21.47",",,,0","2864",",,,0"
"USC00411880","2004-10","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1642.8","0","208.7",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","10.6",",0,15,","0",",,0,31,+","0",",,0,31,+","51.3",",,0,14,","34.4",",0,02,","105.1",",,,0","1.6","0","  25.0",",,,0,5,2","1.6",",0","  27.8","1,,,0,5,2","  21.7",",,,0,5,2","  22.8","1,,,0,5,2","  23.9",",,,0,5,2","  25.4","1,,,0,5,2","105.6",",,,0","0",",,,0","25.01",",0","30.92",",,,0","19.11",",,,0","3648",",,,0"
"USC00411880","2004-11","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1685.3","0","42.5","1,0","14",",0","11",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","23",",0","0",",0","","","","","5.6","1,0,25,","0",",,0,30,+","0",",,0,30,+","59.9",",,0,22,","30.6",",0,01,","71.9",",,,0","44.0","0","  22.2","3,,,0,5,2","42.4",",0","  26.1","1,,,0,5,2","  17.2","3,,,0,5,2","  18.3","1,,,0,5,2","  19.5","3,,,0,5,2","  21.0","1,,,0,5,2","193.7",",,,0","0",",,,0","18.26","1,0","24.04",",,,0","12.48","1,,,0","4289",",,,0"
"USC00411880","2004-12","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1686.7","0","1.4","1,0","5","1,0","0","1,0","0","1,0","0","5,0","0","1,0","0","1,0","7","1,0","0",",0","14",",0","0",",0","","","","","-4.4","1,0,27,+","0","5,,0,31,+","0","1,,0,31,+","0.8","1,,0,04,+","27.2",",0,10,","69.3",",,,0","227.8","0","  18.9","2,,,0,5,2","183.8",",0","  20.0","2,,,0,5,2","   9.4","2,,,0,5,2","  10.6","2,,,0,5,2","  14.2","2,,,0,5,2","  15.8","2,,,0,5,2","2.7","1,,,0","0","1,,,0","12.36","1,0","19.77",",,,0","4.95","1,,,0","4249",",,,0"
"USC00411880","2005-01","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","20.3","0","20.3",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","","","0.6",",0,17,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,28,","26.7",",0,27,+","56.7",",,,0","376.9","0","  18.9","3,,,0,5,2","149.1",",0","  20.0","3,,,0,5,2","  11.7","3,,,0,5,2","  13.9","3,,,0,5,2","  14.8","3,,,0,5,2","  16.4","3,,,0,5,2","43.1",",,,0","0",",,,0","14.18",",0","20.37",",,,0","7.99",",,,0","4966",",,,0"
"USC00411880","2005-02","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","34.7","0","14.4","2,0","11",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","11",",0","0",",0","","","","","5.6","2,0,04,+","0",",,0,28,+","0",",,0,28,+","22.6",",,0,27,","28.9",",0,24,","40.2",",,,0","480.9","0","  18.3","3,,,0,5,2","104.0",",0","  20.0","3,,,0,5,2","  11.7","3,,,0,5,2","  11.7","3,,,0,5,2","  15.0","3,,,0,5,2","  16.2","3,,,0,5,2","72.4",",,,0","0",",,,0","14.99","2,0","19.50",",,,0","10.48","2,,,0","4364",",,,0"
"USC00411880","2005-03","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","54.6","0","19.9",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","3.9",",0,17,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,20,","32.2",",0,14,","96.1",",,,0","549.9","0","  18.9","1,,,0,5,2","69.0",",0","  21.7","1,,,0,5,2","  13.3","1,,,0,5,2","  15.6","1,,,0,5,2","  16.4","1,,,0,5,2","  18.1","1,,,0,5,2","74.7",",,,0","0",",,,0","16.75",",0","24.19",",,,0","9.30",",,,0","4514",",,,0"
"USC00411880","2005-04","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","115.7","0","61.1",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","5.0",",0,03,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,06,","31.1",",0,30,","128.6",",,,0","561.5","0","  21.7",",,,0,5,2","11.6",",0","  22.8",",,,0,5,2","  17.2",",,,0,5,2","  19.4",",,,0,5,2","  19.7",",,,0,5,2","  21.3",",,,0,5,2","29.9",",,,0","0",",,,0","19.98",",0","26.84",",,,0","13.13",",,,0","4292",",,,0"
"USC00411880","2005-05","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","275.7","0","160.0",",0","4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","8.3",",0,02,+","0",",,0,31,+","0",",,0,31,+","27.4",",,0,17,","33.3",",0,23,+","140.8",",,,0","561.5","0","  25.6",",,,0,5,2","0.0",",0","  27.8",",,,0,5,2","  19.4",",,,0,5,2","  21.1",",,,0,5,2","  22.4",",,,0,5,2","  24.3",",,,0,5,2","83.9",",,,0","0",",,,0","23.50",",0","29.76",",,,0","17.23",",,,0","3967",",,,0"
"USC00411880","2005-06","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","542.9","0","267.2","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","23",",0","","","","","18.9","1,0,02,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,01,","35.6",",0,30,+","158.2",",,,0","561.5","0","  27.8",",,,0,5,2","0.0",",0","  29.4",",,,0,5,2","  24.4",",,,0,5,2","  26.1",",,,0,5,2","  26.1",",,,0,5,2","  28.1",",,,0,5,2","18.9",",,,0","0",",,,0","27.58","1,0","33.42",",,,0","21.74","1,,,0","3583",",,,0"
"USC00411880","2005-07","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","878.0","0","335.1",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","","","20.0",",0,08,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,21,","39.4",",0,07,","154.9",",,,0","0.0","0","  29.4","1,,,0,5,2","0.0",",0","  31.7","1,,,0,5,2","  23.9","1,,,0,5,2","  27.8","1,,,0,5,2","  27.5","1,,,0,5,2","  29.9","1,,,0,5,2","100.0",",,,0","0",",,,0","29.14",",0","35.34",",,,0","22.95",",,,0","3324",",,,0"
"USC00411880","2005-08","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1223.3","0","345.3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","","","21.7",",0,12,+","0",",,0,31,+","0",",,0,31,+","18.0",",,0,29,","38.9",",0,28,","167.5",",,,0","0.0","0","  28.3",",,,0,5,2","0.0",",0","  31.1",",,,0,5,2","  26.1",",,,0,5,2","  28.3",",,,0,5,2","  27.5",",,,0,5,2","  29.9",",,,0,5,2","25.4",",,,0","0",",,,0","29.47",",0","35.72",",,,0","23.22",",,,0","3075",",,,0"
"USC00411880","2005-09","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1546.1","0","322.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","29",",0","","","","","21.1",",0,07,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,14,","40.0",",0,26,","130.1",",,,0","0.0","0","  28.3",",,,0,5,2","0.0",",0","  31.1",",,,0,5,2","  25.6",",,,0,5,2","  26.7",",,,0,5,2","  26.9",",,,0,5,2","  28.8",",,,0,5,2","13.7",",,,0","0",",,,0","29.09",",0","35.40",",,,0","22.79",",,,0","3069",",,,0"
"USC00411880","2005-10","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1679.4","0","133.3",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","","","","","4.4",",0,25,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,10,","35.0",",0,01,","111.4",",,,0","20.3","0","  27.8","2,,,0,5,2","20.3",",0","  29.4","2,,,0,5,2","  19.4","2,,,0,5,2","  20.6","2,,,0,5,2","  23.3","2,,,0,5,2","  24.4","2,,,0,5,2","103.5",",,,0","0",",,,0","21.98",",0","28.83",",,,0","15.13",",,,0","3466",",,,0"
"USC00411880","2005-11","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1742.5","0","63.1",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","1.7",",0,29,+","0",",,0,30,+","0",",,0,30,+","13.2",",,0,01,","31.1",",0,10,+","90.7",",,,0","86.8","0","  23.3",",,,0,5,2","66.5",",0","  23.9",",,,0,5,2","  16.1",",,,0,5,2","  16.7",",,,0,5,2","  19.4",",,,0,5,2","  20.6",",,,0,5,2","27.8",",,,0","0",",,,0","18.22",",0","25.88",",,,0","10.56",",,,0","3405",",,,0"
"USC00411880","2005-12","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1743.9","0","1.4","2,0","6",",0","3",",0","0",",0","0",",0","0",",0","0","2,0","4","2,0","0","1,0","15","1,0","0","1,0","","","","","-1.7","2,0,09,+","0",",,0,31,+","0",",,0,31,+","4.6",",,0,19,","28.3","1,0,05,","66.8","1,,,0","283.2","0","  17.8",",,,2,5,2","196.4","1,0","  20.6",",,,2,5,2","  11.7",",,,2,5,2","  12.8",",,,2,5,2","  13.8",",,,2,5,2","  15.2",",,,2,5,2","14.1",",,,0","0",",,,0","11.72","2,0","19.46","1,,,0","3.98","2,,,0","4336","1,,,0"
"USC00411880","2006-01","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","3.1","0","3.1",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","0.6",",0,13,+","0",",,0,31,+","0",",,0,31,+","9.9",",,0,17,","28.9",",0,03,+","84.4",",,,0","388.4","0","  16.7",",,,0,5,2","105.2",",0","  18.3",",,,0,5,2","  12.8",",,,0,5,2","  13.9",",,,0,5,2","  14.6",",,,0,5,2","  15.8",",,,0,5,2","24.5",",,,0","0",",,,0","15.04",",0","23.48",",,,0","6.60",",,,0","4473","1,,,0"
"USC00411880","2006-02","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","4.5","0","1.4","1,0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0","1,0","13","1,0","0","1,0","","","","","-1.7",",0,09,+","0",",,0,28,+","0",",,0,28,+","4.6",",,0,19,","28.3","1,0,05,","61.2",",,,0","563.4","0","  16.1","2,,,0,5,2","175.0","1,0","  17.2","2,,,0,5,2","  11.7","2,,,0,5,2","  12.8","2,,,0,5,2","  14.2","2,,,0,5,2","  15.3","2,,,0,5,2","14.1",",,,0","0",",,,0","11.80","1,0","19.65","1,,,0","3.95",",,,0","4193",",,,0"
"USC00411880","2006-03","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","88.2","0","83.7","1,0","6",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","0",",0","","","","","0.6","1,0,27,+","0",",,0,31,+","0",",,0,31,+","33.0",",,0,29,","30.6",",0,10,","101.5",",,,0","606.4","0","  20.6",",,,0,5,2","43.0",",0","  21.7",",,,0,5,2","  14.4",",,,0,5,2","  16.7",",,,0,5,2","  18.0",",,,0,5,2","  19.6",",,,0,5,2","37.1",",,,0","0",",,,0","19.70","1,0","25.99",",,,0","13.42","1,,,0","5711",",,,0"
"USC00411880","2006-04","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","242.9","0","154.7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","9.4",",0,10,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","33.9",",0,08,","124.5",",,,0","606.4","0","  23.9",",,,0,5,2","0.0",",0","  26.1",",,,0,5,2","  17.8",",,,0,5,2","  20.6",",,,0,5,2","  21.7",",,,0,5,2","  23.4",",,,0,5,2","0.0",",,,0","0",",,,0","23.49",",0","29.77",",,,0","17.21",",,,0","4973",",,,0"
"USC00411880","2006-05","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","444.9","0","202.0","3,0","7",",0","5",",0","2",",0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","29","2,0","21","2,0","","","","","12.2","3,0,12,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,29,","36.7","2,0,11,","137.6","2,,,0","606.4","0","  26.7","2,,,0,5,2","0.0","2,0","  27.8","2,,,0,5,2","  21.7","2,,,0,5,2","  23.9","2,,,0,5,2","  24.2","2,,,0,5,2","  25.8","2,,,0,5,2","94.6",",,,0","0",",,,0","25.57","3,0","32.40","2,,,0","18.75","3,,,0","4643","2,,,0"
"USC00411880","2006-06","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","699.9","0","255.0",",0","9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","","","18.9",",0,28,","0",",,0,30,+","0",",,0,30,+","65.5",",,0,01,","35.6",",0,14,","145.4",",,,0","606.4","0","  27.2","1,,,0,5,2","0.0",",0","  28.9","1,,,0,5,2","  22.2","1,,,0,5,2","  24.4","1,,,0,5,2","  25.4","1,,,0,5,2","  27.2","1,,,0,5,2","139.4",",,,0","0",",,,0","26.83",",0","32.46",",,,0","21.20",",,,0","3144",",,,0"
"USC00411880","2006-07","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","991.9","0","292.0",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","","","","","21.7",",0,02,+","0",",,0,31,+","0",",,0,31,+","18.5",",,0,26,","35.0",",0,19,+","131.4",",,,0","0.0","0","  27.8",",,,0,5,2","0.0",",0","  31.1",",,,0,5,2","  25.6",",,,0,5,2","  26.7",",,,0,5,2","  26.8",",,,0,5,2","  28.5",",,,0,5,2","83.9",",,,0","0",",,,0","27.75",",0","32.41",",,,0","23.09",",,,0","3047",",,,0"
"USC00411880","2006-08","28.7156","-97.1742","36.0","COLETO CREEK RESERVOIR, TX US","1323.9","0","332.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","21.1",",0,31,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,24,+","37.2",",0,31,+","147.4",",,,0","0.0","0","  28.3",",,,0,5,2","0.0",",0","  31.1",",,,0,5,2","  26.1",",,,0,5,2","  27.2",",,,0,5,2","  27.2",",,,0,5,2","  29.4",",,,0,5,2","1.3",",,,0","0",",,,0","29.04",",0","34.91",",,,0","23.17",",,,0","3272",",,,0"
