"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096797","1977-07","-6.85","109.15","10.0","TEGAL, ID","","","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,31,+","","","","","0.0","4,,,S","","","","","",""
"IDM00096797","1978-02","-6.85","109.15","10.0","TEGAL, ID","","","","","2","5,S","2","5,S","0","5,S","","","","","","","","","","","","","7.9","5,,S,23,+","","","","","15.8","5,,,S","","","","","",""
"IDM00096797","1978-03","-6.85","109.15","10.0","TEGAL, ID","","","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","0.0","3,,S,31,+","","","","","0.0","3,,,S","","","","","",""
"IDM00096797","1978-08","-6.85","109.15","10.0","TEGAL, ID","","","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","0.0","3,,S,31,+","","","","","0.0","3,,,S","","","","","",""
"IDM00096797","1978-10","-6.85","109.15","10.0","TEGAL, ID","","","","","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","0.0","1,,S,31,+","","","","","0.0","1,,,S","","","","","",""
"IDM00096797","1978-11","-6.85","109.15","10.0","TEGAL, ID","","","","","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","0.0","2,,S,30,+","","","","","0.0","2,,,S","","","","","",""
"IDM00096797","1978-12","-6.85","109.15","10.0","TEGAL, ID","","","","","4","5,S","4","5,S","0","5,S","","","","","","","","","","","","","7.9","5,,S,28,+","","","","","28.0","5,,,S","","","","","",""
"IDM00096797","1979-01","-6.85","109.15","10.0","TEGAL, ID","","","","","19","1,S","16","1,S","7","1,S","0","5,S","0","5,S","","","","","","","22.0","5,S,26,+","70.1","1,,S,02,","","","","","388.8","1,,,S","","","","","23.88","5,,,S"
"IDM00096797","1979-02","-6.85","109.15","10.0","TEGAL, ID","","","","","16","2,S","13","2,S","6","2,S","","","","","","","","","","","","","59.9","2,,S,23,","","","","","335.0","2,,,S","","","","","",""
"IDM00096797","1979-03","-6.85","109.15","10.0","TEGAL, ID","","","","","12","2,S","10","2,S","0","2,S","0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","22.0","4,S,01,","23.1","2,,S,10,","32.0","4,S,23,+","","","102.7","2,,,S","27.04","8,S","30.30","4,,,S","23.78","4,,,S"
"IDM00096797","1979-04","-6.85","109.15","10.0","TEGAL, ID","","","","","13",",S","8",",S","3",",S","","","","","0","3,S","27","3,S","1","3,S","","","46.0",",,S,12,","33.0","3,S,17,","","","183.3",",,,S","","","31.07","3,,,S","",""
"IDM00096797","1979-05","-6.85","109.15","10.0","TEGAL, ID","","","","","13","3,S","9","3,S","1","3,S","0","5,S","0","5,S","","","","","","","23.0","5,S,26,+","59.9","3,,S,01,","","","","","129.1","3,,,S","","","","","24.08","5,,,S"
"IDM00096797","1979-07","-6.85","109.15","10.0","TEGAL, ID","","","","","3","4,S","2","4,S","0","4,S","","","","","","","","","","","","","9.9","4,,S,14,","","","","","20.8","4,,,S","","","","","",""
"IDM00096797","1979-08","-6.85","109.15","10.0","TEGAL, ID","","","","","3","5,S","3","5,S","0","5,S","","","","","","","","","","","","","11.9","5,,S,09,","","","","","27.9","5,,,S","","","","","",""
"IDM00096797","1979-09","-6.85","109.15","10.0","TEGAL, ID","","","","","5","2,S","3","2,S","0","2,S","","","","","","","","","","","","","15.0","2,,S,27,","","","","","30.3","2,,,S","","","","","",""
"IDM00096797","1979-10","-6.85","109.15","10.0","TEGAL, ID","","","","","4","3,S","2","3,S","1","3,S","","","","","","","","","","","","","35.1","3,,S,04,","","","","","41.1","3,,,S","","","","","",""
"IDM00096797","1979-11","-6.85","109.15","10.0","TEGAL, ID","","","","","12","1,S","8","1,S","4","1,S","","","","","0","2,S","28","2,S","4","2,S","","","59.9","1,,S,18,","34.0","2,S,28,+","","","238.5","1,,,S","","","31.50","2,,,S","",""
"IDM00096797","1979-12","-6.85","109.15","10.0","TEGAL, ID","","","","","14","2,S","9","2,S","2","2,S","","","","","","","","","","","","","34.0","2,,S,08,","","","","","130.5","2,,,S","","","","","",""
"IDM00096797","1980-01","-6.85","109.15","10.0","TEGAL, ID","","","","","15","3,S","9","3,S","0","3,S","","","","","0","1,S","30","1,S","0","1,S","","","20.1","3,,S,24,","31.0","1,S,15,+","","","90.5","3,,,S","","","29.53","1,,,S","",""
"IDM00096797","1980-02","-6.85","109.15","10.0","TEGAL, ID","","","","","16","1,S","13","1,S","0","1,S","0","5,S","0","5,S","","","","","","","23.0","5,S,29,+","21.1","1,,S,06,","","","","","128.1","1,,,S","","","","","23.71","5,,,S"
"IDM00096797","1980-03","-6.85","109.15","10.0","TEGAL, ID","","","","","17","2,S","11","2,S","1","2,S","","","","","","","","","","","","","279.9","2,,S,19,","","","","","432.6","2,,,S","","","","","",""
"IDM00096797","1980-05","-6.85","109.15","10.0","TEGAL, ID","","","","","8","1,S","7","1,S","4","1,S","","","","","0","1,S","30","1,S","0","1,S","","","70.1","1,,S,07,","32.0","1,S,19,+","","","203.2","1,,,S","","","31.07","1,,,S","",""
"IDM00096797","1980-06","-6.85","109.15","10.0","TEGAL, ID","","","","","5","5,S","5","5,S","0","5,S","","","","","0","1,S","29","1,S","4","1,S","","","23.1","5,,S,02,","33.0","1,S,24,+","","","51.3","5,,,S","","","31.38","1,,,S","",""
"IDM00096797","1980-07","-6.85","109.15","10.0","TEGAL, ID","","","","","2","5,S","0","5,S","0","5,S","","","","","","","","","","","","","2.0","5,,S,13,","","","","","3.0","5,,,S","","","","","",""
"IDM00096797","1980-09","-6.85","109.15","10.0","TEGAL, ID","","","","","1","5,S","0","5,S","0","5,S","","","","","","","","","","","","","2.0","5,,S,02,","","","","","2.0","5,,,S","","","","","",""
"IDM00096797","1980-11","-6.85","109.15","10.0","TEGAL, ID","","","","","5","5,S","5","5,S","1","5,S","","","","","","","","","","","","","49.0","5,,S,25,","","","","","68.0","5,,,S","","","","","",""
"IDM00096797","1993-04","-6.85","109.15","10.0","TEGAL, ID","","","","","","","","","","","","","","","0","4,S","26","4,S","1","4,S","","","","","33.2","4,S,14,","","","","","","","31.26","4,,,S","",""
"IDM00096797","1993-05","-6.85","109.15","10.0","TEGAL, ID","","","","","","","","","","","","","","","0","3,S","28","3,S","5","3,S","","","","","32.5","3,S,28,","","","","","","","31.60","3,,,S","",""
"IDM00096797","1993-06","-6.85","109.15","10.0","TEGAL, ID","","","","","","","","","","","0","5,S","0","5,S","","","","","","","22.9","5,S,11,","","","","","","","","","","","","","24.07","5,,,S"
"IDM00096797","1993-09","-6.85","109.15","10.0","TEGAL, ID","","","","","","","","","","","","","","","0","5,S","25","5,S","6","5,S","","","","","33.4","5,S,27,+","","","","","","","31.53","5,,,S","",""
"IDM00096797","1994-04","-6.85","109.15","10.0","TEGAL, ID","","","","","","","","","","","0","5,S","0","5,S","","","","","","","20.4","5,S,19,","","","","","","","","","","","","","23.62","5,,,S"
"IDM00096797","1994-09","-6.85","109.15","10.0","TEGAL, ID","","","","","","","","","","","","","","","0","5,S","25","5,S","5","5,S","","","","","34.8","5,S,24,","","","","","","","31.11","5,,,S","",""
"IDM00096797","1994-10","-6.85","109.15","10.0","TEGAL, ID","","","","","","","","","","","","","","","0","4,S","27","4,S","9","4,S","","","","","34.4","4,S,09,","","","","","","","32.05","4,,,S","",""
