"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MDAA0030","2008-09","38.82231","-76.6097","48.2","LOTHIAN 0.6 SE, MD US","155.0","3,a,,N"
"US1MDAA0030","2008-10","38.82231","-76.6097","48.2","LOTHIAN 0.6 SE, MD US","41.0","1,a,,N"
"US1MDAA0030","2009-03","38.82231","-76.6097","48.2","LOTHIAN 0.6 SE, MD US","97.1","5,a,,N"
