"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"KZ000028886","1960-07","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","21",",I","15",",I","2",",I","","","","","","","","","","","31.2",",,I,01,","","","219.6",",,,I","",""
"KZ000028886","1960-08","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","7",",I","2",",I","0",",I","","","","","","","","","","","25.2",",,I,14,","","","33.6",",,,I","",""
"KZ000028886","1960-09","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","9",",I","3",",I","0",",I","","","","","","","","","","","11.1",",,I,15,","","","27.7",",,,I","",""
"KZ000028886","1960-10","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","11",",I","3",",I","0",",I","","","","","","","","","","","4.0",",,I,30,","","","18.9",",,,I","",""
"KZ000028886","1960-11","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","6",",I","1",",I","0",",I","","","","","","","","","","","4.4",",,I,09,","","","11.5",",,,I","",""
"KZ000028886","1960-12","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","19",",I","1",",I","0",",I","","","","","","","","","","","2.6",",,I,27,","","","20.9",",,,I","",""
"KZ000028886","1961-01","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","5","1,I","0","1,I","0","1,I","","","","","","","","","","","0.7","1,,I,17,","","","3.6","1,,,I","",""
"KZ000028886","1961-02","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","7",",I","0",",I","0",",I","","","","","","","","","","","1.0",",,I,19,","","","5.2",",,,I","",""
"KZ000028886","1961-03","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","11",",I","1",",I","0",",I","","","","","","","","","","","3.6",",,I,29,","","","13.8",",,,I","",""
"KZ000028886","1961-04","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","10","1,I","4","1,I","0","1,I","","","","","","","","","","","6.0","1,,I,23,","","","25.4","1,,,I","",""
"KZ000028886","1961-05","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","5","2,I","0","2,I","0","2,I","","","","","","","","","","","2.1","2,,I,12,","","","6.2","2,,,I","",""
"KZ000028886","1961-06","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","7",",I","2",",I","0",",I","","","","","","","","","","","4.9",",,I,14,","","","13.1",",,,I","",""
"KZ000028886","1961-07","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","14",",I","8",",I","2",",I","","","","","","","","","","","81.8",",,I,13,","","","207.5",",,,I","",""
"KZ000028886","1961-08","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","11",",I","4",",I","0",",I","","","","","","","","","","","21.9",",,I,14,","","","44.9",",,,I","",""
"KZ000028886","1961-09","53.633","72.367","138.0","KZIL TUS SOVKHOZ, KZ","5",",I","1",",I","0",",I","","","","","","","","","","","4.5",",,I,23,","","","7.8",",,,I","",""
