"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1TNSQ0027","2019-04","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","12","3,N","9","3,N","2","3,N","48.3","3,,N,09,","186.8","1,a,,N"
"US1TNSQ0027","2019-05","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","88.4","1,a,,N"
"US1TNSQ0027","2019-06","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","15","4,N","11","4,N","3","4,N","31.2","4,,N,09,","166.5","2,a,,N"
"US1TNSQ0027","2019-07","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","121.2","2,a,,N"
"US1TNSQ0027","2019-08","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","93.8","2,a,,N"
"US1TNSQ0027","2019-09","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","34.5","5,a,,N"
"US1TNSQ0027","2019-10","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","231.5","3,a,,N"
"US1TNSQ0027","2019-11","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","131.7",",a,,N"
"US1TNSQ0027","2019-12","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","236.5","1,a,,N"
"US1TNSQ0027","2020-01","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","225.1","2,a,,N"
"US1TNSQ0027","2020-02","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","318.9",",a,,N"
"US1TNSQ0027","2020-04","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","230.0","5,a,,N"
"US1TNSQ0027","2020-06","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","92.5","2,a,,N"
"US1TNSQ0027","2020-07","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","102.7","2,a,,N"
"US1TNSQ0027","2020-10","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","211.9","1,a,,N"
"US1TNSQ0027","2020-11","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","125.7","2,a,,N"
"US1TNSQ0027","2020-12","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","105.7","5,a,,N"
"US1TNSQ0027","2021-01","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","87.8","3,a,,N"
"US1TNSQ0027","2021-02","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","137.1","2,a,,N"
"US1TNSQ0027","2021-03","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","302.4","1,a,,N"
"US1TNSQ0027","2021-04","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","84.9",",a,,N"
"US1TNSQ0027","2021-05","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","108.0","1,a,,N"
"US1TNSQ0027","2021-07","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","127.4",",a,,N"
"US1TNSQ0027","2021-08","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","180.9","1,a,,N"
"US1TNSQ0027","2021-09","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","231.8","2,a,,N"
"US1TNSQ0027","2021-10","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","146.0","1,a,,N"
"US1TNSQ0027","2021-11","35.38006","-85.26996","591.6","GRAYSVILLE 11.6 WSW, TN US","","","","","","","","","26.4","2,a,,N"
