"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00709FFG0","1965-11","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","","","0.0","4,C","8",",C","3",",C","0",",C","2",",C","1","3,C","27","3,C","20","4,C","0","4,C","0","4,C","-17.8","3,C,28,","241",",,C,27,","24.1",",,C,27,","6.7","4,C,13,+","","","638.8","4,C","48.8",",,,C","358",",,,C","-6.33","4,C","-1.92","4,,,C","-10.74","3,,,C"
"CA00709FFG0","1965-12","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","","","0.0",",C","11","3,C","5","3,C","0","3,C","5","1,C","14",",C","31",",C","28",",C","0",",C","0",",C","-28.9",",C,19,","56","1,,C,24,","5.6","3,,C,24,","2.2",",C,03,","","","899.1",",C","24.7","1,a,,C","211","1,,,C","-10.67",",C","-5.57",",,,C","-15.77",",,,C"
"CA00709FFG0","1966-01","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","0.0","C","0.0",",C","13","2,C","6","2,C","0","2,C","6",",C","24",",C","31",",C","31",",C","0",",C","0",",C","-42.8",",C,15,","61",",,C,31,","6.1","2,,C,31,","-3.9",",C,10,","","","1144.9",",C","38.6",",a,,C","386",",a,,C","-18.60",",C","-12.47",",,,C","-24.73",",,,C"
"CA00709FFG0","1966-02","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","0.0","C","0.0",",C","7","3,C","2","3,C","0","3,C","2","1,C","14",",C","27",",C","23",",C","0",",C","0",",C","-38.3",",C,19,","56","1,,C,16,","5.6","3,,C,16,","5.0",",C,10,","","","865.1",",C","21.0","1,a,,C","134","1,,,C","-12.56",",C","-6.44",",,,C","-18.69",",,,C"
"CA00709FFG0","1966-03","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","0.0","C","0.0",",C","9",",C","3",",C","0",",C","3",",C","13",",C","30",",C","23",",C","0",",C","0",",C","-31.7",",C,11,","152",",,C,01,","15.2",",,C,01,","8.9",",C,19,+","","","835.4",",C","35.5",",,,C","345",",,,C","-8.61",",C","-2.73",",,,C","-14.50",",,,C"
"CA00709FFG0","1966-04","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","0.0","C","0.0",",C","9",",C","4",",C","0",",C","0",",C","0",",C","27",",C","3",",C","0",",C","0",",C","-12.8",",C,26,","13",",,C,28,","12.4",",,C,20,","13.3",",C,23,+","","","539.8",",C","30.5",",,,C","24",",,,C","0.34",",C","5.57",",,,C","-4.89",",,,C"
"CA00709FFG0","1966-05","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","1.1","C","1.1",",C","9",",C","7",",C","0",",C","0",",C","0",",C","19",",C","3",",C","4",",C","0",",C","-13.3",",C,02,","15",",,C,09,","10.2",",,C,27,","28.3",",C,23,","","","404.8",",C","43.1",",,,C","28",",,,C","5.31",",C","11.87",",,,C","-1.25",",,,C"
"CA00709FFG0","1966-06","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","26.4","C","25.3",",C","15",",C","11",",C","0",",C","0",",C","0",",C","3",",C","0",",C","16",",C","1",",C","-1.7",",C,21,+","0",",,C,30,+","11.9",",,C,06,","32.2",",C,24,","","","141.2",",C","72.5",",,,C","0",",,,C","14.47",",C","21.68",",,,C","7.25",",,,C"
"CA00709FFG0","1966-07","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","52.3","C","25.9",",C","15",",C","10",",C","0",",C","0",",C","0",",C","1",",C","0",",C","23",",C","0",",C","0.0",",C,05,","0",",,C,31,+","15.2",",,C,10,","31.7",",C,01,","99.1","C","99.1",",C","98.2",",,,C","0",",,,C","15.97",",C","23.17",",,,C","8.77",",,,C"
"CA00709FFG0","1966-08","48.9833","-79.1667","284.0","RIVIERE TURGEON, QC CA","57.1","C","4.8",",C","13",",C","10",",C","0",",C","0",",C","0",",C","2",",C","0",",C","10",",C","0",",C","0.0",",C,31,+","0",",,C,31,+","16.5",",,C,06,","26.1",",C,09,","238.5","C","139.4",",C","83.8",",,,C","0",",,,C","13.99",",C","19.61",",,,C","8.37",",,,C"
