"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00405351","1940-03","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","12",",6","10",",6","2",",6","","","","","","","","","","","56.9",",,6,30,","185.5",",,,6","",""
"USC00405351","1940-04","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","10",",6","6",",6","1",",6","","","","","","","","","","","42.7",",,6,19,","110.8",",,,6","",""
"USC00405351","1940-05","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","8",",6","6",",6","2",",6","","","","","","","","","","","36.6",",,6,01,","118.5",",,,6","",""
"USC00405351","1940-06","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","7",",6","4",",6","0",",6","","","","","","","","","","","20.6",",,6,29,","51.4",",,,6","",""
"USC00405351","1940-07","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","12",",6","10",",6","1",",6","","","","","","","","","","","35.1",",,6,03,","106.5",",,,6","",""
"USC00405351","1940-08","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","8",",6","4",",6","1",",6","","","","","","","","","","","38.1",",,6,01,","76.7",",,,6","",""
"USC00405351","1940-09","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","4",",6","3",",6","1",",6","","","","","","","","","","","41.4",",,6,25,","49.0",",,,6","",""
"USC00405351","1940-10","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","6",",6","5",",6","0",",6","","","","","","","","","","","9.1",",,6,16,","31.2",",,,6","",""
"USC00405351","1940-11","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","11",",6","8",",6","1",",6","","","","","","","","","","","35.6",",,6,01,","112.0",",,,6","",""
"USC00405351","1940-12","36.31667","-86.46667","136.9","LOCK 4 CUMBERLAND RIVER, TN US","10",",6","7",",6","0",",6","","","","","","","","","","","16.5",",,6,16,","72.8",",,,6","",""
