"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PEM00084452","1963-01","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","","","","","","","17.8","3,S,31,+","","","","","","","","","","","","","18.39","3,,,S"
"PEM00084452","1963-03","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","","","","","","","18.9","3,S,29,+","","","","","","","","","","","","","20.43","3,,,S"
"PEM00084452","1963-06","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","4,S","0","4,S","","","","","","","12.8","4,S,22,","","","","","","","","","","","","","16.30","4,,,S"
"PEM00084452","1963-07","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","12.8","2,S,08,+","","","25.0","5,S,30,","","","","","19.47","7,S","23.40","5,,,S","15.53","2,,,S"
"PEM00084452","1963-09","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","3,S","0","3,S","","","","","","","15.0","3,S,22,+","","","","","","","","","","","","","16.06","3,,,S"
"PEM00084452","1963-10","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","47.8","3,S","","","","","","","0",",S","0",",S","0","3,S","28","3,S","0","3,S","15.0",",S,26,+","","","25.0","3,S,30,+","0.0","3,S","","","20.03","3,S","24.10","3,,,S","15.96",",,,S"
"PEM00084452","1963-12","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","15.0","2,S,15,","","","27.8","5,S,30,+","","","","","22.44","7,S","26.72","5,,,S","18.17","2,,,S"
"PEM00084452","1964-01","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","17.2","2,S,09,+","","","30.0","5,S,30,+","","","","","23.85","7,S","28.35","5,,,S","19.35","2,,,S"
"PEM00084452","1964-02","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","","","","","","","","","0","4,S","0","4,S","","","","","","","16.1","4,S,25,","","","","","","","","","","","","","20.15","4,,,S"
"PEM00084452","1964-04","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","","","126.2","5,S","","","","","","","0","1,S","0","1,S","0","5,S","25","5,S","0","5,S","16.1","1,S,30,+","","","31.1","5,S,10,","0.0","5,S","","","23.36","5,S","28.40","5,,,S","18.31","1,,,S"
"PEM00084452","1964-07","-6.787","-79.828","29.6","CAPT JOSE A QUINONES GONZALE, PE","10.0","S","10.0","4,S","","","","","","","0","1,S","0","1,S","0","4,S","27","4,S","0","4,S","12.2","1,S,13,","","","25.0","4,S,29,+","4.8","4,S","","","18.52","4,S","22.69","4,,,S","14.36","1,,,S"
