"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023061","1948-11","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","13.6","0","0.0",",0","4",",0","1",",0","0",",0","1",",0","2",",0","9",",0","30",",0","6",",0","0",",0","0",",0","1","","","","","","-23.9",",0,28,","25",",,0,20,","25",",,0,21,+","2.5",",,0,21,","16.1",",0,02,","","","1272.2","0","672.1",",0","","","","","6.1",",,,0","73",",,,0","-4.07",",0","5.79",",,,0","-13.93",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1948-12","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","13.6","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","11",",0","31",",0","6",",0","0",",0","0",",0","","","","","","","-26.1",",0,07,","0",",T,0,08,+","18",",,0,07,","2.8",",,0,23,","13.3",",0,13,+","","","2007.9","0","735.7",",0","","","","","4.3",",,,0","23",",,,0","-5.40",",0","4.40",",,,0","-15.20",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-01","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","8",",0","1",",0","0",",0","9",",0","2",",0","18",",0","31",",0","17",",0","0",",0","0",",0","7","","","","","","-31.7",",0,05,","76",",,0,09,","66",",,0,09,","3.3",",,0,09,","7.2",",0,25,","","","2878.3","0","870.4",",0","","","","","8.5",",,,0","167",",,,0","-9.74",",0","-1.46",",,,0","-18.03",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-02","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","2",",0","11",",0","28",",0","9",",0","0",",0","0",",0","2","","","","1","","-25.6",",0,01,","0",",T,0,28,+","66",",,0,25,","6.6",",,0,25,","11.1",",0,23,+","","","3564.5","0","686.2",",0","","","","","7.9",",,,0","102",",,,0","-6.18",",0","3.43",",,,0","-15.78",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-03","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","1",",0","1",",0","0",",0","31",",0","0",",0","0",",0","0",",0","1","","","","","","-15.0",",0,14,","51",",,0,29,","58",",,0,29,","2.3",",,0,29,","18.3",",0,19,","","","4102.1","0","537.6",",0","","","","","3.1",",,,0","63",",,,0","0.99",",0","10.44",",,,0","-8.46",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-04","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",X","6",",X","1",",X","0",",X","2",",X","3",",X","0",",X","25",",X","1",",X","5",",X","0",",X","1","","","","1","","-13.3",",X,03,","51",",,X,02,","91",",,X,02,","5.6",",,X,02,","25.0",",X,25,","","","4488.7","0","386.6",",X","","","","","8.8",",,,X","210",",,,X","5.45",",X","14.72",",,,X","-3.83",",,,X","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-05","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","11",",0","0",",0","2","","","","8","","-6.1",",0,01,","0",",,0,31,+","13",",,0,07,","7.4",",,0,11,+","24.4",",0,26,","","","4740.1","0","251.4",",0","","","","","26.1",",,,0","13",",,,0","10.22",",0","19.14",",,,0","1.31",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-06","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","1.1","0","1.1",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","","","6","","-1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","4.1",",,0,24,","29.4",",0,16,","","","4840.2","0","100.1",",0","","","","","12.6",",,,0","0",",,,0","15.04",",0","23.64",",,,0","6.43",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-07","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","19.1","0","18.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","1","","","","13","","5.6",",0,28,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,19,","30.0",",0,31,","","","7.5","0","7.5",",0","","","","","27.6",",,,0","0",",,,0","18.67",",0","27.02",",,,0","10.33",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-08","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","19.6","0","0.5",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","3","","","","11","","2.8",",0,20,","0",",,0,31,+","0",",T,0,25,","8.9",",,0,03,","29.4",",0,22,+","","","68.5","0","61.0",",0","","","","","34.4",",,,0","0",",T,,0","16.38",",0","26.25",",,,0","6.52",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-09","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","19.6","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","26",",0","0",",0","1","","","","9","","-0.6",",0,27,+","0",",,0,30,+","0",",,0,30,+","6.4",",,0,13,","27.2",",0,07,","","","208.9","0","140.4",",0","","","","","25.1",",,,0","0",",,,0","13.65",",0","23.71",",,,0","3.60",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-10","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","19.6","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","7",",0","0",",0","3","","","","","","-13.9",",0,22,","0",",T,0,23,","18",",,0,24,","4.3",",,0,09,","23.3",",0,04,+","","","609.1","0","400.2",",0","","","","","7.8",",,,0","18",",,,0","5.42",",0","15.81",",,,0","-4.96",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-11","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","19.6","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","0",",0","0",",0","","","","","","","-15.0",",0,30,+","0",",,0,30,+","0",",T,0,11,","0.0",",T,0,11,","18.9",",0,04,","","","1116.2","0","507.1",",0","","","","","0.0",",T,,0","0",",T,,0","1.43",",0","14.15",",,,0","-11.30",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1949-12","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","19.6","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","31",",0","8",",0","0",",0","0",",0","","","","","","","-25.0",",0,23,+","0",",T,0,22,+","13",",,0,10,","0.0",",T,0,25,+","11.7",",0,06,","","","1900.1","0","783.9",",0","","","","","0.0",",T,,0","13",",,,0","-6.95",",0","3.69",",,,0","-17.60",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-01","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","11",",0","31",",0","8",",0","0",",0","0",",0","","","","","","","-27.8",",0,06,","0",",T,0,08,+","15",",,0,02,","0.8",",,0,02,","15.6",",0,21,","","","2653.6","0","753.5",",0","","","","","0.8",",,,0","15",",,,0","-5.97",",0","4.07",",,,0","-16.02",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-02","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","1",",0","1",",0","0",",0","3",",0","1",",0","6",",0","28",",0","1",",0","0",",0","0",",0","1","","","","","","-22.2",",0,13,","51",",,0,12,","64",",,0,12,","4.8",",,0,12,","13.9",",0,25,","","","3226.6","0","573.0",",0","","","","","4.8",",,,0","64",",,,0","-2.13",",0","8.54",",,,0","-12.80",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-03","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","2",",0","3",",0","31",",0","0",",0","0",",0","0",",0","","","","","","","-18.9",",0,13,+","0",",T,0,02,","36",",,0,02,","2.5",",,0,12,","18.3",",0,30,","","","3808.1","0","581.5",",0","","","","","5.1",",,,0","84",",,,0","-0.42",",0","9.87",",,,0","-10.72",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-04","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","2",",0","0",",0","","","","","","","-13.9",",0,05,","0",",,0,30,+","18",",,0,16,","2.0",",,0,16,","23.3",",0,22,","","","4185.3","0","377.2",",0","","","","","2.0",",,,0","18",",,,0","5.76",",0","16.92",",,,0","-5.41",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-05","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","14",",0","0",",0","","","","","","","-10.6",",0,09,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,12,","27.2",",0,30,","","","4471.5","0","286.2",",0","","","","","1.1",",,,0","0",",,,0","9.10",",0","19.87",",,,0","-1.67",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-06","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","6.4","0","6.4",",0","6",",0","4",",0","0",",0","0",",0","1",",0","0",",0","2",",0","0",",0","26",",0","0",",0","","","","","","","-1.7",",0,09,","0",",,0,30,+","30",",,0,04,","10.9",",,0,03,","31.1",",0,17,","","","4565.4","0","93.9",",0","","","","","28.6",",,,0","30",",,,0","15.42",",0","26.00",",,,0","4.83",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-07","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","10.6","0","4.2",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","5.0",",0,22,+","0",",,0,31,+","0",",T,0,18,","8.1",",,0,18,","30.0",",0,01,","","","48.6","0","48.6",",0","","","","","15.4",",,,0","0",",T,,0","16.90",",0","25.65",",,,0","8.15",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-08","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","10.6","0","0.0",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","","","1.1",",0,27,","0",",,0,31,+","0",",T,0,02,","7.9",",,0,02,","30.0",",0,31,","","","142.3","0","93.7",",0","","","","","25.5",",,,0","0",",T,,0","15.31",",0","25.65",",,,0","4.98",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-09","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","10.6","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","22",",0","0",",0","","","","","","","-2.8",",0,15,","0",",,0,30,+","0",",T,0,18,","4.8",",,0,19,","27.8",",0,01,","","","324.6","0","182.3",",0","","","","","14.0",",,,0","0",",T,,0","12.26",",0","21.68",",,,0","2.83",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-10","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","10.6","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","22",",0","0",",0","","","","","","","-8.9",",0,27,","0",",,0,31,+","0",",T,0,01,","4.3",",,0,01,","26.1",",0,12,","","","592.2","0","267.6",",0","","","","","4.8",",,,0","0",",T,,0","9.70",",0","22.08",",,,0","-2.68",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-11","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","10.6","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","30",",0","2",",0","0",",0","0",",0","","","","","","","-22.2",",0,10,","0",",,0,30,+","0",",T,0,15,+","0.0",",T,0,19,+","18.3",",0,08,","","","1142.0","0","549.8",",0","","","","","0.0",",T,,0","0",",T,,0","0.01",",0","11.62",",,,0","-11.61",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1950-12","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","10.6","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","2",",0","8",",0","31",",0","3",",0","0",",0","0",",0","","","","","","","-21.7",",0,06,","0",",T,0,10,+","46",",,0,02,","1.5",",,0,02,","12.8",",0,11,","","","1838.6","0","696.6",",0","","","","","2.8",",,,0","91",",,,0","-4.14",",0","6.91",",,,0","-15.18",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-01","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","1",",0","14",",0","30",",0","6",",0","0",",0","0",",0","","","","","","","-28.3",",0,31,","0",",T,0,31,+","36",",,0,13,","0.8",",,0,13,","14.4",",0,22,","","","2592.0","0","753.4",",0","","","","","0.8",",,,0","44",",,,0","-5.97",",0","4.26",",,,0","-16.20",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-02","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","3",",0","0",",0","0",",0","3",",0","2",",0","8",",0","28",",0","4",",0","0",",0","0",",0","","","","","","","-34.4",",0,01,","51",",,0,13,","81",",,0,13,","2.3",",,0,13,","17.8",",0,11,","","","3227.8","0","635.8",",0","","","","","3.9",",,,0","116",",,,0","-4.38",",0","6.33",",,,0","-15.08",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-03","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","3",",0","3",",0","31",",0","3",",0","0",",0","0",",0","","","","","","","-20.0",",0,29,","0",",T,0,30,+","76",",,0,27,","4.1",",,0,27,","16.1",",0,25,","","","3810.0","0","582.2",",0","","","","","9.5",",,,0","170",",,,0","-0.45",",0","8.85",",,,0","-9.75",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-04","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","1",",0","0",",0","27",",0","0",",0","1",",0","0",",0","","","","","","","-16.7",",0,11,","0",",T,0,10,+","25",",,0,05,","6.9",",,0,05,","21.1",",0,23,","","","4224.3","0","414.3",",0","","","","","11.4",",,,0","71",",,,0","4.52",",0","13.25",",,,0","-4.20",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-05","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","16",",0","0",",0","","","","","","","-8.3",",0,03,+","0",",,0,31,+","0",",T,0,16,+","0.5",",,0,16,","29.4",",0,28,","","","4468.2","0","243.9",",0","","","","","0.8",",,,0","0",",T,,0","10.46",",0","20.39",",,,0","0.54",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-06","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","1.1","0","1.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","25",",0","1",",0","","","","","","","-3.3",",0,04,","0",",,0,30,+","0",",,0,30,+","0.5",",,0,17,","32.8",",0,29,","","","4597.9","0","129.7",",0","","","","","0.8",",,,0","0",",,,0","14.05",",0","25.37",",,,0","2.73",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-07","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","43.8","0","42.7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","","","3.9",",0,09,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,30,","32.8",",0,16,","","","7.0","0","7.0",",0","","","","","18.8",",,,0","0",",,,0","19.48",",0","30.20",",,,0","8.77",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-08","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","58.6","0","14.8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","2.2",",0,11,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,24,","31.1",",0,14,+","","","46.1","0","39.1",",0","","","","","32.8",",,,0","0",",,,0","17.55",",0","26.45",",,,0","8.64",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-09","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","58.6","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","27",",0","0",",0","","","","","","","-5.6",",0,22,+","0",",,0,30,+","0",",,0,30,+","1.3",",,0,21,","29.4",",0,03,","","","218.9","0","172.8",",0","","","","","1.3",",,,0","0",",,,0","12.57",",0","24.44",",,,0","0.70",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-10","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","58.6","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","6",",0","0",",0","","","","","","","-12.2",",0,24,+","0",",,0,31,+","0",",,0,31,+","6.6",",,0,26,","22.8",",0,11,","","","600.8","0","381.9",",0","","","","","9.0",",,,0","0",",,,0","6.01",",0","16.52",",,,0","-4.49",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-11","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","58.6","0","0.0",",0","4",",0","0",",0","0",",0","1",",0","2",",0","5",",0","30",",0","4",",0","0",",0","0",",0","","","","","","","-21.7",",0,17,","25",",,0,15,","43",",,0,01,","1.8",",,0,14,+","13.9",",0,04,","","","1255.6","0","654.8",",0","","","","","5.6",",,,0","107",",,,0","-3.49",",0","6.24",",,,0","-13.22",",,,0","","","","","","","","","","","","","","","","","","","",""
"USW00023061","1951-12","37.4389","-105.8613","2296.1","ALAMOSA BERGMAN FIELD, CO US","","","58.6","0","0.0",",0","5",",0","1",",0","0",",0","7",",0","1",",0","16",",0","30",",0","10",",0","0",",0","0",",0","","","","","","","-28.3",",0,21,","25",",,0,20,+","28",",,0,05,","6.4",",,0,30,","9.4",",0,01,","","","2050.5","0","794.9",",0","","","","","9.8",",,,0","74",",,,0","-7.31",",0","1.32",",,,0","-15.94",",,,0","","","","","","","","","","","","","","","","","","","",""
