"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093733","1959-11","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093733","1959-12","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","","","0.0",",X","10",",X","8",",X","1",",X","2",",X","0",",X","0",",X","20",",X","3",",X","0",",X","0",",X","21","","1","","-9.4",",X,23,","25",",,X,23,+","23",",,X,21,","37.6",",,X,12,","16.7",",X,16,","","","446.1",",X","100.3",",,,X","31",",,,X","3.94",",X","9.15",",,,X","-1.27",",,,X","","","",""
"USW00093733","1960-01","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","0.0","X","0.0",",X","11",",X","6",",X","0",",X","0",",X","0",",X","0",",X","23",",X","2",",X","0",",X","0",",X","17","","","","-8.3",",X,25,","0",",,X,31,+","23",",,X,07,","19.6",",,X,15,","13.3",",X,27,","","","508.2",",X","66.7",",,,X","23",",,,X","1.94",",X","5.94",",,,X","-2.06",",,,X","","","",""
"USW00093733","1960-02","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","0.0","X","0.0",",X","10",",X","8",",X","1",",X","4","2,X","1","1,X","0",",X","24",",X","1",",X","0",",X","0",",X","12","","","","-11.1",",X,16,","127","2,,X,15,","51","1,,X,25,","33.8",",,X,18,","17.8",",X,11,+","","","474.7",",X","99.2",",,,X","62","1,,,X","1.97",",X","6.60",",,,X","-2.67",",,,X","","","",""
"USW00093733","1960-03","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","0.0","X","0.0",",X","8",",X","6",",X","2",",X","16",",X","4",",X","0",",X","25",",X","7",",X","2",",X","0",",X","9","","1","","-17.2",",X,11,","279",",,X,11,+","282",",,X,03,","30.5",",,X,16,","26.1",",X,28,","","","547.5",",X","95.2",",,,X","612",",,,X","0.67",",X","5.68",",,,X","-4.34",",,,X","","","",""
"USW00093733","1960-04","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","30.6","X","30.6",",X","6",",X","5",",X","1",",X","0",",X","0",",X","0",",X","2",",X","0",",X","16",",X","4",",X","8","","1","","-2.8",",X,11,","0",",,X,30,+","0",",,X,30,+","31.0",",,X,03,","33.3",",X,25,+","","","145.2",",X","83.8",",,,X","0",",,,X","14.51",",X","21.73",",,,X","7.29",",,,X","","","",""
"USW00093733","1960-05","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","50.4","X","19.8",",X","9",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","19","","7","","3.3",",X,04,+","0",",,X,31,+","0",",,X,31,+","62.5",",,X,08,","28.9",",X,16,","","","86.6",",X","136.0",",,,X","0",",,,X","16.18",",X","21.64",",,,X","10.72",",,,X","","","",""
"USW00093733","1960-06","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","158.3","X","107.9",",X","6",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","0",",X","11","","6","","10.0",",X,11,+","0",",,X,30,+","0",",,X,30,+","21.6",",,X,14,","31.7",",X,30,+","","","1.4",",X","39.5",",,,X","0",",,,X","21.89",",X","27.87",",,,X","15.90",",,,X","","","",""
"USW00093733","1960-07","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","325.1","X","166.8",",X","8",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","3",",X","11","","5","","13.3",",X,08,","0",",,X,31,+","0",",,X,31,+","43.4",",,X,30,","34.4",",X,24,","0.0","X","0.0",",X","114.6",",,,X","0",",,,X","23.71",",X","29.26",",,,X","18.17",",,,X","","","",""
"USW00093733","1960-08","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","516.6","X","191.5",",X","11",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","9",",X","29","","9","","11.1",",X,26,","0",",,X,31,+","0",",,X,31,+","79.0",",,X,31,","34.4",",X,30,","0.0","X","0.0",",X","207.1",",,,X","0",",,,X","24.51",",X","30.11",",,,X","18.91",",,,X","","","",""
"USW00093733","1960-09","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","578.7","X","62.1",",X","6",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","1",",X","30","","6","","7.8",",X,27,","0",",,X,30,+","0",",,X,30,+","83.6",",,X,12,","32.2",",X,01,","16.3","X","16.3",",X","153.2",",,,X","0",",,,X","19.86",",X","25.26",",,,X","14.45",",,,X","","","",""
"USW00093733","1960-10","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","582.6","X","3.9",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","11",",X","0",",X","23","","","","-2.8",",X,26,","0",",,X,31,+","0",",,X,31,+","23.6",",,X,20,","27.8",",X,15,","193.7","X","177.4",",X","46.5",",,,X","0",",,,X","12.74",",X","19.06",",,,X","6.41",",,,X","","","",""
"USW00093733","1960-11","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","582.6","X","0.0",",X","8",",X","4",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","1",",X","0",",X","19","","","","-6.1",",X,08,","0",",,X,30,+","3",",,X,07,","13.7",",,X,10,","22.2",",X,16,","520.5","X","326.8",",X","33.0",",,,X","3",",,,X","7.44",",X","14.64",",,,X","0.24",",,,X","","","",""
"USW00093733","1960-12","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","582.6","X","0.0",",X","7",",X","4",",X","0",",X","20",",X","3",",X","1",",X","29",",X","7",",X","0",",X","0",",X","15","","","","-19.4",",X,23,","305",",,X,14,+","180",",,X,11,","23.9",",,X,29,","18.9",",X,05,","1168.1","X","647.6",",X","77.9",",,,X","348",",,,X","-2.56",",X","4.14",",,,X","-9.26",",,,X","315",",X","15.9",",X"
"USW00093733","1961-01","39.08333","-76.76667","46.0","TIPTON AIRPORT, MD US","0.0","X","0.0",",X","7",",X","5",",X","1",",X","12",",X","3",",X","6",",X","31",",X","11",",X","0",",X","0",",X","12","","","","-23.9",",X,28,","381",",,X,28,+","160",",,X,26,","29.2",",,X,15,","12.8",",X,07,","1840.0","X","671.9",",X","75.7",",,,X","373",",,,X","-3.34",",X","2.63",",,,X","-9.31",",,,X","315","4,X","16.4","4,X"
