"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000TPRE","2003-11","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","","","11.4","2,U","0","1,U","7","1,U","0","1,U","6","1,U","0","1,U","-5.6","1,U,25,","26.7","1,U,02,","","","189.1","1,U","11.87","2,U","16.53","1,,,U","7.21","1,,,U"
"USR0000TPRE","2003-12","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","","","0.0","2,U","0","1,U","21","1,U","0","1,U","0","1,U","0","1,U","-6.7","1,U,20,","13.3","1,U,31,","","","443.3","1,U","3.08","2,U","7.22","1,,,U","-1.07","1,,,U"
"USR0000TPRE","2004-01","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","0.0","U","0.0",",U","0",",U","21",",U","6",",U","0",",U","0",",U","-13.3",",U,07,","18.3",",U,03,","","","498.3",",U","2.26",",U","6.73",",,,U","-2.21",",,,U"
"USR0000TPRE","2004-02","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","0.0","U","0.0",",U","0",",U","18",",U","1",",U","0",",U","0",",U","-6.1",",U,08,","15.0",",U,29,","","","425.6",",U","3.66",",U","7.23",",,,U","0.08",",,,U"
"USR0000TPRE","2004-03","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","2.5","U","2.5",",U","0",",U","6",",U","0",",U","5",",U","0",",U","-4.4",",U,22,","25.0",",U,28,","","","225.8",",U","11.13",",U","16.23",",,,U","6.03",",,,U"
"USR0000TPRE","2004-04","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","16.1","U","13.6",",U","0",",U","1",",U","0",",U","15",",U","0",",U","0.0",",U,13,","26.7",",U,24,","","","132.5",",U","14.37",",U","19.55",",,,U","9.19",",,,U"
"USR0000TPRE","2004-05","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","108.2","U","92.1",",U","0",",U","0",",U","0",",U","28",",U","0",",U","3.9",",U,04,","30.0",",U,08,","","","25.8",",U","20.47",",U","24.91",",,,U","16.04",",,,U"
"USR0000TPRE","2004-06","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","229.1","U","120.9",",U","0",",U","0",",U","0",",U","30",",U","0",",U","13.3",",U,05,","31.7",",U,12,","","","0.0",",U","22.36",",U","26.49",",,,U","18.23",",,,U"
"USR0000TPRE","2004-07","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","376.8","U","147.7","1,U","0","1,U","0","1,U","0","1,U","30","1,U","0","1,U","15.0","1,U,28,","30.6","1,U,24,","0.0","U","0.0","1,U","23.26","1,U","27.68","1,,,U","18.84","1,,,U"
"USR0000TPRE","2004-08","35.1303","-85.4278","585.2","PRENTICE COOPER SF TENNESSEE, TN US","496.6","U","119.8",",U","0",",U","0",",U","0",",U","29",",U","0",",U","10.6",",U,14,+","30.6",",U,19,+","7.0","U","7.0",",U","21.97",",U","26.59",",,,U","17.35",",,,U"
