"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HEWI","1984-08","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","","","0.0",",U","0",",U","1",",U","0",",U","5",",U","0",",U","-0.6",",U,08,","22.1",",U,09,","","","223.9",",U","11.11",",U","18.49",",,,U","3.73",",,,U"
"USR0000HEWI","1984-09","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","","","0.0",",U","0",",U","14",",U","1",",U","1",",U","0",",U","-17.1",",U,25,","22.5",",U,04,","","","366.5",",U","6.12",",U","13.34",",,,U","-1.11",",,,U"
"USR0000HEWI","1984-10","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","","","0.0",",U","5",",U","31",",U","12",",U","0",",U","0",",U","-22.9",",U,23,","14.3",",U,10,+","","","656.2",",U","-2.84",",U","3.97",",,,U","-9.64",",,,U"
"USR0000HEWI","1984-11","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","","","0.0",",U","11",",U","30",",U","12",",U","0",",U","0",",U","-28.1",",U,27,","10.4",",U,05,","","","735.9",",U","-6.20",",U","1.50",",,,U","-13.90",",,,U"
"USR0000HEWI","1984-12","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","","","0.0","2,U","12","2,U","29","2,U","18","2,U","0","2,U","0","2,U","-28.4","2,U,17,","9.2","2,U,07,","","","793.8","2,U","-9.04","2,U","-1.71","2,,,U","-16.37","2,,,U"
"USR0000HEWI","1985-01","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","21",",U","31",",U","20",",U","0",",U","0",",U","-37.5",",U,31,","6.8",",U,14,","","","904.5",",U","-10.84",",U","-1.90",",,,U","-19.79",",,,U"
"USR0000HEWI","1985-02","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","16",",U","28",",U","20",",U","0",",U","0",",U","-40.6",",U,01,","7.2",",U,15,","","","829.9",",U","-11.31",",U","-3.14",",,,U","-19.48",",,,U"
"USR0000HEWI","1985-03","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","10",",U","31",",U","16",",U","0",",U","0",",U","-25.7",",U,30,","8.0",",U,09,","","","805.6",",U","-7.65",",U","-0.24",",,,U","-15.07",",,,U"
"USR0000HEWI","1985-04","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","1",",U","30",",U","5",",U","0",",U","0",",U","-17.9",",U,27,","13.9",",U,30,+","","","554.9",",U","-0.16",",U","7.00",",,,U","-7.33",",,,U"
"USR0000HEWI","1985-05","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0","2,U","0","1,U","22","1,U","0","2,U","0","2,U","0","2,U","-13.2","1,U,13,","16.3","2,U,24,","","","406.4","2,U","4.34","2,U","11.04","2,,,U","-2.37","1,,,U"
"USR0000HEWI","1985-06","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","0",",U","13",",U","0",",U","8",",U","0",",U","-4.9",",U,27,","23.7",",U,07,","","","273.8",",U","9.21",",U","17.71",",,,U","0.71",",,,U"
"USR0000HEWI","1985-07","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","0",",U","2",",U","0",",U","17",",U","0",",U","-1.8",",U,31,","27.3",",U,05,","186.2","U","186.2",",U","12.33",",U","20.68",",,,U","3.97",",,,U"
"USR0000HEWI","1985-08","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","0",",U","14",",U","0",",U","13",",U","0",",U","-4.5",",U,10,","25.7",",U,25,","418.5","U","232.3",",U","10.84",",U","20.51",",,,U","1.17",",,,U"
"USR0000HEWI","1985-09","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0","1,U","0","1,U","20","1,U","0","1,U","0","1,U","0","1,U","-14.7","1,U,30,","20.2","1,U,01,","819.7","U","401.2","1,U","4.50","1,U","11.72","1,,,U","-2.72","1,,,U"
"USR0000HEWI","1985-10","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0","4,U","0","3,U","28","3,U","1","3,U","0","3,U","0","3,U","-14.3","3,U,09,","14.7","3,U,06,","1297.2","U","477.5","3,U","0.74","4,U","7.94","3,,,U","-6.46","3,,,U"
"USR0000HEWI","1985-11","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0","2,U","4","1,U","29","1,U","18","1,U","0","1,U","0","1,U","-21.0","1,U,18,","12.3","1,U,04,","1987.7","U","690.5","1,U","-6.40","2,U","-1.07","1,,,U","-11.73","1,,,U"
"USR0000HEWI","1985-12","40.9528","-110.4806","1981.2","HEWINTA UTAH, UT US","0.0","U","0.0",",U","6",",U","31",",U","11",",U","0",",U","0",",U","-30.8",",U,11,+","9.6",",U,21,","2761.3","U","773.6",",U","-6.62",",U","1.02",",,,U","-14.26",",,,U"
