"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291300","1912-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","31.5",",,6,13,","","","","","59.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-06","35.71667","-103.93333","1647.7","CABEZA, NM US","83.2","2,6","5",",6","5",",6","0",",6","0",",6","0","1,6","0","1,6","0","1,6","29","1,6","1","1,6","","","10.0","1,6,18,+","0",",,6,30,+","19.1",",,6,07,","35.0","1,6,04,","0.0","1,6","47.3",",,,6","0",",,,6","21.15","2,6","26.66","1,,,6","15.65","1,,,6"
"USC00291300","1912-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","21.6",",,6,23,","","","","","84.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","9",",6","7",",6","2",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","38.1",",,6,21,","","","","","99.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","25.1",",,6,10,","","","","","50.0",",,,6","","","","","","","",""
"USC00291300","1912-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,30,","1.3",",,6,05,","","","","","1.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1912-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1912-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","38",",,6,06,","1.3",",,6,06,","","","","","1.8",",,,6","51",",,,6","","","","","",""
"USC00291300","1913-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","64",",,6,06,","3.8",",,6,06,","","","","","4.8",",,,6","77",",,,6","","","","","",""
"USC00291300","1913-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","5.1",",,6,20,","","","","","12.0",",,,6","","","","","","","",""
"USC00291300","1913-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","25",",,6,26,","4.3",",,6,26,","","","","","4.3",",,,6","25",",,,6","","","","","",""
"USC00291300","1913-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","1",",6","1",",6","","","","","","","","","","","","","","","203",",,6,23,","25.4",",,6,21,","","","","","69.1",",,,6","203",",,,6","","","","","",""
"USC00291300","1913-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","9.7",",,6,27,","","","","","12.8",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","13",",6","12",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","54.6",",,6,16,","","","","","155.5",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","14.0",",,6,23,","","","","","14.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","10.2",",,6,22,","","","","","29.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1913-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","10",",6","9",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,25,","22.9",",,6,08,","","","","","92.1",",,,6","51",",,,6","","","","","",""
"USC00291300","1913-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,26,","7.6",",,6,04,","","","","","16.0",",,,6","0",",T,,6","","","","","",""
"USC00291300","1913-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","10.2",",,6,17,","","","","","24.2",",,,6","","","","","","","",""
"USC00291300","1913-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","0",",6","2",",6","","","","","","","","","","","","","","","102",",,6,16,","21.6",",,6,04,","","","","","43.9",",,,6","127",",,,6","","","","","",""
"USC00291300","1914-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,29,","0.0",",T,6,29,","","","","","0.0",",T,,6","0",",T,,6","","","","","",""
"USC00291300","1914-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,27,","2.5",",,6,27,","","","","","2.5",",,,6","13",",,,6","","","","","",""
"USC00291300","1914-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","2",",6","","","","","","","","","","","","","","","76",",,6,21,","5.1",",,6,21,","","","","","7.1",",,,6","114",",,,6","","","","","",""
"USC00291300","1914-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","13",",,6,08,","69.9",",,6,30,","","","","","72.2",",,,6","13",",,,6","","","","","",""
"USC00291300","1914-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","6",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","65.0",",,6,01,","","","","","97.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","12.7",",,6,30,","","","","","22.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","13",",6","11",",6","5",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","63.5",",,6,03,","","","","","281.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","15.2",",,6,13,","","","","","35.6",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0.0",",T,6,20,+","","","","","0.0",",T,,6","0",",,,6","","","","","",""
"USC00291300","1914-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","20.6",",,6,24,","","","","","55.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1914-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","5.6",",,6,25,","","","","","10.8",",,,6","","","","","","","",""
"USC00291300","1915-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","5.8",",,6,30,","","","","","8.9",",,,6","","","","","","","",""
"USC00291300","1915-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","76",",,6,20,","8.1",",,6,20,","","","","","8.1",",,,6","76",",,,6","","","","","",""
"USC00291300","1915-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","5",",6","0",",6","3",",6","","","","","","","","","","","","","","","102",",,6,03,","9.4",",,6,03,","","","","","27.7",",,,6","204",",,,6","","","","","",""
"USC00291300","1915-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","50.5",",,6,17,","","","","","117.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,06,","16.5",",,6,26,","","","","","21.6",",,,6","0",",T,,6","","","","","",""
"USC00291300","1915-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","14.0",",,6,25,","","","","","14.5",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","32.0",",,6,25,","","","","","76.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","9",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","24.1",",,6,15,","","","","","81.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","9.7",",,6,25,","","","","","23.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","6.4",",,6,14,","","","","","8.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","0.0",",,6,30,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1915-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","0.8",",,6,27,","","","","","0.8",",,,6","","","","","","","",""
"USC00291300","1916-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","25",",,6,20,","10.7",",,6,19,","","","","","21.4",",,,6","38",",,,6","","","","","",""
"USC00291300","1916-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,29,+","0.0",",,6,29,+","","","","","0.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","13",",,6,30,","1.3",",,6,30,","","","","","1.3",",,,6","13",",,,6","","","","","",""
"USC00291300","1916-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,14,","18.0",",,6,14,","","","","","31.3",",,,6","51",",,,6","","","","","",""
"USC00291300","1916-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","10.2",",,6,17,","","","","","13.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","14.0",",,6,04,","","","","","19.3",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","5",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","5.6",",,6,31,","","","","","13.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","7",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","62.2",",,6,20,","","","","","123.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","2.0",",,6,06,","","","","","2.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","5",",6","0",",6","0",",6","","","","","","","","","","","1","","","","0",",,6,31,+","8.9",",,6,10,","","","","","33.0",",,,6","0",",,,6","","","","","",""
"USC00291300","1916-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","0",",6","0",",6","0",",6","","","","","","","","","","","1","","","","13",",,6,13,","1.3",",,6,13,","","","","","1.8",",,,6","21",",,,6","","","","","",""
"USC00291300","1916-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","1.8",",,6,04,","","","","","3.9",",,,6","","","","","","","",""
"USC00291300","1917-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","4.3",",,6,16,","","","","","11.2",",,,6","","","","","","","",""
"USC00291300","1917-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","0",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,14,","2.0",",,6,14,","","","","","3.3",",,,6","64",",,,6","","","","","",""
"USC00291300","1917-03","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,13,","2.5",",,6,13,","","","","","3.3",",,,6","64",",,,6","","","","","",""
"USC00291300","1917-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",T,6,01,","3.3",",,6,30,","","","","","3.3",",,,6","0",",T,,6","","","","","",""
"USC00291300","1917-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","6",",6","6",",6","0",",6","3",",6","","","","","","","","","","","","","","","203",",,6,05,","14.2",",,6,05,","","","","","36.1",",,,6","305",",,,6","","","","","",""
"USC00291300","1917-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","3.8",",,6,19,","","","","","5.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","7.1",",,6,30,","","","","","12.9",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-08","35.71667","-103.93333","1647.7","CABEZA, NM US","","","8",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","14.2",",,6,12,","","","","","52.2",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-09","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","19.1",",,6,16,","","","","","25.4",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-10","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,18,","4.1",",,6,08,","","","","","7.9",",,,6","51",",,,6","","","","","",""
"USC00291300","1917-11","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","22.1",",,6,16,","","","","","25.1",",,,6","0",",,,6","","","","","",""
"USC00291300","1917-12","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,07,","3.6",",,6,07,","","","","","3.6",",,,6","51",",,,6","","","","","",""
"USC00291300","1918-01","35.71667","-103.93333","1647.7","CABEZA, NM US","","","4",",6","4",",6","0",",6","4",",6","","","","","","","","","","","","","","","102",",,6,20,","6.9",",,6,20,","","","","","18.7",",,,6","255",",,,6","","","","","",""
"USC00291300","1918-02","35.71667","-103.93333","1647.7","CABEZA, NM US","","","1",",6","1",",6","0",",6","1",",6","","","","","","","","","","","","","","","102",",,6,27,","8.1",",,6,27,","","","","","8.1",",,,6","102",",,,6","","","","","",""
"USC00291300","1918-04","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","","","51",",,6,08,","4.8",",,6,08,","","","","","11.1",",,,6","51",",,,6","","","","","",""
"USC00291300","1918-05","35.71667","-103.93333","1647.7","CABEZA, NM US","","","2",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","2.5",",,6,04,","","","","","3.8",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-06","35.71667","-103.93333","1647.7","CABEZA, NM US","","","3",",6","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,30,+","12.7",",,6,06,","","","","","17.7",",,,6","0",",,,6","","","","","",""
"USC00291300","1918-07","35.71667","-103.93333","1647.7","CABEZA, NM US","","","11",",6","8",",6","0",",6","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","13.0",",,6,27,","","","","","59.4",",,,6","0",",,,6","","","","","",""
