"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094144","1959-05","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","11",",0","5",",0","0",",0","","","","","0",",0","18",",0","0",",0","4",",0","0",",0","-5.6",",0,08,","","","","","16.0",",,0,01,","28.3",",0,13,","4500.5","0","319.4",",0","52.3",",,,0","","","8.03",",0","15.93",",,,0","0.13",",,,0","","","",""
"USW00094144","1959-06","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","44.1","0","44.1",",0","6",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","23",",0","9",",0","1.1",",0,02,+","","","","","18.0",",,0,26,","35.0",",0,12,","4565.2","0","64.7",",0","47.7",",,,0","","","17.65",",0","27.33",",,,0","7.96",",,,0","","","",""
"USW00094144","1959-07","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","123.7","0","79.6",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","2.8",",0,09,+","","","","","0.0",",T,0,26,","37.2",",0,23,","22.2","0","22.2",",0","0.0",",T,,0","","","20.18",",0","31.54",",,,0","8.83",",,,0","","","",""
"USW00094144","1959-08","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","150.4","0","26.7",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","9",",0","2.8",",0,14,","","","","","19.3",",,0,20,","35.0",",0,10,","59.5","0","37.3",",0","24.4",",,,0","","","17.99",",0","29.16",",,,0","6.83",",,,0","","","",""
"USW00094144","1959-09","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","152.6","0","2.2",",0","4",",0","2",",0","0",",0","","","","","0",",0","8",",0","0",",0","14",",0","2",",0","-7.2",",0,29,","","","","","6.9",",,0,14,","32.2",",0,11,+","242.7","0","183.2",",0","15.5",",,,0","","","12.30",",0","20.98",",,,0","3.62",",,,0","","","",""
"USW00094144","1959-10","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","152.6","0","0.0",",0","4",",0","0",",0","0",",0","","","","","0",",0","27",",0","0",",0","2",",0","0",",0","-9.4",",0,21,","","","","","1.3",",,0,11,","22.2",",0,05,","607.8","0","365.1",",0","3.1",",,,0","","","6.56",",0","16.02",",,,0","-2.91",",,,0","","","",""
"USW00094144","1959-11","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","152.6","0","0.0",",0","0",",0","0",",0","0",",0","","","","","7",",0","30",",0","3",",0","0",",0","0",",0","-23.9",",0,13,","","","","","0.0",",,0,30,+","14.4",",0,01,","1283.9","0","676.1",",0","0.0",",,,0","","","-4.20",",0","5.89",",,,0","-14.30",",,,0","","","",""
"USW00094144","1959-12","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","152.6","0","0.0",",0","4",",0","2",",0","0",",0","","","","","13",",0","31",",0","9",",0","0",",0","0",",0","-25.6",",0,29,","","","","","17.0",",,0,25,","8.3",",0,02,","2086.9","0","803.0",",0","29.0",",,,0","","","-7.57",",0","0.95",",,,0","-16.09",",,,0","","","",""
"USW00094144","1960-01","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","","","","","20",",0","31",",0","23",",0","0",",0","0",",0","-41.7",",0,19,","","","","","4.3",",,0,12,","3.9",",0,24,","3057.3","0","970.4",",0","13.1",",,,0","","","-12.97",",0","-5.34",",,,0","-20.60",",,,0","","","",""
"USW00094144","1960-02","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","9",",0","2",",0","0",",0","","","","","16",",0","29",",0","21",",0","0",",0","0",",0","-36.7",",0,29,","","","","","11.2",",,0,08,","4.4",",0,08,","3924.8","0","867.5",",0","19.4",",,,0","","","-11.58",",0","-3.47",",,,0","-19.69",",,,0","","","",""
"USW00094144","1960-03","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","","","","","6",",0","31",",0","12",",0","0",",0","0",",0","-38.9",",0,01,","","","","","2.8",",,0,05,","16.7",",0,25,","4614.2","0","689.4",",0","6.3",",,,0","","","-3.90",",0","4.26",",,,0","-12.07",",,,0","","","",""
"USW00094144","1960-04","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","","","","","0",",0","23",",0","0",",0","6",",0","0",",0","-11.7",",0,17,","","","","","11.2",",,0,24,","24.4",",0,06,+","4970.0","0","355.8",",0","18.4",",,,0","","","6.47",",0","14.93",",,,0","-1.99",",,,0","","","",""
"USW00094144","1960-05","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","","","0",",0","12",",0","0",",0","10",",0","0",",0","-5.6",",0,18,","","","","","2.8",",,0,21,","30.0",",0,11,","5225.3","0","255.3",",0","6.9",",,,0","","","10.10",",0","19.17",",,,0","1.02",",,,0","","","",""
"USW00094144","1960-06","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","16.1","0","16.1",",0","4",",0","3",",0","0",",0","","","","","0",",0","2",",0","0",",0","27",",0","0",",0","-3.9",",0,21,","","","","","13.0",",,0,09,","30.6",",0,30,+","5290.5","0","65.2",",0","26.5",",,,0","","","16.70",",0","26.43",",,,0","6.96",",,,0","","","",""
"USW00094144","1960-07","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","144.1","0","128.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","21",",0","5.0",",0,24,","","","","","1.8",",,0,28,","39.4",",0,21,+","0.3","0","0.3",",0","1.8",",,,0","","","22.45",",0","33.86",",,,0","11.05",",,,0","","","",""
"USW00094144","1960-08","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","188.6","0","44.5",",0","2",",0","1",",0","0",",0","","","","","0",",0","2",",0","0",",0","26",",0","11",",0","-3.3",",0,29,","","","","","11.9",",,0,22,","35.6",",0,12,+","64.6","0","64.3",",0","12.4",",,,0","","","17.69",",0","28.54",",,,0","6.85",",,,0","","","",""
"USW00094144","1960-09","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","193.6","0","5.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","7",",0","0",",0","28",",0","0",",0","-5.0",",0,09,","","","","","2.3",",,0,13,","30.0",",0,19,+","179.6","0","115.0",",0","2.3",",,,0","","","14.67",",0","26.15",",,,0","3.18",",,,0","","","",""
"USW00094144","1960-10","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","193.6","0","0.0",",0","4",",0","1",",0","0",",0","0",",","","","1",",0","26",",0","0",",0","7",",0","0",",0","-17.8",",0,30,","0",",,0,31,+","","","5.1",",,0,10,","26.7",",0,06,","568.3","0","388.7",",0","6.2",",,,0","","","5.79",",0","15.55",",,,0","-3.96",",,,0","","","",""
"USW00094144","1960-11","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","193.6","0","0.0",",0","8",",0","2",",0","0",",0","","","","","3",",0","29",",0","4",",0","0",",0","0",",0","-20.6",",0,09,","","","","","7.1",",,0,12,","13.3",",0,06,","1171.1","0","602.8",",0","17.4",",,,0","","","-1.76",",0","4.96",",,,0","-8.48",",,,0","","","",""
"USW00094144","1960-12","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","193.6","0","0.0",",0","3",",0","0",",0","0",",0","0",",","","","15",",0","31",",0","14",",0","0",",0","0",",0","-23.9",",0,15,","0",",,0,31,+","","","1.3",",,0,18,","8.3",",0,01,","1976.5","0","805.4",",0","1.9",",,,0","","","-7.65",",0","0.42",",,,0","-15.71",",,,0","","","",""
"USW00094144","1961-01","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","","","","","17",",0","31",",0","11",",0","0",",0","0",",0","-28.9",",0,27,","","","","","0.0",",T,0,31,+","8.3",",0,30,","2800.2","0","823.7",",0","0.0",",T,,0","","","-8.24",",0","1.30",",,,0","-17.78",",,,0","","","",""
"USW00094144","1961-02","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","9",",0","1",",0","0",",0","","","","","1",",0","27",",0","3",",0","0",",0","0",",0","-20.0",",0,04,","","","","","7.9",",,0,02,","11.7",",0,11,","3351.9","0","551.7",",0","15.0",",,,0","","","-1.37",",0","4.25",",,,0","-6.99",",,,0","","","",""
"USW00094144","1961-03","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","8",",0","1",",0","0",",0","","","","","1",",0","31",",0","1",",0","0",",0","0",",0","-18.9",",0,05,","","","","","4.8",",,0,25,","17.2",",0,15,","3908.8","0","556.9",",0","10.7",",,,0","","","0.37",",0","8.57",",,,0","-7.83",",,,0","","","",""
"USW00094144","1961-04","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","","","","","0",",0","25",",0","0",",0","3",",0","0",",0","-11.7",",0,08,","","","","","5.3",",,0,18,","23.3",",0,03,","4292.6","0","383.8",",0","7.9",",,,0","","","5.54",",0","13.90",",,,0","-2.82",",,,0","","","",""
"USW00094144","1961-05","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","1.1","0","1.1",",0","6",",0","4",",0","0",",0","","","","","0",",0","9",",0","0",",0","15",",0","0",",0","-6.7",",0,08,","","","","","4.3",",,0,15,","30.0",",0,28,","4493.1","0","200.5",",0","17.5",",,,0","","","11.90",",0","21.04",",,,0","2.77",",,,0","","","",""
"USW00094144","1961-06","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","56.3","0","55.2",",0","2",",0","1",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","14",",0","2.2",",0,30,","","","","","8.9",",,0,01,","36.1",",0,20,","4523.3","0","30.2",",0","9.7",",,,0","","","19.17",",0","30.18",",,,0","8.15",",,,0","","","",""
"USW00094144","1961-07","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","163.1","0","106.8",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","23",",0","4.4",",0,02,","","","","","7.1",",,0,04,","36.7",",0,23,","5.9","0","5.9",",0","15.2",",,,0","","","21.59",",0","32.54",",,,0","10.65",",,,0","","","",""
"USW00094144","1961-08","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","247.4","0","84.3",",0","7",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","12",",0","3.9",",0,31,","","","","","7.4",",,0,09,","37.8",",0,04,","14.8","0","8.9",",0","17.7",",,,0","","","20.76",",0","30.92",",,,0","10.61",",,,0","","","",""
"USW00094144","1961-09","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","247.4","0","0.0",",0","10",",0","4",",0","0",",0","","","","","0",",0","13",",0","0",",0","10",",0","0",",0","-5.6",",0,14,","","","","","19.1",",,0,17,+","28.3",",0,15,+","265.5","0","250.7",",0","63.8",",,,0","","","9.98",",0","17.87",",,,0","2.08",",,,0","","","",""
"USW00094144","1961-10","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","247.4","0","0.0",",0","3",",0","2",",0","0",",0","","","","","0",",0","26",",0","0",",0","5",",0","0",",0","-7.8",",0,31,+","","","","","12.7",",,0,21,","23.9",",0,05,","670.5","0","405.0",",0","22.1",",,,0","","","5.27",",0","13.30",",,,0","-2.76",",,,0","","","",""
"USW00094144","1961-11","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","247.4","0","0.0",",0","5",",0","1",",0","0",",0","0",",","","","1",",0","29",",0","1",",0","0",",0","0",",0","-18.9",",0,18,","0",",,0,30,+","","","2.5",",,0,26,","11.1",",0,10,+","1258.3","0","587.8",",0","6.8",",,,0","","","-1.26",",0","5.11",",,,0","-7.63",",,,0","","","",""
"USW00094144","1961-12","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","247.4","0","0.0",",0","11",",0","1",",0","0",",0","","","","","12",",0","31",",0","24",",0","0",",0","0",",0","-32.8",",0,11,","","","","","5.3",",,0,17,","8.3",",0,01,","2121.9","0","863.6",",0","16.6",",,,0","","","-9.52",",0","-3.00",",,,0","-16.05",",,,0","","","",""
"USW00094144","1962-01","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","25",",0","31",",0","27",",0","0",",0","0",",0","-41.1",",0,23,","","","","","6.9",",,0,20,","3.3",",0,07,","3132.7","0","1010.8",",0","13.3",",,,0","","","-14.27",",0","-6.22",",,,0","-22.33",",,,0","","","",""
"USW00094144","1962-02","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","","","","","7",",0","26",",0","12",",0","0",",0","0",",0","-26.7",",0,27,","","","","","15.5",",,0,11,","4.4",",0,20,+","3805.5","0","672.8",",0","46.6",",,,0","","","-5.69",",0","-0.93",",,,0","-10.46",",,,0","","","",""
"USW00094144","1962-03","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","","","","","9",",0","31",",0","11",",0","0",",0","0",",0","-28.9",",0,13,","","","","","12.2",",,0,09,","10.6",",0,31,+","4529.3","0","723.8",",0","27.2",",,,0","","","-5.01",",0","1.85",",,,0","-11.88",",,,0","","","",""
"USW00094144","1962-04","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",","","","0",",0","23",",0","0",",0","9",",0","0",",0","-7.8",",0,29,+","0",",,0,30,+","","","1.3",",,0,27,","28.9",",0,19,","4859.2","0","329.9",",0","2.3",",,,0","","","7.34",",0","16.33",",,,0","-1.66",",,,0","","","",""
"USW00094144","1962-05","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","","","","","0",",0","4",",0","0",",0","9",",0","0",",0","-0.6",",0,15,+","","","","","20.6",",,0,15,","25.0",",0,08,","5081.4","0","222.2",",0","56.9",",,,0","","","11.17",",0","18.89",",,,0","3.44",",,,0","","","",""
"USW00094144","1962-06","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","10.8","0","10.8",",0","7",",0","3",",0","0",",0","","","","","0",",0","1",",0","0",",0","23",",0","1",",0","-2.8",",0,07,","","","","","14.7",",,0,29,","33.3",",0,25,","5170.6","0","89.2",",0","34.5",",,,0","","","15.72",",0","24.83",",,,0","6.61",",,,0","","","",""
"USW00094144","1962-07","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","44.0","0","33.2",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","6",",0","3.9",",0,20,","","","","","19.1",",,0,13,","33.9",",0,21,+","16.9","0","16.9",",0","31.3",",,,0","","","18.86",",0","28.64",",,,0","9.07",",,,0","","","",""
"USW00094144","1962-08","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","70.3","0","26.3",",0","4",",0","0",",0","0",",0","0",",","","","0",",0","2",",0","0",",0","28",",0","7",",0","-3.9",",0,31,","0",",,0,31,+","","","1.8",",,0,09,","35.6",",0,15,","68.6","0","51.7",",0","3.1",",,,0","","","17.51",",0","28.69",",,,0","6.33",",,,0","","","",""
"USW00094144","1962-09","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","70.3","0","0.0",",0","3",",0","2",",0","0",",0","","","","","0",",0","10",",0","0",",0","23",",0","0",",0","-7.8",",0,09,","","","","","18.8",",,0,20,","31.1",",0,18,","220.4","0","151.8",",0","26.7",",,,0","","","13.27",",0","24.85",",,,0","1.69",",,,0","","","",""
"USW00094144","1962-10","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","70.3","0","0.0",",0","1",",0","1",",0","0",",0","","","","","0",",0","22",",0","0",",0","7",",0","0",",0","-11.1",",0,25,","","","","","2.5",",,0,05,","24.4",",0,02,","547.3","0","326.9",",0","2.5",",,,0","","","7.79",",0","17.82",",,,0","-2.24",",,,0","","","",""
"USW00094144","1962-11","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","70.3","0","0.0",",0","6",",0","0",",0","0",",0","","","","","0",",0","29",",0","2",",0","0",",0","0",",0","-14.4",",0,24,","","","","","2.3",",,0,14,","17.2",",0,03,","1087.0","0","539.7",",0","6.4",",,,0","","","0.34",",0","8.43",",,,0","-7.74",",,,0","","","",""
"USW00094144","1962-12","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","70.3","0","0.0",",0","2",",0","1",",0","0",",0","","","","","7",",0","31",",0","11",",0","0",",0","0",",0","-26.7",",0,25,","","","","","6.1",",,0,02,","9.4",",0,16,","1813.9","0","726.9",",0","6.4",",,,0","","","-5.12",",0","1.46",",,,0","-11.70",",,,0","","","",""
"USW00094144","1963-01","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","20",",0","31",",0","25",",0","0",",0","0",",0","-41.7",",0,12,","","","","","14.0",",,0,31,","7.8",",0,04,","2780.2","0","966.3",",0","20.2",",,,0","","","-12.84",",0","-5.04",",,,0","-20.64",",,,0","","","",""
"USW00094144","1963-02","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","","","","","1",",0","27",",0","0",",0","0",",0","0",",0","-17.8",",0,13,","","","","","10.2",",,0,01,","15.0",",0,05,","3288.6","0","508.4",",0","15.3",",,,0","","","0.18",",0","7.52",",,,0","-7.17",",,,0","","","",""
"USW00094144","1963-03","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","","","","","0",",0","29",",0","0",",0","0",",0","0",",0","-16.7",",0,13,","","","","","6.1",",,0,28,","20.6",",0,22,","3829.1","0","540.5",",0","10.4",",,,0","","","0.90",",0","9.25",",,,0","-7.45",",,,0","","","",""
"USW00094144","1963-04","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","10",",0","6",",0","0",",0","","","","","0",",0","25",",0","0",",0","3",",0","0",",0","-12.2",",0,03,","","","","","14.7",",,0,26,","23.3",",0,14,+","4258.2","0","429.1",",0","47.1",",,,0","","","4.03",",0","11.34",",,,0","-3.28",",,,0","","","",""
"USW00094144","1963-05","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","10",",0","8",",0","2",",0","","","","","0",",0","3",",0","0",",0","17",",0","0",",0","-6.7",",0,02,","","","","","45.2",",,0,23,","26.1",",0,28,","4459.2","0","201.0",",0","128.1",",,,0","","","11.85",",0","20.09",",,,0","3.61",",,,0","","","",""
"USW00094144","1963-06","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","","","","","0",",0","1",",0","0",",0","17",",0","0",",0","-0.6",",0,30,","","","","","20.1",",,0,04,","29.4",",0,27,","4597.0","0","137.8",",0","71.0",",,,0","","","13.74",",0","21.32",",,,0","6.16",",,,0","","","",""
"USW00094144","1963-07","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","48.0","0","48.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","13",",0","3.9",",0,28,+","","","","","0.5",",,0,14,","36.1",",0,21,","9.3","0","9.3",",0","0.5",",,,0","","","19.58",",0","30.94",",,,0","8.22",",,,0","","","",""
"USW00094144","1963-08","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","96.3","0","48.3",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","2.8",",0,27,+","","","","","11.2",",,0,31,","36.1",",0,14,","29.3","0","20.0",",0","25.2",",,,0","","","19.24",",0","30.65",",,,0","7.84",",,,0","","","",""
"USW00094144","1963-09","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","103.6","0","7.3",",0","11",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","1",",0","0.6",",0,25,","","","","","11.4",",,0,19,","32.8",",0,12,","110.7","0","81.4",",0","35.0",",,,0","","","15.86",",0","25.37",",,,0","6.35",",,,0","","","",""
"USW00094144","1963-10","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","103.6","0","0.0",",0","5",",0","1",",0","0",",0","","","","","0",",0","18",",0","0",",0","14",",0","0",",0","-11.1",",0,27,","","","","","3.8",",,0,05,","28.3",",0,01,","394.5","0","283.8",",0","8.1",",,,0","","","9.18",",0","19.35",",,,0","-0.99",",,,0","","","",""
"USW00094144","1963-11","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","103.6","0","0.0",",0","8",",0","4",",0","0",",0","","","","","1",",0","29",",0","5",",0","0",",0","0",",0","-18.9",",0,30,","","","","","5.6",",,0,23,+","16.7",",0,14,","957.6","0","563.1",",0","24.7",",,,0","","","-0.44",",0","5.58",",,,0","-6.45",",,,0","","","",""
"USW00094144","1963-12","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","103.6","0","0.0",",0","6",",0","2",",0","0",",0","","","","","18",",0","31",",0","24",",0","0",",0","0",",0","-32.8",",0,13,","","","","","4.6",",,0,09,","3.3",",0,06,","1838.0","0","880.4",",0","11.2",",,,0","","","-10.07",",0","-2.79",",,,0","-17.34",",,,0","","","",""
"USW00094144","1964-01","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","","","","","24",",0","31",",0","27",",0","0",",0","0",",0","-31.7",",0,15,","","","","","3.8",",,0,17,","3.3",",0,20,","2811.9","0","973.9",",0","11.1",",,,0","","","-13.08",",0","-5.29",",,,0","-20.87",",,,0","","","",""
"USW00094144","1964-02","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","","","","","26",",0","29",",0","24",",0","0",",0","0",",0","-32.8",",0,26,","","","","","1.3",",,0,24,","1.7",",0,11,+","3740.4","0","928.5",",0","2.4",",,,0","","","-13.68",",0","-4.51",",,,0","-22.86",",,,0","","","",""
"USW00094144","1964-03","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","6",",0","2",",0","0",",0","","","","","12",",0","31",",0","18",",0","0",",0","0",",0","-25.6",",0,08,","","","","","3.6",",,0,12,+","10.0",",0,31,","4574.8","0","834.4",",0","11.8",",,,0","","","-8.58",",0","-0.43",",,,0","-16.73",",,,0","","","",""
"USW00094144","1964-04","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","","","","","0",",0","28",",0","0",",0","1",",0","0",",0","-11.7",",0,17,","","","","","11.2",",,0,22,","22.8",",0,29,","5005.2","0","430.4",",0","28.1",",,,0","","","3.99",",0","11.70",",,,0","-3.73",",,,0","","","",""
"USW00094144","1964-05","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","","","","","0",",0","11",",0","0",",0","15",",0","0",",0","-3.9",",0,04,","","","","","6.1",",,0,02,","30.6",",0,16,","5247.9","0","242.7",",0","21.4",",,,0","","","10.50",",0","19.09",",,,0","1.92",",,,0","","","",""
"USW00094144","1964-06","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","8.1","0","8.1",",0","16",",0","9",",0","0",",0","","","","","0",",0","1",",0","0",",0","18",",0","0",",0","-0.6",",0,20,","","","","","17.8",",,0,07,","31.7",",0,26,","5382.0","0","134.1",",0","85.3",",,,0","","","14.13",",0","21.63",",,,0","6.64",",,,0","","","",""
"USW00094144","1964-07","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","91.6","0","83.5",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","16",",0","5.6",",0,06,","","","","","5.8",",,0,28,","36.7",",0,27,","2.1","0","2.1",",0","9.1",",,,0","","","20.96",",0","32.38",",,,0","9.54",",,,0","","","",""
"USW00094144","1964-08","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","125.2","0","33.6",",0","3",",0","2",",0","0",",0","","","","","0",",0","1",",0","0",",0","26",",0","12",",0","-1.1",",0,30,","","","","","9.1",",,0,28,","35.6",",0,09,","51.3","0","49.2",",0","17.3",",,,0","","","17.83",",0","28.64",",,,0","7.02",",,,0","","","",""
"USW00094144","1964-09","43.83333","-112.68333","1460.9","IDAHO FALLS 42 NW WEATHER BUREAU, ID US","125.2","0","0.0",",0","1",",0","0",",0","0",",0","","","","","0",",0","14",",0","0",",0","21",",0","0",",0","-7.8",",0,27,","","","","","1.5",",,0,20,","28.9",",0,05,","243.7","0","192.4",",0","1.5",",,,0","","","11.92",",0","23.24",",,,0","0.60",",,,0","","","",""
