"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"RQC00665906","1955-01","18.18333","-66.98333","456.9","MARICAO, PR US","4",",0","4",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,01,","45.7",",,,0","0",",,,0"
"RQC00665906","1955-02","18.18333","-66.98333","456.9","MARICAO, PR US","3",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","17.8",",,0,22,","33.0",",,,0","0",",,,0"
"RQC00665906","1955-03","18.18333","-66.98333","456.9","MARICAO, PR US","1",",0","1",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","31.8",",,0,10,","31.8",",,,0","0",",,,0"
"RQC00665906","1955-04","18.18333","-66.98333","456.9","MARICAO, PR US","3",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","17.8",",,0,13,","33.1",",,,0","0",",,,0"
"RQC00665906","1955-05","18.18333","-66.98333","456.9","MARICAO, PR US","10",",0","9",",0","5",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","96.5",",,0,12,","311.9",",,,0","0",",,,0"
"RQC00665906","1955-06","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","5",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","50.3",",,0,27,","333.1",",,,0","0",",,,0"
"RQC00665906","1955-07","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","6",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","73.7",",,0,27,","304.8",",,,0","0",",,,0"
"RQC00665906","1955-09","18.18333","-66.98333","456.9","MARICAO, PR US","12",",0","12",",0","4",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","44.5",",,0,10,","202.6",",,,0","0",",,,0"
"RQC00665906","1955-10","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","53.3",",,0,18,","223.4",",,,0","0",",,,0"
"RQC00665906","1955-11","18.18333","-66.98333","456.9","MARICAO, PR US","6",",0","6",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","38.1",",,0,09,","104.1",",,,0","0",",,,0"
"RQC00665906","1955-12","18.18333","-66.98333","456.9","MARICAO, PR US","6",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","10.2",",,0,29,","43.2",",,,0","0",",,,0"
"RQC00665906","1956-01","18.18333","-66.98333","456.9","MARICAO, PR US","5","3,0","3","3,0","0","3,0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","7.6","3,,0,11,","99.1",",a,,0","0",",,,0"
"RQC00665906","1956-02","18.18333","-66.98333","456.9","MARICAO, PR US","3",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,29,+","0",",,0,29,+","5.1",",,0,23,+","12.7",",,,0","0",",,,0"
"RQC00665906","1956-03","18.18333","-66.98333","456.9","MARICAO, PR US","7",",0","7",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,26,","116.0",",,,0","0",",,,0"
"RQC00665906","1956-04","18.18333","-66.98333","456.9","MARICAO, PR US","13",",0","13",",0","7",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","53.3",",,0,26,","305.9",",,,0","0",",,,0"
"RQC00665906","1956-05","18.18333","-66.98333","456.9","MARICAO, PR US","17",",0","17",",0","8",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","88.9",",,0,05,","458.8",",,,0","0",",,,0"
"RQC00665906","1956-06","18.18333","-66.98333","456.9","MARICAO, PR US","12",",0","12",",0","5",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","50.8",",,0,17,","247.1",",,,0","0",",,,0"
"RQC00665906","1956-07","18.18333","-66.98333","456.9","MARICAO, PR US","11",",0","11",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","77.5",",,0,26,","228.0",",,,0","0",",,,0"
"RQC00665906","1956-08","18.18333","-66.98333","456.9","MARICAO, PR US","17",",0","14",",0","7",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","76.2",",,0,12,","518.5",",,,0","0",",,,0"
"RQC00665906","1956-09","18.18333","-66.98333","456.9","MARICAO, PR US","18",",0","15",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","37.8",",,0,30,","189.6",",,,0","0",",,,0"
"RQC00665906","1956-10","18.18333","-66.98333","456.9","MARICAO, PR US","18",",0","17",",0","4",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","114.3",",,0,03,","418.9",",,,0","0",",,,0"
"RQC00665906","1956-11","18.18333","-66.98333","456.9","MARICAO, PR US","6",",0","5",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","82.3",",,0,03,","238.5",",,,0","0",",,,0"
"RQC00665906","1956-12","18.18333","-66.98333","456.9","MARICAO, PR US","7",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","14.0",",,0,11,","43.0",",,,0","0",",,,0"
"RQC00665906","1957-01","18.18333","-66.98333","456.9","MARICAO, PR US","6",",0","5",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","11.9",",,0,07,","32.0",",,,0","0",",,,0"
"RQC00665906","1957-02","18.18333","-66.98333","456.9","MARICAO, PR US","5",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,28,+","0",",,0,28,+","6.4",",,0,15,","13.7",",,,0","0",",,,0"
"RQC00665906","1957-03","18.18333","-66.98333","456.9","MARICAO, PR US","4",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","13.2",",,0,18,","38.6",",,,0","0",",,,0"
"RQC00665906","1957-04","18.18333","-66.98333","456.9","MARICAO, PR US","9",",0","9",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,29,","101.4",",,,0","0",",,,0"
