"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA002100PLF","1987-08","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","","","0.0","1,C","8",",C","5",",C","0",",C","0",",C","0",",C","0","1,C","12","1,C","0","1,C","16","1,C","0","1,C","-6.0","1,C,31,+","0",",,C,31,+","0",",,C,31,+","10.5",",,C,14,","27.0","1,C,25,","","","216.2","1,C","38.8",",,,C","0",",,,C","11.13","1,C","20.55","1,,,C","1.70","1,,,C"
"CA002100PLF","1987-09","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","","","0.0","1,C","5",",C","5",",C","0",",C","0",",C","0",",C","0","1,C","20","1,C","0",",C","0",",C","0",",C","-6.0","1,C,30,+","0",",,C,30,+","0",",,C,30,+","10.0",",,C,04,","19.0",",C,08,+","","","339.9",",C","31.5",",,,C","0",",,,C","6.61","1,C","13.87",",,,C","-0.64","1,,,C"
"CA002100PLF","1987-10","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","","","0.0",",C","9",",C","7",",C","0",",C","4","3,C","3",",C","0",",C","29",",C","3",",C","0",",C","0",",C","-17.0",",C,31,","130","3,,C,31,+","100",",,C,26,","10.0",",,C,26,","12.0",",C,30,+","","","548.8",",C","48.5",",,,C","225",",,,C","0.63",",C","6.03",",,,C","-4.77",",,,C"
"CA002100PLF","1987-11","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","","","0.0",",C","5",",C","3",",C","0",",C","","","3",",C","9",",C","30",",C","25",",C","0",",C","0",",C","-25.0",",C,20,","","","50",",,C,08,","5.0",",,C,08,","6.0",",C,30,+","","","835.5",",C","15.0",",,,C","150",",,,C","-9.52",",C","-4.70",",,,C","-14.33",",,,C"
"CA002100PLF","1987-12","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","","","0.0",",C","8",",C","5",",C","0",",C","","","5",",C","25",",C","31",",C","28",",C","0",",C","0",",C","-38.0",",C,30,+","","","170",",,C,13,","17.0",",,C,13,","5.0",",C,24,+","","","1154.8",",C","35.0",",,,C","350",",,,C","-18.92",",C","-13.87",",,,C","-23.97",",,,C"
"CA002100PLF","1988-01","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","0.0","","0.0","1,C","4",",C","3",",C","0",",C","","","3",",C","30","1,C","30","1,C","30",",C","0",",C","0",",C","-43.0","1,C,30,+","","","60",",,C,24,","6.0",",,C,24,","1.0",",C,21,","","","1341.0",",C","16.0",",,,C","160",",,,C","-26.03","1,C","-20.94",",,,C","-31.13","1,,,C"
"CA002100PLF","1988-02","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","0.0","","0.0","1,C","8",",C","5",",C","0",",C","","","4",",C","22","1,C","28","1,C","19",",C","0",",C","0",",C","-46.0","1,C,04,","","","60",",,C,05,","6.0",",,C,20,+","8.0",",C,27,+","","","1008.3",",C","29.2",",,,C","232",",,,C","-17.37","1,C","-10.48",",,,C","-24.25","1,,,C"
"CA002100PLF","1988-03","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","0.0","","0.0","1,C","3",",C","3",",C","0",",C","","","3",",C","9",",C","31",",C","8","1,C","0","1,C","0","1,C","-25.0",",C,21,","","","90",",,C,18,","9.0",",,C,18,","8.0","1,C,13,","","","716.0","1,C","16.0",",,,C","160",",,,C","-5.62","1,C","2.30","1,,,C","-13.55",",,,C"
"CA002100PLF","1988-04","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","0.0","","0.0","1,C","2",",C","0",",C","0",",C","","","0",",C","0",",C","26",",C","1","1,C","0","1,C","0","1,C","-15.0",",C,05,","","","10",",,C,03,","1.0",",,C,30,+","17.0","1,C,29,","","","443.7","1,C","2.0",",,,C","10",",,,C","3.06","1,C","9.55","1,,,C","-3.43",",,,C"
"CA002100PLF","1988-05","62.5333","-136.75","610.0","MIDWAY LODGE, YT CA","0.0","","0.0","1,C","10",",C","5",",C","0",",C","0",",C","0",",C","0",",C","11",",C","0","1,C","1","1,C","0","1,C","-6.0",",C,02,","0",",,C,31,+","0",",,C,31,+","5.3",",,C,22,","22.5","1,C,11,","","","274.7","1,C","22.5",",,,C","0",",,,C","9.08","1,C","15.72","1,,,C","2.45",",,,C"
