"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096559","2007-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","23","5,S","17","5,S","","","34.0","5,S,11,+","","","","","32.56","5,,,S","",""
"IDM00096559","2007-06","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","","","","","","","21.0","4,S,30,","","","","","","","","","23.02","4,,,S"
"IDM00096559","2008-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","27","2,S","11","2,S","","","33.8","2,S,03,","","","","","31.45","2,,,S","",""
"IDM00096559","2008-06","0.064","111.473","29.9","SUSILO, ID","","","","","0","3,S","0","3,S","","","","","","","21.0","3,S,23,","","","","","","","","","22.70","3,,,S"
"IDM00096559","2008-07","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","","","","","","","22.0","5,S,28,+","","","","","","","","","22.71","5,,,S"
"IDM00096559","2008-08","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","","","","","","","21.8","5,S,11,","","","","","","","","","22.65","5,,,S"
"IDM00096559","2008-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","28","2,S","18","2,S","","","34.8","2,S,30,","","","","","32.53","2,,,S","",""
"IDM00096559","2008-12","0.064","111.473","29.9","SUSILO, ID","","","","","0","2,S","0","2,S","","","","","","","21.8","2,S,11,","","","","","","","","","22.77","2,,,S"
"IDM00096559","2009-01","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","","","","","","","21.8","4,S,30,+","","","","","","","","","22.88","4,,,S"
"IDM00096559","2009-08","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","","","","","","","21.4","4,S,01,","","","","","","","","","22.96","4,,,S"
"IDM00096559","2009-09","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","","","","","","","22.4","5,S,18,","","","","","","","","","23.34","5,,,S"
"IDM00096559","2009-12","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","0","4,S","27","4,S","14","4,S","22.6","4,S,26,","35.2","4,S,23,","","","27.82","8,S","32.55","4,,,S","23.09","4,,,S"
"IDM00096559","2010-01","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","14","4,S","","","34.8","4,S,04,","","","","","31.96","4,,,S","",""
"IDM00096559","2010-02","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","5,S","23","5,S","17","5,S","22.4","5,S,21,+","35.1","5,S,24,","","","28.10","0,S","32.83","5,,,S","23.37","5,,,S"
"IDM00096559","2010-03","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","21","2,S","","","34.8","2,S,02,+","","","","","32.61","2,,,S","",""
"IDM00096559","2010-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","27","3,S","23","3,S","","","34.8","3,S,22,+","","","","","33.17","3,,,S","",""
"IDM00096559","2010-05","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","22","2,S","","","35.2","2,S,29,+","","","","","33.14","2,,,S","",""
"IDM00096559","2010-07","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","10","4,S","","","33.6","4,S,10,","","","","","31.20","4,,,S","",""
"IDM00096559","2010-08","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","13","3,S","","","35.2","3,S,12,","","","","","32.34","3,,,S","",""
"IDM00096559","2010-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","28","2,S","13","2,S","","","35.0","2,S,18,","","","","","31.89","2,,,S","",""
"IDM00096559","2010-10","0.064","111.473","29.9","SUSILO, ID","","","251.1","5,S","0","2,S","0","2,S","0","3,S","28","3,S","23","3,S","21.8","2,S,10,+","35.4","3,S,16,","0.0","3,S","27.98","5,S","33.03","3,,,S","22.94","2,,,S"
"IDM00096559","2010-11","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","21","1,S","","","35.0","1,S,04,","","","","","32.49","1,,,S","",""
"IDM00096559","2010-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","14","2,S","","","33.8","2,S,31,","","","","","31.85","2,,,S","",""
"IDM00096559","2011-01","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","1,S","30","1,S","9","1,S","21.4","5,S,23,","34.8","1,S,06,","","","26.92","6,S","31.23","1,,,S","22.61","5,,,S"
"IDM00096559","2011-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","26","2,S","12","2,S","","","34.8","2,S,17,+","","","","","32.31","2,,,S","",""
"IDM00096559","2011-03","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","15","3,S","","","34.4","3,S,14,","","","","","32.19","3,,,S","",""
"IDM00096559","2011-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","28","2,S","19","2,S","","","34.8","2,S,14,","","","","","32.67","2,,,S","",""
"IDM00096559","2011-05","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","21","3,S","","","35.8","3,S,09,","","","","","33.08","3,,,S","",""
"IDM00096559","2011-06","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","19","1,S","","","35.0","1,S,23,","","","","","32.45","1,,,S","",""
"IDM00096559","2011-07","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","24","3,S","","","34.4","3,S,21,","","","","","33.03","3,,,S","",""
"IDM00096559","2011-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","25","5,S","20","5,S","","","35.6","5,S,30,","","","","","33.32","5,,,S","",""
"IDM00096559","2011-11","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","3,S","27","3,S","21","3,S","20.8","5,S,07,","34.6","3,S,14,+","","","27.81","8,S","32.91","3,,,S","22.72","5,,,S"
"IDM00096559","2011-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","30","1,S","18","1,S","","","34.2","1,S,08,","","","","","32.21","1,,,S","",""
"IDM00096559","2012-01","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","15","3,S","","","35.2","3,S,08,","","","","","32.30","3,,,S","",""
"IDM00096559","2012-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","27","2,S","18","2,S","","","34.8","2,S,07,","","","","","32.43","2,,,S","",""
"IDM00096559","2012-03","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","30","1,S","21","1,S","","","35.0","1,S,26,","","","","","32.69","1,,,S","",""
"IDM00096559","2012-04","0.064","111.473","29.9","SUSILO, ID","","","","","0","3,S","0","3,S","0","3,S","27","3,S","20","3,S","21.6","3,S,06,","34.8","3,S,13,","","","27.90","6,S","32.81","3,,,S","22.99","3,,,S"
"IDM00096559","2012-05","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","26","2,S","","","35.2","2,S,27,","","","","","33.67","2,,,S","",""
"IDM00096559","2012-06","0.064","111.473","29.9","SUSILO, ID","","","256.7","4,S","0","4,S","0","4,S","0",",S","30",",S","26",",S","21.4","4,S,28,","35.2",",S,08,","0.0",",S","28.16","4,S","33.41",",,,S","22.92","4,,,S"
"IDM00096559","2012-07","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","30","1,S","18","1,S","","","34.4","1,S,08,+","","","","","32.33","1,,,S","",""
"IDM00096559","2012-08","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","30","1,S","21","1,S","","","35.0","1,S,10,","","","","","32.43","1,,,S","",""
"IDM00096559","2012-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","23","1,S","","","35.6","1,S,29,","","","","","33.20","1,,,S","",""
"IDM00096559","2012-10","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","0","2,S","29","2,S","22","2,S","21.6","4,S,01,","35.0","2,S,15,","","","27.94","6,S","33.01","2,,,S","22.86","4,,,S"
"IDM00096559","2012-11","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","3,S","27","3,S","16","3,S","21.6","5,S,04,","34.8","3,S,18,+","","","27.73","8,S","32.38","3,,,S","23.08","5,,,S"
"IDM00096559","2012-12","0.064","111.473","29.9","SUSILO, ID","","","264.0","3,S","0","3,S","0","3,S","0",",S","31",",S","21",",S","22.0","3,S,17,","34.6",",S,16,+","0.0",",S","27.76","3,S","32.45",",,,S","23.08","3,,,S"
"IDM00096559","2013-01","0.064","111.473","29.9","SUSILO, ID","249.1","S","249.1","5,S","0","3,S","0","3,S","0","3,S","28","3,S","22","3,S","22.4","3,S,30,+","34.8","3,S,30,","0.0","3,S","27.93","5,S","32.83","3,,,S","23.03","3,,,S"
"IDM00096559","2013-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","26","2,S","18","2,S","","","35.2","2,S,03,","","","","","32.92","2,,,S","",""
"IDM00096559","2013-03","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","3,S","28","3,S","26","3,S","22.4","5,S,01,","36.2","3,S,29,","","","28.58","8,S","33.76","3,,,S","23.40","5,,,S"
"IDM00096559","2013-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","25","1,S","","","35.6","1,S,17,+","","","","","33.77","1,,,S","",""
"IDM00096559","2014-07","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","","","","","","","22.8","4,S,19,","","","","","","","","","23.74","4,,,S"
"IDM00096559","2014-10","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","26","5,S","24","5,S","","","35.0","5,S,11,","","","","","33.27","5,,,S","",""
"IDM00096559","2014-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","14","4,S","","","34.6","4,S,16,","","","","","32.02","4,,,S","",""
"IDM00096559","2015-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","23","5,S","10","5,S","","","34.4","5,S,26,","","","","","31.80","5,,,S","",""
"IDM00096559","2015-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","28","2,S","24","2,S","","","35.0","2,S,18,","","","","","33.11","2,,,S","",""
"IDM00096559","2015-05","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","","","","","","","22.4","5,S,24,","","","","","","","","","23.60","5,,,S"
"IDM00096559","2015-06","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","26","4,S","17","4,S","","","35.2","4,S,27,","","","","","32.44","4,,,S","",""
"IDM00096559","2015-07","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","0","5,S","26","5,S","21","5,S","21.2","4,S,21,+","36.0","5,S,20,+","","","28.13","8,S","33.55","5,,,S","22.72","4,,,S"
"IDM00096559","2015-08","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","0","3,S","28","3,S","26","3,S","21.4","4,S,26,+","35.4","3,S,10,","","","28.11","7,S","33.49","3,,,S","22.74","4,,,S"
"IDM00096559","2015-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","27","3,S","22","3,S","","","35.2","3,S,19,","","","","","33.17","3,,,S","",""
"IDM00096559","2015-11","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","2,S","28","2,S","19","2,S","21.6","5,S,10,","34.6","2,S,11,+","","","27.80","6,S","32.43","2,,,S","23.17","5,,,S"
"IDM00096559","2015-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","21","2,S","","","35.2","2,S,10,","","","","","32.71","2,,,S","",""
"IDM00096559","2016-01","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","0","2,S","29","2,S","24","2,S","22.8","4,S,29,+","35.4","2,S,28,+","","","28.21","6,S","32.79","2,,,S","23.63","4,,,S"
"IDM00096559","2016-02","0.064","111.473","29.9","SUSILO, ID","","","241.9","4,S","0","4,S","0","4,S","0","1,S","28","1,S","15","1,S","22.0","4,S,12,","35.2","1,S,05,","0.0","1,S","28.00","4,S","32.34","1,,,S","23.66","4,,,S"
"IDM00096559","2016-03","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","23","2,S","","","35.8","2,S,20,","","","","","33.32","2,,,S","",""
"IDM00096559","2016-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","25","1,S","","","35.4","1,S,18,+","","","","","33.50","1,,,S","",""
"IDM00096559","2016-05","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","19","4,S","","","35.8","4,S,04,","","","","","33.29","4,,,S","",""
"IDM00096559","2016-06","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","21","1,S","","","35.6","1,S,06,","","","","","32.88","1,,,S","",""
"IDM00096559","2016-07","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","22","3,S","","","35.6","3,S,10,+","","","","","33.69","3,,,S","",""
"IDM00096559","2016-08","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","26","2,S","","","35.8","2,S,30,","","","","","34.10","2,,,S","",""
"IDM00096559","2016-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","28","2,S","21","2,S","","","35.2","2,S,14,","","","","","33.33","2,,,S","",""
"IDM00096559","2016-10","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","21","3,S","","","35.4","3,S,11,","","","","","33.01","3,,,S","",""
"IDM00096559","2016-11","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","4,S","26","4,S","17","4,S","22.6","5,S,11,+","34.4","4,S,20,","","","27.93","8,S","32.55","4,,,S","23.31","5,,,S"
"IDM00096559","2016-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","14","4,S","","","34.2","4,S,30,+","","","","","32.37","4,,,S","",""
"IDM00096559","2017-01","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","19","3,S","","","35.4","3,S,02,","","","","","32.88","3,,,S","",""
"IDM00096559","2017-02","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","0","4,S","24","4,S","10","4,S","21.6","4,S,10,","34.4","4,S,27,","","","27.41","7,S","31.84","4,,,S","22.98","4,,,S"
"IDM00096559","2017-03","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","3,S","28","3,S","18","3,S","22.4","5,S,25,+","34.8","3,S,24,","","","27.81","7,S","32.57","3,,,S","23.05","5,,,S"
"IDM00096559","2017-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","25","1,S","","","35.2","1,S,21,","","","","","33.52","1,,,S","",""
"IDM00096559","2017-05","0.064","111.473","29.9","SUSILO, ID","","","269.0","5,S","0","5,S","0","5,S","0",",S","31",",S","27",",S","23.0","5,S,25,","36.4",",S,16,","0.0",",S","28.62","5,S","33.46",",,,S","23.78","5,,,S"
"IDM00096559","2017-06","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","","","","","","","21.8","5,S,03,+","","","","","","","","","23.72","5,,,S"
"IDM00096559","2017-07","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","","","","","","","22.1","5,S,19,","","","","","","","","","23.00","5,,,S"
"IDM00096559","2017-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","20","1,S","","","36.4","1,S,26,","","","","","32.93","1,,,S","",""
"IDM00096559","2017-10","0.064","111.473","29.9","SUSILO, ID","","","","","0","3,S","0","3,S","0","3,S","28","3,S","23","3,S","22.0","3,S,21,+","34.8","3,S,09,","","","28.12","6,S","33.06","3,,,S","23.17","3,,,S"
"IDM00096559","2018-01","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","5,S","26","5,S","13","5,S","22.2","5,S,14,+","33.4","5,S,23,","","","27.40","9,S","31.70","5,,,S","23.10","5,,,S"
"IDM00096559","2018-02","0.064","111.473","29.9","SUSILO, ID","","","217.5","5,S","0","3,S","0","3,S","0","2,S","26","2,S","15","2,S","22.2","3,S,13,","34.8","2,S,21,","0.0","2,S","27.78","5,S","32.52","2,,,S","23.03","3,,,S"
"IDM00096559","2018-06","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","","","","","","","21.1","4,S,26,","","","","","","","","","22.95","4,,,S"
"IDM00096559","2018-07","0.064","111.473","29.9","SUSILO, ID","","","","","0","4,S","0","4,S","0","4,S","27","4,S","19","4,S","21.8","4,S,18,","35.3","4,S,20,","","","27.76","7,S","32.68","4,,,S","22.85","4,,,S"
"IDM00096559","2018-08","0.064","111.473","29.9","SUSILO, ID","","","","","0","3,S","0","3,S","0","5,S","26","5,S","20","5,S","21.2","3,S,20,","35.8","5,S,25,","","","27.87","8,S","33.17","5,,,S","22.56","3,,,S"
"IDM00096559","2018-09","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","5,S","25","5,S","15","5,S","20.0","5,S,13,","34.7","5,S,23,","","","27.31","8,S","32.11","5,,,S","22.51","5,,,S"
"IDM00096559","2018-10","0.064","111.473","29.9","SUSILO, ID","","","241.9","5,S","0","3,S","0","3,S","0","3,S","28","3,S","19","3,S","21.2","3,S,20,","34.6","3,S,01,","0.0","3,S","27.63","5,S","32.30","3,,,S","22.96","3,,,S"
"IDM00096559","2018-11","0.064","111.473","29.9","SUSILO, ID","","","","","0","5,S","0","5,S","0","5,S","25","5,S","17","5,S","22.0","5,S,02,","34.2","5,S,16,","","","27.69","9,S","32.22","5,,,S","23.15","5,,,S"
"IDM00096559","2018-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","9","4,S","","","34.0","4,S,01,","","","","","31.90","4,,,S","",""
"IDM00096559","2019-01","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","16","4,S","","","34.4","4,S,19,","","","","","32.41","4,,,S","",""
"IDM00096559","2019-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","25","3,S","13","3,S","","","34.4","3,S,19,","","","","","32.12","3,,,S","",""
"IDM00096559","2019-03","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","21","4,S","","","35.3","4,S,24,","","","","","32.73","4,,,S","",""
"IDM00096559","2019-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","26","4,S","19","4,S","","","35.2","4,S,12,","","","","","32.83","4,,,S","",""
"IDM00096559","2019-05","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","26","5,S","23","5,S","","","35.6","5,S,11,","","","","","33.73","5,,,S","",""
"IDM00096559","2019-06","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","20","1,S","","","34.5","1,S,10,","","","","","32.42","1,,,S","",""
"IDM00096559","2019-07","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","22","4,S","","","35.0","4,S,07,","","","","","32.79","4,,,S","",""
"IDM00096559","2019-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","25","5,S","22","5,S","","","35.0","5,S,18,+","","","","","33.34","5,,,S","",""
"IDM00096559","2019-10","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","26","5,S","14","5,S","","","34.8","5,S,21,","","","","","31.93","5,,,S","",""
"IDM00096559","2019-11","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","27","3,S","18","3,S","","","34.4","3,S,15,+","","","","","32.74","3,,,S","",""
"IDM00096559","2019-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","17","4,S","","","34.0","4,S,29,","","","","","32.12","4,,,S","",""
"IDM00096559","2020-01","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","30","1,S","18","1,S","","","34.3","1,S,22,","","","","","32.15","1,,,S","",""
"IDM00096559","2020-02","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","28","1,S","12","1,S","","","35.0","1,S,11,","","","","","31.73","1,,,S","",""
"IDM00096559","2020-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","27","3,S","19","3,S","","","35.1","3,S,04,","","","","","33.01","3,,,S","",""
"IDM00096559","2020-05","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","24","3,S","","","35.0","3,S,26,+","","","","","33.47","3,,,S","",""
"IDM00096559","2020-06","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","28","2,S","17","2,S","","","34.1","2,S,13,","","","","","32.36","2,,,S","",""
"IDM00096559","2020-07","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","11","3,S","","","33.7","3,S,13,","","","","","31.40","3,,,S","",""
"IDM00096559","2020-08","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","23","2,S","","","34.4","2,S,10,","","","","","32.61","2,,,S","",""
"IDM00096559","2020-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","26","4,S","15","4,S","","","35.4","4,S,19,","","","","","32.51","4,,,S","",""
"IDM00096559","2020-10","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","30","1,S","22","1,S","","","34.6","1,S,06,","","","","","32.89","1,,,S","",""
"IDM00096559","2020-11","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","15","1,S","","","33.8","1,S,16,+","","","","","31.76","1,,,S","",""
"IDM00096559","2020-12","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","20","4,S","","","34.0","4,S,04,+","","","","","32.50","4,,,S","",""
"IDM00096559","2021-01","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","13","3,S","","","33.9","3,S,06,","","","","","31.67","3,,,S","",""
"IDM00096559","2021-03","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","21","4,S","","","35.4","4,S,06,+","","","","","32.89","4,,,S","",""
"IDM00096559","2021-04","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","27","3,S","24","3,S","","","34.8","3,S,24,+","","","","","33.06","3,,,S","",""
"IDM00096559","2021-05","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","4,S","27","4,S","20","4,S","","","35.3","4,S,27,+","","","","","33.20","4,,,S","",""
"IDM00096559","2021-06","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0",",S","30",",S","18",",S","","","34.8",",S,13,+","","","","","32.45",",,,S","",""
"IDM00096559","2021-07","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","3,S","28","3,S","20","3,S","","","34.8","3,S,23,","","","","","32.57","3,,,S","",""
"IDM00096559","2021-08","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","30","1,S","17","1,S","","","34.4","1,S,07,+","","","","","31.97","1,,,S","",""
"IDM00096559","2021-09","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","5,S","25","5,S","15","5,S","","","34.6","5,S,23,","","","","","31.92","5,,,S","",""
"IDM00096559","2021-10","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","2,S","29","2,S","19","2,S","","","35.8","2,S,14,","","","","","32.60","2,,,S","",""
"IDM00096559","2021-11","0.064","111.473","29.9","SUSILO, ID","","","","","","","","","0","1,S","29","1,S","16","1,S","","","35.0","1,S,22,","","","","","32.15","1,,,S","",""
