"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0005M03S","1979-10","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,21,","","","","","","","66.1",",,,T","","","","","",""
"USS0005M03S","1979-11","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","8",",T","8",",T","1",",T","","","","","","","","","","","","","","","","","30.5",",,T,08,","","","","","","","94.0",",,,T","","","","","",""
"USS0005M03S","1979-12","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,27,","","","","","","","40.6",",,,T","","","","","",""
"USS0005M03S","1980-01","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,20,+","","","","","","","53.2",",,,T","","","","","",""
"USS0005M03S","1980-02","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","12",",T","12",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,18,","","","","","","","83.7",",,,T","","","","","",""
"USS0005M03S","1980-03","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","9",",T","9",",T","0",",T","","","","","","","","","","","","","","","","","22.9",",,T,31,","","","","","","","119.3",",,,T","","","","","",""
"USS0005M03S","1980-04","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","6",",T","6",",T","3",",T","","","","","","","","","","","","","","","","","43.2",",,T,24,","","","","","","","129.5",",,,T","","","","","",""
"USS0005M03S","1980-05","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","5",",T","5",",T","1",",T","","","","","","","","","","","","","","","","","25.4",",,T,03,","","","","","","","76.2",",,,T","","","","","",""
"USS0005M03S","1980-06","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","0",",T","0",",T","0",",T","","","","","","","","","","","","","","","","","0.0",",,T,30,+","","","","","","","0.0",",,,T","","","","","",""
"USS0005M03S","1980-07","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","0",",T","0",",T","0",",T","","","","","","","","","","","","","","","","","0.0",",,T,31,+","","","","","","","0.0",",,,T","","","","","",""
"USS0005M03S","1980-08","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","5",",T","5",",T","2",",T","","","","","","","","","","","","","","","","","27.9",",,T,08,","","","","","","","86.3",",,,T","","","","","",""
"USS0005M03S","1980-09","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","4",",T","4",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,09,","","","","","","","35.6",",,,T","","","","","",""
"USS0005M03S","1980-10","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","4",",T","4",",T","1",",T","","","","","","","","","","","","","","","","","33.0",",,T,15,","","","","","","","55.8",",,,T","","","","","",""
"USS0005M03S","1980-11","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","4",",T","4",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,24,+","","","","","","","25.3",",,,T","","","","","",""
"USS0005M03S","1980-12","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","2",",T","2",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,07,","","","","","","","10.1",",,,T","","","","","",""
"USS0005M03S","1981-01","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","3",",T","3",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,06,","","","","","","","20.3",",,,T","","","","","",""
"USS0005M03S","1981-02","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","2",",T","2",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,20,","","","","","","","7.6",",,,T","","","","","",""
"USS0005M03S","1981-03","37.21","-105.2","3200.4","CULEBRA NUMBER 2, CO US","","","","","","","12",",T","12",",T","1",",T","","","","","","","","","","","","","","","","","25.4",",,T,03,","","","","","","","157.3",",,,T","","","","","",""
