"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RWM00064387","1986-07","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","0","4,S","0","4,S","","","","","","","11.3","4,S,20,","","","","","","","","","13.96","4,,,S"
"RWM00064387","1986-08","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","0","2,S","0","2,S","","","","","","","11.4","2,S,14,","","","","","","","","","15.09","2,,,S"
"RWM00064387","1986-09","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","0","4,S","0","4,S","","","","","","","13.6","4,S,29,","","","","","","","","","15.96","4,,,S"
"RWM00064387","1987-07","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","0","5,S","0","5,S","","","","","","","13.0","5,S,31,","","","","","","","","","15.00","5,,,S"
"RWM00064387","1988-04","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","15","5,S","7","5,S","0","5,S","","","","","","","","","","","","","23.1","5,,S,19,","","","87.8","5,,,S","","","",""
"RWM00064387","1988-09","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","10","5,S","5","5,S","0","5,S","","","","","","","","","","","","","18.0","5,,S,19,","","","63.7","5,,,S","","","",""
"RWM00064387","1990-02","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","13","5,S","11","5,S","0","5,S","","","","","","","","","","","","","24.9","5,,S,21,","","","119.1","5,,,S","","","",""
"RWM00064387","1990-07","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,31,+","","","0.0","4,,,S","","","",""
"RWM00064387","1990-08","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","3","5,S","2","5,S","1","5,S","","","","","","","","","","","","","39.9","5,,S,31,","","","49.0","5,,,S","","","",""
"RWM00064387","1990-09","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","13","2,S","11","2,S","2","2,S","0","4,S","0","4,S","","","","","","","14.4","4,S,27,","53.1","2,,S,19,","","","198.5","2,,,S","","","15.50","4,,,S"
"RWM00064387","1990-10","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","14","4,S","7","4,S","1","4,S","","","","","","","","","","","","","106.9","4,,S,18,","","","175.0","4,,,S","","","",""
"RWM00064387","1991-05","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","19","4,S","16","4,S","1","4,S","","","","","","","","","","","","","25.9","4,,S,30,","","","207.3","4,,,S","","","",""
"RWM00064387","1992-06","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","27.4","5,S,19,+","","","26.12","5,,,S","",""
"RWM00064387","1995-10","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","19","4,S","12","4,S","3","4,S","","","","","0","4,S","27","4,S","0","4,S","","","81.0","4,,S,24,","28.8","4,S,23,","258.5","4,,,S","27.05","4,,,S","",""
"RWM00064387","1995-12","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","29.0","3,S,23,+","","","27.09","3,,,S","",""
"RWM00064387","1996-02","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","5,S","24","5,S","0","5,S","","","","","28.9","5,S,26,+","","","27.22","5,,,S","",""
"RWM00064387","1997-04","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","16","4,S","9","4,S","1","4,S","","","","","0","5,S","25","5,S","0","5,S","","","42.9","4,,S,06,","28.4","5,S,23,+","123.2","4,,,S","26.49","5,,,S","",""
"RWM00064387","2006-02","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","3,S","25","3,S","9","3,S","","","","","33.4","3,S,11,+","","","30.22","3,,,S","",""
"RWM00064387","2006-05","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","28.2","5,S,05,+","","","26.72","5,,,S","",""
"RWM00064387","2006-10","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","32.1","5,S,06,+","","","29.87","5,,,S","",""
"RWM00064387","2006-12","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","29.3","5,S,12,","","","26.66","5,,,S","",""
"RWM00064387","2007-01","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","4,S","27","4,S","0","4,S","","","","","30.7","4,S,25,+","","","28.19","4,,,S","",""
"RWM00064387","2007-02","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","4,S","24","4,S","0","4,S","","","","","31.0","4,S,13,+","","","28.46","4,,,S","",""
"RWM00064387","2007-05","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","1,S","30","1,S","0","1,S","","","","","31.0","1,S,23,+","","","27.25","1,,,S","",""
"RWM00064387","2008-07","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","30.0","5,S,22,+","","","27.55","5,,,S","",""
"RWM00064387","2015-11","-1.969","30.139","1481.0","KIGALI INTERNATIONAL, RW","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","30.0","5,S,13,+","","","27.73","5,,,S","",""
