"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014838","1861-04","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.0",",F","11",",F","7",",F","0",",F","","","","","0",",F","17",",F","0",",F","0",",F","0",",F","","","","","","","-9.7",",F,17,","","","","","18.3",",,F,23,","19.9",",F,28,","","","437.5",",F","67.3",",,,F","","","","","3.75",",F","8.54",",,,F","-1.04",",,,F","","","","","","","","","",""
"USW00014838","1861-05","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.4",",F","11",",F","7",",F","1",",F","","","","","0",",F","13",",F","0",",F","4",",F","0",",F","","","","","","","-8.8",",F,02,","","","","","26.4",",,F,13,","29.4",",F,31,","","","335.1",",F","89.4",",,,F","","","","","7.54",",F","13.91",",,,F","1.16",",,,F","","","","","","","","","",""
"USW00014838","1861-06","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","25.0","2,F","9",",F","7",",F","3",",F","","","","","0","1,F","1","1,F","0","1,F","18","1,F","1","1,F","","","","","","","-0.4","1,F,17,","","","","","50.8",",,F,24,","33.4","1,F,10,","","","87.5","1,F","180.6",",,,F","","","","","15.97","2,F","22.54","1,,,F","9.40","1,,,F","","","","","","","","","",""
"USW00014838","1861-07","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","46.2",",F","7",",F","4",",F","1",",F","","","","","0",",F","0",",F","0",",F","21",",F","1",",F","","","","","","","3.3",",F,11,","","","","","38.4",",,F,30,","32.4",",F,06,","65.2","F","65.2",",F","62.8",",,,F","","","","","17.72",",F","23.77",",,,F","11.67",",,,F","","","","","","","","","",""
"USW00014838","1861-08","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","39.0",",F","6",",F","6",",F","0",",F","","","","","0",",F","0",",F","0",",F","22",",F","1",",F","","","","","","","3.6",",F,14,","","","","","9.1",",,F,02,","37.4",",F,01,","114.3","F","49.1",",F","38.5",",,,F","","","","","18.01",",F","23.91",",,,F","12.10",",,,F","","","","","","","","","",""
"USW00014838","1861-09","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","7.3",",F","15",",F","13",",F","1",",F","","","","","0",",F","1",",F","0",",F","11",",F","0",",F","","","","","","","0.0",",F,30,","","","","","25.4",",,F,26,","30.6",",F,13,","265.3","F","151.0",",F","137.7",",,,F","","","","","13.54",",F","18.67",",,,F","8.41",",,,F","","","","","","","","","",""
"USW00014838","1861-10","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.0","2,F","12",",F","5",",F","0",",F","","","","","0","1,F","6","1,F","0","1,F","2","1,F","0","1,F","","","","","","","-4.4","1,F,27,","","","","","22.9",",,F,10,","22.3","1,F,08,","576.4","F","311.1","1,F","53.9",",,,F","","","","","7.65","2,F","12.66","1,,,F","2.64","1,,,F","","","","","","","","","",""
"USW00014838","1861-11","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.0",",F","11","1,F","7","1,F","1","1,F","","","","","0",",F","23",",F","3",",F","0",",F","0",",F","","","","","","","-16.7",",F,30,","","","","","26.4","1,,F,22,","8.9",",F,08,+","1112.2","F","535.8",",F","85.3","1,,,F","","","","","0.47",",F","4.03",",,,F","-3.09",",,,F","","","","","","","","","",""
"USW00014838","1861-12","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.0","3,F","4",",F","3",",F","0",",F","","","","","1","2,F","27","2,F","12","1,F","0","1,F","0","1,F","","","","","","","-21.7","2,F,21,","","","","","12.2",",,F,26,","10.6","1,F,16,","1721.3","F","609.1","1,F","24.3",",,,F","","","","","-3.54","3,F","1.06","1,,,F","-8.13","2,,,F","","","","","","","","","",""
"USW00014838","1862-01","46.5458","-87.3795","186.8","MARQUETTE, MI US","0.0","F","0.0","1,F","9",",F","7",",F","0",",F","","","","","13",",F","31",",F","27","1,F","0","1,F","0","1,F","","","","","","","-27.8",",F,13,","","","","","20.6",",,F,11,","2.7","1,F,22,","2581.5","F","860.2","1,F","51.6",",,,F","","","","","-10.29","1,F","-5.00","1,,,F","-15.58",",,,F","","","","","","","","","",""
"USW00014838","1862-02","46.5458","-87.3795","186.8","MARQUETTE, MI US","0.0","F","0.0","2,F","6",",F","4",",F","0",",F","","","","","17","1,F","27","1,F","25","1,F","0","1,F","0","1,F","","","","","","","-31.2","1,F,15,","","","","","8.6",",,F,17,","4.0","1,F,26,","3383.5","F","802.0","1,F","22.1",",,,F","","","","","-12.46","2,F","-6.07","1,,,F","-18.84","1,,,F","","","","","","","","","",""
"USW00014838","1862-03","46.5458","-87.3795","186.8","MARQUETTE, MI US","0.0","F","0.0",",F","4",",F","4",",F","1",",F","","","","","1",",F","31",",F","7",",F","0",",F","0",",F","","","","","","","-17.8",",F,05,","","","","","25.4",",,F,03,","7.6",",F,26,","4074.2","F","690.7",",F","45.2",",,,F","","","","","-3.95",",F","1.47",",,,F","-9.36",",,,F","","","","","","","","","",""
"USW00014838","1862-04","46.5458","-87.3795","186.8","MARQUETTE, MI US","0.0","F","0.0",",F","7",",F","7",",F","1",",F","","","","","0",",F","20",",F","0",",F","0",",F","0",",F","","","","","","","-16.1",",F,07,","","","","","25.4",",,F,15,","15.3",",F,16,+","4562.4","F","488.2",",F","89.4",",,,F","","","","","2.06",",F","7.04",",,,F","-2.92",",,,F","","","","","","","","","",""
"USW00014838","1862-05","46.5458","-87.3795","186.8","MARQUETTE, MI US","5.8","F","5.8","2,F","7",",F","6",",F","1",",F","","","","","0","1,F","7","1,F","0","1,F","8","1,F","1","1,F","","","","","","","-4.4","1,F,19,","","","","","35.1",",,F,18,","32.4","1,F,16,","4797.6","F","235.2","1,F","68.9",",,,F","","","","","10.30","2,F","17.54","1,,,F","3.07","1,,,F","","","","","","","","","",""
"USW00014838","1862-06","46.5458","-87.3795","186.8","MARQUETTE, MI US","14.3","F","8.5","4,F","3",",F","3",",F","0",",F","","","","","0","2,F","2","2,F","0","2,F","14","2,F","0","2,F","","","","","","","-1.7","2,F,08,","","","","","21.8",",,F,28,","28.6","2,F,26,","4941.7","F","144.1","2,F","31.4",",,,F","","","","","13.30","4,F","20.82","2,,,F","5.79","2,,,F","","","","","","","","","",""
"USW00014838","1862-07","46.5458","-87.3795","186.8","MARQUETTE, MI US","58.2","F","43.9",",F","7",",F","4",",F","1",",F","","","","","0",",F","0",",F","0",",F","24",",F","2",",F","","","","","","","2.2",",F,17,","","","","","48.3",",,F,19,","39.4",",F,05,","45.6","F","45.6",",F","69.8",",,,F","","","","","18.28",",F","24.50",",,,F","12.05",",,,F","","","","","","","","","",""
"USW00014838","1862-08","46.5458","-87.3795","186.8","MARQUETTE, MI US","90.2","F","32.0","1,F","11",",F","9",",F","1",",F","","","","","0","1,F","0","1,F","0",",F","22",",F","0",",F","","","","","","","3.8","1,F,24,+","","","","","34.3",",,F,08,","31.2",",F,19,","92.4","F","46.8",",F","99.9",",,,F","","","","","17.83","1,F","23.56",",,,F","12.10","1,,,F","","","","","","","","","",""
"USW00014838","1862-09","46.5458","-87.3795","186.8","MARQUETTE, MI US","92.3","F","2.1","5,F","11",",F","9",",F","1",",F","","","","","0","2,F","2","2,F","0","4,F","13","4,F","1","4,F","","","","","","","-0.4","2,F,02,","","","","","27.4",",,F,16,","33.3","4,F,04,","215.7","F","123.3","4,F","109.1",",,,F","","","","","13.70","5,F","20.02","4,,,F","7.38","2,,,F","","","","","","","","","",""
"USW00014838","1862-10","46.5458","-87.3795","186.8","MARQUETTE, MI US","92.3","F","0.0","2,F","","","","","","","","","","","0","1,F","9","1,F","0","1,F","1","1,F","0","1,F","","","","","","","-9.4","1,F,25,","","","","","","","21.5","1,F,03,","565.1","F","349.4","1,F","","","","","","","6.37","2,F","11.24","1,,,F","1.50","1,,,F","","","","","","","","","",""
"USW00014838","1862-11","46.5458","-87.3795","186.8","MARQUETTE, MI US","92.3","F","0.0",",F","11",",F","10",",F","0",",F","","","","","0",",F","29",",F","5",",F","0",",F","0",",F","","","","","","","-11.9",",F,14,","","","","","10.7",",,F,04,","18.9",",F,07,","1106.6","F","541.5",",F","53.4",",,,F","","","","","0.28",",F","5.61",",,,F","-5.04",",,,F","","","","","","","","","",""
"USW00014838","1862-12","46.5458","-87.3795","186.8","MARQUETTE, MI US","92.3","F","0.0",",F","8",",F","6",",F","0",",F","","","","","0",",F","31",",F","14",",F","0",",F","0",",F","","","","","","","-17.1",",F,06,","","","","","15.7",",,F,06,","7.8",",F,13,+","1791.3","F","684.7",",F","51.5",",,,F","","","","","-3.75",",F","0.44",",,,F","-7.94",",,,F","","","","","","","","","",""
"USW00014838","1863-02","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.0","2,F","8",",F","7",",F","0",",F","","","","","4","1,F","27","1,F","18","1,F","0","1,F","0","1,F","","","","","","","-30.0","1,F,04,","","","","","17.8",",,F,10,","6.9","1,F,18,","","","682.9","1,F","59.6",",,,F","","","","","-7.64","2,F","-1.99","1,,,F","-13.28","1,,,F","","","","","","","","","",""
"USW00014838","1863-03","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.0",",F","7",",F","5",",F","0",",F","","","","","0",",F","31",",F","12",",F","0",",F","0",",F","","","","","","","-17.5",",F,12,","","","","","18.3",",,F,22,","8.2",",F,30,","","","720.2",",F","49.1",",,,F","","","","","-4.90",",F","0.81",",,,F","-10.60",",,,F","","","","","","","","","",""
"USW00014838","1863-04","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","0.0","1,F","4",",F","4",",F","1",",F","","","","","0","1,F","18","1,F","0",",F","2",",F","0",",F","","","","","","","-12.1","1,F,08,","","","","","36.1",",,F,20,","22.5",",F,27,","","","380.6",",F","64.0",",,,F","","","","","5.21","1,F","11.95",",,,F","-1.52","1,,,F","","","","","","","","","",""
"USW00014838","1863-05","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","22.2",",F","7",",F","4",",F","0",",F","","","","","0",",F","4",",F","0",",F","10",",F","2",",F","","","","","","","-2.2",",F,07,","","","","","9.1",",,F,04,","33.6",",F,20,","","","209.2",",F","30.7",",,,F","","","","","12.30",",F","18.80",",,,F","5.80",",,,F","","","","","","","","","",""
"USW00014838","1863-06","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","24.2",",F","6",",F","6",",F","1",",F","","","","","0",",F","0",",F","0",",F","14",",F","2",",F","","","","","","","1.8",",F,08,","","","","","25.4",",,F,01,","35.1",",F,14,+","","","131.7",",F","66.1",",,,F","","","","","14.75",",F","21.39",",,,F","8.11",",,,F","","","","","","","","","",""
"USW00014838","1863-07","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","22.0","1,F","8",",F","5",",F","1",",F","","","","","0","1,F","0","1,F","0",",F","21",",F","0",",F","","","","","","","2.7","1,F,12,","","","","","55.1",",,F,03,","31.1",",F,07,","71.5","","71.5",",F","107.6",",,,F","","","","","16.53","1,F","22.47",",,,F","10.60","1,,,F","","","","","","","","","",""
"USW00014838","1871-11","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","12",",F","2",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3",",,F,03,","","","","","","","16.6",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1871-12","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","11",",F","1",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8",",,F,24,","","","","","","","11.1",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-01","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","16",",F","0",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,F,22,+","","","","","","","10.4",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-02","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","7",",F","1",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,F,24,","","","","","","","8.0",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-03","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","13",",F","0",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0",",,F,10,","","","","","","","9.6",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-04","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","11",",F","3",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1",",,F,20,","","","","","","","22.4",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-05","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","16",",F","10",",F","3",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0",",,F,08,","","","","","","","167.8",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-06","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","12",",F","8",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4",",,F,29,","","","","","","","84.5",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-07","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","17",",F","7",",F","1",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8",",,F,02,","","","","","","","121.7",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-08","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","13",",F","8",",F","1",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7",",,F,01,","","","","","","","70.0",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-09","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","15","1,F","9","1,F","3","1,F","","","","","","","","","","","","","","","","","","","","","","","","","","","58.4","1,,F,11,","","","","","","","209.6","1,,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-10","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","7",",F","3",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1",",,F,13,","","","","","","","15.7",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-11","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","19",",F","5",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9",",,F,05,","","","","","","","37.9",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1872-12","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","13",",F","0",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3",",,F,08,","","","","","","","11.6",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-01","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","14",",F","0",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3",",,F,02,","","","","","","","11.4",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-02","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","5","1,F","0","1,F","0","1,F","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1,,F,27,+","","","","","","","5.4","1,,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-03","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","13",",F","2",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9",",,F,14,","","","","","","","24.8",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-04","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","10",",F","2",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7",",,F,07,","","","","","","","28.9",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-05","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","9",",F","5",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7",",,F,27,","","","","","","","41.7",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-06","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","12",",F","5",",F","1",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7",",,F,13,","","","","","","","108.0",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-07","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","12",",F","9",",F","1",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","104.9",",,F,16,","","","","","","","171.0",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-08","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","12",",F","4",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7",",,F,21,","","","","","","","32.1",",,,F","","","","","","","","","","","","","","","","","","","",""
"USW00014838","1873-09","46.5458","-87.3795","186.8","MARQUETTE, MI US","","","","","18",",F","13",",F","0",",F","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0",",,F,28,","","","","","","","109.1",",,,F","","","","","","","","","","","","","","","","","","","",""
