"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291000","1909-07","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","6",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","12.4",",,6,20,","","","","","39.9",",,,6","0",",,,6","","","","","",""
"USC00291000","1909-08","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","17",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","22.1",",,6,18,","","","","","116.4",",,,6","","","","","","","",""
"USC00291000","1909-09","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","40.9",",,6,05,","","","","","60.2",",,,6","","","","","","","",""
"USC00291000","1909-10","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","5",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","20",",,6,08,","20.3",",,6,08,","","","","","30.3",",,,6","20",",,,6","","","","","",""
"USC00291000","1909-11","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","3",",6","3",",6","0",",6","3",",6","3",",6","","","","","","","","","","","","","","","","","127",",,6,28,","132",",,6,28,","6.9",",,6,28,","","","","","18.4",",,,6","218",",,,6","","","","","",""
"USC00291000","1909-12","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","5",",6","5",",6","0",",6","1",",6","5",",6","","","","","","","","","","","","","","","","","25",",,6,03,","132",",,6,03,","12.4",",,6,03,","","","","","28.1",",,,6","328",",,,6","","","","","",""
"USC00291000","1910-01","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","3",",6","3",",6","0",",6","0","1,6","2",",6","","","","","","","","","","","","","","","","","0","1,T,6,17,+","46",",,6,04,","3.8",",,6,02,","","","","","9.3",",,,6","74",",,,6","","","","","",""
"USC00291000","1910-02","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","3",",6","2",",6","0",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","76",",,6,20,+","76",",,6,16,","6.9",",,6,16,","","","","","14.5",",,,6","162",",,,6","","","","","",""
"USC00291000","1910-03","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","1",",6","1",",6","0",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","76",",,6,29,","76",",,6,29,","5.6",",,6,29,","","","","","5.6",",,,6","76",",,,6","","","","","",""
"USC00291000","1910-04","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","","","6",",6","4",",6","0",",6","2","3,6","2",",6","","","","","","","","","","","","","","","","","76","3,,6,09,","76",",,6,09,","7.1",",,6,13,","","","","","22.6",",,,6","114",",,,6","","","","","",""
