"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AO000066422","1957-06","-15.2","12.15","45.0","MOCAMEDES, AO","","","0","1,I","0","1,I","0","1,I","0",",I","0",",I","","","","","","","7.2",",I,27,","0.0","1,,I,30,+","","","","","","","0.0","1,,,I","","","","","11.94",",,,I"
"AO000066422","1957-10","-15.2","12.15","45.0","MOCAMEDES, AO","","","","","","","","","0",",I","0",",I","","","","","","","11.1",",I,03,","","","","","","","","","","","","","","","15.07",",,,I"
"AO000066422","1957-11","-15.2","12.15","45.0","MOCAMEDES, AO","","","1","2,I","1","2,I","0","2,I","0",",I","0",",I","","","","","","","13.9",",I,07,","3.0","2,,I,04,","","","","","","","3.0","2,,,I","","","","","17.65",",,,I"
"AO000066422","1957-12","-15.2","12.15","45.0","MOCAMEDES, AO","122.8","3,I","2","3,I","1","3,I","0","3,I","0",",I","0",",I","0","3,I","28","3,I","0","3,I","16.1",",I,18,","8.9","3,,I,05,","30.0","3,I,24,","","","0.0","3,I","9.9","3,,,I","22.74","3,I","26.86","3,,,I","18.61",",,,I"
"AO000066422","1958-01","-15.2","12.15","45.0","MOCAMEDES, AO","","","4","1,I","1","1,I","0","1,I","0",",I","0",",I","","","","","","","15.0",",I,29,+","3.0","1,,I,11,","","","","","","","5.6","1,,,I","","","","","18.48",",,,I"
"AO000066422","1958-02","-15.2","12.15","45.0","MOCAMEDES, AO","","","0","2,I","0","2,I","0","2,I","0",",I","0",",I","","","","","","","13.9",",I,19,","0.0","2,,I,28,+","","","","","","","0.0","2,,,I","","","","","18.14",",,,I"
"AO000066422","1958-03","-15.2","12.15","45.0","MOCAMEDES, AO","","","2","2,I","1","2,I","0","2,I","0",",I","0",",I","","","","","","","16.1",",I,18,+","3.0","2,,I,05,","","","","","","","3.5","2,,,I","","","","","18.82",",,,I"
"AO000066422","1958-04","-15.2","12.15","45.0","MOCAMEDES, AO","","","1","3,I","0","3,I","0","3,I","0",",I","0",",I","","","","","","","12.2",",I,15,+","1.0","3,,I,24,","","","","","","","1.0","3,,,I","","","","","15.37",",,,I"
"AO000066422","1958-05","-15.2","12.15","45.0","MOCAMEDES, AO","2.2","4,I","0","5,I","0","5,I","0","5,I","0",",I","0",",I","0","4,I","15","4,I","0","4,I","8.9",",I,06,+","0.0","5,,I,31,+","23.9","4,I,05,+","","","43.9","4,I","0.0","5,,,I","16.76","4,I","21.09","4,,,I","12.44",",,,I"
"AO000066422","1958-06","-15.2","12.15","45.0","MOCAMEDES, AO","","","1","3,I","0","3,I","0","3,I","0",",I","0",",I","","","","","","","8.9",",I,16,+","0.5","3,,I,10,","","","","","","","0.5","3,,,I","","","","","12.35",",,,I"
"AO000066422","1958-07","-15.2","12.15","45.0","MOCAMEDES, AO","","","","","","","","","0",",I","0",",I","","","","","","","7.2",",I,15,+","","","","","","","","","","","","","","","11.55",",,,I"
"AO000066422","1958-08","-15.2","12.15","45.0","MOCAMEDES, AO","","","1",",I","0",",I","0",",I","0",",I","0",",I","","","","","","","8.9",",I,17,","0.3",",,I,20,","","","","","","","0.3",",,,I","","","","","13.26",",,,I"
"AO000066422","1958-09","-15.2","12.15","45.0","MOCAMEDES, AO","","","2","5,I","0","5,I","0","5,I","0",",I","0",",I","","","","","","","12.2",",I,17,","0.3","5,,I,28,+","","","","","","","0.6","5,,,I","","","","","14.52",",,,I"
"AO000066422","1958-10","-15.2","12.15","45.0","MOCAMEDES, AO","","","0","3,I","0","3,I","0","3,I","0",",I","0",",I","","","","","","","12.2",",I,25,","0.0","3,,I,31,+","","","","","","","0.0","3,,,I","","","","","16.38",",,,I"
"AO000066422","1958-11","-15.2","12.15","45.0","MOCAMEDES, AO","","","1","3,I","0","3,I","0","3,I","0",",I","0",",I","","","","","","","13.9",",I,14,+","0.3","3,,I,27,","","","","","","","0.3","3,,,I","","","","","17.10",",,,I"
"AO000066422","1958-12","-15.2","12.15","45.0","MOCAMEDES, AO","","","0","1,I","0","1,I","0","1,I","0",",I","0",",I","","","","","","","15.0",",I,13,+","0.0","1,,I,31,+","","","","","","","0.0","1,,,I","","","","","18.17",",,,I"
"AO000066422","1959-01","-15.2","12.15","45.0","MOCAMEDES, AO","147.5","3,I","3","2,I","1","2,I","0","2,I","0",",I","0",",I","0","3,I","28","3,I","0","3,I","16.1",",I,17,+","8.9","2,,I,29,","31.1","3,I,01,","0.0","I","0.0","3,I","9.7","2,,,I","23.61","3,I","27.82","3,,,I","19.41",",,,I"
