"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00193826","1895-01","42.216667","-71.116667","18.3","HYDE PARK, MA US","","","","","","","","","1","","","","","","","","",""
"USC00193826","1895-02","42.216667","-71.116667","18.3","HYDE PARK, MA US","3",",6","3",",6","1",",6","3",",6","","","254",",,6,07,","25.4",",,6,07,","48.3",",,,6","483",",,,6"
"USC00193826","1896-03","42.216667","-71.116667","18.3","HYDE PARK, MA US","","","","","","","5",",6","","","254",",,6,16,","","","","","672",",,,6"
"USC00193826","1897-01","42.216667","-71.116667","18.3","HYDE PARK, MA US","","","","","","","2",",6","","","432",",,6,28,","","","","","483",",,,6"
"USC00193826","1897-08","42.216667","-71.116667","18.3","HYDE PARK, MA US","8",",6","6",",6","2",",6","","","","","","","42.7",",,6,24,","126.5",",,,6","",""
"USC00193826","1897-09","42.216667","-71.116667","18.3","HYDE PARK, MA US","7",",6","4",",6","0",",6","","","","","","","19.8",",,6,02,","64.2",",,,6","",""
"USC00193826","1897-10","42.216667","-71.116667","18.3","HYDE PARK, MA US","3",",6","3",",6","0",",6","","","","","","","6.6",",,6,12,","14.9",",,,6","",""
"USC00193826","1898-03","42.216667","-71.116667","18.3","HYDE PARK, MA US","7",",6","5",",6","0",",6","","","","","","","19.6",",,6,31,","58.2",",,,6","",""
"USC00193826","1898-04","42.216667","-71.116667","18.3","HYDE PARK, MA US","7",",6","7",",6","2",",6","","","","","","","75.7",",,6,24,","162.7",",,,6","",""
"USC00193826","1898-05","42.216667","-71.116667","18.3","HYDE PARK, MA US","4",",6","3",",6","1",",6","","","","","","","72.4",",,6,27,","102.1",",,,6","",""
"USC00193826","1898-06","42.216667","-71.116667","18.3","HYDE PARK, MA US","5",",6","3",",6","1",",6","","","","","","","37.8",",,6,05,","57.1",",,,6","",""
"USC00193826","1898-07","42.216667","-71.116667","18.3","HYDE PARK, MA US","8",",6","6",",6","1",",6","","","","","","","73.4",",,6,13,","138.0",",,,6","",""
"USC00193826","1898-08","42.216667","-71.116667","18.3","HYDE PARK, MA US","10",",6","8",",6","2",",6","","","","","","","50.5",",,6,11,","156.4",",,,6","",""
"USC00193826","1898-09","42.216667","-71.116667","18.3","HYDE PARK, MA US","5",",6","2",",6","1",",6","","","","","","","40.6",",,6,25,","53.3",",,,6","",""
"USC00193826","1898-10","42.216667","-71.116667","18.3","HYDE PARK, MA US","7",",6","7",",6","3",",6","","","","","","","47.0",",,6,26,","173.7",",,,6","",""
"USC00193826","1898-11","42.216667","-71.116667","18.3","HYDE PARK, MA US","7",",6","6",",6","1",",6","","","","","","","46.0",",,6,19,","100.0",",,,6","",""
