"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00484695","1911-04","43.666667","-109.666667",,"HORSE CREEK, WY US","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19.3",",,6,29,","","","","","","","46.0",",,,6","","","","","","","",""
"USC00484695","1911-05","43.666667","-109.666667",,"HORSE CREEK, WY US","1.9",",6","12",",6","8",",6","0",",6","7",",6","4",",6","0",",6","27",",6","0",",6","1",",6","0",",6","-11.1",",6,28,","254",",,6,01,","356",",,6,27,","23.4",",,6,26,","31.1",",6,31,","","","417.5",",6","86.9",",,,6","687",",,,6","4.93",",6","12.78",",,,6","-2.93",",,,6"
"USC00484695","1911-06","43.666667","-109.666667",,"HORSE CREEK, WY US","","","11",",6","8",",6","0",",6","0",",6","0",",6","","","","","0",",6","6",",6","0",",6","","","0",",,6,30,+","0",",T,6,09,","22.6",",,6,15,","26.1",",6,12,","","","","","98.3",",,,6","0",",T,,6","","","18.73",",,,6","",""
"USC00484695","1911-07","43.666667","-109.666667",,"HORSE CREEK, WY US","","","5",",6","5",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,31,+","0",",,6,31,+","7.9",",,6,18,","","","","","","","27.4",",,,6","0",",,,6","","","","","",""
"USC00484695","1912-03","43.666667","-109.666667",,"HORSE CREEK, WY US","","","5",",6","3",",6","0",",6","","","4",",6","","","","","","","","","","","","","","","127",",,6,20,","7.9",",,6,20,","","","","","","","19.8",",,,6","333",",,,6","","","","","",""
"USC00484695","1912-04","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0",",6","8",",6","5",",6","0",",6","30",",6","5",",6","2",",6","30",",6","2",",6","0",",6","0",",6","-20.6",",6,20,","584",",,6,01,","203",",,6,26,","14.0",",,6,19,","11.7",",6,08,","","","622.8",",6","46.1",",,,6","650",",,,6","-2.43",",6","4.71",",,,6","-9.57",",,,6"
"USC00484695","1912-05","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0",",6","8",",6","5",",6","0",",6","21",",6","3",",6","0",",6","30",",6","0",",6","0",",6","0",",6","-13.9",",6,12,","305",",,6,11,","203",",,6,11,","17.0",",,6,11,","19.4",",6,29,","","","506.3",",6","51.6",",,,6","343",",,,6","2.00",",6","9.77",",,,6","-5.77",",,,6"
"USC00484695","1912-06","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0",",6","9",",6","7",",6","0",",6","0",",6","0",",6","0",",6","19",",6","0",",6","8",",6","0",",6","-6.1",",6,17,","0",",,6,30,+","0",",T,6,16,","6.4",",,6,10,","25.0",",6,26,","","","305.6",",6","37.6",",,,6","0",",T,,6","8.15",",6","17.07",",,,6","-0.78",",,,6"
"USC00484695","1912-07","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0","2,6","9",",6","7",",6","1",",6","0","1,6","0","1,6","0","1,6","10","1,6","0","2,6","11","2,6","0","2,6","-4.4","1,6,09,","0","1,,6,31,+","0","1,,6,31,+","25.4",",,6,31,","25.0","2,6,28,","215.1","6","215.1","2,6","66.0",",,,6","0","1,,,6","10.92","2,6","19.58","2,,,6","2.26","1,,,6"
"USC00484695","1912-08","43.666667","-109.666667",,"HORSE CREEK, WY US","","","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","14.2",",,6,03,","","","","","","","52.3",",,,6","","","","","","","",""
"USC00484695","1912-09","43.666667","-109.666667",,"HORSE CREEK, WY US","","","6",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","38",",,6,10,","6.1",",,6,08,","","","","","","","22.2",",,,6","88",",,,6","","","","","",""
"USC00484695","1912-10","43.666667","-109.666667",,"HORSE CREEK, WY US","","","6",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","102",",,6,28,","9.9",",,6,27,","","","","","","","28.7",",,,6","178",",,,6","","","","","",""
"USC00484695","1912-11","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0",",6","4",",6","0",",6","0",",6","21",",6","3",",6","2",",6","30",",6","9",",6","0",",6","0",",6","-20.6",",6,27,","102",",,6,07,","51",",,6,07,","2.3",",,6,07,","8.9",",6,17,","","","646.6",",6","5.4",",,,6","114",",,,6","-3.22",",6","3.21",",,,6","-9.65",",,,6"
"USC00484695","1913-02","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0","5,6","3",",6","3",",6","0",",6","24","4,6","3",",6","14","5,6","23","5,6","19","4,6","0","4,6","0","4,6","-31.7","5,6,23,+","610","4,,6,06,+","127",",,6,01,","10.7",",,6,01,","5.0","4,6,15,","","","713.1","4,6","17.5",",,,6","203",",,,6","-12.59","5,6","-4.65","4,,,6","-20.53","5,,,6"
"USC00484695","1913-03","43.666667","-109.666667",,"HORSE CREEK, WY US","","","8","4,6","5","4,6","0","4,6","27","4,6","5","4,6","8","4,6","27","4,6","","","","","","","-31.1","4,6,24,","711","4,,6,29,+","102","4,,6,04,","8.6","4,,6,04,","","","","","","","31.6","4,,,6","318","4,,,6","","","","","-14.44","4,,,6"
"USC00484695","1913-06","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0","1,6","16",",6","8",",6","0",",6","0",",6","0",",6","0",",6","14",",6","0","1,6","2","1,6","0","1,6","-2.8",",6,30,+","0",",,6,30,+","0",",,6,30,+","19.1",",,6,27,+","21.7","1,6,22,","","","290.2","1,6","95.9",",,,6","0",",,,6","8.39","1,6","16.15","1,,,6","0.63",",,,6"
"USC00484695","1913-08","43.666667","-109.666667",,"HORSE CREEK, WY US","","","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","13.7",",,6,05,","","","","","","","34.7",",,,6","","","","","","","",""
"USC00484695","1913-09","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0",",6","7",",6","6",",6","0",",6","2",",6","2",",6","0",",6","22",",6","1",",6","1",",6","0",",6","-13.9",",6,25,","25",",,6,24,+","51",",,6,24,+","5.1",",,6,07,","22.8",",6,05,","","","350.7",",6","22.6",",,,6","102",",,,6","6.64",",6","15.84",",,,6","-2.55",",,,6"
"USC00484695","1913-10","43.666667","-109.666667",,"HORSE CREEK, WY US","","","4",",6","3",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","127",",,6,08,","12.7",",,6,08,","","","","","","","23.4",",,,6","254",",,,6","","","","","",""
"USC00484695","1914-05","43.666667","-109.666667",,"HORSE CREEK, WY US","","","9",",6","2",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","25",",,6,11,","7.6",",,6,21,","","","","","","","24.5",",,,6","38",",,,6","","","","","",""
"USC00484695","1914-06","43.666667","-109.666667",,"HORSE CREEK, WY US","0.0",",6","14",",6","9",",6","0",",6","","","0",",6","0",",6","18",",6","0",",6","3",",6","0",",6","-7.8",",6,07,","","","0",",T,6,09,+","11.9",",,6,03,","22.8",",6,19,+","","","321.7",",6","69.6",",,,6","0",",T,,6","7.61",",6","15.31",",,,6","-0.10",",,,6"
"USC00484695","1914-07","43.666667","-109.666667",,"HORSE CREEK, WY US","","","7",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","8.4",",,6,10,","","","","","","","25.6",",,,6","0",",,,6","","","","","",""
"USC00484695","1914-08","43.666667","-109.666667",,"HORSE CREEK, WY US","","","6",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","30.2",",,6,01,","","","","","","","56.6",",,,6","0",",,,6","","","","","",""
"USC00484695","1914-09","43.666667","-109.666667",,"HORSE CREEK, WY US","","","6",",6","3",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","38",",,6,16,","5.3",",,6,16,","","","","","","","15.2",",,,6","63",",,,6","","","","","",""
