"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MGM00044241","1962-08","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","15","5,S","1","5,S","","","","","","","32.8","5,S,18,","","","","","","","23.38","5,,,S","",""
"MGM00044241","1962-10","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","2","2,S","0","2,S","0","2,S","","","","","","","18.9","2,S,26,","","","","","","","9.79","2,,,S","",""
"MGM00044241","1963-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","23","5,S","0","5,S","0","5,S","","","","","","","-1.1","5,S,28,+","","","","","","","-8.43","5,,,S","",""
"MGM00044241","1963-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","1,S","12","1,S","0","1,S","","","","","","","28.9","1,S,14,","","","","","","","19.72","1,,,S","",""
"MGM00044241","1963-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","4","5,S","0","5,S","","","","","","","27.2","5,S,05,","","","","","","","15.59","5,,,S","",""
"MGM00044241","1969-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","28","3,S","0","3,S","0","3,S","","","","","","","-12.8","3,S,08,","","","","","","","-25.22","3,,,S","",""
"MGM00044241","1969-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","23","5,S","23","5,S","25","3,S","0","3,S","0","3,S","-43.9","5,S,21,","","","","","0.0","3,S,09,","","","","","-27.33","7,S","-17.58","3,,,S","-37.07","5,,,S"
"MGM00044241","1969-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","16","3,S","0","3,S","0","3,S","","","","","","","17.8","3,S,23,","","","","","","","0.51","3,,,S","",""
"MGM00044241","1969-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","2","2,S","2","2,S","0","2,S","","","","","","","26.1","2,S,30,","","","","","","","11.13","2,,,S","",""
"MGM00044241","1969-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","7","3,S","0","3,S","","","","","","","26.1","3,S,21,","","","","","","","17.04","3,,,S","",""
"MGM00044241","1969-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0",",S","25",",S","4",",S","","","","","","","37.2",",S,20,","","","","","","","25.33",",,,S","",""
"MGM00044241","1969-07","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","24","5,S","4","5,S","","","","","","","36.1","5,S,18,","","","","","","","25.89","5,,,S","",""
"MGM00044241","1969-08","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","12","5,S","0","5,S","","","","","","","28.9","5,S,10,","","","","","","","20.89","5,,,S","",""
"MGM00044241","1969-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","8","2,S","0","2,S","","","","","","","28.9","2,S,13,+","","","","","","","16.93","2,,,S","",""
"MGM00044241","1969-10","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","2","3,S","0","3,S","0","3,S","","","","","","","16.1","3,S,16,","","","","","","","7.10","3,,,S","",""
"MGM00044241","1969-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","22","2,S","0","2,S","0","2,S","","","","","","","11.1","2,S,06,","","","","","","","-2.98","2,,,S","",""
"MGM00044241","1969-12","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","26","5,S","0","5,S","0","5,S","","","","","","","-1.1","5,S,09,","","","","","","","-13.33","5,,,S","",""
"MGM00044241","1970-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","28","3,S","0","3,S","0","3,S","","","","","","","-6.1","3,S,26,","","","","","","","-15.93","3,,,S","",""
"MGM00044241","1970-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","25","2,S","0","2,S","0","2,S","","","","","","","1.1","2,S,16,","","","","","","","-12.56","2,,,S","",""
"MGM00044241","1970-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","20","4,S","0","4,S","0","4,S","","","","","","","8.9","4,S,31,","","","","","","","-5.00","4,,,S","",""
"MGM00044241","1970-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","1","3,S","0","3,S","0","3,S","","","","","","","20.0","3,S,26,+","","","","","","","10.20","3,,,S","",""
"MGM00044241","1970-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","12","2,S","0","2,S","","","","","","","27.8","2,S,31,","","","","","","","17.78","2,,,S","",""
"MGM00044241","1970-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","20","2,S","4","2,S","","","","","","","32.8","2,S,25,","","","","","","","24.39","2,,,S","",""
"MGM00044241","1970-07","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","21","4,S","8","4,S","","","","","","","37.2","4,S,16,","","","","","","","26.86","4,,,S","",""
"MGM00044241","1970-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","4","2,S","0","2,S","","","","","","","22.8","2,S,21,+","","","","","","","14.55","2,,,S","",""
"MGM00044241","1970-12","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","27","4,S","0","4,S","0","4,S","","","","","","","-2.2","4,S,15,","","","","","","","-16.93","4,,,S","",""
"MGM00044241","1971-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","26","1,S","0","1,S","0","1,S","","","","","","","1.1","1,S,19,","","","","","","","-14.96","1,,,S","",""
"MGM00044241","1971-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","2","4,S","4","4,S","0","4,S","","","","","","","26.1","4,S,19,","","","","","","","11.81","4,,,S","",""
"MGM00044241","1971-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0",",S","14",",S","1",",S","","","","","","","32.2",",S,29,","","","","","","","18.78",",,,S","",""
"MGM00044241","1971-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","16","5,S","2","5,S","","","","","","","32.2","5,S,04,+","","","","","","","22.25","5,,,S","",""
"MGM00044241","1973-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","27","1,","","","","","","","","","","","","","79","1,,S,28,+","","","","","","","","","","","","","",""
"MGM00044241","1973-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","1","4,S","2","4,S","0","4,S","","","","","","","25.0","4,S,27,","","","","","","","10.23","4,,,S","",""
"MGM00044241","1973-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","8","5,S","0","5,S","","","","","","","29.0","5,S,21,+","","","","","","","17.15","5,,,S","",""
"MGM00044241","1973-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","18","4,S","0","4,S","","","","","","","32.0","4,S,27,+","","","","","","","24.46","4,,,S","",""
"MGM00044241","1973-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","12","5,S","0","5,S","0","5,S","","","","","","","14.0","5,S,05,","","","","","","","1.76","5,,,S","",""
"MGM00044241","1974-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","20","3,S","0","3,S","0","3,S","","","","","","","12.0","3,S,27,","","","","","","","-2.36","3,,,S","",""
"MGM00044241","1974-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","2","3,S","0","3,S","","","","","","","25.0","3,S,01,","","","","","","","15.78","3,,,S","",""
"MGM00044241","1974-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","20","3,S","0","3,S","0","3,S","","","","","","","8.0","3,S,04,","","","","","","","-3.15","3,,,S","",""
"MGM00044241","1974-12","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","27","4,S","0","4,S","0","4,S","","","","","","","-9.0","4,S,20,+","","","","","","","-15.48","4,,,S","",""
"MGM00044241","1975-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","26","5,S","0","5,S","0","5,S","","","","","","","-6.0","5,S,11,","","","","","","","-12.88","5,,,S","",""
"MGM00044241","1975-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","","","17.0","4,S,22,","","","","","","","8.54","4,,,S","",""
"MGM00044241","1975-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","12","5,S","0","5,S","","","","","","","31.0","5,S,24,","","","","","","","19.54","5,,,S","",""
"MGM00044241","1975-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","18","5,S","2","5,S","","","","","","","35.0","5,S,08,","","","","","","","24.20","5,,,S","",""
"MGM00044241","1975-07","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","22","4,S","0","4,S","","","","","","","32.0","4,S,14,","","","","","","","24.59","4,,,S","",""
"MGM00044241","1975-08","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","21","4,S","1","4,S","","","","","","","34.0","4,S,05,","","","","","","","24.37","4,,,S","",""
"MGM00044241","1975-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","9","3,S","0","3,S","","","","","","","28.0","3,S,07,","","","","","","","19.15","3,,,S","",""
"MGM00044241","1975-10","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","2","5,S","0","5,S","0","5,S","","","","","","","20.0","5,S,15,","","","","","","","8.81","5,,,S","",""
"MGM00044241","1975-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","17","5,S","0","5,S","0","5,S","","","","","","","7.0","5,S,08,+","","","","","","","-1.72","5,,,S","",""
"MGM00044241","1976-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","28","3,S","0","3,S","0","3,S","","","","","","","-5.0","3,S,31,","","","","","","","-15.89","3,,,S","",""
"MGM00044241","1976-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","3","2,S","0","2,S","0","2,S","","","","","","","21.0","2,S,29,","","","","","","","8.75","2,,,S","",""
"MGM00044241","1976-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","5","5,S","0","5,S","","","","","","","30.0","5,S,26,","","","","","","","16.73","5,,,S","",""
"MGM00044241","1976-07","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","23","4,S","1","4,S","","","","","","","33.0","4,S,15,","","","","","","","26.19","4,,,S","",""
"MGM00044241","1976-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","7","2,S","0","2,S","","","","","","","29.0","2,S,02,+","","","","","","","18.29","2,,,S","",""
"MGM00044241","1976-10","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","3","4,S","1","4,S","0","4,S","","","","","","","23.0","4,S,03,","","","","","","","9.37","4,,,S","",""
"MGM00044241","1976-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","24","5,S","0","5,S","0","5,S","","","","","","","3.0","5,S,01,","","","","","","","-5.80","5,,,S","",""
"MGM00044241","1977-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","7","3,S","0","3,S","","","","","","","28.0","3,S,07,","","","","","","","15.64","3,,,S","",""
"MGM00044241","1977-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","1,S","19","1,S","4","1,S","","","","","","","36.0","1,S,25,","","","","","","","24.38","1,,,S","",""
"MGM00044241","1977-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","11","5,S","0","5,S","","","","","","","30.0","5,S,23,","","","","","","","20.16","5,,,S","",""
"MGM00044241","1977-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","12","3,S","0","3,S","0","3,S","","","","","","","8.0","3,S,01,","","","","","","","0.63","3,,,S","",""
"MGM00044241","1978-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","26","5,S","0","5,S","0","5,S","","","","","","","-9.0","5,S,09,+","","","","","","","-15.35","5,,,S","",""
"MGM00044241","1978-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","18","5,S","0","5,S","0","5,S","","","","","","","3.0","5,S,24,+","","","","","","","-12.39","5,,,S","",""
"MGM00044241","1978-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","5","5,S","0","5,S","","","","","","","30.0","5,S,17,","","","","","","","18.04","5,,,S","",""
"MGM00044241","1978-08","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","20","4,S","1","4,S","","","","","","","36.0","4,S,06,","","","","","","","23.52","4,,,S","",""
"MGM00044241","1978-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","9","5,S","0","5,S","","","","","","","26.0","5,S,27,+","","","","","","","19.16","5,,,S","",""
"MGM00044241","1978-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","17","3,S","0","3,S","0","3,S","","","","","","","13.0","3,S,03,","","","","","","","-1.85","3,,,S","",""
"MGM00044241","1978-12","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","27","4,","","","","","","","","","","","","","191","4,,S,21,","","","","","","","","","","","","","",""
"MGM00044241","1979-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","31",",","","","","","","","","","","","","","249",",,S,31,","","","","","","","","","","","","","",""
"MGM00044241","1979-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","27","1,","","","","","24","4,S","0","4,S","0","4,S","","","249","1,,S,02,","","","-1.0","4,S,28,+","","","","","","","-8.67","4,,,S","",""
"MGM00044241","1979-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","18","3,","","","","","14","5,S","0","5,S","0","5,S","","","79","3,,S,02,+","","","12.0","5,S,27,","","","","","","","0.85","5,,,S","",""
"MGM00044241","1979-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","13","4,S","3","4,S","","","","","","","35.0","4,S,28,","","","","","","","20.11","4,,,S","",""
"MGM00044241","1979-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","25","3,S","0","3,S","","","","","","","32.0","3,S,28,+","","","","","","","27.15","3,,,S","",""
"MGM00044241","1979-07","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","28","2,S","0","2,S","","","","","","","32.0","2,S,30,+","","","","","","","26.38","2,,,S","",""
"MGM00044241","1979-08","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","17","5,S","1","5,S","","","","","","","36.0","5,S,04,","","","","","","","23.92","5,,,S","",""
"MGM00044241","1979-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","2","3,S","0","3,S","","","","","","","26.0","3,S,08,","","","","","","","15.81","3,,,S","",""
"MGM00044241","1979-10","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","1","2,S","3","2,S","0","2,S","","","","","","","24.0","2,S,07,+","","","","","","","12.97","2,,,S","",""
"MGM00044241","1979-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","27","2,","","","","","","","","","","","","","150","2,,S,12,","","","","","","","","","","","","","",""
"MGM00044241","1979-12","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","30","1,","","","","","26","5,S","0","5,S","0","5,S","","","160","1,,S,29,","","","-7.0","5,S,15,","","","","","","","-15.54","5,,,S","",""
"MGM00044241","1980-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","31",",","","","","","","","","","","","","","180",",,S,31,+","","","","","","","","","","","","","",""
"MGM00044241","1980-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","29",",","","","","","24","5,S","0","5,S","0","5,S","","","191",",,S,25,+","","","-5.0","5,S,29,+","","","","","","","-15.29","5,,,S","",""
"MGM00044241","1980-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","26","3,","","","","","24","5,S","0","5,S","0","5,S","","","109","3,,S,01,","","","9.0","5,S,27,","","","","","","","-5.12","5,,,S","",""
"MGM00044241","1980-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","6","1,S","1","1,S","0","1,S","","","","","","","22.0","1,S,30,","","","","","","","6.52","1,,,S","",""
"MGM00044241","1980-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","10","3,S","0","3,S","","","","","","","31.0","3,S,26,","","","","","","","19.11","3,,,S","",""
"MGM00044241","1980-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","22","5,S","6","5,S","","","","","","","37.0","5,S,23,","","","","","","","27.68","5,,,S","",""
"MGM00044241","1980-07","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","25","5,S","2","5,S","","","","","","","34.0","5,S,15,","","","","","","","27.73","5,,,S","",""
"MGM00044241","1980-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","10","2,S","0","2,S","","","","","","","29.0","2,S,09,+","","","","","","","18.61","2,,,S","",""
"MGM00044241","1980-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","21","2,","","","","","19","4,S","0","4,S","0","4,S","","","99","2,,S,30,+","","","6.0","4,S,03,","","","","","","","-2.35","4,,,S","",""
"MGM00044241","1980-12","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","30","1,","","","","","","","","","","","","","140","1,,S,31,+","","","","","","","","","","","","","",""
"MGM00044241","1981-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","30","1,","","","","","29","2,S","0","2,S","0","2,S","","","140","1,,S,31,+","","","-16.0","2,S,31,","","","","","","","-22.31","2,,,S","",""
"MGM00044241","1981-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","28",",","","","","","25","3,S","0","3,S","0","3,S","","","160",",,S,28,+","","","-10.0","3,S,09,","","","","","","","-15.36","3,,,S","",""
"MGM00044241","1981-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","29","1,","","","","","16","2,S","0","2,S","0","2,S","","","160","1,,S,28,+","","","9.0","2,S,22,","","","","","","","-0.10","2,,,S","",""
"MGM00044241","1981-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","4","3,S","0","3,S","","","","","","","24.0","3,S,21,","","","","","","","13.30","3,,,S","",""
"MGM00044241","1981-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","11","3,S","0","3,S","","","","","","","29.0","3,S,31,","","","","","","","19.18","3,,,S","",""
"MGM00044241","1981-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","2,S","21","2,S","0","2,S","","","","","","","32.0","2,S,10,","","","","","","","23.68","2,,,S","",""
"MGM00044241","1981-09","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","11","3,S","0","3,S","","","","","","","28.0","3,S,18,","","","","","","","19.59","3,,,S","",""
"MGM00044241","1981-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","27",",","","","","","22","5,S","0","5,S","0","5,S","","","99",",,S,30,+","","","1.0","5,S,13,+","","","","","","","-9.20","5,,,S","",""
"MGM00044241","1981-12","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","30","1,","","","","","","","","","","","","","231","1,,S,28,","","","","","","","","","","","","","",""
"MGM00044241","1982-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"MGM00044241","1982-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","0","3,S","0","3,S","0","3,S","","","","","","","","","","","","","","","","","0.0","3,,S,30,+","","","","","0.0","3,,,S","","","","","",""
"MGM00044241","1982-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","6","5,S","0","5,S","","","","","","","30.9","5,S,20,","","","","","","","17.75","5,,,S","",""
"MGM00044241","1982-07","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","4,S","21","4,S","1","4,S","","","","","","","33.0","4,S,27,","","","","","","","24.56","4,,,S","",""
"MGM00044241","1982-10","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","0","5,S","0","5,S","0","5,S","","","","","","","1","5,S","2","5,S","0","5,S","","","","","0.0","5,,S,31,+","22.7","5,S,05,","","","0.0","5,,,S","","","10.49","5,,,S","",""
"MGM00044241","1982-11","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","1","4,S","0","4,S","0","4,S","","","","","","","","","","","","","","","","","0.8","4,,S,12,","","","","","0.8","4,,,S","","","","","",""
"MGM00044241","1983-01","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","26","5,S","0","5,S","0","5,S","","","","","","","-4.0","5,S,26,","","","","","","","-16.09","5,,,S","",""
"MGM00044241","1983-02","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","25","3,S","0","3,S","0","3,S","","","","","","","-5.3","3,S,04,","","","","","","","-13.22","3,,,S","",""
"MGM00044241","1983-03","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","0","4,S","0","4,S","0","4,S","","","","","","","13","1,S","0","1,S","0","1,S","","","","","0.0","4,,S,31,+","14.3","1,S,29,","","","0.0","4,,,S","","","0.92","1,,,S","",""
"MGM00044241","1983-04","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","3","2,S","0","2,S","0","2,S","","","","","","","20.6","2,S,20,","","","","","","","6.64","2,,,S","",""
"MGM00044241","1983-05","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","0","3,S","0","3,S","0","3,S","","","","","","","0","4,S","14","4,S","0","4,S","","","","","0.0","3,,S,31,+","29.3","4,S,22,","","","0.0","3,,,S","","","20.74","4,,,S","",""
"MGM00044241","1983-06","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","3,S","8","3,S","0","3,S","","","","","","","24.4","3,S,26,","","","","","","","18.90","3,,,S","",""
"MGM00044241","1983-08","48.917","106.067","807.0","BARUUNHARAA, MG","","","","","","","","","","","","","","","","","0","5,S","19","5,S","1","5,S","","","","","","","36.2","5,S,06,","","","","","","","24.83","5,,,S","",""
