"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00475473","2007-10","42.77978","-88.94412","264.9","MILTON WWTP, WI US","11",",0","5",",0","0",",0","0","1,0","0",",0","3","","0","1,,0,31,+","0",",,0,31,+","14.0",",,0,14,","47.8",",,,0","0",",,,0"
"USC00475473","2007-11","42.77978","-88.94412","264.9","MILTON WWTP, WI US","4",",0","1",",0","0",",0","0",",0","0",",0","","","0",",T,0,05,","0",",T,0,05,","2.8",",,0,20,","3.7",",,,0","0",",T,,0"
"USC00475473","2007-12","42.77978","-88.94412","264.9","MILTON WWTP, WI US","14","1,0","10","1,0","2","1,0","29","2,0","8","1,0","7","","305","2,,0,17,+","132","1,,0,28,","36.8","1,,0,01,","127.7","1,,,0","669","1,,,0"
"USC00475473","2008-01","42.77978","-88.94412","264.9","MILTON WWTP, WI US","15",",0","6",",0","0",",0","26","2,0","6",",0","3","","203","2,,0,26,+","168",",,0,21,","11.4",",,0,08,","49.5",",,,0","456",",,,0"
"USC00475473","2008-02","42.77978","-88.94412","264.9","MILTON WWTP, WI US","16",",0","6",",0","1",",0","29",",0","6",",0","","","356",",,0,13,+","178",",,0,06,+","32.0",",,0,17,","97.6",",,,0","663",",,,0"
"USC00475473","2008-03","42.77978","-88.94412","264.9","MILTON WWTP, WI US","10",",0","5",",0","0",",0","19",",0","2",",0","","","279",",,0,02,+","135",",,0,22,","19.6",",,0,31,","67.0",",,,0","260",",,,0"
"USC00475473","2008-04","42.77978","-88.94412","264.9","MILTON WWTP, WI US","14",",0","9",",0","2",",0","0",",0","0",",0","","","0",",T,0,13,","0",",T,0,13,","37.1",",,0,11,","142.4",",,,0","0",",T,,0"
"USC00475473","2008-05","42.77978","-88.94412","264.9","MILTON WWTP, WI US","11",",0","8",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","20.6",",,0,26,","68.4",",,,0","0",",,,0"
"USC00475473","2008-06","42.77978","-88.94412","264.9","MILTON WWTP, WI US","15",",0","9",",0","4",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","100.8",",,0,09,","270.5",",,,0","0",",,,0"
"USC00475473","2008-07","42.77978","-88.94412","264.9","MILTON WWTP, WI US","9",",0","5",",0","3",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","52.3",",,0,11,","142.8",",,,0","0",",,,0"
"USC00475473","2008-08","42.77978","-88.94412","264.9","MILTON WWTP, WI US","7",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","8.6",",,0,05,","21.8",",,,0","0",",,,0"
"USC00475473","2008-09","42.77978","-88.94412","264.9","MILTON WWTP, WI US","8",",0","5",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","48.8",",,0,13,","121.9",",,,0","0",",,,0"
"USC00475473","2008-10","42.77978","-88.94412","264.9","MILTON WWTP, WI US","11",",0","5",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,08,","73.4",",,,0","0",",,,0"
"USC00475473","2008-11","42.77978","-88.94412","264.9","MILTON WWTP, WI US","7",",0","5",",0","0",",0","2",",0","1",",0","","","25",",,0,25,+","25",",,0,24,","9.4",",,0,14,","33.8",",,,0","25",",,,0"
"USC00475473","2008-12","42.77978","-88.94412","264.9","MILTON WWTP, WI US","18",",0","10",",0","0",",0","29","2,0","8","1,0","","","406","2,,0,24,","102","1,,0,24,+","24.4",",,0,19,","109.0",",,,0","598","1,,,0"
"USC00475473","2009-01","42.77978","-88.94412","264.9","MILTON WWTP, WI US","13",",0","5",",0","0",",0","31",",0","4",",0","","","279",",,0,14,+","236",",,0,10,","13.0",",,0,10,","32.0",",,,0","398",",,,0"
"USC00475473","2009-02","42.77978","-88.94412","264.9","MILTON WWTP, WI US","9",",0","5",",0","0",",0","14",",0","2",",0","","","178",",,0,06,+","137",",,0,21,","24.1",",,0,27,","47.5",",,,0","199",",,,0"
"USC00475473","2009-03","42.77978","-88.94412","264.9","MILTON WWTP, WI US","10",",0","8",",0","2",",0","1",",0","1",",0","","","51",",,0,29,","51",",,0,29,","78.0",",,0,25,","163.8",",,,0","56",",,,0"
"USC00475473","2009-04","42.77978","-88.94412","264.9","MILTON WWTP, WI US","13",",0","8",",0","2",",0","0",",0","0",",0","","","0",",,0,30,+","0",",T,0,14,+","59.4",",,0,26,","138.7",",,,0","0",",T,,0"
"USC00475473","2009-05","42.77978","-88.94412","264.9","MILTON WWTP, WI US","10",",0","8",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","16.0",",,0,27,","67.1",",,,0","0",",,,0"
"USC00475473","2009-06","42.77978","-88.94412","264.9","MILTON WWTP, WI US","14",",0","7",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","57.2",",,0,19,","141.3",",,,0","0",",,,0"
"USC00475473","2009-07","42.77978","-88.94412","264.9","MILTON WWTP, WI US","12",",0","6",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","17.0",",,0,15,","55.4",",,,0","0",",,,0"
"USC00475473","2009-08","42.77978","-88.94412","264.9","MILTON WWTP, WI US","16",",0","11",",0","2",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","44.7",",,0,10,","171.4",",,,0","0",",,,0"
"USC00475473","2009-09","42.77978","-88.94412","264.9","MILTON WWTP, WI US","7",",0","4",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","37.3",",,0,23,","81.3",",,,0","0",",,,0"
"USC00475473","2009-10","42.77978","-88.94412","264.9","MILTON WWTP, WI US","16",",0","11",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","37.8",",,0,23,","123.7",",,,0","0",",,,0"
"USC00475473","2009-11","42.77978","-88.94412","264.9","MILTON WWTP, WI US","6",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",T,0,04,","22.9",",,0,26,","48.4",",,,0","0",",T,,0"
"USC00475473","2009-12","42.77978","-88.94412","264.9","MILTON WWTP, WI US","16",",0","7",",0","1",",0","25",",0","7",",0","","","305",",,0,10,","279",",,0,09,","55.9",",,0,09,","117.9",",,,0","566",",,,0"
"USC00475473","2010-01","42.77978","-88.94412","264.9","MILTON WWTP, WI US","8",",0","3",",0","0",",0","31",",0","2",",0","","","305",",,0,08,","152",",,0,08,","8.4",",,0,24,","18.9",",,,0","210",",,,0"
