"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024048","1998-11","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","2.6",",W","","","0.0",",W","3",",W","1",",W","0",",W","","","","","0",",W","29",",W","3",",W","0",",W","0",",W","","","","","","","-10.6",",W,12,+","","","","","2.8",",,W,03,","17.8",",W,26,","","","480.9",",W","5.1",",,,W","","","2.30",",W","8.59",",,,W","-3.99",",,,W","","","320",",W","320",",W","17.0",",W","20.6",",W"
"USW00024048","1998-12","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","2.6",",W","","","0.0",",W","1",",W","0",",W","0",",W","","","","","6",",W","31",",W","10",",W","0",",W","0",",W","","","","","","","-29.4",",W,21,","","","","","0.5",",,W,30,","17.8",",W,01,","","","732.4",",W","0.5",",,,W","","","-5.29",",W","1.81",",,,W","-12.40",",,,W","","","330",",W","340",",W","20.1",",W","23.7",",W"
"USW00024048","1999-01","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","2.5",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","","","","","2",",W","31",",W","9",",W","0",",W","0",",W","","","","","","","-20.6",",W,25,","","","","","1.0",",,W,03,","10.0",",W,16,","","","681.1",",W","1.3",",,,W","","","-3.64",",W","2.80",",,,W","-10.07",",,,W","","","320",",W","330",",W","20.1",",W","24.1",",W"
"USW00024048","1999-02","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","3.5",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","","","","","0",",W","28",",W","0",",W","0",",W","0",",W","","","","","","","-12.8",",W,12,","","","","","0.8",",,W,22,","17.8",",W,25,","","","486.3",",W","1.1",",,,W","","","0.96",",W","9.07",",,,W","-7.14",",,,W","","","340",",W","340",",W","17.9",",W","21.5",",W"
"USW00024048","1999-03","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","3.3",",W","0.0","W","0.0",",W","3",",W","1",",W","0",",W","","","","","0",",W","31",",W","0",",W","3",",W","0",",W","","","","","","","-14.4",",W,06,","","","","","2.5",",,W,10,","23.9",",W,25,","","","424.5",",W","3.3",",,,W","","","4.64",",W","13.91",",,,W","-4.63",",,,W","","","330",",W","330",",W","19.2",",W","21.5",",W"
"USW00024048","1999-04","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","4.2",",W","0.0","W","0.0",",W","7",",W","4",",W","0",",W","","","","","0",",W","17",",W","0",",W","3",",W","0",",W","","","","","","","-8.3",",W,04,","","","","","9.1",",,W,29,","24.4",",W,28,+","","","349.8",",W","30.2",",,,W","","","6.67",",W","13.94",",,,W","-0.60",",,,W","","","330",",W","330",",W","18.3",",W","21.5",",W"
"USW00024048","1999-05","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","3.8",",W","5.0","W","5.0","1,W","8",",W","5",",W","0",",W","","","","","0","1,W","3","1,W","0","1,W","14","1,W","0","1,W","","","","","","","-1.7","1,W,06,","","","","","14.2",",,W,09,","30.6","1,W,28,","","","183.9","1,W","42.0",",,,W","","","12.37","1,W","19.20","1,,,W","5.54","1,,,W","","","350",",W","330",",W","17.0",",W","20.6",",W"
"USW00024048","1999-06","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","3.5",",W","43.6","W","38.6",",W","9",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","28",",W","4",",W","","","","","","","5.6",",W,28,+","","","","","7.1",",,W,30,","36.7",",W,21,","","","38.7",",W","23.5",",,,W","","","18.33",",W","26.22",",,,W","10.44",",,,W","","","280",",W","280",",W","19.2",",W","24.6",",W"
"USW00024048","1999-07","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","3.3",",W","195.9","W","152.3",",W","1",",W","0",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","23",",W","","","","","","","7.8",",W,16,","","","","","2.0",",,W,30,","40.0",",W,28,","1.4","W","1.4",",W","2.0",",,,W","","","23.20",",W","33.39",",,,W","13.01",",,,W","","","310",",W","320",",W","17.0",",W","19.7",",W"
"USW00024048","1999-08","44.51694","-108.08222","1198.8","GREYBULL SOUTH BIG HORN CO AIRPORT, WY US","2.8",",W","342.7","W","146.8","1,W","2",",W","0",",W","0",",W","","","","","0","1,W","0","1,W","0","1,W","30","1,W","21","1,W","","","","","","","7.2","1,W,16,","","","","","1.5",",,W,30,","36.7","1,W,30,+","1.4","W","0.0","1,W","1.8",",,,W","","","23.23","1,W","33.00","1,,,W","13.45","1,,,W","","","300",",W","320",",W","17.4",",W","21.9",",W"
