"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094040","1997-01","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","0.0","M","0.0","1,M","","","","","","","8","1,M","30","1,M","9","1,M","1","1,M","0","1,M","","","","","","","-23.3","1,M,13,","","","21.7","1,M,02,","","","647.6","1,M","","","-3.25","1,M","4.74","1,,,M","-11.24","1,,,M","","","","","","","","","",""
"USW00094040","1997-02","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","0.0","M","0.0",",M","","","","","","","1",",M","28",",M","7",",M","0",",M","0",",M","","","","","","","-17.8",",M,09,","","","18.3",",M,17,","","","537.5",",M","","","-0.86",",M","5.10",",,,M","-6.83",",,,M","","","","","","","","","",""
"USW00094040","1997-03","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","0.0","M","0.0",",M","","","","","","","0",",M","26",",M","1",",M","8",",M","0",",M","","","","","","","-12.8",",M,14,","","","29.4",",M,20,","","","381.7",",M","","","6.02",",M","15.52",",,,M","-3.48",",,,M","","","","","","","","","",""
"USW00094040","1997-04","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","0.0","M","0.0",",M","","","","","","","0",",M","13",",M","3",",M","7",",M","0",",M","","","","","","","-11.7",",M,12,","","","27.2",",M,29,+","","","326.3",",M","","","7.46",",M","14.89",",,,M","0.02",",,,M","","","","","","","","","",""
"USW00094040","1997-05","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","9.7","M","9.7",",M","","","","","","","0",",M","2",",M","0",",M","20",",M","2",",M","","","","","","","-1.7",",M,03,","","","33.9",",M,17,","","","122.7",",M","","","14.69",",M","22.90",",,,M","6.47",",,,M","","","","","","","","","",""
"USW00094040","1997-06","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","130.8","M","121.1",",M","","","","","","","0",",M","0",",M","0",",M","30",",M","9",",M","","","","","","","6.7",",M,10,","","","37.8",",M,19,","","","3.3",",M","","","22.26",",M","30.07",",,,M","14.44",",,,M","","","","","","","","","",""
"USW00094040","1997-07","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","331.4","M","200.6","1,M","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","18","1,M","","","","","","","7.8","1,M,04,","","","40.0","1,M,25,","1.4","M","1.4","1,M","","","24.98","1,M","33.17","1,,,M","16.78","1,,,M","","","","","","","","","",""
"USW00094040","1997-08","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","497.3","M","165.9",",M","","","","","","","0",",M","0",",M","0",",M","30",",M","15",",M","","","","","","","11.1",",M,11,","","","36.1",",M,28,","7.0","M","5.6",",M","","","23.51",",M","30.22",",,,M","16.79",",,,M","","","","","","","","","",""
"USW00094040","1997-09","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","589.7","M","92.4",",M","","","","","","","0",",M","0",",M","0",",M","25",",M","9",",M","","","","","","","5.6",",M,30,","","","35.6",",M,06,","42.3","M","35.3",",M","","","20.24",",M","27.74",",,,M","12.74",",,,M","","","","","","","","","",""
"USW00094040","1997-10","40.20639","-100.59139","771.1","MCCOOK MUNICIPAL AIRPORT, NE US","","","620.3","M","30.6",",M","","","","","","","0",",M","6",",M","1",",M","12",",M","3",",M","","","","","","","-11.7",",M,27,","","","36.1",",M,02,","271.4","M","229.1",",M","","","11.93",",M","19.73",",,,M","4.13",",,,M","","","","","","","","","",""
