"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UY000001709","1964-01","-32.35","-54.183","100.0","MELO, UY","1","2,I","1","2,I","0","2,I","","","","","","","23.0","2,,I,27,","23.0","2,,,I","",""
"UY000001709","1964-02","-32.35","-54.183","100.0","MELO, UY","4",",I","4",",I","2",",I","","","","","","","75.0",",,I,08,","153.0",",,,I","",""
"UY000001709","1964-03","-32.35","-54.183","100.0","MELO, UY","6",",I","6",",I","0",",I","","","","","","","20.0",",,I,04,","72.0",",,,I","",""
"UY000001709","1964-04","-32.35","-54.183","100.0","MELO, UY","5",",I","5",",I","0",",I","","","","","","","8.0",",,I,13,","25.0",",,,I","",""
"UY000001709","1964-05","-32.35","-54.183","100.0","MELO, UY","3",",I","3",",I","1",",I","","","","","","","37.0",",,I,01,","69.0",",,,I","",""
"UY000001709","1964-06","-32.35","-54.183","100.0","MELO, UY","3","2,I","3","2,I","1","2,I","","","","","","","26.0","2,,I,05,","59.0","2,,,I","",""
"UY000001709","1964-07","-32.35","-54.183","100.0","MELO, UY","4",",I","4",",I","0",",I","","","","","","","23.0",",,I,16,","52.0",",,,I","",""
"UY000001709","1964-08","-32.35","-54.183","100.0","MELO, UY","6","1,I","6","1,I","2","1,I","","","","","","","36.0","1,,I,19,","128.0","1,,,I","",""
"UY000001709","1964-09","-32.35","-54.183","100.0","MELO, UY","4",",I","4",",I","0",",I","","","","","","","19.0",",,I,19,","55.0",",,,I","",""
"UY000001709","1964-10","-32.35","-54.183","100.0","MELO, UY","4",",I","4",",I","2",",I","","","","","","","39.0",",,I,21,","89.0",",,,I","",""
"UY000001709","1964-11","-32.35","-54.183","100.0","MELO, UY","4",",I","4",",I","1",",I","","","","","","","49.0",",,I,28,","74.0",",,,I","",""
"UY000001709","1964-12","-32.35","-54.183","100.0","MELO, UY","2",",I","2",",I","0",",I","","","","","","","10.0",",,I,25,","16.0",",,,I","",""
"UY000001709","1965-01","-32.35","-54.183","100.0","MELO, UY","1",",I","1",",I","0",",I","","","","","","","7.0",",,I,03,","7.0",",,,I","",""
"UY000001709","1965-02","-32.35","-54.183","100.0","MELO, UY","2",",I","2",",I","0",",I","","","","","","","8.0",",,I,04,","11.0",",,,I","",""
"UY000001709","1965-03","-32.35","-54.183","100.0","MELO, UY","6",",I","6",",I","1",",I","","","","","","","27.0",",,I,28,","106.0",",,,I","",""
"UY000001709","1965-04","-32.35","-54.183","100.0","MELO, UY","5",",I","5",",I","2",",I","","","","","","","38.0",",,I,08,","90.0",",,,I","",""
"UY000001709","1965-05","-32.35","-54.183","100.0","MELO, UY","3",",I","3",",I","1",",I","","","","","","","31.0",",,I,31,","55.0",",,,I","",""
"UY000001709","1965-06","-32.35","-54.183","100.0","MELO, UY","5",",I","4",",I","0",",I","","","","","","","10.0",",,I,08,","30.0",",,,I","",""
"UY000001709","1967-01","-32.35","-54.183","100.0","MELO, UY","4","2,I","3","2,I","0","2,I","","","","","","","24.0","2,,I,19,","51.0","2,,,I","",""
"UY000001709","1967-02","-32.35","-54.183","100.0","MELO, UY","0","5,I","0","5,I","0","5,I","","","","","","","0.0","5,,I,28,+","0.0","5,,,I","",""
"UY000001709","1967-03","-32.35","-54.183","100.0","MELO, UY","2",",I","2",",I","0",",I","","","","","","","20.0",",,I,30,","35.0",",,,I","",""
"UY000001709","1968-04","-32.35","-54.183","100.0","MELO, UY","2","2,I","1","2,I","0","2,I","","","","","","","15.0","2,,I,28,","16.0","2,,,I","",""
"UY000001709","1968-05","-32.35","-54.183","100.0","MELO, UY","4","4,I","4","4,I","2","4,I","","","","","","","45.0","4,,I,27,","94.0","4,,,I","",""
"UY000001709","1970-10","-32.35","-54.183","100.0","MELO, UY","6","3,I","4","3,I","1","3,I","","","","","","","50.0","3,,I,17,","81.0","3,,,I","",""
"UY000001709","1970-11","-32.35","-54.183","100.0","MELO, UY","2","2,I","2","2,I","1","2,I","","","","","","","45.0","2,,I,01,","50.0","2,,,I","",""
"UY000001709","1970-12","-32.35","-54.183","100.0","MELO, UY","6","1,I","6","1,I","3","1,I","","","","","","","72.0","1,,I,28,","171.0","1,,,I","",""
"UY000001709","1971-01","-32.35","-54.183","100.0","MELO, UY","8","5,I","7","5,I","3","5,I","","","","","","","90.0","5,,I,27,+","288.0","5,,,I","",""
"UY000001709","1971-02","-32.35","-54.183","100.0","MELO, UY","5","5,I","4","5,I","1","5,I","","","","","","","36.0","5,,I,19,","89.0","5,,,I","",""
"UY000001709","1971-03","-32.35","-54.183","100.0","MELO, UY","0","1,I","0","1,I","0","1,I","","","","","","","0.0","1,,I,31,+","0.0","1,,,I","",""
"UY000001709","1973-02","-32.35","-54.183","100.0","MELO, UY","7","2,I","7","2,I","3","2,I","","","","","","","77.0","2,,I,09,","179.0","2,,,I","",""
"UY000001709","1973-03","-32.35","-54.183","100.0","MELO, UY","1","4,I","1","4,I","0","4,I","","","","","","","18.0","4,,I,02,","18.0","4,,,I","",""
"UY000001709","1973-04","-32.35","-54.183","100.0","MELO, UY","5","5,I","4","5,I","0","5,I","","","","","","","19.0","5,,I,06,","39.0","5,,,I","",""
"UY000001709","1973-05","-32.35","-54.183","100.0","MELO, UY","1","5,I","1","5,I","1","5,I","","","","","","","51.0","5,,I,20,","51.0","5,,,I","",""
"UY000001709","1973-07","-32.35","-54.183","100.0","MELO, UY","6","5,I","6","5,I","2","5,I","","","","","","","56.0","5,,I,08,","176.0","5,,,I","",""
"UY000001709","1973-08","-32.35","-54.183","100.0","MELO, UY","0","4,I","0","4,I","0","4,I","","","","","","","0.0","4,,I,31,+","0.0","4,,,I","",""
"UY000001709","1973-09","-32.35","-54.183","100.0","MELO, UY","2","2,I","2","2,I","0","2,I","","","","","","","24.0","2,,I,18,","39.0","2,,,I","",""
