"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003013","1996-07","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","","","153.6","3,M","","","","","","","","","","","0","3,M","0","3,M","0","3,M","27","3,M","17","3,M","","","","","","","13.3","3,M,11,","","","","","","","38.3","3,M,04,","2.0","M","2.0","3,M","","","","","23.75","3,M","31.53","3,,,M","15.97","3,,,M","","","","","","","","","",""
"USW00003013","1996-08","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","","","138.3","3,M","","","","","","","","","","","0","3,M","0","3,M","0","3,M","27","3,M","10","3,M","","","","","","","12.2","3,M,12,","","","","","","","37.8","3,M,13,","2.8","M","0.8","3,M","","","","","23.24","3,M","30.53","3,,,M","15.95","3,,,M","","","","","","","","","",""
"USW00003013","1996-09","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","","","47.8",",M","","","","","","","","","","","0",",M","0",",M","0",",M","27",",M","7",",M","","","","","","","1.1",",M,27,","","","","","","","33.9",",M,10,+","52.8","M","50.0",",M","","","","","18.26",",M","26.54",",,,M","9.98",",,,M","","","","","","","","","",""
"USW00003013","1996-10","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","","","2.8","2,M","","","","","","","","","","","0","2,M","8","2,M","0","2,M","19","2,M","3","2,M","","","","","","","-7.2","2,M,22,","","","","","","","32.8","2,M,11,","229.8","M","177.0","2,M","","","","","12.33","2,M","22.17","2,,,M","2.49","2,,,M","","","","","","","","","",""
"USW00003013","1996-11","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","","","0.0",",M","","","","","","","","","","","0",",M","27",",M","1",",M","5",",M","0",",M","","","","","","","-15.0",",M,25,","","","","","","","28.3",",M,19,","681.7","M","451.9",",M","","","","","3.27",",M","12.57",",,,M","-6.03",",,,M","","","","","","","","","",""
"USW00003013","1996-12","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","","","0.0","1,M","","","","","","","","","","","4","1,M","30","1,M","4","1,M","3","1,M","0","1,M","","","","","","","-22.8","1,M,19,","","","","","","","23.3","1,M,09,","1245.4","M","563.7","1,M","","","","","-0.46","1,M","10.16","1,,,M","-11.08","1,,,M","","","","","","","","","",""
"USW00003013","1997-01","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","0.0","M","0.0","1,M","","","","","","","","","","","3","1,M","30","1,M","6","1,M","1","1,M","0","1,M","","","","","","","-21.1","1,M,14,+","","","","","","","21.7","1,M,02,","1857.7","M","612.3","1,M","","","","","-2.08","1,M","6.50","1,,,M","-10.65","1,,,M","","","","","","","","","",""
"USW00003013","1997-02","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","0.0","M","0.0","3,M","","","","","","","","","","","0","3,M","24","3,M","2","3,M","2","3,M","0","3,M","","","","","","","-17.2","3,M,08,","","","","","","","25.0","3,M,17,","2275.8","M","418.1","3,M","","","","","1.61","3,M","10.02","3,,,M","-6.80","3,,,M","","","","","","","","","",""
"USW00003013","1997-03","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","0.0","M","0.0",",M","","","","","","","","","","","0",",M","24",",M","0",",M","14",",M","0",",M","","","","","","","-9.4",",M,15,","","","","","","","28.3",",M,20,","2617.6","M","341.8",",M","","","","","7.31",",M","18.17",",,,M","-3.55",",,,M","","","","","","","","","",""
"USW00003013","1997-04","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","0.0","M","0.0",",M","","","","","","","","","","","0",",M","13",",M","1",",M","10",",M","0",",M","","","","","","","-13.3",",M,13,","","","","","","","29.4",",M,19,","2940.0","M","322.4",",M","","","","","7.59",",M","16.13",",,,M","-0.96",",,,M","","","","","","","","","",""
"USW00003013","1997-05","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","17.2","M","17.2",",M","","","","","","","","","","","0",",M","2",",M","0",",M","28",",M","1",",M","","","","","","","-1.7",",M,03,","","","","","","","33.9",",M,17,","3018.3","M","78.3",",M","","","","","16.36",",M","25.34",",,,M","7.39",",,,M","","","","","","","","","",""
"USW00003013","1997-06","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","146.1","M","128.9",",M","","","","","","","","","","","0",",M","0",",M","0",",M","29",",M","16",",M","","","","","","","9.4",",M,17,","","","","","","","39.4",",M,20,","3021.9","M","3.6",",M","","","","","22.51",",M","31.33",",,,M","13.69",",,,M","","","","","","","","","",""
"USW00003013","1997-07","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","371.2","M","225.1","1,M","","","","","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","24","1,M","","","","","","","8.3","1,M,02,","","","","","","","40.0","1,M,17,+","0.0","M","0.0","1,M","","","","","25.84","1,M","35.33","1,,,M","16.34","1,,,M","","","","","","","","","",""
"USW00003013","1997-08","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","524.0","M","152.8",",M","","","","","","","","","","","0",",M","0",",M","0",",M","29",",M","17",",M","","","","","","","13.3",",M,08,+","","","","","","","35.6",",M,24,","2.5","M","2.5",",M","","","","","23.18",",M","30.56",",,,M","15.81",",,,M","","","","","","","","","",""
"USW00003013","1997-09","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","604.0","M","80.0",",M","","","","","","","","","","","0",",M","0",",M","0",",M","26",",M","10",",M","","","","","","","5.0",",M,25,","","","","","","","36.7",",M,18,","33.7","M","31.2",",M","","","","","19.96",",M","28.05",",,,M","11.87",",,,M","","","","","","","","","",""
"USW00003013","1997-10","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","623.7","M","19.7","1,M","","","","","","","","","","","0","1,M","10","1,M","0","1,M","15","1,M","2","1,M","","","","","","","-13.3","1,M,27,","","","","","","","33.3","1,M,05,","278.4","M","244.7","1,M","","","","","10.83","1,M","19.31","1,,,M","2.35","1,,,M","","","","","","","","","",""
"USW00003013","1997-12","38.07178","-102.68747","1124.1","LAMAR MUNICIPAL AIRPORT, CO US","","","","","0.0",",M","","","","","","","","","","","0",",M","31",",M","13",",M","0",",M","0",",M","","","","","","","-15.0",",M,26,","","","","","","","7.8",",M,01,","","","648.8",",M","","","","","-2.60",",M","2.24",",,,M","-7.43",",,,M","","","","","","","","","",""
