"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00127235","1959-03","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","","","","","","","1","","","","",""
"USC00127235","1959-10","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","","","","","","","2","","","","",""
"USC00127235","1960-03","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","","","","","","","1","","","","",""
"USC00127235","1961-06","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","9","2,6","9","2,6","1","2,6","","","25.4","2,,6,10,","99.3","2,,,6"
"USC00127235","1961-07","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","13",",6","9",",6","0",",6","","","15.2",",,6,15,","70.3",",,,6"
"USC00127235","1961-08","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","8",",6","7",",6","1",",6","","","45.7",",,6,02,","77.3",",,,6"
"USC00127235","1961-09","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","6",",6","6",",6","1",",6","","","63.5",",,6,25,","91.4",",,,6"
"USC00127235","1961-10","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","9",",6","7",",6","0",",6","","","12.7",",,6,25,","44.5",",,,6"
"USC00127235","1961-11","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","7",",6","6",",6","1",",6","1","","48.3",",,6,16,","99.4",",,,6"
"USC00127235","1962-01","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","10","3,6","8","3,6","3","3,6","","","44.5","3,,6,18,","152.9","3,,,6"
"USC00127235","1962-02","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","11",",6","9",",6","0",",6","","","21.6",",,6,24,","68.0",",,,6"
"USC00127235","1962-03","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","10",",6","9",",6","1",",6","","","36.8",",,6,21,","90.7",",,,6"
"USC00127235","1962-04","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","6",",6","4",",6","0",",6","","","11.4",",,6,09,","25.4",",,,6"
"USC00127235","1962-05","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","10",",6","10",",6","4",",6","","","40.6",",,6,22,","190.3",",,,6"
"USC00127235","1962-06","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","4",",6","4",",6","0",",6","","","15.2",",,6,05,","34.2",",,,6"
"USC00127235","1962-07","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","12",",6","12",",6","3",",6","","","53.3",",,6,14,","213.4",",,,6"
"USC00127235","1962-08","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","4",",6","4",",6","2",",6","","","44.5",",,6,26,","101.6",",,,6"
"USC00127235","1962-09","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","8",",6","6",",6","1",",6","","","30.5",",,6,04,","69.9",",,,6"
"USC00127235","1962-11","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","8","2,6","4","2,6","0","2,6","","","17.8","2,,6,17,","33.2","2,,,6"
"USC00127235","1962-12","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","6","5,6","3","5,6","0","5,6","","","7.6","5,,6,21,","17.5","5,,,6"
"USC00127235","1963-01","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","4",",6","3",",6","0",",6","","","7.6",",,6,23,","16.5",",,,6"
"USC00127235","1963-02","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","7",",6","6",",6","0",",6","","","7.6",",,6,01,","24.5",",,,6"
"USC00127235","1963-03","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","17",",6","14",",6","4",",6","","","38.1",",,6,05,","219.7",",,,6"
"USC00127235","1963-04","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","9",",6","9",",6","4",",6","","","29.2",",,6,22,+","142.2",",,,6"
"USC00127235","1963-05","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","10",",6","8",",6","1",",6","","","25.4",",,6,29,","79.3",",,,6"
"USC00127235","1963-06","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","9",",6","6",",6","1",",6","","","27.9",",,6,08,","61.1",",,,6"
"USC00127235","1963-07","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","6","5,6","6","5,6","2","5,6","","","58.4","5,,6,20,","109.2","5,,,6"
"USC00127235","1963-08","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","8",",6","7",",6","2",",6","","","35.6",",,6,07,","85.1",",,,6"
"USC00127235","1963-09","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","1",",6","1",",6","0",",6","","","7.6",",,6,29,","7.6",",,,6"
"USC00127235","1963-10","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","0",",6","0",",6","0",",6","1","","0.0",",T,6,21,+","0.0",",T,,6"
"USC00127235","1963-11","39.88333","-86.13333","217.3","RAVENSWOOD, IN US","11",",6","11",",6","1",",6","5","","33.0",",,6,22,","93.8",",,,6"
