"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GBM00064500","1977-02","0.459","9.412","11.9","LEON M BA, GB","9","4,S","7","4,S","5","4,S","","","","","","","","","","","","","89.9","4,,S,03,","","","286.1","4,,,S","","","","","",""
"GBM00064500","1977-07","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","5,S","0","5,S","","","","","","","21.0","5,S,19,+","","","","","","","","","","","21.73","5,,,S"
"GBM00064500","1977-09","0.459","9.412","11.9","LEON M BA, GB","17",",S","12",",S","4",",S","0","4,S","0","4,S","","","","","","","22.0","4,S,30,+","110.0",",,S,24,","","","330.9",",,,S","","","","","23.00","4,,,S"
"GBM00064500","1977-10","0.459","9.412","11.9","LEON M BA, GB","23","1,S","19","1,S","4","1,S","","","","","","","","","","","","","42.9","1,,S,29,","","","278.9","1,,,S","","","","","",""
"GBM00064500","1977-11","0.459","9.412","11.9","LEON M BA, GB","16","4,S","11","4,S","3","4,S","","","","","","","","","","","","","70.1","4,,S,08,","","","216.8","4,,,S","","","","","",""
"GBM00064500","1978-03","0.459","9.412","11.9","LEON M BA, GB","16","2,S","14","2,S","3","2,S","","","","","","","","","","","","","59.9","2,,S,29,","","","277.2","2,,,S","","","","","",""
"GBM00064500","1981-11","0.459","9.412","11.9","LEON M BA, GB","19","4,S","16","4,S","4","4,S","","","","","","","","","","","","","39.9","4,,S,26,","","","264.2","4,,,S","","","","","",""
"GBM00064500","1982-11","0.459","9.412","11.9","LEON M BA, GB","16","4,S","10","4,S","2","4,S","","","","","","","","","","","","","38.1","4,,S,05,","","","164.5","4,,,S","","","","","",""
"GBM00064500","1983-02","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","5,S","0","5,S","","","","","","","23.0","5,S,25,+","","","","","","","","","","","24.93","5,,,S"
"GBM00064500","1983-06","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","5,S","0","5,S","","","","","","","20.6","5,S,30,","","","","","","","","","","","22.69","5,,,S"
"GBM00064500","1983-07","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","3,S","0","3,S","","","","","","","20.0","3,S,03,","","","","","","","","","","","21.86","3,,,S"
"GBM00064500","1983-09","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","4,S","0","4,S","","","","","","","22.0","4,S,09,","","","","","","","","","","","23.20","4,,,S"
"GBM00064500","1983-11","0.459","9.412","11.9","LEON M BA, GB","17","4,S","13","4,S","6","4,S","","","","","","","","","","","","","124.0","4,,S,01,","","","366.6","4,,,S","","","","","",""
"GBM00064500","1984-01","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","5,S","0","5,S","0","4,S","27","4,S","0","4,S","21.0","5,S,11,","","","30.4","4,S,25,","","","26.68","9,S","29.46","4,,,S","23.89","5,,,S"
"GBM00064500","1984-02","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","5,S","0","5,S","","","","","","","21.5","5,S,28,","","","","","","","","","","","24.32","5,,,S"
"GBM00064500","1984-12","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","3,S","0","3,S","","","","","","","22.5","3,S,25,+","","","","","","","","","","","23.86","3,,,S"
"GBM00064500","1986-04","0.459","9.412","11.9","LEON M BA, GB","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","32.0","3,S,16,","","","","","30.38","3,,,S","",""
"GBM00064500","1986-05","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","4,S","0","4,S","","","","","","","20.8","4,S,12,","","","","","","","","","","","23.70","4,,,S"
"GBM00064500","1986-08","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","2,S","0","2,S","0","5,S","26","5,S","0","5,S","17.6","2,S,02,","","","28.5","5,S,28,","","","24.28","7,S","27.02","5,,,S","21.53","2,,,S"
"GBM00064500","1986-10","0.459","9.412","11.9","LEON M BA, GB","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","30.0","5,S,03,","","","","","28.18","5,,,S","",""
"GBM00064500","1986-11","0.459","9.412","11.9","LEON M BA, GB","20","1,S","18","1,S","8","1,S","0","4,S","0","4,S","","","","","","","20.7","4,S,28,","120.9","1,,S,27,","","","523.4","1,,,S","","","","","22.38","4,,,S"
"GBM00064500","1986-12","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","5,S","0","5,S","","","","","","","20.7","5,S,27,","","","","","","","","","","","23.04","5,,,S"
"GBM00064500","1987-01","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","3,S","0","3,S","","","","","","","20.5","3,S,14,","","","","","","","","","","","23.88","3,,,S"
"GBM00064500","1987-02","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","4,S","0","4,S","","","","","","","20.9","4,S,21,","","","","","","","","","","","23.55","4,,,S"
"GBM00064500","1987-03","0.459","9.412","11.9","LEON M BA, GB","","","","","","","","","","","0","3,S","28","3,S","4","3,S","","","","","35.4","3,S,15,","","","","","31.28","3,,,S","",""
"GBM00064500","1987-04","0.459","9.412","11.9","LEON M BA, GB","15","3,S","11","3,S","5","3,S","","","","","","","","","","","","","145.0","3,,S,07,","","","504.0","3,,,S","","","","","",""
"GBM00064500","1987-05","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","5,S","0","5,S","","","","","","","21.2","5,S,28,","","","","","","","","","","","24.22","5,,,S"
"GBM00064500","1987-06","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","3,S","0","3,S","0","5,S","25","5,S","0","5,S","22.0","3,S,15,+","","","30.2","5,S,07,","","","26.22","7,S","28.89","5,,,S","23.54","3,,,S"
"GBM00064500","1987-07","0.459","9.412","11.9","LEON M BA, GB","","","","","","","0","4,S","0","4,S","0","4,S","27","4,S","0","4,S","20.0","4,S,21,","","","28.6","4,S,11,+","","","25.22","7,S","27.74","4,,,S","22.70","4,,,S"
