"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00101090","1916-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","2,6","6",",6","5",",6","0",",6","0",",6","0","2,6","6","2,6","0","2,6","26","2,6","0","2,6","-2.2","2,6,19,+","0",",,6,31,+","5.6",",,6,26,","28.9","2,6,23,","148.8","","148.8","2,6","21.0",",,,6","0",",,,6","13.20","2,6","24.40","2,,,6","2.00","2,,,6"
"USC00101090","1916-08","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0",",6","2",",6","0",",6","0",",6","0",",6","0",",6","12",",6","0",",6","25",",6","0",",6","-7.2",",6,19,","0",",,6,31,+","0.8",",,6,15,","31.1",",6,17,","317.0","","168.2",",6","1.3",",,,6","0",",,,6","12.91",",6","25.00",",,,6","0.82",",,,6"
"USC00101090","1916-09","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","4,6","2",",6","2",",6","0",",6","0",",6","0","4,6","6","4,6","0","3,6","16","3,6","0","3,6","-2.8","4,6,25,","0",",,6,30,+","3.3",",,6,09,","27.2","3,6,01,","488.1","","171.1","3,6","5.8",",,,6","0",",,,6","11.73","4,6","20.98","3,,,6","2.48","4,,,6"
"USC00101090","1916-10","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","17.3",",,6,01,","","","","","","","64.7",",,,6","","","","","","","",""
"USC00101090","1917-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","1,6","5",",6","5",",6","0",",6","0",",6","0","1,6","2","1,6","0","1,6","30","1,6","0","1,6","-0.6","1,6,14,+","0",",,6,31,+","12.4",",,6,28,","30.6","1,6,26,","88.9","","88.9","1,6","36.3",",,,6","0",",,,6","15.37","1,6","26.60","1,,,6","4.14","1,,,6"
"USC00101090","1917-08","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0",",6","1",",6","0",",6","0",",6","0",",6","0",",6","16",",6","0",",6","30",",6","0",",6","-3.9",",6,30,+","0",",,6,31,+","2.0",",,6,03,","28.9",",6,09,","277.2","","188.3",",6","2.0",",,,6","0",",,,6","12.26",",6","24.12",",,,6","0.40",",,,6"
"USC00101090","1917-09","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","2,6","2",",6","2",",6","0",",6","0",",6","0","2,6","21","2,6","0","2,6","16","2,6","0","2,6","-5.0","2,6,15,","0",",,6,30,+","22.6",",,6,21,","26.7","2,6,03,","512.1","","234.9","2,6","28.2",",,,6","0",",,,6","9.94","2,6","21.20","2,,,6","-1.31","2,,,6"
"USC00101090","1917-10","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","5,6","2",",6","1",",6","0",",6","","","4","5,6","24","5,6","0","5,6","5","5,6","0","5,6","-18.9","5,6,29,+","","","6.6",",,6,01,","23.3","5,6,10,+","857.9","","345.8","5,6","8.6",",,,6","","","5.03","5,6","16.43","5,,,6","-6.36","5,,,6"
"USC00101090","1918-06","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","8",",6","7",",6","1",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","36.3",",,6,22,","","","","","","","80.1",",,,6","0",",,,6","","","","","",""
"USC00101090","1918-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","1.7",",6","","","","","","","0",",6","0",",6","6",",6","0",",6","27",",6","0",",6","-2.8",",6,26,","0",",,6,31,+","","","30.6",",6,30,","120.5","","120.5",",6","","","0",",,,6","14.50",",6","24.50",",,,6","4.50",",,,6"
"USC00101090","1918-08","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0",",6","6",",6","4",",6","0",",6","0",",6","0",",6","16",",6","0",",6","22",",6","0",",6","-5.0",",6,22,","0",",,6,31,+","6.6",",,6,14,","27.8",",6,25,","328.1","","207.6",",6","20.0",",,,6","0",",,,6","11.64",",6","22.74",",,,6","0.53",",,,6"
"USC00101090","1918-09","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","4,6","8",",6","5",",6","0",",6","0",",6","0","4,6","13","4,6","0","4,6","9","4,6","0","4,6","-3.9","4,6,26,+","0",",,6,30,+","15.7",",,6,23,","25.6","4,6,19,","545.7","","217.6","4,6","48.6",",,,6","0",",,,6","9.97","4,6","18.85","4,,,6","1.08","4,,,6"
"USC00101090","1919-06","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","5",",6","0",",6","20",",6","0",",6","-6.1",",6,01,","0",",,6,30,+","0.0",",,6,30,+","29.4",",6,25,+","","","170.3",",6","0.0",",,,6","0",",,,6","12.66",",6","23.09",",,,6","2.22",",,,6"
"USC00101090","1919-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.5","1,6","4",",6","2",",6","0",",6","0",",6","0","1,6","1","1,6","0","1,6","30","1,6","1","1,6","0.0","1,6,27,","0",",,6,31,+","4.8",",,6,22,","32.2","1,6,10,","85.9","","85.9","1,6","9.7",",,,6","0",",,,6","15.49","1,6","26.91","1,,,6","4.07","1,,,6"
"USC00101090","1919-08","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0",",6","2",",6","0",",6","0",",6","0",",6","0",",6","6",",6","0",",6","30",",6","1",",6","-1.7",",6,04,","0",",,6,31,+","2.0",",,6,31,+","32.2",",6,24,","212.1","","126.2",",6","4.0",",,,6","0",",,,6","14.26",",6","25.46",",,,6","3.06",",,,6"
"USC00101090","1919-09","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","8","1,6","7","1,6","0","1,6","1",",6","","","","","","","","","","","","","25",",,6,07,","16.5","1,,6,17,","","","","","","","53.1","1,,,6","25",",,,6","","","","","",""
"USC00101090","1919-10","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","6",",6","4",",6","0",",6","3",",6","","","","","","","","","","","","","203",",,6,29,","20.8",",,6,29,","","","","","","","42.6",",,,6","299",",,,6","","","","","",""
"USC00101090","1920-06","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","6",",6","1",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","6.9",",,6,11,","","","","","","","12.8",",,,6","0",",,,6","","","","","",""
"USC00101090","1920-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","2,6","7",",6","4",",6","0",",6","0",",6","0","1,6","8","1,6","0","1,6","20","1,6","0","1,6","-2.8","1,6,13,","0",",,6,31,+","8.4",",,6,10,","27.2","1,6,07,","183.3","","183.3","1,6","30.2",",,,6","0",",,,6","12.09","2,6","22.44","1,,,6","1.73","1,,,6"
"USC00101090","1920-08","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","1,6","7",",6","5",",6","0",",6","0",",6","0",",6","9",",6","0","1,6","18","1,6","0","1,6","-7.2",",6,19,","0",",,6,31,+","18.0",",,6,08,","30.6","1,6,16,+","381.5","","198.2","1,6","45.7",",,,6","0",",,,6","11.82","1,6","21.59","1,,,6","2.06",",,,6"
"USC00101090","1920-09","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","6",",6","3",",6","0",",6","3",",6","","","","","","","","","","","","","51",",,6,23,","19.3",",,6,23,","","","","","","","35.9",",,,6","114",",,,6","","","","","",""
"USC00101090","1921-06","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","8",",6","5",",6","0",",6","0",",6","","","","","","","","","","","","","0",",T,6,15,","14.7",",,6,04,","","","","","","","44.0",",,,6","0",",T,,6","","","","","",""
"USC00101090","1921-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","2,6","7",",6","5",",6","0",",6","0",",6","0","2,6","4","2,6","0","2,6","27","2,6","0","2,6","-5.6","2,6,05,","0",",,6,31,+","7.6",",,6,23,","29.4","2,6,20,+","109.9","","109.9","2,6","24.7",",,,6","0",",,,6","14.54","2,6","25.72","2,,,6","3.37","2,,,6"
"USC00101090","1921-08","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","7",",6","4",",6","0",",6","0",",6","0",",6","3",",6","","","","","","","-1.1",",6,21,","0",",,6,31,+","10.7",",,6,30,","","","","","","","36.4",",,,6","0",",,,6","","","","","2.80",",,,6"
"USC00101090","1921-09","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","","","","","","","1",",6","","","","","","","","","","","","","76",",,6,19,","","","","","","","","","","","76",",,,6","","","","","",""
"USC00101090","1922-06","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","7",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","13.5",",,6,14,","","","","","","","35.6",",,,6","0",",,,6","","","","","",""
"USC00101090","1922-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","2,6","4",",6","4",",6","0",",6","0",",6","0","2,6","4","2,6","0","2,6","24","2,6","0","2,6","-2.2","2,6,12,","0",",,6,31,+","16.5",",,6,19,","30.0","2,6,05,","138.9","","138.9","2,6","30.0",",,,6","0",",,,6","13.54","2,6","24.43","2,,,6","2.66","2,,,6"
"USC00101090","1922-08","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0",",6","","","","","","","0",",6","0",",6","4",",6","0",",6","26",",6","0",",6","-3.3",",6,16,","0",",,6,31,+","","","28.3",",6,27,","291.8","","152.9",",6","","","0",",,,6","13.40",",6","23.55",",,,6","3.25",",,,6"
"USC00101090","1922-09","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","0.0",",T,6,23,","","","","","","","0.0",",T,,6","0",",,,6","","","","","",""
"USC00101090","1922-10","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0","2,6","3",",6","2",",6","0",",6","","","0","2,6","25","2,6","0","1,6","2","1,6","0","1,6","-10.0","2,6,17,","","","4.1",",,6,12,","21.7","1,6,09,","","","383.3","1,6","9.4",",,,6","","","5.11","2,6","14.50","1,,,6","-4.27","2,,,6"
"USC00101090","1923-06","42.166667","-114.166667","2316.5","BOSTETTER, ID US","","","16",",6","11",",6","0",",6","0","1,6","","","","","","","","","","","","","0","1,,6,30,+","17.3",",,6,04,","","","","","","","96.9",",,,6","0","1,,,6","","","","","",""
"USC00101090","1923-07","42.166667","-114.166667","2316.5","BOSTETTER, ID US","0.0",",6","","","","","","","0",",6","0",",6","4",",6","0",",6","30",",6","0",",6","-0.6",",6,09,","0",",,6,31,+","","","27.8",",6,29,+","125.1","","125.1",",6","","","0",",,,6","14.30",",6","24.95",",,,6","3.65",",,,6"
