"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00058690","1997-04","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","13",",0","5",",0","1",",0","17",",0","5",",0","2",",0","27",",0","7",",0","1",",0","0",",0","8","","2","","-21.1",",0,12,","406",",,0,25,","249",",,0,25,","28.4",",,0,25,","21.1",",0,20,","4242.8","0","529.2",",0","92.2",",,,0","907",",,,0","0.69",",0","8.23",",,,0","-6.85",",,,0","","","",""
"USC00058690","1997-05","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","16",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","10",",0","0",",0","1","","7","","-6.1",",0,09,","0",",T,0,04,+","10",",,0,02,","10.2",",,0,23,","25.0",",0,18,","4522.8","0","280.0",",0","35.6",",,,0","15",",,,0","9.30",",0","17.51",",,,0","1.09",",,,0","","","",""
"USC00058690","1997-06","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","3.1","0","3.1",",0","16",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","6","","16","","3.3",",0,26,+","0",",,0,30,+","0",",,0,30,+","28.7",",,0,07,","28.9",",0,23,+","4639.3","0","116.5",",0","99.5",",,,0","0",",,,0","14.55",",0","22.57",",,,0","6.53",",,,0","","","",""
"USC00058690","1997-07","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","27.8","0","24.7",",0","9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","3","","16","","0.6",",0,04,","0",",,0,31,+","0",",,0,31,+","106.2",",,0,29,","33.9",",0,18,","54.6","0","54.6",",0","213.3",",,,0","0",",,,0","17.37",",0","26.95",",,,0","7.78",",,,0","","","",""
"USC00058690","1997-08","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","32.0","0","4.2","3,0","15",",0","10",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","2,0","22","2,0","0","2,0","4","","15","","4.4","3,0,12,","0",",,0,31,+","0",",,0,31,+","25.4",",,0,02,","28.9","2,0,24,+","121.0","0","66.4","2,0","101.2",",,,0","0",",,,0","16.06","3,0","24.02","2,,,0","8.10","3,,,0","","","",""
"USC00058690","1997-09","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","32.0","0","0.0",",0","14",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","0",",0","5","","5","","0.0",",0,24,","0",",,0,30,+","0",",,0,30,+","30.2",",,0,20,","27.2",",0,15,","287.0","0","166.0",",0","67.0",",,,0","0",",,,0","12.80",",0","20.63",",,,0","4.97",",,,0","","","",""
"USC00058690","1997-10","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","32.0","0","0.0",",0","6",",0","2",",0","0",",0","9",",0","2",",0","0",",0","21",",0","2",",0","9",",0","0",",0","4","","","","-12.8",",0,26,","508",",,0,25,","513",",,0,25,","24.9",",,0,25,","25.0",",0,02,","661.1","0","374.1",",0","40.1",",,,0","589",",,,0","6.27",",0","14.29",",,,0","-1.76",",,,0","","","",""
"USC00058690","1997-11","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","32.0","0","0.0","1,0","3",",0","3",",0","0",",0","22",",0","3",",0","2",",0","29",",0","5","1,0","0","1,0","0","1,0","2","","","","-20.0",",0,15,","127",",,0,12,","89",",,0,12,","3.8",",,0,12,","18.3","1,0,08,","1227.7","0","566.6","1,0","9.8",",,,0","179",",,,0","-1.12","1,0","5.83","1,,,0","-8.08",",,,0","","","",""
"USC00058690","1997-12","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","32.0","0","0.0","1,0","4",",0","0",",0","0",",0","5",",0","1",",0","0","1,0","30","1,0","12",",0","0",",0","0",",0","","","","","-17.2","1,0,03,","51",",,0,04,+","64",",,0,03,","1.5",",,0,03,","13.3",",0,15,","1883.2","0","655.5",",0","3.1",",,,0","100",",,,0","-3.45","1,0","3.10",",,,0","-10.00","1,,,0","","","",""
"USC00058690","1998-01","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","3",",0","1",",0","0",",0","26",",0","1",",0","2",",0","31",",0","3",",0","0",",0","0",",0","2","","","","-20.6",",0,10,","178",",,0,06,","211",",,0,06,","11.4",",,0,06,","12.8",",0,03,+","2517.6","0","634.4",",0","13.2",",,,0","239",",,,0","-2.13",",0","5.08",",,,0","-9.34",",,,0","","","",""
"USC00058690","1998-02","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","4",",0","3",",0","0",",0","8",",0","3",",0","0",",0","28",",0","5",",0","0",",0","0",",0","4","","","","-15.0",",0,20,","76",",,0,17,","51",",,0,25,","3.3",",,0,16,","9.4",",0,23,","3089.1","0","571.5",",0","9.6",",,,0","143",",,,0","-2.08",",0","4.64",",,,0","-8.80",",,,0","","","",""
"USC00058690","1998-03","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","10",",0","3",",0","1",",0","10",",0","4",",0","2",",0","28",",0","6",",0","1",",0","0",",0","4","","1","","-21.7",",0,11,","330",",,0,19,","292",",,0,18,","31.8",",,0,18,","21.7",",0,25,","3680.9","0","591.8",",0","52.4",",,,0","580",",,,0","-0.76",",0","6.99",",,,0","-8.51",",,,0","","","",""
"USC00058690","1998-04","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","9",",0","4",",0","0",",0","10",",0","4",",0","0",",0","29",",0","1",",0","2",",0","0",",0","5","","","","-11.1",",0,17,","178",",,0,16,","157",",,0,03,","14.5",",,0,15,","21.1",",0,24,+","4140.1","0","459.2",",0","52.1",",,,0","571",",,,0","3.03",",0","10.96",",,,0","-4.90",",,,0","","","",""
"USC00058690","1998-05","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","12",",0","0",",0","2","","12","","-3.9",",0,12,","0",",,0,31,+","13",",,0,09,","16.0",",,0,09,","25.6",",0,31,","4400.4","0","260.3",",0","46.8",",,,0","13",",,,0","9.94",",0","18.78",",,,0","1.09",",,,0","","","",""
"USC00058690","1998-06","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.5","0","0.5",",0","12","2,0","5","2,0","0","2,0","1",",0","1",",0","0",",0","5",",0","0",",0","14",",0","0",",0","5","","8","","-2.8",",0,06,","25",",,0,05,","89",",,0,05,","14.5","2,,0,08,","29.4",",0,30,","4608.1","0","207.7",",0","55.9",",a,,0","102",",,,0","11.43",",0","19.83",",,,0","3.03",",,,0","","","",""
"USC00058690","1998-07","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","44.7","0","44.2",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","1","","10","","6.7",",0,16,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,31,","36.1",",0,21,","29.9","0","29.9",",0","40.7",",,,0","0",",,,0","18.80",",0","27.63",",,,0","9.96",",,,0","","","",""
"USC00058690","1998-08","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","65.3","0","20.6",",0","12","5,0","3","5,0","0","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","","","10","","5.0",",0,29,","0",",,0,31,+","0",",,0,31,+","9.4","5,,0,02,","32.2",",0,31,+","63.9","0","34.0",",0","31.4",",a,,0","0",",,,0","17.90",",0","27.15",",,,0","8.65",",,,0","","","",""
"USC00058690","1998-09","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","76.9","0","11.6",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","27",",0","3",",0","2","","7","","-0.6",",0,27,","0",",,0,30,+","0",",,0,30,+","5.1",",,0,21,","32.8",",0,06,","169.4","0","105.5",",0","17.4",",,,0","0",",,,0","15.20",",0","25.19",",,,0","5.22",",,,0","","","",""
"USC00058690","1998-10","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","76.9","0","0.0",",0","10",",0","3",",0","1",",0","0",",0","1",",0","0",",0","21",",0","0",",0","2",",0","0",",0","6","","1","","-8.9",",0,22,","0",",T,0,17,+","25",",,0,06,","42.4",",,0,28,","22.2",",0,09,","563.0","0","393.6",",0","67.0",",,,0","46",",,,0","5.64",",0","13.13",",,,0","-1.85",",,,0","","","",""
"USC00058690","1998-11","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","76.9","0","0.0",",0","8",",0","2",",0","0",",0","10",",0","2",",0","0",",0","27",",0","4",",0","0",",0","0",",0","6","","","","-14.4",",0,11,","127",",,0,07,","130",",,0,07,","10.9",",,0,07,","18.3",",0,27,","1060.7","0","497.7",",0","20.9",",,,0","242",",,,0","1.74",",0","8.26",",,,0","-4.77",",,,0","","","",""
"USC00058690","1998-12","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","76.9","0","0.0",",0","6",",0","3",",0","0",",0","20",",0","4",",0","8",",0","31",",0","11",",0","0",",0","0",",0","2","","","","-31.7",",0,22,","330",",,0,20,","208",",,0,19,","10.7",",,0,20,","17.8",",0,02,","1775.8","0","715.1",",0","26.2",",,,0","591",",,,0","-4.74",",0","2.99",",,,0","-12.46",",,,0","","","",""
"USC00058690","1999-01","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0","2,0","6",",0","1",",0","0",",0","31",",0","3",",0","0","2,0","29","2,0","4","1,0","0","1,0","0","1,0","","","","","-15.0","2,0,03,","152",",,0,04,+","71",",,0,02,","5.1",",,0,02,","11.7","1,0,19,","2362.2","0","586.4","1,0","11.7",",,,0","181",",,,0","-1.89","2,0","4.35","1,,,0","-8.12","2,,,0","","","",""
"USC00058690","1999-02","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","2",",0","0",",0","0",",0","16",",0","1",",0","0",",0","28",",0","3",",0","0",",0","0",",0","","","","","-15.0",",0,21,+","51",",,0,08,+","41",",,0,18,","1.8",",,0,18,","15.6",",0,14,","2890.2","0","528.0",",0","2.6",",,,0","56",",,,0","-0.52",",0","7.82",",,,0","-8.86",",,,0","","","",""
"USC00058690","1999-03","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","4",",0","3",",0","0",",0","7",",0","2",",0","0",",0","31",",0","4",",0","0",",0","0",",0","3","","1","","-16.7",",0,06,","76",",,0,05,","91",",,0,05,","6.6",",,0,05,","20.6",",0,31,","3417.0","0","526.8",",0","14.8",",,,0","159",",,,0","1.34",",0","9.84",",,,0","-7.16",",,,0","","","",""
"USC00058690","1999-04","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","16",",0","10",",0","3",",0","11",",0","7",",0","0",",0","26",",0","4",",0","1",",0","0",",0","8","","3","","-13.3",",0,04,","381",",,0,25,","262",",,0,23,","49.3",",,0,30,","21.1",",0,20,","3907.1","0","490.1",",0","192.0",",,,0","878",",,,0","2.00",",0","8.80",",,,0","-4.81",",,,0","","","",""
"USC00058690","1999-05","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","13",",0","7",",0","1",",0","4",",0","4",",0","0",",0","17",",0","0",",0","5",",0","0",",0","2","","11","","-7.2",",0,12,","51",",,0,05,","76",",,0,17,","46.2",",,0,01,","23.3",",0,23,+","4231.8","0","324.7",",0","101.2",",,,0","285",",,,0","7.86",",0","15.43",",,,0","0.29",",,,0","","","",""
"USC00058690","1999-06","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.8","0","0.8",",0","15",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","3","","15","","-0.6",",0,06,","0",",,0,30,+","0",",T,0,06,","17.8",",,0,16,","29.4",",0,25,","4392.2","0","160.4",",0","44.4",",,,0","0",",T,,0","13.02",",0","21.38",",,,0","4.65",",,,0","","","",""
"USC00058690","1999-07","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","37.0","0","36.2",",0","13",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","3","","14","","3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","8.6",",,0,15,","32.2",",0,05,+","32.3","0","32.3",",0","30.7",",,,0","0",",,,0","18.46",",0","27.68",",,,0","9.23",",,,0","","","",""
"USC00058690","1999-08","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","47.4","0","10.4",",0","11",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","3","","5","","3.9",",0,13,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,05,","31.1",",0,25,","83.9","0","51.6",",0","47.6",",,,0","0",",,,0","17.00",",0","25.59",",,,0","8.42",",,,0","","","",""
"USC00058690","1999-09","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","47.7","0","0.3",",0","10",",0","6",",0","0",",0","1",",0","1",",0","0",",0","15",",0","0",",0","16",",0","0",",0","3","","4","","-8.3",",0,29,","51",",,0,28,","81",",,0,28,","16.3",",,0,02,","30.0",",0,01,","329.2","0","245.3",",0","57.6",",,,0","99",",,,0","10.17",",0","19.84",",,,0","0.50",",,,0","","","",""
"USC00058690","1999-10","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","47.7","0","0.0",",0","4",",0","2",",0","0",",0","5",",0","2",",0","0",",0","21",",0","1",",0","9",",0","0",",0","2","","1","","-13.3",",0,17,","127",",,0,17,","152",",,0,16,","13.7",",,0,16,","25.6",",0,13,+","683.6","0","354.4",",0","18.5",",,,0","215",",,,0","6.90",",0","15.86",",,,0","-2.06",",,,0","","","",""
"USC00058690","1999-11","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","47.7","0","0.0",",0","2",",0","2",",0","0",",0","9",",0","2",",0","0",",0","26",",0","3",",0","2",",0","0",",0","1","","","","-14.4",",0,24,","152",",,0,24,+","142",",,0,22,","10.9",",,0,22,","21.7",",0,16,+","1088.8","0","405.2",",0","17.8",",,,0","246",",,,0","4.83",",0","13.04",",,,0","-3.39",",,,0","","","",""
"USC00058690","1999-12","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","47.7","0","0.0",",0","7",",0","0",",0","0",",0","30",",0","3",",0","1",",0","31",",0","8",",0","0",",0","0",",0","","","","","-17.8",",0,09,","102",",,0,10,+","36",",,0,09,","2.0",",,0,08,+","15.0",",0,02,","1697.3","0","608.5",",0","7.8",",,,0","145",",,,0","-1.30",",0","4.27",",,,0","-6.86",",,,0","","","",""
"USC00058690","2000-01","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","4",",0","1",",0","0",",0","6",",0","2",",0","1",",0","31",",0","9",",0","0",",0","0",",0","","","","","-19.4",",0,30,","51",",,0,27,","48",",,0,27,","3.6",",,0,27,","12.8",",0,18,","2336.0","0","638.7",",0","7.4",",,,0","115",",,,0","-2.27",",0","3.76",",,,0","-8.30",",,,0","","","",""
"USC00058690","2000-02","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0","1,0","7",",0","3",",0","0",",0","18",",0","4",",0","0","1,0","28","1,0","3",",0","0",",0","0",",0","5","","","","-15.0","1,0,05,+","279",",,0,11,","335",",,0,11,","18.0",",,0,11,","13.3",",0,29,+","2854.4","0","518.4",",0","28.2",",,,0","487",",,,0","-0.12","1,0","6.69",",,,0","-6.93","1,,,0","","","",""
"USC00058690","2000-03","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","8",",0","3",",0","0",",0","7",",0","2",",0","0",",0","29",",0","5",",0","0",",0","0",",0","5","","1","","-9.4",",0,17,+","76",",,0,21,+","91",",,0,16,","6.4",",,0,16,","18.3",",0,28,","3368.1","0","513.7",",0","19.9",",,,0","247",",,,0","1.76",",0","8.46",",,,0","-4.93",",,,0","","","",""
"USC00058690","2000-04","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","0.0","0","0.0",",0","8",",0","2",",0","0",",0","2",",0","3",",0","0",",0","25",",0","1",",0","1",",0","0",",0","1","","2","","-10.6",",0,09,","76",",,0,07,","76",",,0,03,","3.8",",,0,30,","21.7",",0,14,","3746.3","0","378.2",",0","16.2",",,,0","226",",,,0","5.73",",0","14.51",",,,0","-3.05",",,,0","","","",""
"USC00058690","2000-05","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","2.3","0","2.3","1,0","8",",0","2",",0","0",",0","0",",0","1",",0","0","1,0","8","1,0","0",",0","14",",0","0",",0","3","","1","","-5.0","1,0,13,","0",",T,0,18,","76",",,0,18,","23.1",",,0,18,","31.7",",0,30,","3959.1","0","212.8",",0","34.0",",,,0","76",",,,0","11.36","1,0","19.55",",,,0","3.17","1,,,0","","","",""
"USC00058690","2000-06","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","","","18.7","0","16.4",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","3","","5","","1.1",",0,18,+","0",",,0,30,+","0",",,0,30,+","8.4",",,0,17,","32.8",",0,08,+","4071.6","0","112.5",",0","20.4",",,,0","0",",,,0","15.13",",0","23.76",",,,0","6.50",",,,0","","","",""
