"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00516141","1997-03","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","","","0",",,,0"
"USC00516141","1997-04","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","77.6","1,a,,0","0",",,,0"
"USC00516141","1997-07","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","46.6",",a,,0","0",",,,0"
"USC00516141","1997-08","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","","","0",",,,0"
"USC00516141","1997-09","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","","","0",",,,0"
"USC00516141","1997-10","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","188.7",",a,,0","0",",,,0"
"USC00516141","1997-11","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","","","0",",,,0"
"USC00516141","1997-12","21.30139","-157.83361","51.2","MARYKNOLL SCHOOL 707.4, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","","","0",",,,0"
