"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00440755","1881-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","2",",F","1",",F","0",",F","","","","","","","","","","","","","22.9",",,F,11,","","","24.2",",,,F","","","",""
"USC00440755","1881-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","4",",F","0",",F","","","","","","","","","","","","","24.1",",,F,31,","","","63.6",",,,F","","","",""
"USC00440755","1881-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","7",",F","2",",F","","","","","","","","","","","","","31.8",",,F,24,","","","114.4",",,,F","","","",""
"USC00440755","1881-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","5",",F","0",",F","","","","","","","","","","","","","21.6",",,F,22,","","","47.0",",,,F","","","",""
"USC00440755","1882-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","3",",F","","","","","","","","","","","","","39.4",",,F,04,","","","122.0",",,,F","","","",""
"USC00440755","1882-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","7",",F","1",",F","","","","","","","","","","","","","39.4",",,F,01,","","","100.4",",,,F","","","",""
"USC00440755","1882-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","1",",F","","","","","","","","","","","","","31.8",",,F,29,","","","59.7",",,,F","","","",""
"USC00440755","1882-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","7",",F","0",",F","","","","","","","","","","","","","19.1",",,F,11,","","","96.7",",,,F","","","",""
"USC00440755","1882-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","0",",F","","","","","","","","","","","","","10.2",",,F,17,+","","","25.5",",,,F","","","",""
"USC00440755","1882-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","0",",F","","","","","","","","","","","","","22.9",",,F,28,","","","72.3",",,,F","","","",""
"USC00440755","1882-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","7",",F","2",",F","","","","","","","","","","","","","35.6",",,F,12,","","","104.1",",,,F","","","",""
"USC00440755","1882-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","5",",F","2",",F","","","","","","","","","","","","","39.4",",,F,11,","","","113.1",",,,F","","","",""
"USC00440755","1882-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","6",",F","2",",F","","","","","","","","","","","","","53.3",",,F,24,","","","120.6",",,,F","","","",""
"USC00440755","1882-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","0",",F","","","","","","","","","","","","","11.4",",,F,29,","","","25.4",",,,F","","","",""
"USC00440755","1882-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","1",",F","","","","","","","","","","","","","58.4",",,F,30,","","","120.6",",,,F","","","",""
"USC00440755","1883-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","7",",F","2",",F","","","","","","","","","","","","","31.8",",,F,11,+","","","118.3",",,,F","","","",""
"USC00440755","1883-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","0",",F","","","","","","","","","","","","","22.9",",,F,25,","","","64.7",",,,F","","","",""
"USC00440755","1883-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","1",",F","","","","","","","","","","","","","29.2",",,F,10,","","","92.8",",,,F","","","",""
"USC00440755","1883-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","2",",F","","","","","","","","","","","","","88.9",",,F,17,","","","169.1",",,,F","","","",""
"USC00440755","1883-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","4",",F","1",",F","","","","","","","","","","","","","29.2",",,F,27,","","","62.2",",,,F","","","",""
"USC00440755","1883-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","2",",F","0",",F","","","","","","","","","","","","","2.8",",,F,19,+","","","12.8",",,,F","","","",""
"USC00440755","1883-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","9",",F","1",",F","","","","","","","","","","","","","44.5",",,F,13,","","","129.6",",,,F","","","",""
"USC00440755","1883-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","5",",F","2",",F","","","","","","","","","","","","","58.4",",,F,16,","","","130.8",",,,F","","","",""
"USC00440755","1883-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","5",",F","3",",F","","","","","","","","","","","","","48.3",",,F,18,","","","149.9",",,,F","","","",""
"USC00440755","1883-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","2",",F","","","","","","","","","","","","","45.7",",,F,23,","","","119.5",",,,F","","","",""
"USC00440755","1883-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","1",",F","1",",F","0",",F","","","","","","","","","","","","","15.2",",,F,26,","","","15.2",",,,F","","","",""
"USC00440755","1883-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","0",",F","","","","","","","","","","","","","21.6",",,F,23,","","","72.4",",,,F","","","",""
"USC00440755","1884-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","10",",F","2",",F","","","","","","","","","","","","","45.7",",,F,19,","","","169.0",",,,F","","","",""
"USC00440755","1884-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",F","9",",F","2",",F","","","","","","","","","","","","","44.5",",,F,08,","","","166.5",",,,F","","","",""
"USC00440755","1884-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","16",",F","15",",F","2",",F","","","","","","","","","","","","","38.1",",,F,20,","","","222.4",",,,F","","","",""
"USC00440755","1884-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","4",",F","0",",F","","","","","","","","","","","","","16.5",",,F,13,","","","43.3",",,,F","","","",""
"USC00440755","1884-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","4",",F","0",",F","","","","","","","","","","","","","22.9",",,F,07,","","","38.1",",,,F","","","",""
"USC00440755","1884-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","4",",F","0",",F","","","","","","","","","","","","","12.7",",,F,30,","","","26.7",",,,F","","","",""
"USC00440755","1884-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","2",",F","","","","","","","","","","","","","44.5",",,F,19,","","","102.9",",,,F","","","",""
"USC00440755","1884-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","4",",F","0",",F","","","","","","","","","","","","","12.7",",,F,07,","","","26.7",",,,F","","","",""
"USC00440755","1884-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","0",",F","0",",F","0",",F","","","","","","","","","","","","","0.0",",,F,30,+","","","0.0",",,,F","","","",""
"USC00440755","1884-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","0",",F","0",",F","0",",F","","","","","","","","","","","","","0.0",",,F,31,+","","","0.0",",,,F","","","",""
"USC00440755","1884-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","3",",F","0",",F","","","","","","","","","","","","","10.2",",,F,28,","","","22.9",",,,F","","","",""
"USC00440755","1884-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","9",",F","2",",F","","","","","","","","","","","","","30.5",",,F,15,","","","124.7",",,,F","","","",""
"USC00440755","1885-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","10",",F","2",",F","","","","","","","","","","","","","30.5",",,F,24,","","","132.3",",,,F","","","",""
"USC00440755","1885-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","5",",F","1",",F","","","","","","","","","","","","","25.4",",,F,14,","","","86.5",",,,F","","","",""
"USC00440755","1885-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","1",",F","","","","","","","","","","","","","26.7",",,F,02,","","","76.3",",,,F","","","",""
"USC00440755","1885-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","4",",F","0",",F","","","","","","","","","","","","","21.6",",,F,28,","","","52.2",",,,F","","","",""
"USC00440755","1885-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","16",",F","14",",F","3",",F","","","","","","","","","","","","","38.1",",,F,28,","","","199.3",",,,F","","","",""
"USC00440755","1885-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","3",",F","1",",F","","","","","","","","","","","","","27.9",",,F,08,","","","38.1",",,,F","","","",""
"USC00440755","1885-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","2",",F","","","","","","","","","","","","","61.0",",,F,27,","","","113.1",",,,F","","","",""
"USC00440755","1885-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","1",",F","","","","","","","","","","","","","153.7",",,F,08,","","","179.1",",,,F","","","",""
"USC00440755","1885-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","4",",F","1",",F","","","","","","","","","","","","","45.7",",,F,23,","","","76.2",",,,F","","","",""
"USC00440755","1885-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","6",",F","0",",F","","","","","","","","","","","","","20.3",",,F,13,","","","59.7",",,,F","","","",""
"USC00440755","1886-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",F","8",",F","2",",F","","","","","","","","","","","","","92.7",",,F,31,","","","195.8",",,,F","","","",""
"USC00440755","1886-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",F","10",",F","3",",F","","","","","","","","","","","","","34.3",",,F,24,","","","162.6",",,,F","","","",""
"USC00440755","1886-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","8",",F","1",",F","","","","","","","","","","","","","53.3",",,F,06,","","","157.5",",,,F","","","",""
"USC00440755","1886-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","1",",F","","","","","","","","","","","","","29.2",",,F,10,","","","45.7",",,,F","","","",""
"USC00440755","1886-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","4",",F","0",",F","","","","","","","","","","","","","20.3",",,F,31,","","","52.0",",,,F","","","",""
"USC00440755","1886-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","8",",F","1",",F","","","","","","","","","","","","","25.4",",,F,07,","","","70.0",",,,F","","","",""
"USC00440755","1887-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","7",",F","0",",F","","","","","","","","","","","","","24.1",",,F,24,","","","97.9",",,,F","","","",""
"USC00440755","1887-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","1",",F","","","","","","","","","","","","","27.9",",,F,31,","","","119.4",",,,F","","","",""
"USC00440755","1887-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","6",",F","0",",F","","","","","","","","","","","","","24.1",",,F,02,","","","71.1",",,,F","","","",""
"USC00440755","1887-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","5",",F","1",",F","","","","","","","","","","","","","29.2",",,F,31,","","","71.2",",,,F","","","",""
"USC00440755","1887-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","0",",F","","","","","","","","","","","","","16.5",",,F,23,","","","41.9",",,,F","","","",""
"USC00440755","1887-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","4",",F","1",",F","","","","","","","","","","","","","106.7",",,F,23,","","","142.4",",,,F","","","",""
"USC00440755","1887-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","11",",F","2",",F","","","","","","","","","","","","","63.5",",,F,03,","","","208.3",",,,F","","","",""
"USC00440755","1887-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","0",",F","","","","","","","","","","","","","22.9",",,F,29,","","","47.0",",,,F","","","",""
"USC00440755","1887-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","2",",F","","","","","","","","","","","","","57.2",",,F,26,","","","161.4",",,,F","","","",""
"USC00440755","1887-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",F","4",",F","0",",F","","","","","","","","","","","","","15.2",",,F,15,+","","","45.6",",,,F","","","",""
"USC00440755","1887-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",F","8",",F","3",",F","","","","","","","","","","","","","49.5",",,F,18,","","","151.2",",,,F","","","",""
"USC00440755","1888-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","7",",F","2",",F","","","","","","","","","","","","","25.4",",,F,18,+","","","104.2",",,,F","","","",""
"USC00440755","1888-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","1",",F","","","","","","","","","","","","","26.7",",,F,25,","","","64.8",",,,F","","","",""
"USC00440755","1888-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",F","10",",F","4",",F","","","","","","","","","","","","","62.2",",,F,12,","","","217.2",",,,F","","","",""
"USC00440755","1888-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","2",",F","","","","","","","","","","","","","47.0",",,F,18,","","","104.2",",,,F","","","",""
"USC00440755","1888-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","13",",F","8",",F","1",",F","","","","","","","","","","","","","59.7",",,F,31,","","","120.7",",,,F","","","",""
"USC00440755","1888-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","10",",F","0",",F","","","","","","","","","","","","","21.6",",,F,03,","","","105.5",",,,F","","","",""
"USC00440755","1888-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","1",",F","","","","","","","","","","","","","29.2",",,F,31,","","","62.2",",,,F","","","",""
"USC00440755","1888-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","9",",F","0",",F","","","","","","","","","","","","","22.9",",,F,22,","","","100.6",",,,F","","","",""
"USC00440755","1888-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","13",",F","11",",F","2",",F","","","","","","","","","","","","","44.5",",,F,11,","","","139.9",",,,F","","","",""
"USC00440755","1888-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7","1,F","6","1,F","0","1,F","","","","","","","","","","","","","16.5","1,,F,26,","","","55.9","1,,,F","","","",""
"USC00440755","1888-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","2",",F","","","","","","","","","","","","","35.6",",,F,15,","","","91.5",",,,F","","","",""
"USC00440755","1888-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","2",",F","2",",F","1",",F","","","","","","","","","","","","","36.8",",,F,11,","","","52.0",",,,F","","","",""
"USC00440755","1889-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","3",",F","","","","","","","","","","","","","48.3",",,F,05,","","","148.7",",,,F","","","",""
"USC00440755","1889-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","5",",F","2",",F","","","","","","","","","","","","","59.7",",,F,16,","","","147.4",",,,F","","","",""
"USC00440755","1889-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","3",",F","","","","","","","","","","","","","64.8",",,F,20,","","","183.0",",,,F","","","",""
"USC00440755","1889-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","7",",F","5",",F","","","","","","","","","","","","","88.9",",,F,01,","","","285.7",",,,F","","","",""
"USC00440755","1889-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","9",",F","0",",F","","","","","","","","","","","","","21.6",",,F,26,+","","","95.3",",,,F","","","",""
"USC00440755","1889-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","9",",F","2",",F","","","","","","","","","","","","","50.8",",,F,29,","","","133.5",",,,F","","","",""
"USC00440755","1889-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","14",",F","13",",F","2",",F","","","","","","","","","","","","","73.7",",,F,04,","","","213.6",",,,F","","","",""
"USC00440755","1889-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","9",",F","1",",F","","","","","","","","","","","","","25.4",",,F,28,","","","102.8",",,,F","","","",""
"USC00440755","1889-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","11",",F","11",",F","1",",F","","","","","","","","","","","","","35.6",",,F,14,","","","171.6",",,,F","","","",""
"USC00440755","1889-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","2",",F","","","","","","","","","","","","","105.4",",,F,24,","","","190.5",",,,F","","","",""
"USC00440755","1889-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","13",",F","12",",F","1",",F","","","","","","","","","","","","","36.8",",,F,28,","","","128.2",",,,F","","","",""
"USC00440755","1889-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","2",",F","2",",F","0",",F","","","","","","","","","","","","","10.2",",,F,31,","","","14.0",",,,F","","","",""
"USC00440755","1890-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6","1,F","4","1,F","0","1,F","","","","","","","","","","","","","12.7","1,,F,30,","","","30.5","1,,,F","","","",""
"USC00440755","1890-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7","1,F","4","1,F","0","1,F","","","","","","","","","","","","","15.2","1,,F,14,","","","49.6","1,,,F","","","",""
"USC00440755","1890-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","9",",F","0",",F","","","","","","","","","","","","","22.9",",,F,15,","","","92.7",",,,F","","","",""
"USC00440755","1890-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","13",",F","11",",F","1",",F","","","","","","","","","","","","","26.7",",,F,18,","","","114.4",",,,F","","","",""
"USC00440755","1890-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",F","8",",F","4",",F","","","","","","","","","","","","","61.0",",,F,27,","","","179.2",",,,F","","","",""
"USC00440755","1890-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","0",",F","","","","","","","","","","","","","19.1",",,F,14,","","","54.7",",,,F","","","",""
"USC00440755","1890-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","1",",F","","","","","","","","","","","","","35.6",",,F,30,","","","94.0",",,,F","","","",""
"USC00440755","1890-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","11",",F","0",",F","","","","","","","","","","","","","15.2",",,F,11,","","","102.8",",,,F","","","",""
"USC00440755","1890-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","14",",F","13",",F","4",",F","","","","","","","","","","","","","85.1",",,F,28,","","","235.0",",,,F","","","",""
"USC00440755","1890-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","6",",F","2",",F","","","","","","","","","","","","","53.3",",,F,26,","","","147.3",",,,F","","","",""
"USC00440755","1890-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","0",",F","0",",F","0",",F","","","","","","","","","","","","","0.0",",,F,30,+","","","0.0",",,,F","","","",""
"USC00440755","1890-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","7",",F","3",",F","","","","","","","","","","","","","58.4",",,F,26,","","","160.0",",,,F","","","",""
"USC00440755","1891-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","6",",F","2",",F","","","","","","","","","","","","","52.1",",,F,24,","","","152.7",",,,F","","","",""
"USC00440755","1891-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","15","1,F","12","1,F","1","1,F","","","","","","","","","","","","","38.1","1,,F,26,","","","132.0","1,,,F","","","",""
"USC00440755","1891-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","17",",F","13",",F","2",",F","","","","","","","","","","","","","54.6",",,F,22,","","","231.3",",,,F","","","",""
"USC00440755","1891-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","10",",F","7",",F","0",",F","","","","","","","","","","","","","17.8",",,F,02,","","","75.0",",,,F","","","",""
"USC00440755","1891-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","7",",F","2",",F","","","","","","","","","","","","","38.1",",,F,29,+","","","120.7",",,,F","","","",""
"USC00440755","1891-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","2",",F","1",",F","","","","","","","","","","","","","58.4",",,F,18,","","","69.9",",,,F","","","",""
"USC00440755","1891-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","11",",F","2",",F","","","","","","","","","","","","","41.9",",,F,09,","","","179.2",",,,F","","","",""
"USC00440755","1891-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","8",",F","1",",F","","","","","","","","","","","","","91.4",",,F,26,","","","181.7",",,,F","","","",""
"USC00440755","1891-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","0",",F","","","","","","","","","","","","","20.3",",,F,13,","","","52.0",",,,F","","","",""
"USC00440755","1891-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","2",",F","","","","","","","","","","","","","174.0",",,F,08,","","","293.5",",,,F","","","",""
"USC00440755","1891-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","5",",F","5",",F","1",",F","","","","","","","","","","","","","26.7",",,F,29,","","","53.4",",,,F","","","",""
"USC00440755","1891-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","5",",F","0",",F","","","","","","","","","","","","","19.1",",,F,07,","","","48.4",",,,F","","","",""
"USC00440755","1892-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","11",",F","1",",F","","","","","","","","","","","","","30.5",",,F,15,","","","139.7",",,,F","","","",""
"USC00440755","1892-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","9",",F","0",",F","","","","","","","","","","","","","19.1",",,F,08,","","","82.6",",,,F","","","",""
"USC00440755","1892-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","12",",F","12",",F","1",",F","","","","","","","","","","","","","38.1",",,F,18,","","","147.4",",,,F","","","",""
"USC00440755","1892-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","9",",F","4",",F","","","","","","","","","","","","","38.1",",,F,23,","","","177.8",",,,F","","","",""
"USC00440755","1892-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","0",",F","","","","","","","","","","","","","20.3",",,F,22,","","","90.1",",,,F","","","",""
"USC00440755","1892-06","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","5",",F","0",",F","","","","","","","","","","","","","17.8",",,F,29,","","","43.1",",,,F","","","",""
"USC00440755","1892-07","37.416667","-75.866667","12.2","BIRDSNEST, VA US","8",",F","7",",F","1",",F","","","","","","","","","","","","","78.7",",,F,19,","","","128.2",",,,F","","","",""
"USC00440755","1892-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","9",",F","8",",F","2",",F","","","","","","","","","","","","","106.7",",,F,21,","","","184.2",",,,F","","","",""
"USC00440755","1892-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","3",",F","3",",F","1",",F","","","","","","","","","","","","","31.8",",,F,14,","","","44.5",",,,F","","","",""
"USC00440755","1892-10","37.416667","-75.866667","12.2","BIRDSNEST, VA US","1",",F","1",",F","0",",F","","","","","","","","","","","","","10.2",",,F,04,","","","10.2",",,,F","","","",""
"USC00440755","1892-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","7",",F","6",",F","1",",F","","","1",",F","0",",F","0",",F","","","","","25.4",",,F,15,","19.4",",F,03,","92.8",",,,F","","","8.87",",,,F"
"USC00440755","1892-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","6",",F","6",",F","1",",F","","","11",",F","0",",F","0",",F","","","","","26.7",",,F,20,","15.6",",F,08,","78.7",",,,F","","","2.86",",,,F"
"USC00440755","1893-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","9","","","","","","","","","","","","",""
"USC00440755","1893-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","3","","","","","","","","","","","","",""
"USC00440755","1893-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","5","","","","","","","","","","","","",""
"USC00440755","1893-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","2","","20",",,6,24,","","","","","","","20",",,,6","",""
"USC00440755","1893-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","3","","152",",,6,05,","","","","","","","152",",,,6","",""
"USC00440755","1894-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","5","","","","","","","","","","","","",""
"USC00440755","1894-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","7","","","","","","","","","","","","",""
"USC00440755","1894-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"USC00440755","1894-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","6","","20",",,6,12,","","","","","","","20",",,,6","",""
"USC00440755","1894-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"USC00440755","1895-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"USC00440755","1895-03","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","2","","","","","","","","","","","","",""
"USC00440755","1895-04","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"USC00440755","1895-09","37.416667","-75.866667","12.2","BIRDSNEST, VA US","4",",6","3",",6","1",",6","","","","","","","","","","","","","35.6",",,6,01,","","","43.2",",,,6","","","",""
"USC00440755","1895-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","6","","","","","","","","","","","","",""
"USC00440755","1895-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","1","","43",",,6,05,","","","","","","","81",",,,6","",""
"USC00440755","1896-02","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","2",",6","","","","","","","","","89",",,6,17,","","","","","","","140",",,,6","",""
"USC00440755","1896-05","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","","","","","","","","","1","","","","","","","","","","","","",""
"USC00440755","1896-08","37.416667","-75.866667","12.2","BIRDSNEST, VA US","1",",6","1",",6","0",",6","","","","","","","","","","","","","2.5",",,6,14,","","","2.5",",,,6","","","",""
"USC00440755","1896-11","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","0",",6","","","","","","","","","0",",T,6,14,+","","","","","","","0",",T,,6","",""
"USC00440755","1896-12","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","119",",,6,03,","","","","","","","127",",,,6","",""
"USC00440755","1897-01","37.416667","-75.866667","12.2","BIRDSNEST, VA US","","","","","","","1",",6","","","","","","","","","36",",,6,28,","","","","","","","36",",,,6","",""
