"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00518543","1959-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","13",",0","4",",0","1",",0","0",",0","0",",0","","","","","0",",,0,28,+","0",",,0,28,+","136.7",",,0,13,","168.0",",,,0","0",",,,0","",""
"USC00518543","1959-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","5.3",",,0,13,","12.3",",,,0","0",",,,0","",""
"USC00518543","1959-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","10",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","22.4",",,0,02,","35.9",",,,0","0",",,,0","",""
"USC00518543","1959-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","15.7",",,0,22,","20.3",",,,0","0",",,,0","",""
"USC00518543","1959-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.5",",,0,07,","0.5",",,,0","0",",,,0","",""
"USC00518543","1959-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","1.3",",,0,06,","1.6",",,,0","0",",,,0","",""
"USC00518543","1959-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.5",",,0,02,","0.5",",,,0","0",",,,0","",""
"USC00518543","1959-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.8",",,0,27,","0.8",",,,0","0",",,,0","",""
"USC00518543","1959-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.8",",,0,13,","0.8",",,,0","0",",,,0","",""
"USC00518543","1959-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","6","4,0","1","4,0","0","4,0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","25.1","4,,0,01,","32.4",",a,,0","0",",,,0","",""
"USC00518543","1959-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","10",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","8.9",",,0,18,","20.6",",,,0","0",",,,0","",""
"USC00518543","1960-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","9.4",",,0,29,","13.8",",,,0","0",",,,0","",""
"USC00518543","1960-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",,0,29,+","0",",,0,29,+","19.3",",,0,16,","57.7",",,,0","0",",,,0","",""
"USC00518543","1960-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,04,","56.4",",,,0","0",",,,0","",""
"USC00518543","1960-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","3.3",",,0,10,","10.1",",,,0","0",",,,0","",""
"USC00518543","1960-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","1.3",",,0,10,","2.9",",,,0","0",",,,0","",""
"USC00518543","1960-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.8",",,0,03,","0.8",",,,0","0",",,,0","",""
"USC00518543","1960-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","14.0",",,0,06,","20.9",",,,0","0",",,,0","",""
"USC00518543","1960-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.3",",,0,29,+","0.6",",,,0","0",",,,0","",""
"USC00518543","1960-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","19.1",",,0,12,","22.7",",,,0","0",",,,0","",""
"USC00518543","1960-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","1.0",",,0,21,","1.0",",,,0","0",",,,0","",""
"USC00518543","1960-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","10",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","8.6",",,0,10,","20.6",",,,0","0",",,,0","",""
"USC00518543","1960-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","27.4",",,0,05,","58.1",",,,0","0",",,,0","",""
"USC00518543","1961-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","6",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","65.3",",,0,02,","116.2",",,,0","0",",,,0","",""
"USC00518543","1961-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","10",",0","9",",0","0",",0","0",",0","0",",0","","","","","0",",,0,28,+","0",",,0,28,+","22.4",",,0,17,","84.0",",,,0","0",",,,0","",""
"USC00518543","1961-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,07,","0.0",",T,,0","0",",,,0","",""
"USC00518543","1961-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","4",",0","1",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","87.9",",,0,02,","127.2",",,,0","0",",,,0","",""
"USC00518543","1961-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","2.5",",,0,16,","3.0",",,,0","0",",,,0","",""
"USC00518543","1961-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.8",",,0,08,","2.0",",,,0","0",",,,0","",""
"USC00518543","1961-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","1.3",",,0,26,","1.9",",,,0","0",",,,0","",""
"USC00518543","1961-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.5",",,0,14,","0.5",",,,0","0",",,,0","",""
"USC00518543","1961-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","1.5",",,0,20,+","3.5",",,,0","0",",,,0","",""
"USC00518543","1961-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","12",",0","6",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","43.2",",,0,16,","105.7",",,,0","0",",,,0","",""
"USC00518543","1961-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","14",",0","4",",0","3",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","51.6",",,0,03,","139.9",",,,0","0",",,,0","",""
"USC00518543","1961-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","7.1",",,0,06,","15.6",",,,0","0",",,,0","",""
"USC00518543","1962-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","3",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","77.7",",,0,29,","150.6",",,,0","0",",,,0","",""
"USC00518543","1962-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","11",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,28,+","0",",,0,28,+","12.2",",,0,18,","32.7",",,,0","0",",,,0","",""
"USC00518543","1962-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","14",",0","5",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,29,","116.2",",,,0","0",",,,0","",""
"USC00518543","1962-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","1.5",",,0,09,","4.6",",,,0","0",",,,0","",""
"USC00518543","1962-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","5.6",",,0,04,","11.5",",,,0","0",",,,0","",""
"USC00518543","1962-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.0",",,,0","0",",,,0","",""
"USC00518543","1962-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","1.5",",,0,31,","1.8",",,,0","0",",,,0","",""
"USC00518543","1962-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","2.3",",,0,15,+","6.8",",,,0","0",",,,0","",""
"USC00518543","1962-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","1.3",",,0,12,","1.3",",,,0","0",",,,0","",""
"USC00518543","1962-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4","2,0","1","2,0","0","2,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","6.6","2,,0,18,","10.4",",a,,0","0",",,,0","",""
"USC00518543","1962-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","2.3",",,0,24,","4.1",",,,0","0",",,,0","",""
"USC00518543","1962-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","32.0",",,0,18,","50.3",",,,0","0",",,,0","",""
"USC00518543","1963-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","17",",0","10",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","53.1",",,0,08,","167.1",",,,0","0",",,,0","",""
"USC00518543","1963-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","6",",0","0",",0","0",",0","0",",0","","","","","0",",,0,28,+","0",",,0,28,+","13.5",",,0,01,","49.9",",,,0","0",",,,0","",""
"USC00518543","1963-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","4",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","43.9",",,0,28,","104.1",",,,0","0",",,,0","",""
"USC00518543","1963-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9","2,0","3","2,0","0","2,0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","6.9","2,,0,09,","37.6",",a,,0","0",",,,0","",""
"USC00518543","1963-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","3",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","34.5",",,0,15,","63.3",",,,0","0",",,,0","",""
"USC00518543","1963-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","1.0",",,0,18,","1.0",",,,0","0",",,,0","",""
"USC00518543","1963-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2","3,0","0","3,0","0","3,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.5","3,,0,03,","3.1",",a,,0","0",",,,0","",""
"USC00518543","1963-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.0",",,,0","0",",,,0","",""
"USC00518543","1963-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","22.9",",,0,17,","29.3",",,,0","0",",,,0","",""
"USC00518543","1963-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","6.1",",,0,21,","19.8",",,,0","0",",,,0","",""
"USC00518543","1963-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","5.3",",,0,10,","8.1",",,,0","0",",,,0","",""
"USC00518543","1963-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","8",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","10.9",",,0,11,","27.7",",,,0","0",",,,0","",""
"USC00518543","1964-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","15.5",",,0,08,","43.1",",,,0","0",",,,0","",""
"USC00518543","1964-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,29,+","0",",,0,29,+","2.5",",,0,12,","10.0",",,,0","0",",,,0","",""
"USC00518543","1964-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","18.3",",,0,20,","46.6",",,,0","0",",,,0","",""
"USC00518543","1964-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","4.6",",,0,29,","7.2",",,,0","0",",,,0","",""
"USC00518543","1964-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","1.8",",,0,20,","3.1",",,,0","0",",,,0","",""
"USC00518543","1964-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","2.5",",,0,04,","2.5",",,,0","0",",,,0","",""
"USC00518543","1964-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","3.0",",,0,23,","3.8",",,,0","0",",,,0","",""
"USC00518543","1964-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.5",",,0,28,+","1.6",",,,0","0",",,,0","",""
"USC00518543","1964-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","2.0",",,0,18,","3.1",",,,0","0",",,,0","",""
"USC00518543","1964-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","0.8",",,0,19,","2.4",",,,0","0",",,,0","",""
"USC00518543","1964-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","13",",0","8",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","24.1",",,0,22,","99.1",",,,0","0",",,,0","",""
"USC00518543","1964-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","8","2,0","6","2,0","0","2,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","23.9","2,,0,17,+","106.9",",a,,0","0",",,,0","",""
"USC00518543","1965-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","16",",0","9",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","25.7",",,0,14,","98.6",",,,0","0",",,,0","",""
"USC00518543","1965-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","16",",0","7",",0","1",",0","0",",0","0",",0","","","","","0",",,0,28,+","0",",,0,28,+","48.8",",,0,04,","120.3",",,,0","0",",,,0","",""
"USC00518543","1965-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","8",",0","4",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","47.8",",,0,25,","90.8",",,,0","0",",,,0","",""
"USC00518543","1965-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","14.0",",,0,28,","27.4",",,,0","0",",,,0","",""
"USC00518543","1965-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","4.6",",,0,04,","5.9",",,,0","0",",,,0","",""
"USC00518543","1965-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.5",",,0,26,+","1.8",",,,0","0",",,,0","",""
"USC00518543","1965-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","14.0",",,0,11,","20.9",",,,0","0",",,,0","",""
"USC00518543","1965-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","4.3",",,0,09,","8.1",",,,0","0",",,,0","",""
"USC00518543","1965-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","13.7",",,0,24,","15.2",",,,0","0",",,,0","",""
"USC00518543","1965-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5","5,0","2","5,0","0","5,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","21.1","5,,0,22,","56.8",",a,,0","0",",,,0","",""
"USC00518543","1965-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","10","2,0","6","2,0","4","2,0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","87.6","2,,0,13,","246.2",",a,,0","0",",,,0","",""
"USC00518543","1965-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","3",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","29.7",",,0,02,","49.3",",,,0","0",",,,0","",""
"USC00518543","1966-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","15.2",",,0,06,","33.6",",,,0","0",",,,0","",""
"USC00518543","1966-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","15",",0","9",",0","1",",0","0",",0","0",",0","","","","","0",",,0,28,+","0",",,0,28,+","38.1",",,0,20,","145.1",",,,0","0",",,,0","",""
"USC00518543","1966-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","8",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,03,","25.8",",,,0","0",",,,0","",""
"USC00518543","1966-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","6.9",",,0,30,","21.8",",,,0","0",",,,0","",""
"USC00518543","1966-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","1.5",",,0,21,+","5.9",",,,0","0",",,,0","",""
"USC00518543","1966-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.0",",,,0","0",",,,0","",""
"USC00518543","1966-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","6.4",",,0,25,","6.7",",,,0","0",",,,0","",""
"USC00518543","1966-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","3.0",",,0,11,","3.5",",,,0","0",",,,0","",""
"USC00518543","1966-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2","2,0","0","2,0","0","2,0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","2.0","2,,0,30,","10.2",",a,,0","0",",,,0","",""
"USC00518543","1966-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4","2,0","0","2,0","0","2,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","2.3","2,,0,02,","17.3",",a,,0","0",",,,0","",""
"USC00518543","1966-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","4",",0","3",",0","1",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","59.4",",,0,07,","80.9",",,,0","0",",,,0","",""
"USC00518543","1966-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","11.9",",,0,07,","28.5",",,,0","0",",,,0","",""
"USC00518543","1967-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","9",",0","6",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","52.8",",,0,26,","102.6",",,,0","0",",,,0","",""
"USC00518543","1967-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","8",",0","3",",0","1",",0","0",",0","0",",0","","","","","0",",,0,28,+","0",",,0,28,+","27.2",",,0,11,","47.5",",,,0","0",",,,0","",""
"USC00518543","1967-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","8","3,0","6","3,0","2","3,0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","51.3","3,,0,18,","262.9",",a,,0","0",",,,0","",""
"USC00518543","1967-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","15.2",",,0,11,","28.7",",,,0","0",",,,0","",""
"USC00518543","1967-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","3",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,20,","50.2",",,,0","0",",,,0","",""
"USC00518543","1967-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","2",",0","1",",0","1",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","52.8",",,0,30,","54.6",",,,0","0",",,,0","",""
"USC00518543","1967-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","13.5",",,0,08,","40.3",",,,0","0",",,,0","",""
"USC00518543","1967-08","20.8571","-156.4313","70.1","PUUNENE 396, HI US","6",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","10.4",",,0,08,","27.2",",,,0","0",",,,0","",""
"USC00518543","1967-09","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.3",",,0,15,","0.3",",,,0","0",",,,0","",""
"USC00518543","1967-10","20.8571","-156.4313","70.1","PUUNENE 396, HI US","6",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","5.6",",,0,24,","19.6",",,,0","0",",,,0","",""
"USC00518543","1967-11","20.8571","-156.4313","70.1","PUUNENE 396, HI US","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","16.8",",,0,02,","38.8",",,,0","0",",,,0","",""
"USC00518543","1967-12","20.8571","-156.4313","70.1","PUUNENE 396, HI US","12",",0","11",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","31.2",",,0,10,","137.1",",,,0","0",",,,0","",""
"USC00518543","1968-01","20.8571","-156.4313","70.1","PUUNENE 396, HI US","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","40.9",",,0,28,","130.2",",,,0","0",",,,0","",""
"USC00518543","1968-02","20.8571","-156.4313","70.1","PUUNENE 396, HI US","13",",0","10",",0","1",",0","0",",0","0",",0","","","","","0",",,0,29,+","0",",,0,29,+","65.0",",,0,22,","165.3",",,,0","0",",,,0","",""
"USC00518543","1968-03","20.8571","-156.4313","70.1","PUUNENE 396, HI US","14",",0","7",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","97.5",",,0,15,","135.2",",,,0","0",",,,0","",""
"USC00518543","1968-04","20.8571","-156.4313","70.1","PUUNENE 396, HI US","11",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","10.4",",,0,10,","32.1",",,,0","0",",,,0","",""
"USC00518543","1968-05","20.8571","-156.4313","70.1","PUUNENE 396, HI US","3",",0","2",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","43.9",",,0,11,","64.8",",,,0","0",",,,0","",""
"USC00518543","1968-06","20.8571","-156.4313","70.1","PUUNENE 396, HI US","1",",0","0",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","0.5",",,0,26,","0.5",",,,0","0",",,,0","",""
"USC00518543","1968-07","20.8571","-156.4313","70.1","PUUNENE 396, HI US","5",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","6.4",",,0,31,","8.1",",,,0","0",",,,0","",""
