"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003026","1997-06","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","","","66.1","1,M","","","","","","","0","1,M","0","1,M","0","1,M","26","1,M","7","1,M","","","","","","","9.4","1,M,04,","","","36.7","1,M,30,","","","15.5","1,M","","","20.08","1,M","27.41","1,,,M","12.74","1,,,M","","","","","","","","","",""
"USW00003026","1997-08","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","","","102.9",",M","","","","","","","0",",M","0",",M","0",",M","28",",M","9",",M","","","","","","","11.7",",M,19,+","","","33.3",",M,28,+","","","7.7",",M","","","21.40",",M","28.41",",,,M","14.39",",,,M","","","","","","","","","",""
"USW00003026","1997-09","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","","","56.7","2,M","","","","","","","0","2,M","0","2,M","0","2,M","23","2,M","5","2,M","","","","","","","4.4","2,M,28,","","","35.0","2,M,18,","","","49.0","2,M","","","18.61","2,M","26.24","2,,,M","10.98","2,,,M","","","","","","","","","",""
"USW00003026","1997-10","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","","","11.7","1,M","","","","","","","0","1,M","10","1,M","2","1,M","11","1,M","1","1,M","","","","","","","-13.3","1,M,26,","","","33.3","1,M,02,","","","259.2","1,M","","","10.08","1,M","17.69","1,,,M","2.47","1,,,M","","","","","","","","","",""
"USW00003026","1997-11","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","","","0.0",",M","","","","","","","0",",M","27",",M","6",",M","0",",M","0",",M","","","","","","","-13.9",",M,15,","","","20.0",",M,25,","","","496.8",",M","","","1.77",",M","8.23",",,,M","-4.69",",,,M","","","","","","","","","",""
"USW00003026","1997-12","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","","","0.0",",M","","","","","","","0",",M","31",",M","11",",M","0",",M","0",",M","","","","","","","-14.4",",M,12,","","","10.0",",M,17,","","","639.6",",M","","","-2.30",",M","1.88",",,,M","-6.48",",,,M","","","","","","","","","",""
"USW00003026","1998-01","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","0.0","W","0.0",",M","","","","","","","0",",M","30",",M","4",",M","0",",M","0",",M","","","","","","","-13.9",",M,12,","","","15.0",",M,27,","","","570.3",",M","","","-0.06",",M","6.34",",,,M","-6.46",",,,M","","","","","","","","","",""
"USW00003026","1998-02","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","0.0","W","0.0",",M","","","","","","","0",",M","26",",M","2",",M","0",",M","0",",M","","","","","","","-6.7",",M,26,+","","","17.8",",M,24,","","","460.0",",M","","","1.91",",M","7.37",",,,M","-3.56",",,,M","","","","","","","","","",""
"USW00003026","1998-03","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","","","0.0","W","0.0",",M","","","","","","","1",",M","25",",M","6",",M","3",",M","0",",M","","","","","","","-18.3",",M,11,","","","28.3",",M,25,","","","490.4",",M","","","2.51",",M","10.25",",,,M","-5.23",",,,M","","","","","","","","","",""
"USW00003026","1998-04","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","6.2",",W","0.0","W","0.0",",W","3",",W","1",",W","0",",W","0",",W","18",",W","0",",W","5",",W","0",",W","","","","","","","-7.2",",W,17,","6.1",",,W,02,","30.6",",W,24,","","","311.7",",W","7.9",",,,W","7.94",",W","16.16",",,,W","-0.27",",,,W","","","200",",W","210",",W","19.2",",W","23.2",",W"
"USW00003026","1998-05","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","5.8","1,W","28.0","W","28.0","1,W","8",",W","3",",W","1",",W","0","1,W","0","1,W","0","1,W","21","1,W","1","1,W","","","","","","","0.6","1,W,03,","30.2",",,W,05,","32.2","1,W,18,","","","86.4","1,W","72.4",",,,W","16.39","1,W","24.48","1,,,W","8.30","1,,,W","","","190","1,W","190",",W","19.2","1,W","23.2",",W"
"USW00003026","1998-06","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","5.8",",W","97.6","W","69.6",",W","2",",W","2",",W","1",",W","0",",W","0",",W","0",",W","27",",W","11",",W","","","","","","","0.6",",W,06,+","29.5",",,W,21,","38.3",",W,26,","","","50.8",",W","48.8",",,,W","18.96",",W","28.16",",,,W","9.76",",,,W","","","340",",W","360",",W","21.0",",W","65.7",",W"
"USW00003026","1998-07","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","4.3",",W","259.5","W","161.9",",W","14",",W","10",",W","1",",W","0",",W","0",",W","0",",W","30",",W","12",",W","","","","","","","15.0",",W,31,+","44.7",",,W,25,","38.3",",W,21,+","1.1","W","1.1",",W","136.9",",,,W","23.52",",W","30.27",",,,W","16.77",",,,W","","","360",",W","10",",W","19.7",",W","22.8",",W"
"USW00003026","1998-08","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","4.5","1,W","375.4","W","115.9","1,W","11",",W","7",",W","2",",W","0","1,W","0","1,W","0","1,W","30","1,W","8","1,W","","","","","","","11.7","1,W,06,","39.1",",,W,09,","34.4","1,W,23,","1.7","W","0.6","1,W","113.8",",,,W","22.18","1,W","29.51","1,,,W","14.84","1,,,W","","","170","1,W","180",",W","20.1","1,W","23.2",",W"
"USW00003026","1998-09","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","5.2",",W","463.6","W","88.2",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","28",",W","9",",W","","","","","","","6.1",",W,22,","7.1",",,W,23,","36.1",",W,04,","22.3","W","20.6",",W","14.1",",,,W","20.59",",W","28.93",",,,W","12.24",",,,W","","","180",",W","260",",W","15.2",",W","23.2",",W"
"USW00003026","1998-10","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","5.5",",W","463.6","W","0.0",",W","7",",W","3",",W","0",",W","0",",W","4",",W","0",",W","12",",W","0",",W","","","","","","","-3.3",",W,21,","10.9",",,W,27,","27.8",",W,14,+","244.3","W","222.0",",W","24.0",",,,W","11.17",",W","18.82",",,,W","3.52",",,,W","","","310",",W","310",",W","18.3",",W","21.0",",W"
"USW00003026","1998-11","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","5.2","2,W","463.6","W","0.0",",W","6",",W","2",",W","0",",W","0",",W","23",",W","0",",W","6",",W","0",",W","","","","","","","-6.1",",W,10,","8.6",",,W,02,","26.7",",W,22,","623.5","W","379.2",",W","17.6",",,,W","5.69",",W","12.59",",,,W","-1.21",",,,W","","","300","2,W","290",",W","17.0","2,W","20.6",",W"
"USW00003026","1998-12","39.24472","-102.28417","1277.7","BURLINGTON CARSON AIRPORT, CO US","5.1",",W","463.6","W","0.0",",W","1",",W","0",",W","0",",W","5",",W","28",",W","6",",W","1",",W","0",",W","","","","","","","-26.1",",W,22,+","0.3",",,W,21,","21.7",",W,01,","1234.9","W","611.4",",W","0.3",",,,W","-1.39",",W","6.21",",,,W","-8.98",",,,W","","","310",",W","310",",W","17.0",",W","21.5",",W"
