"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087593","1977-08","-34.972","-57.895","21.9","LA PLATA, AR","4","4,S","3","4,S","0","4,S","","","","","","","20.1","4,,S,11,","43.5","4,,,S","",""
"ARM00087593","1977-11","-34.972","-57.895","21.9","LA PLATA, AR","6","2,S","4","2,S","2","2,S","0","5,S","0","5,S","4.0","5,S,12,","39.9","2,,S,19,","102.1","2,,,S","12.52","5,,,S"
"ARM00087593","1978-04","-34.972","-57.895","21.9","LA PLATA, AR","4",",S","3",",S","0",",S","0","2,","0","2,S","3.0","2,S,23,","11.9",",,S,19,","29.4",",,,S","9.96","2,,,S"
"ARM00087593","1978-05","-34.972","-57.895","21.9","LA PLATA, AR","4","4,S","2","4,S","0","4,S","","","","","","","20.1","4,,S,14,","28.2","4,,,S","",""
"ARM00087593","1978-11","-34.972","-57.895","21.9","LA PLATA, AR","6","4,S","6","4,S","2","4,S","","","","","","","42.9","4,,S,17,","114.1","4,,,S","",""
"ARM00087593","1979-04","-34.972","-57.895","21.9","LA PLATA, AR","2","3,S","2","3,S","0","3,S","0","3,S","0","3,S","2.0","3,S,07,","13.0","3,,S,15,","18.1","3,,,S","9.19","3,,,S"
"ARM00087593","1979-07","-34.972","-57.895","21.9","LA PLATA, AR","3","2,S","2","2,S","0","2,S","","","","","","","16.0","2,,S,02,","22.1","2,,,S","",""
"ARM00087593","1979-11","-34.972","-57.895","21.9","LA PLATA, AR","7","4,S","4","4,S","1","4,S","0","5,S","0","5,S","3.0","5,S,14,","46.0","4,,S,17,","64.2","4,,,S","11.36","5,,,S"
"ARM00087593","1979-12","-34.972","-57.895","21.9","LA PLATA, AR","3","2,S","3","2,S","0","2,S","0","5,S","0","5,S","5.0","5,S,14,","16.0","2,,S,14,","26.2","2,,,S","13.96","5,,,S"
"ARM00087593","1980-01","-34.972","-57.895","21.9","LA PLATA, AR","4","4,S","3","4,S","0","4,S","","","","","","","16.0","4,,S,27,","34.6","4,,,S","",""
