"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00034635","1944-02","47.7","40.267","118.0","SAHTY, RS","14",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.5",",,I,05,","","","29.1",",,,I","","","",""
"RSM00034635","1944-03","47.7","40.267","118.0","SAHTY, RS","15",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","10.0",",,I,16,","","","48.3",",,,I","","","",""
"RSM00034635","1944-04","47.7","40.267","118.0","SAHTY, RS","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","9.7",",,I,03,","","","16.7",",,,I","","","",""
"RSM00034635","1944-05","47.7","40.267","118.0","SAHTY, RS","9",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","17.1",",,I,03,","","","34.9",",,,I","","","",""
"RSM00034635","1944-06","47.7","40.267","118.0","SAHTY, RS","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","11.2",",,I,18,","","","27.6",",,,I","","","",""
"RSM00034635","1944-07","47.7","40.267","118.0","SAHTY, RS","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","21.5",",,I,22,","","","46.3",",,,I","","","",""
"RSM00034635","1944-08","47.7","40.267","118.0","SAHTY, RS","7",",I","6",",I","1",",I","","","","","","","","","","","","","","","","","34.2",",,I,04,","","","55.7",",,,I","","","",""
"RSM00034635","1944-09","47.7","40.267","118.0","SAHTY, RS","4",",I","1",",I","1",",I","","","","","","","","","","","","","","","","","25.9",",,I,16,","","","29.9",",,,I","","","",""
"RSM00034635","1944-10","47.7","40.267","118.0","SAHTY, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","4.6",",,I,19,","","","10.2",",,,I","","","",""
"RSM00034635","1944-11","47.7","40.267","118.0","SAHTY, RS","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","13.5",",,I,18,","","","47.5",",,,I","","","",""
"RSM00034635","1944-12","47.7","40.267","118.0","SAHTY, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","10.0",",,I,08,","","","22.4",",,,I","","","",""
"RSM00034635","1945-01","47.7","40.267","118.0","SAHTY, RS","3",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","4.8",",,I,17,","","","6.5",",,,I","","","",""
"RSM00034635","1945-02","47.7","40.267","118.0","SAHTY, RS","3",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.5",",,I,14,","","","6.3",",,,I","","","",""
"RSM00034635","1945-03","47.7","40.267","118.0","SAHTY, RS","16",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.1",",,I,05,","","","26.9",",,,I","","","",""
"RSM00034635","1945-04","47.7","40.267","118.0","SAHTY, RS","12",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","5.9",",,I,09,","","","39.6",",,,I","","","",""
"RSM00034635","1945-05","47.7","40.267","118.0","SAHTY, RS","6",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.0",",,I,16,","","","23.0",",,,I","","","",""
"RSM00034635","1945-06","47.7","40.267","118.0","SAHTY, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","12.9",",,I,20,","","","47.0",",,,I","","","",""
"RSM00034635","1945-07","47.7","40.267","118.0","SAHTY, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","21.0",",,I,14,","","","52.3",",,,I","","","",""
"RSM00034635","1945-08","47.7","40.267","118.0","SAHTY, RS","12",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","33.0",",,I,23,","","","114.7",",,,I","","","",""
"RSM00034635","1945-09","47.7","40.267","118.0","SAHTY, RS","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","9.5",",,I,05,","","","21.6",",,,I","","","",""
"RSM00034635","1945-10","47.7","40.267","118.0","SAHTY, RS","13",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","17.5",",,I,07,","","","49.1",",,,I","","","",""
"RSM00034635","1945-11","47.7","40.267","118.0","SAHTY, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","12.5",",,I,10,","","","30.7",",,,I","","","",""
"RSM00034635","1945-12","47.7","40.267","118.0","SAHTY, RS","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","4.2",",,I,12,","","","16.2",",,,I","","","",""
"RSM00034635","1946-01","47.7","40.267","118.0","SAHTY, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","9.0",",,I,01,","","","15.5",",,,I","","","",""
"RSM00034635","1946-02","47.7","40.267","118.0","SAHTY, RS","14",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","6.5",",,I,14,","","","41.3",",,,I","","","",""
"RSM00034635","1946-03","47.7","40.267","118.0","SAHTY, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","5.7",",,I,23,","","","23.1",",,,I","","","",""
"RSM00034635","1946-04","47.7","40.267","118.0","SAHTY, RS","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","10.8",",,I,13,","","","26.3",",,,I","","","",""
"RSM00034635","1946-05","47.7","40.267","118.0","SAHTY, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","8.0",",,I,30,","","","17.0",",,,I","","","",""
"RSM00034635","1946-06","47.7","40.267","118.0","SAHTY, RS","4",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","43.0",",,I,25,","","","68.7",",,,I","","","",""
"RSM00034635","1946-07","47.7","40.267","118.0","SAHTY, RS","10",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","17.4",",,I,14,","","","59.7",",,,I","","","",""
"RSM00034635","1946-08","47.7","40.267","118.0","SAHTY, RS","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","17.3",",,I,30,","","","25.7",",,,I","","","",""
"RSM00034635","1946-09","47.7","40.267","118.0","SAHTY, RS","1",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","0.4",",,I,21,","","","0.4",",,,I","","","",""
"RSM00034635","1946-10","47.7","40.267","118.0","SAHTY, RS","13",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","21.5",",,I,25,","","","82.1",",,,I","","","",""
"RSM00034635","1946-11","47.7","40.267","118.0","SAHTY, RS","9",",I","6",",I","1",",I","","","","","","","","","","","","","","","","","34.4",",,I,16,","","","94.3",",,,I","","","",""
"RSM00034635","1946-12","47.7","40.267","118.0","SAHTY, RS","6",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.4",",,I,29,","","","7.8",",,,I","","","",""
"RSM00034635","1947-01","47.7","40.267","118.0","SAHTY, RS","9",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","4.3",",,I,09,","","","11.1",",,,I","","","",""
"RSM00034635","1947-02","47.7","40.267","118.0","SAHTY, RS","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","6.1",",,I,07,","","","24.4",",,,I","","","",""
"RSM00034635","1947-03","47.7","40.267","118.0","SAHTY, RS","4",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.1",",,I,01,","","","16.8",",,,I","","","",""
"RSM00034635","1947-04","47.7","40.267","118.0","SAHTY, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","7.6",",,I,27,","","","17.4",",,,I","","","",""
"RSM00034635","1947-05","47.7","40.267","118.0","SAHTY, RS","2",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","12.1",",,I,04,","","","12.6",",,,I","","","",""
"RSM00034635","1947-06","47.7","40.267","118.0","SAHTY, RS","5",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","13.5",",,I,04,","","","28.9",",,,I","","","",""
"RSM00034635","1947-07","47.7","40.267","118.0","SAHTY, RS","6",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","14.5",",,I,22,","","","33.3",",,,I","","","",""
"RSM00034635","1947-08","47.7","40.267","118.0","SAHTY, RS","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","7.9",",,I,29,","","","31.3",",,,I","","","",""
"RSM00034635","1947-09","47.7","40.267","118.0","SAHTY, RS","4",",I","3",",I","1",",I","","","","","","","","","","","","","","","","","32.1",",,I,05,","","","58.6",",,,I","","","",""
"RSM00034635","1947-10","47.7","40.267","118.0","SAHTY, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","12.9",",,I,21,","","","37.9",",,,I","","","",""
"RSM00034635","1947-11","47.7","40.267","118.0","SAHTY, RS","19",",I","12",",I","0",",I","","","","","","","","","","","","","","","","","18.0",",,I,07,","","","88.8",",,,I","","","",""
"RSM00034635","1947-12","47.7","40.267","118.0","SAHTY, RS","20",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","9.2",",,I,20,","","","50.8",",,,I","","","",""
"RSM00034635","1948-01","47.7","40.267","118.0","SAHTY, RS","14",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","6.7",",,I,20,","","","41.0",",,,I","","","",""
"RSM00034635","1948-02","47.7","40.267","118.0","SAHTY, RS","16",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","17.9",",,I,25,","","","74.9",",,,I","","","",""
"RSM00034635","1948-03","47.7","40.267","118.0","SAHTY, RS","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","9.8",",,I,11,","","","40.6",",,,I","","","",""
"RSM00034635","1948-04","47.7","40.267","118.0","SAHTY, RS","3",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","4.7",",,I,27,","","","9.7",",,,I","","","",""
"RSM00034635","1948-05","47.7","40.267","118.0","SAHTY, RS","7",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","12.2",",,I,28,","","","28.7",",,,I","","","",""
"RSM00034635","1948-06","47.7","40.267","118.0","SAHTY, RS","8",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","8.0",",,I,29,","","","31.6",",,,I","","","",""
"RSM00034635","1948-07","47.7","40.267","118.0","SAHTY, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","10.5",",,I,09,","","","15.8",",,,I","","","",""
"RSM00034635","1948-08","47.7","40.267","118.0","SAHTY, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","11.4",",,I,28,","","","34.7",",,,I","","","",""
"RSM00034635","1948-09","47.7","40.267","118.0","SAHTY, RS","6",",I","3",",I","1",",I","","","","","","","","","","","","","","","","","32.2",",,I,19,","","","40.8",",,,I","","","",""
"RSM00034635","1948-10","47.7","40.267","118.0","SAHTY, RS","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","7.3",",,I,25,","","","25.3",",,,I","","","",""
"RSM00034635","1948-11","47.7","40.267","118.0","SAHTY, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","5.3",",,I,25,","","","17.4",",,,I","","","",""
"RSM00034635","1948-12","47.7","40.267","118.0","SAHTY, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.0",",,I,23,","","","2.7",",,,I","","","",""
"RSM00034635","1949-01","47.7","40.267","118.0","SAHTY, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","6.0",",,I,22,","","","17.5",",,,I","","","",""
"RSM00034635","1949-02","47.7","40.267","118.0","SAHTY, RS","8",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.9",",,I,27,","","","8.0",",,,I","","","",""
"RSM00034635","1949-03","47.7","40.267","118.0","SAHTY, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","9.6",",,I,01,","","","22.8",",,,I","","","",""
"RSM00034635","1949-04","47.7","40.267","118.0","SAHTY, RS","13",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","9.3",",,I,11,","","","31.0",",,,I","","","",""
"RSM00034635","1949-05","47.7","40.267","118.0","SAHTY, RS","5",",I","3",",I","1",",I","","","","","","","","","","","","","","","","","33.1",",,I,28,","","","41.0",",,,I","","","",""
"RSM00034635","1949-06","47.7","40.267","118.0","SAHTY, RS","10",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","17.7",",,I,09,","","","59.4",",,,I","","","",""
"RSM00034635","1949-07","47.7","40.267","118.0","SAHTY, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","13.7",",,I,19,","","","35.8",",,,I","","","",""
"RSM00034635","1949-08","47.7","40.267","118.0","SAHTY, RS","1",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.9",",,I,21,","","","2.9",",,,I","","","",""
"RSM00034635","1949-09","47.7","40.267","118.0","SAHTY, RS","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.3",",,I,23,","","","13.1",",,,I","","","",""
"RSM00034635","1949-10","47.7","40.267","118.0","SAHTY, RS","1",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","16.2",",,I,04,","","","16.3",",,,I","","","",""
"RSM00034635","1949-11","47.7","40.267","118.0","SAHTY, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","11.6",",,I,30,","","","29.0",",,,I","","","",""
"RSM00034635","1949-12","47.7","40.267","118.0","SAHTY, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","5.7",",,I,07,","","","20.5",",,,I","","","",""
"RSM00034635","1950-01","47.7","40.267","118.0","SAHTY, RS","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","10.1",",,I,04,","","","30.2",",,,I","","","",""
"RSM00034635","1950-02","47.7","40.267","118.0","SAHTY, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.2",",,I,13,","","","27.4",",,,I","","","",""
"RSM00034635","1950-03","47.7","40.267","118.0","SAHTY, RS","10",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.3",",,I,13,","","","11.2",",,,I","","","",""
"RSM00034635","1950-04","47.7","40.267","118.0","SAHTY, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","10.8",",,I,13,","","","22.9",",,,I","","","",""
"RSM00034635","1950-05","47.7","40.267","118.0","SAHTY, RS","1",",I","1",",I","1",",I","","","","","","","","","","","","","","","","","35.3",",,I,25,","","","35.3",",,,I","","","",""
"RSM00034635","1950-06","47.7","40.267","118.0","SAHTY, RS","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","10.2",",,I,30,","","","40.8",",,,I","","","",""
"RSM00034635","1950-07","47.7","40.267","118.0","SAHTY, RS","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","25.2",",,I,26,","","","51.2",",,,I","","","",""
"RSM00034635","1950-08","47.7","40.267","118.0","SAHTY, RS","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","4.7",",,I,24,","","","18.4",",,,I","","","",""
"RSM00034635","1950-09","47.7","40.267","118.0","SAHTY, RS","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.8",",,I,25,","","","29.1",",,,I","","","",""
"RSM00034635","1950-10","47.7","40.267","118.0","SAHTY, RS","16",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","18.0",",,I,14,","","","85.9",",,,I","","","",""
"RSM00034635","1950-11","47.7","40.267","118.0","SAHTY, RS","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","8.5",",,I,17,","","","32.6",",,,I","","","",""
"RSM00034635","1950-12","47.7","40.267","118.0","SAHTY, RS","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","7.7",",,I,30,","","","15.4",",,,I","","","",""
"RSM00034635","1951-01","47.7","40.267","118.0","SAHTY, RS","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","7.6",",,I,18,","","","29.0",",,,I","","","",""
"RSM00034635","1951-02","47.7","40.267","118.0","SAHTY, RS","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","11.8",",,I,24,","","","27.6",",,,I","","","",""
"RSM00034635","1951-03","47.7","40.267","118.0","SAHTY, RS","7",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","8.9",",,I,11,","","","27.9",",,,I","","","",""
"RSM00034635","1951-04","47.7","40.267","118.0","SAHTY, RS","3",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","21.5",",,I,18,","","","25.6",",,,I","","","",""
"RSM00034635","1951-05","47.7","40.267","118.0","SAHTY, RS","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","14.5",",,I,24,","","","37.3",",,,I","","","",""
"RSM00034635","1951-06","47.7","40.267","118.0","SAHTY, RS","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","3.5",",,I,15,","","","9.5",",,,I","","","",""
"RSM00034635","1951-07","47.7","40.267","118.0","SAHTY, RS","8",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","23.0",",,I,22,","","","48.7",",,,I","","","",""
"RSM00034635","1951-08","47.7","40.267","118.0","SAHTY, RS","7",",I","6",",I","1",",I","","","","","","","","","","","","","","","","","30.3",",,I,01,","","","76.4",",,,I","","","",""
"RSM00034635","1951-09","47.7","40.267","118.0","SAHTY, RS","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.5",",,I,10,","","","3.3",",,,I","","","",""
"RSM00034635","1951-10","47.7","40.267","118.0","SAHTY, RS","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","3.4",",,I,11,","","","6.8",",,,I","","","",""
"RSM00034635","1951-11","47.7","40.267","118.0","SAHTY, RS","16",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","10.9",",,I,11,","","","45.1",",,,I","","","",""
"RSM00034635","1951-12","47.7","40.267","118.0","SAHTY, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","7.6",",,I,11,","","","14.7",",,,I","","","",""
"RSM00034635","1952-01","47.7","40.267","118.0","SAHTY, RS","13",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","11.9",",,I,13,","","","28.3",",,,I","","","",""
"RSM00034635","1952-02","47.7","40.267","118.0","SAHTY, RS","18",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","8.0",",,I,24,","","","44.4",",,,I","","","",""
"RSM00034635","1952-03","47.7","40.267","118.0","SAHTY, RS","12",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","13.6",",,I,30,","","","66.6",",,,I","","","",""
"RSM00034635","1952-04","47.7","40.267","118.0","SAHTY, RS","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","5.9",",,I,10,","","","11.1",",,,I","","","",""
"RSM00034635","1952-05","47.7","40.267","118.0","SAHTY, RS","11",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","28.5",",,I,25,","","","76.3",",,,I","","","",""
"RSM00034635","1952-06","47.7","40.267","118.0","SAHTY, RS","10",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","33.2",",,I,20,","","","107.6",",,,I","","","",""
"RSM00034635","1952-07","47.7","40.267","118.0","SAHTY, RS","10",",I","5",",I","1",",I","","","","","","","","","","","","","","","","","32.2",",,I,20,","","","73.6",",,,I","","","",""
