"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00054813","2006-01","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.5",",W","0.0","W","0.0",",W","16",",W","4",",W","0",",W","0",",W","29",",W","14",",W","0",",W","0",",W","-9.9",",W,10,+","7.6",",,W,04,","8.9",",W,27,","2251.1","W","620.9",",W","31.8",",,,W","-1.70",",W","0.85",",,,W","-4.25",",,,W","","","330",",W","320",",W","14.8",",W","20.1",",W"
"USW00054813","2006-02","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","5.1",",W","0.0","W","0.0",",W","18",",W","4",",W","0",",W","3",",W","28",",W","24",",W","0",",W","0",",W","-21.0",",W,18,","5.6",",,W,01,","3.3",",W,03,+","2919.7","W","668.6",",W","25.2",",,,W","-5.55",",W","-2.41",",,,W","-8.68",",,,W","","","360",",W","330",",W","16.5",",W","19.2",",W"
"USW00054813","2006-03","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.9",",W","0.0","W","0.0",",W","9",",W","2",",W","0",",W","0",",W","25",",W","12",",W","0",",W","0",",W","-13.8",",W,05,+","18.0",",,W,13,","16.7",",W,31,","3499.5","W","579.8",",W","25.3",",,,W","-0.37",",W","3.16",",,,W","-3.90",",,,W","","","320",",W","320",",W","16.5",",W","21.5",",W"
"USW00054813","2006-04","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.6",",W","0.0","W","0.0",",W","7",",W","4",",W","0",",W","0",",W","14",",W","0",",W","4",",W","0",",W","-6.0",",W,28,","9.9",",,W,22,","22.8",",W,19,","3850.9","W","351.4",",W","31.3",",,,W","6.62",",W","11.83",",,,W","1.41",",,,W","","","360",",W","320",",W","16.1",",W","21.9",",W"
"USW00054813","2006-05","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.6","1,W","10.3","W","10.3",",W","16",",W","9",",W","2",",W","0",",W","4",",W","0",",W","9",",W","1",",W","-3.2",",W,06,","30.7",",,W,30,","33.3",",W,29,","4092.4","W","241.5",",W","109.9",",,,W","10.87",",W","15.93",",,,W","5.82",",,,W","","","20",",W","320",",W","17.0",",W","21.9",",W"
"USW00054813","2006-06","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.4",",W","33.1","W","22.8",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","12",",W","1",",W","1.7",",W,11,","10.9",",,W,06,","32.8",",W,17,","4226.2","W","133.8",",W","18.8",",,,W","14.63",",W","20.00",",,,W","9.26",",,,W","","","190",",W","190",",W","11.6",",W","16.5",",W"
"USW00054813","2006-07","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.6",",W","121.4","W","88.3",",W","13",",W","6",",W","0",",W","0",",W","0",",W","0",",W","25",",W","4",",W","7.8",",W,05,","11.9",",,W,01,","35.0",",W,31,","23.8","W","23.8",",W","41.2",",,,W","20.41",",W","25.97",",,,W","14.85",",,,W","","","300",",W","290",",W","15.7",",W","21.5",",W"
"USW00054813","2006-08","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.6",",W","154.1","W","32.7",",W","6",",W","5",",W","2",",W","0",",W","0",",W","0",",W","21",",W","0",",W","6.1",",W,31,","66.5",",,W,19,","30.0",",W,06,","66.3","W","42.5",",W","129.5",",,,W","18.02",",W","23.28",",,,W","12.76",",,,W","","","30",",W","320",",W","11.2",",W","14.3",",W"
"USW00054813","2006-09","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.9",",W","158.8","W","4.7",",W","14",",W","6",",W","0",",W","0",",W","1",",W","0",",W","6",",W","0",",W","0.0",",W,29,","10.4",",,W,23,","27.2",",W,07,","235.7","W","169.4",",W","46.0",",,,W","12.84",",W","17.63",",,,W","8.05",",,,W","","","10",",W","320",",W","13.4",",W","16.1",",W"
"USW00054813","2006-10","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.3",",W","158.8","W","0.0",",W","14",",W","11",",W","1",",W","0",",W","8",",W","0",",W","2",",W","0",",W","-3.8",",W,30,+","26.2",",,W,11,","25.0",",W,02,","593.4","W","357.7",",W","82.4",",,,W","6.79",",W","10.85",",,,W","2.74",",,,W","","","360",",W","320",",W","16.1",",W","19.7",",W"
"USW00054813","2006-11","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.3",",W","158.8","W","0.0",",W","13",",W","5",",W","0",",W","0",",W","15",",W","0",",W","0",",W","0",",W","-6.0",",W,04,","11.2",",,W,08,","13.3",",W,06,","1031.1","W","437.7",",W","39.5",",,,W","3.74",",W","6.98",",,,W","0.50",",,,W","","","310",",W","300",",W","11.6",",W","15.7",",W"
"USW00054813","2006-12","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.2",",W","158.8","W","0.0",",W","16",",W","10",",W","0",",W","0",",W","28",",W","10",",W","0",",W","0",",W","-15.5",",W,08,","16.8",",,W,22,","6.7",",W,12,","1631.8","W","600.7",",W","58.2",",,,W","-1.05",",W","2.07",",,,W","-4.16",",,,W","","","320",",W","320",",W","13.9",",W","20.1",",W"
"USW00054813","2007-01","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.9",",W","0.0","W","0.0",",W","22",",W","3",",W","0",",W","0",",W","29",",W","17",",W","0",",W","0",",W","-14.3",",W,29,","14.2",",,W,01,","8.3",",W,31,","2293.8","W","662.0",",W","38.0",",,,W","-3.02",",W","0.57",",,,W","-6.61",",,,W","","","310",",W","300",",W","13.4",",W","17.4",",W"
"USW00054813","2007-02","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.5",",W","0.0","W","0.0","1,W","20",",W","5",",W","0",",W","3",",W","28",",W","20","1,W","0","1,W","0","1,W","-21.0",",W,04,","8.9",",,W,14,","7.2","1,W,21,","2997.5","W","703.7","1,W","37.2",",,,W","-7.82","1,W","-3.28","1,,,W","-12.36",",,,W","","","320",",W","320",",W","14.3",",W","19.2",",W"
"USW00054813","2007-03","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.7",",W","0.0","W","0.0",",W","13",",W","6",",W","0",",W","0",",W","23",",W","10",",W","0",",W","0",",W","-17.7",",W,07,","10.9",",,W,01,","17.2",",W,26,","3563.7","W","566.2",",W","51.4",",,,W","0.07",",W","4.28",",,,W","-4.14",",,,W","","","320",",W","320",",W","16.1",",W","21.0",",W"
"USW00054813","2007-04","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.7","1,W","0.6","W","0.6",",W","13",",W","4",",W","0",",W","0",",W","21",",W","5",",W","3",",W","0",",W","-13.8",",W,10,","10.7",",,W,03,","27.2",",W,22,","4030.1","W","466.4",",W","39.5",",,,W","2.81",",W","7.27",",,,W","-1.66",",,,W","","","340",",W","360",",W","17.0",",W","23.7",",W"
"USW00054813","2007-05","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.2",",W","16.2","W","15.6",",W","10",",W","4",",W","1",",W","0",",W","3",",W","0",",W","13",",W","0",",W","-0.5",",W,03,","31.5",",,W,14,","31.7",",W,30,","4219.5","W","189.4",",W","61.5",",,,W","12.73",",W","19.26",",,,W","6.19",",,,W","","","310",",W","310",",W","14.8",",W","19.2",",W"
"USW00054813","2007-06","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.5","1,W","68.6","W","52.4",",W","9",",W","7",",W","0",",W","0",",W","0",",W","0",",W","21",",W","3",",W","2.2",",W,06,","14.0",",,W,04,","33.3",",W,15,","4295.8","W","76.3",",W","45.5",",,,W","17.54",",W","23.83",",,,W","11.25",",,,W","","","190",",W","220",",W","13.4",",W","20.6",",W"
"USW00054813","2007-07","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.2",",W","129.5","W","60.9",",W","4",",W","1",",W","0",",W","0",",W","0",",W","0",",W","21",",W","2",",W","4.4",",W,01,","4.1",",,W,08,","32.8",",W,07,","46.0","W","46.0",",W","6.0",",,,W","18.81",",W","24.25",",,,W","13.37",",,,W","","","330",",W","290",",W","11.6",",W","17.4",",W"
"USW00054813","2007-08","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.7",",W","188.5","W","59.0",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","25",",W","1",",W","5.6",",W,18,","21.6",",,W,28,","36.1",",W,01,","78.9","W","32.9",",W","26.3",",,,W","19.17",",W","24.86",",,,W","13.48",",,,W","","","360",",W","350",",W","12.5",",W","17.4",",W"
"USW00054813","2007-09","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.2",",W","224.1","W","35.6",",W","17",",W","8",",W","1",",W","0",",W","0",",W","0",",W","15",",W","1",",W","6.1",",W,16,+","42.9",",,W,04,","32.8",",W,05,","165.9","W","87.0",",W","121.7",",,,W","16.62",",W","21.55",",,,W","11.69",",,,W","","","320",",W","330",",W","13.9",",W","20.6",",W"
"USW00054813","2007-10","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.0",",W","","","","","19",",W","12",",W","0",",W","","","","","","","","","","","","","21.3",",,W,06,","","","","","","","109.3",",,,W","","","","","","","","","350",",W","360",",W","15.7",",W","20.6",",W"
"USW00054813","2007-11","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.6",",W","","","0.0",",W","17",",W","4",",W","0",",W","0",",W","22",",W","1",",W","0",",W","0",",W","-12.7",",W,30,","10.9",",,W,06,+","13.3",",W,02,","","","484.6",",W","41.7",",,,W","2.18",",W","6.00",",,,W","-1.65",",,,W","","","330",",W","300",",W","21.9",",W","30.9",",W"
"USW00054813","2007-12","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.0",",W","","","","","21",",W","7",",W","0",",W","","","","","","","","","","","","","13.2",",,W,23,","","","","","","","56.6",",,,W","","","","","","","","","340",",W","330",",W","15.7",",W","21.5",",W"
"USW00054813","2008-01","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.4",",W","0.0","W","0.0",",W","18",",W","9",",W","0",",W","5",",W","29",",W","19",",W","0",",W","0",",W","-19.3",",W,31,","12.4",",,W,17,","6.7",",W,28,","","","741.7",",W","58.2",",,,W","-5.59",",W","-2.52",",,,W","-8.67",",,,W","","","320",",W","330",",W","19.2",",W","24.6",",W"
"USW00054813","2008-02","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.3",",W","0.0","W","0.0",",W","13",",W","6",",W","0",",W","6",",W","29",",W","24",",W","0",",W","0",",W","-23.8",",W,16,","7.1",",,W,17,","5.6",",W,24,","","","768.1",",W","30.2",",,,W","-8.15",",W","-3.69",",,,W","-12.62",",,,W","","","330",",W","330",",W","14.8",",W","21.0",",W"
"USW00054813","2008-03","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.3",",W","0.0","W","0.0",",W","9",",W","4",",W","0",",W","1",",W","31",",W","15",",W","0",",W","0",",W","-18.8",",W,10,","11.4",",,W,31,","6.1",",W,26,","","","710.8",",W","28.7",",,,W","-4.60",",W","-0.13",",,,W","-9.06",",,,W","","","330",",W","200",",W","13.4",",W","16.5",",W"
"USW00054813","2008-04","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.5",",W","0.0","W","0.0",",W","10",",W","5",",W","0",",W","0",",W","18",",W","0",",W","4",",W","0",",W","-9.9",",W,02,","18.3",",,W,11,","22.8",",W,24,","","","422.0",",W","62.3",",,,W","4.27",",W","8.93",",,,W","-0.39",",,,W","","","30",",W","30",",W","21.5",",W","25.0",",W"
"USW00054813","2008-05","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.2",",W","0.0","W","0.0",",W","12",",W","8",",W","0",",W","0",",W","10",",W","0",",W","1",",W","0",",W","-2.1",",W,10,+","16.0",",,W,02,","22.2",",W,25,","","","335.0",",W","56.0",",,,W","7.53",",W","12.52",",,,W","2.53",",,,W","","","180",",W","180",",W","13.4",",W","20.6",",W"
"USW00054813","2008-06","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.3","1,W","9.2","W","9.2","1,W","14","1,W","5","1,W","1","1,W","0","1,W","0","1,W","0","1,W","12","1,W","0","1,W","3.3","1,W,04,","47.8","1,,W,28,","30.0","1,W,07,","","","119.5","1,W","112.2","1,,,W","14.53","1,W","19.92","1,,,W","9.14","1,,,W","","","190","1,W","210","1,W","14.8","1,W","21.0","1,W"
"USW00054813","2008-07","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.3",",W","35.0","W","25.8",",W","13",",W","7",",W","0",",W","0",",W","0",",W","0",",W","20",",W","0",",W","7.8",",W,03,","11.9",",,W,17,","29.4",",W,01,","42.7","W","42.7",",W","43.6",",,,W","17.79",",W","22.53",",,,W","13.05",",,,W","","","320",",W","190",",W","11.2",",W","16.5",",W"
"USW00054813","2008-08","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.5",",W","63.9","W","28.9",",W","5",",W","1",",W","0",",W","0",",W","0",",W","0",",W","26",",W","0",",W","6.7",",W,25,","4.1",",,W,23,","31.1",",W,31,+","77.4","W","34.7",",W","8.7",",,,W","18.15",",W","24.01",",,,W","12.28",",,,W","","","330",",W","320",",W","11.2",",W","14.3",",W"
"USW00054813","2008-09","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.9",",W","80.5","W","16.6",",W","15",",W","9",",W","0",",W","0",",W","0",",W","0",",W","11",",W","1",",W","2.8",",W,21,","19.8",",,W,13,","32.2",",W,02,","189.9","W","112.5",",W","75.6",",,,W","15.14",",W","20.31",",,,W","9.96",",,,W","","","30",",W","320",",W","13.0",",W","17.9",",W"
"USW00054813","2008-10","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.5","1,W","81.1","W","0.6","1,W","14",",W","8",",W","0",",W","0",",W","5",",W","0","1,W","2","1,W","0","1,W","-2.7",",W,22,","6.9",",,W,02,","25.0","1,W,13,","453.4","W","263.5","1,W","39.7",",,,W","9.48","1,W","13.75","1,,,W","5.21",",,,W","","","350",",W","320",",W","14.3",",W","20.1",",W"
"USW00054813","2008-11","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.5",",W","81.1","W","0.0",",W","20",",W","11",",W","0",",W","0",",W","19",",W","1",",W","1",",W","0",",W","-9.3",",W,22,","13.0",",,W,09,","21.1",",W,04,","900.1","W","446.7",",W","85.8",",,,W","3.44",",W","7.08",",,,W","-0.19",",,,W","","","350",",W","340",",W","16.1",",W","21.0",",W"
"USW00054813","2008-12","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.7",",W","","","","","27",",W","12",",W","0",",W","","","","","","","","","","","","","9.9",",,W,28,","","","","","","","79.2",",,,W","","","","","","","","","320",",W","320",",W","16.1",",W","23.7",",W"
"USW00054813","2009-01","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.8",",W","0.0","W","0.0",",W","19",",W","6",",W","0",",W","7",",W","31",",W","31",",W","0",",W","0",",W","-24.9",",W,26,","4.8",",,W,17,","-1.0",",W,22,+","","","887.8",",W","31.7",",,,W","-10.30",",W","-6.14",",,,W","-14.47",",,,W","","","350",",W","350",",W","12.5",",W","17.0",",W"
"USW00054813","2009-02","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.8",",W","0.0","W","0.0",",W","19",",W","7",",W","0",",W","3",",W","26",",W","19",",W","0",",W","0",",W","-21.0",",W,05,+","7.6",",,W,18,","7.8",",W,10,","","","688.0",",W","41.6",",,,W","-6.24",",W","-1.93",",,,W","-10.54",",,,W","","","10",",W","350",",W","14.8",",W","19.2",",W"
"USW00054813","2009-03","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.4",",W","0.0","W","0.0",",W","11",",W","5",",W","0",",W","2",",W","28",",W","10",",W","0",",W","0",",W","-22.7",",W,03,","9.4",",,W,31,","13.9",",W,17,","","","632.3",",W","40.0",",,,W","-2.06",",W","2.47",",,,W","-6.60",",,,W","","","320",",W","310",",W","15.7",",W","21.0",",W"
"USW00054813","2009-04","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.1",",W","0.0","W","0.0",",W","9",",W","5",",W","0",",W","0",",W","21",",W","0",",W","1",",W","0",",W","-7.7",",W,12,","14.5",",,W,25,","22.2",",W,24,","","","445.0",",W","45.9",",,,W","3.50",",W","7.67",",,,W","-0.67",",,,W","","","330",",W","280",",W","16.5",",W","30.9",",W"
"USW00054813","2009-05","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.0","1,W","0.0","W","0.0","1,W","11","1,W","8","1,W","0","1,W","0","1,W","10","1,W","0",",W","3",",W","0",",W","-4.3","1,W,11,","23.6","1,,W,28,","28.9",",W,20,","","","301.7",",W","112.3","1,,,W","8.31","1,W","14.03",",,,W","2.59","1,,,W","","","330","1,W","200","1,W","14.8","1,W","21.0","1,W"
"USW00054813","2009-06","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.1",",W","12.5","W","12.5",",W","11",",W","5",",W","0",",W","0",",W","1",",W","0",",W","11",",W","0",",W","0.0",",W,02,","18.0",",,W,08,","29.4",",W,22,","","","154.2",",W","48.8",",,,W","13.61",",W","18.74",",,,W","8.48",",,,W","","","320",",W","320",",W","11.6",",W","14.8",",W"
"USW00054813","2009-07","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.5",",W","23.0","W","10.5",",W","16",",W","8",",W","0",",W","0",",W","0",",W","0",",W","11",",W","0",",W","5.0",",W,08,","23.1",",,W,27,","28.9",",W,10,","101.4","W","101.4",",W","62.0",",,,W","15.40",",W","20.00",",,,W","10.81",",,,W","","","330",",W","330",",W","13.9",",W","17.0",",W"
"USW00054813","2009-08","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.6",",W","59.8","W","36.8",",W","11",",W","6",",W","0",",W","0",",W","0",",W","0",",W","16",",W","0",",W","2.8",",W,31,","24.1",",,W,20,","31.7",",W,15,","170.8","W","69.4",",W","71.6",",,,W","17.28",",W","22.21",",,,W","12.35",",,,W","","","40",",W","320",",W","14.3",",W","17.4",",W"
"USW00054813","2009-09","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.5",",W","72.8","W","13.0",",W","3",",W","3",",W","0",",W","0",",W","0",",W","0",",W","20",",W","0",",W","1.1",",W,30,+","17.5",",,W,28,","28.3",",W,11,","254.1","W","83.3",",W","41.9",",,,W","15.99",",W","21.48",",,,W","10.50",",,,W","","","360",",W","360",",W","16.5",",W","21.9",",W"
"USW00054813","2009-10","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.6",",W","72.8","W","0.0",",W","19",",W","11",",W","1",",W","0",",W","12",",W","0",",W","0",",W","0",",W","-3.8",",W,14,","39.1",",,W,06,","16.7",",W,30,+","634.7","W","380.6",",W","133.1",",,,W","6.06",",W","9.22",",,,W","2.90",",,,W","","","20",",W","10",",W","14.8",",W","19.2",",W"
"USW00054813","2009-11","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","3.7",",W","72.8","W","0.0",",W","11",",W","5",",W","0",",W","0",",W","14",",W","0",",W","0",",W","0",",W","-5.5",",W,18,+","5.3",",,W,03,","16.1",",W,08,+","1032.4","W","397.7",",W","23.7",",,,W","5.08",",W","9.12",",,,W","1.03",",,,W","","","340",",W","330",",W","13.0",",W","20.1",",W"
"USW00054813","2009-12","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","4.0",",W","72.8","W","0.0",",W","20",",W","9",",W","0",",W","1",",W","30",",W","23",",W","0",",W","0",",W","-18.8",",W,17,","15.5",",,W,25,","5.0",",W,02,","1771.5","W","739.1",",W","58.2",",,,W","-5.51",",W","-1.65",",,,W","-9.37",",,,W","","","360",",W","360",",W","17.0",",W","20.1",",W"
"USW00054813","2010-01","46.412036","-86.650452","186.5","MUNSING LAKESHORE, MI US","5.1",",W","0.0","W","0.0",",W","15",",W","2",",W","0",",W","0",",W","30",",W","21",",W","0",",W","0",",W","-15.5",",W,29,+","11.7",",,W,24,","4.4",",W,24,","2501.7","W","730.2",",W","31.1",",,,W","-5.22",",W","-2.38",",,,W","-8.07",",,,W","","","320",",W","320",",W","13.0",",W","17.9",",W"
