"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0007S04S","1980-10","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","3",",T","3",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,18,","","","","","","","10.1",",,,T","","","","","",""
"USS0007S04S","1980-11","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","3",",T","3",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,15,","","","","","","","10.1",",,,T","","","","","",""
"USS0007S04S","1980-12","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","1",",T","1",",T","0",",T","","","","","","","","","","","","","","","","","2.5",",,T,12,","","","","","","","2.5",",,,T","","","","","",""
"USS0007S04S","1981-01","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","7",",T","7",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,17,","","","","","","","25.2",",,,T","","","","","",""
"USS0007S04S","1981-02","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","3",",T","3",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,16,","","","","","","","17.8",",,,T","","","","","",""
"USS0007S04S","1981-03","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","10",",T","10",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,31,+","","","","","","","30.2",",,,T","","","","","",""
"USS0007S04S","1981-04","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,05,","","","","","","","25.3",",,,T","","","","","",""
"USS0007S04S","1981-05","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,01,","","","","","","","30.4",",,,T","","","","","",""
"USS0007S04S","1981-06","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","5",",T","5",",T","1",",T","","","","","","","","","","","","","","","","","27.9",",,T,30,","","","","","","","53.3",",,,T","","","","","",""
"USS0007S04S","1981-10","33.36","-107.83","2590.8","LOOKOUT MOUNTAIN, NM US","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,26,","","","","","","","22.8",",,,T","","","","","",""
