"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA002100535","1988-09","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0",",C","10",",C","4",",C","0",",C","0",",C","0",",C","0",",C","23",",C","0",",C","0",",C","0",",C","-5.0",",C,27,+","0",",,C,30,+","0",",,C,30,+","22.0",",,C,13,","20.0",",C,04,+","405.5",",C","48.4",",,,C","0",",,,C","4.82",",C","10.85",",,,C","-1.22",",,,C"
"CA002100535","1988-10","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0",",C","6",",C","3",",C","0",",C","","","2",",C","0",",C","26",",C","13",",C","0",",C","0",",C","-14.0",",C,27,","","","130",",,C,21,","13.0",",,C,21,","14.5",",C,04,","581.3",",C","33.1",",,,C","231",",,,C","-0.42",",C","3.66",",,,C","-4.50",",,,C"
"CA002100535","1988-11","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0",",C","9",",C","3",",C","0",",C","","","3",",C","7",",C","30",",C","27",",C","0",",C","0",",C","-26.0",",C,25,","","","66",",,C,02,","6.6",",,C,02,","1.5",",C,30,","826.2",",C","19.9",",,,C","199",",,,C","-9.21",",C","-4.97",",,,C","-13.45",",,,C"
"CA002100535","1988-12","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0",",C","5",",C","1",",C","0",",C","","","1",",C","13",",C","31",",C","29",",C","0",",C","0",",C","-28.0",",C,07,","","","60",",,C,23,","6.0",",,C,23,","3.5",",C,16,","942.1",",C","11.8",",,,C","118",",,,C","-12.06",",C","-7.66",",,,C","-16.45",",,,C"
"CA002100535","1989-01","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","0.0","","0.0","1,C","8",",C","4",",C","0",",C","","","4",",C","24","1,C","30","1,C","31",",C","0",",C","0",",C","-42.0","1,C,22,","","","40",",,C,02,","4.0",",,C,02,","-1.0",",C,27,+","1198.2",",C","16.3",",,,C","163",",,,C","-21.53","1,C","-16.55",",,,C","-26.52","1,,,C"
"CA002100535","1989-02","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","0.0","","0.0",",C","2",",C","0",",C","0",",C","","","0",",C","19",",C","28",",C","27",",C","0",",C","0",",C","-42.5",",C,01,","","","10",",,C,22,","1.0",",,C,22,","3.0",",C,13,","973.8",",C","1.8",",,,C","18",",,,C","-16.45",",C","-10.05",",,,C","-22.84",",,,C"
"CA002100535","1990-02","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0",",C","9","3,C","2","3,C","0","3,C","","","2","3,C","23",",C","28",",C","24",",C","0",",C","0",",C","-40.0",",C,01,","","","62","3,,C,24,","6.2","3,,C,24,","4.0",",C,27,","1083.1",",C","16.9","3,,,C","169","3,,,C","-20.35",",C","-14.73",",,,C","-25.96",",,,C"
"CA002100535","1990-03","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0","1,C","2","1,C","2","1,C","0","1,C","","","2","1,C","4","1,C","30","1,C","9",",C","0",",C","0",",C","-27.0","1,C,20,","","","38","1,,C,12,","3.8","1,,C,12,","9.0",",C,25,","663.5",",C","7.4","1,,,C","74","1,,,C","-3.82","1,C","2.44",",,,C","-10.07","1,,,C"
"CA002100535","1990-04","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0","2,C","0","2,C","0","2,C","0","2,C","","","0",",C","0","1,C","27","1,C","0","1,C","0","1,C","0","1,C","-11.0","1,C,04,","","","0",",T,C,22,+","0.0","2,T,C,22,+","14.5","1,C,29,","458.3","1,C","0.0","2,T,,C","0",",T,,C","2.13","2,C","8.14","1,,,C","-3.88","1,,,C"
"CA002100535","1990-05","60.7167","-135.2","975.0","FISH LAKE ROAD, YT CA","","","0.0","2,C","14",",C","6",",C","0",",C","0",",C","0",",C","0","2,C","13","2,C","0","1,C","0","1,C","0","1,C","-5.0","2,C,05,","0",",,C,31,+","0",",T,C,22,","13.0",",,C,22,","19.0","1,C,27,+","317.9","1,C","49.5",",,,C","0",",T,,C","7.43","2,C","13.90","1,,,C","0.97","2,,,C"
