"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00297172","2000-06","32.19361","-104.74028","1780.3","QUEEN, NM US","","","104.2","1,0","10","1,0","8","1,0","0","1,0","0","1,0","0",",0","0","1,0","0","1,0","0","1,0","27","1,0","6","1,0","","","","","12.2","1,0,18,+","0","1,,0,30,+","0",",,0,30,+","22.9","1,,0,30,","33.3","1,0,04,+","5.9","1,0","98.3","1,,,0","0",",,,0","21.72","1,0","28.57","1,,,0","14.88","1,,,0"
"USC00297172","2000-07","32.19361","-104.74028","1780.3","QUEEN, NM US","","","","","9","3,0","4","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","18.0","3,,0,03,","","","","","38.8","3,,,0","0",",,,0","","","","","",""
"USC00297172","2000-08","32.19361","-104.74028","1780.3","QUEEN, NM US","","","120.6","4,0","7",",0","6",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0","1,0","30","1,0","1","1,0","","","","","13.3","4,0,24,","0",",,0,31,+","0",",,0,31,+","58.4",",,0,09,","32.8","1,0,27,","0.0","1,0","155.2",",,,0","0",",,,0","22.74","4,0","29.17","1,,,0","16.31","4,,,0"
"USC00297172","2000-09","32.19361","-104.74028","1780.3","QUEEN, NM US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","","","","","0.0",",,,0","0",",,,0","","","","","",""
"USC00297172","2000-10","32.19361","-104.74028","1780.3","QUEEN, NM US","","","12.8","3,0","14","3,0","6","3,0","0","3,0","0","1,0","0","1,0","0","3,0","4","3,0","1","3,0","13","3,0","1","3,0","","","","","-2.8","3,0,09,+","0","1,,0,31,+","0","1,,0,31,+","16.8","3,,0,29,","32.2","3,0,03,","153.9","3,0","53.0","3,,,0","0","1,,,0","13.29","3,0","19.38","3,,,0","7.20","3,,,0"
"USC00297172","2000-11","32.19361","-104.74028","1780.3","QUEEN, NM US","","","0.0","4,0","8",",0","6",",0","1",",0","","","1","1,0","0","2,0","17","2,0","1","2,0","0","2,0","0","2,0","","","","","-8.9","2,0,19,","","","89","1,,0,19,","34.8",",,0,04,","18.9","2,0,02,+","339.9","2,0","73.2",",,,0","122","1,,,0","5.04","4,0","11.10","2,,,0","-1.02","2,,,0"
"USC00297172","2000-12","32.19361","-104.74028","1780.3","QUEEN, NM US","","","0.0","2,0","4",",0","1",",0","0",",0","","","0","1,0","0","2,0","20","2,0","1","2,0","0","2,0","0","2,0","","","","","-10.0","2,0,27,+","","","18","1,,0,26,","6.4",",,0,13,","15.6","2,0,01,","410.7","2,0","9.3",",,,0","31","1,,,0","4.17","2,0","10.34","2,,,0","-2.00","2,,,0"
"USC00297172","2001-01","32.19361","-104.74028","1780.3","QUEEN, NM US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","","","1","1,0","0",",0","28",",0","3",",0","0",",0","0",",0","2","","","","-11.1",",0,19,","","","64","1,,0,28,","8.9",",,0,28,","15.6",",0,13,+","501.8",",0","19.9",",,,0","77","1,,,0","2.15",",0","7.75",",,,0","-3.46",",,,0"
"USC00297172","2001-02","32.19361","-104.74028","1780.3","QUEEN, NM US","0.0","0","0.0","1,0","5",",0","3",",0","0",",0","0","3,0","0",",0","0","1,0","14","1,0","0","1,0","0","1,0","0","1,0","","","","","-8.3","1,0,02,","0","3,,0,28,+","8",",,0,24,","8.1",",,0,28,","19.4","1,0,22,+","288.2","1,0","22.6",",,,0","8",",,,0","7.66","1,0","13.91","1,,,0","1.40","1,,,0"
"USC00297172","2001-03","32.19361","-104.74028","1780.3","QUEEN, NM US","0.0","0","0.0","5,0","8",",0","4",",0","0",",0","0",",0","0",",0","0","5,0","9","5,0","0","5,0","3","5,0","0","5,0","1","","","","-4.4","5,0,01,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,08,","23.9","5,0,23,","241.5","5,0","30.0",",,,0","0",",,,0","9.04","5,0","15.68","5,,,0","2.41","5,,,0"
