"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00076405","1938-10","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","37.3",",,6,25,","","","","","45.2",",,,6","","","","","","","",""
"USC00076405","1938-11","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","6",",6","6",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","152",",,6,25,","22.9",",,6,25,+","","","","","73.4",",,,6","228",",,,6","","","","","",""
"USC00076405","1938-12","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","4",",6","3",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","13",",,6,23,","35.8",",,6,06,","","","","","75.4",",,,6","13",",,,6","","","","","",""
"USC00076405","1939-01","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","35.6",",,6,29,","","","","","92.1",",,,6","","","","","","","",""
"USC00076405","1939-02","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","7","1,6","7","1,6","2","1,6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,22,","32.3","1,,6,27,","","","","","134.3","1,,,6","0",",T,,6","","","","","",""
"USC00076405","1939-03","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","12",",6","10",",6","1",",6","","","2",",6","","","","","","","","","","","","","","","","","51",",,6,23,","26.9",",,6,01,","","","","","128.4",",,,6","76",",,,6","","","","","",""
"USC00076405","1939-04","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","8",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,04,","51.3",",,6,07,","","","","","139.9",",,,6","0",",T,,6","","","","","",""
"USC00076405","1939-05","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","4.3",",,6,14,","","","","","6.3",",,,6","","","","","","","",""
"USC00076405","1939-06","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","50.8",",,6,14,","","","","","118.9",",,,6","","","","","","","",""
"USC00076405","1939-08","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","144.8",",,6,19,","","","","","202.3",",,,6","","","","","","","",""
"USC00076405","1939-09","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","15.2",",,6,30,","","","","","40.4",",,,6","","","","","","","",""
"USC00076405","1939-11","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,01,","","","","","42.7",",,,6","","","","","","","",""
"USC00076405","1939-12","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","6",",6","6",",6","0",",6","","","2",",6","","","","","","","","","","","","","","","","","51",",,6,28,","18.3",",,6,21,","","","","","56.9",",,,6","76",",,,6","","","","","",""
"USC00076405","1940-01","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","4",",6","4",",6","1",",6","","","3",",6","","","","","","","","","","","","","","","","","51",",,6,18,+","29.7",",,6,15,","","","","","41.6",",,,6","127",",,,6","","","","","",""
"USC00076405","1940-02","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","7",",6","7",",6","1",",6","","","3",",6","","","","","","","","","","","","","","","","","203",",,6,15,","33.3",",,6,19,","","","","","87.7",",,,6","330",",,,6","","","","","",""
"USC00076405","1940-03","39.66667","-75.75","34.1","NEWARK PUMPING STATION, DE US","","","9","1,6","6","1,6","2","1,6","","","2",",6","","","","","","","","","","","","","","","","","38",",,6,17,+","47.5","1,,6,15,","","","","","130.8","1,,,6","76",",,,6","","","","","",""
