"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00025708","1916-08","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","11.7",",,6,28,","","","","","","","34.5",",,,6","","","","","","","",""
"USC00025708","1916-09","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","30.5",",,6,08,","","","","","","","66.1",",,,6","","","","","","","",""
"USC00025708","1916-10","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","5",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,14,","68.1",",,6,05,","","","","","","","88.4",",,,6","0",",T,,6","","","","","",""
"USC00025708","1917-05","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","4","4,6","4","4,6","0","4,6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",T,6,29,+","8.9","4,,6,25,+","","","","","","","30.5","4,,,6","0",",T,,6","","","","","",""
"USC00025708","1917-06","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","0.0",",,,6","","","","","","","",""
"USC00025708","1917-07","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","33.0",",,6,25,","","","","","","","113.3",",,,6","","","","","","","",""
"USC00025708","1917-08","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","5",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,12,","","","","","","","54.4",",,,6","","","","","","","",""
"USC00025708","1917-09","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","4",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","37.3",",,6,21,","","","","","","","46.1",",,,6","","","","","","","",""
"USC00025708","1918-05","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","2",",6","0",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","2",",6","0",",6","","","","","-4.4",",6,29,","","","0",",,6,31,+","1.5",",,6,04,","22.2",",6,13,","","","283.3",",6","2.5",",,,6","0",",,,6","9.19",",6","15.91",",,,6","2.48",",,,6"
"USC00025708","1918-06","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","18.6",",6","10",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","22",",6","0",",6","","","","","3.3",",6,02,","","","0",",,6,30,+","15.2",",,6,14,","31.1",",6,12,","","","54.0",",6","43.5",",,,6","0",",,,6","17.15",",6","24.31",",,,6","10.00",",,,6"
"USC00025708","1918-07","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","","","","","","","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","","","","","","","","","","","0",",,,6","","","","","",""
"USC00025708","1919-05","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","8",",6","2",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","24.1",",,6,23,","","","","","","","40.8",",,,6","0",",,,6","","","","","",""
"USC00025708","1919-06","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","0.0",",T,6,30,+","","","","","","","0.0",",T,,6","0",",,,6","","","","","",""
"USC00025708","1919-07","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","13.4","2,6","19",",6","16",",6","2",",6","","","","","0","2,6","0","2,6","0","2,6","27","2,6","0","2,6","","","","","8.3","2,6,30,","","","","","29.7",",,6,15,","28.9","2,6,27,+","9.9","","9.9","2,6","170.7",",,,6","","","18.46","2,6","25.42","2,,,6","11.49","2,,,6"
"USC00025708","1919-08","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","10",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","33.0",",,6,28,","","","","","","","72.9",",,,6","0",",,,6","","","","","",""
"USC00025708","1919-09","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.6","2,6","10",",6","5",",6","0",",6","","","0",",6","0","2,6","0","2,6","0","2,6","17","2,6","0","2,6","","","","","2.8","2,6,28,+","","","0",",,6,30,+","24.1",",,6,01,","27.2","2,6,04,","","","104.8","2,6","58.6",",,,6","0",",,,6","14.61","2,6","21.70","2,,,6","7.52","2,,,6"
"USC00025708","1919-10","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0","1,6","11",",6","6",",6","1",",6","","","0",",6","0","1,6","20","1,6","0","1,6","0","1,6","0","1,6","","","","","-5.6","1,6,29,+","","","0",",,6,31,+","62.7",",,6,24,","16.1","1,6,18,","","","373.1","1,6","125.2",",,,6","0",",,,6","5.90","1,6","12.39","1,,,6","-0.60","1,,,6"
"USC00025708","1920-05","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","9",",6","0",",6","10",",6","0",",6","","","","","-3.9",",6,12,","","","0",",T,6,13,","13.5",",,6,22,","26.7",",6,19,","","","215.1",",6","24.5",",,,6","0",",T,,6","11.40",",6","20.30",",,,6","2.49",",,,6"
"USC00025708","1920-06","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","7.2",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","2.2",",6,14,","","","0",",,6,30,+","14.2",",,6,28,","28.9",",6,22,+","","","101.9",",6","18.3",",,,6","0",",,,6","15.18",",6","23.54",",,,6","6.82",",,,6"
"USC00025708","1920-07","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","15.2",",6","6",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","4.4",",6,01,","","","","","1.5",",,6,21,","30.6",",6,21,","18.3","","18.3",",6","6.2",",,,6","","","18.23",",6","26.60",",,,6","9.87",",,,6"
"USC00025708","1920-08","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","5.9","3,6","","","","","","","","","0",",6","0","3,6","0","3,6","0","3,6","25","3,6","0","3,6","","","","","2.2","3,6,28,","","","0",",,6,31,+","","","27.8","3,6,12,+","66.5","","48.2","3,6","","","0",",,,6","16.82","3,6","24.46","3,,,6","9.19","3,,,6"
"USC00025708","1920-09","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","7",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","13.7",",,6,05,","","","","","","","35.0",",,,6","0",",,,6","","","","","",""
"USC00025708","1920-10","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","6",",6","5",",6","2",",6","","","3",",6","","","","","","","","","","","","","","","","","","","305",",,6,20,","33.8",",,6,31,","","","","","","","104.7",",,,6","622",",,,6","","","","","",""
"USC00025708","1921-04","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,6,24,","","","","","","","0.0",",T,,6","","","","","","","",""
"USC00025708","1921-05","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","4",",6","3",",6","0",",6","","","1",",6","0",",6","11",",6","0",",6","8",",6","0",",6","","","","","-3.9",",6,07,","","","254",",,6,07,","24.1",",,6,07,","23.3",",6,27,","","","280.9",",6","46.8",",,,6","254",",,,6","9.27",",6","17.25",",,,6","1.29",",,,6"
"USC00025708","1921-06","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","5.8","1,6","1",",6","1",",6","0",",6","","","","","0",",6","3",",6","0","1,6","23","1,6","0","1,6","","","","","-1.7",",6,18,","","","","","6.9",",,6,14,","30.0","1,6,30,+","","","93.5","1,6","6.9",",,,6","","","15.41","1,6","24.67","1,,,6","6.15",",,,6"
"USC00025708","1921-07","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","16.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","4.4",",6,05,","","","","","","","30.0",",6,01,","24.2","","24.2",",6","","","","","18.10",",6","25.27",",,,6","10.92",",,,6"
"USC00025708","1921-08","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0","3,6","17",",6","12",",6","2",",6","","","","","0","3,6","0","3,6","0","3,6","24","3,6","0","3,6","","","","","7.2","3,6,17,","","","","","37.1",",,6,05,","26.7","3,6,17,+","77.7","","53.5","3,6","163.5",",,,6","","","16.42","3,6","22.94","3,,,6","9.90","3,,,6"
"USC00025708","1921-09","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","1.7",",6,26,","","","","","4.3",",,6,30,","25.6",",6,27,+","198.9","","121.2",",6","4.3",",,,6","","","14.29",",6","21.91",",,,6","6.68",",,,6"
"USC00025708","1921-10","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","2",",6","2",",6","1",",6","","","1",",6","0",",6","8",",6","0",",6","12",",6","0",",6","","","","","-5.6",",6,26,","","","51",",,6,24,","42.2",",,6,24,","24.4",",6,20,","451.4","","252.5",",6","62.3",",,,6","51",",,,6","10.19",",6","18.00",",,,6","2.38",",,,6"
"USC00025708","1922-05","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","3",",6","3",",6","1",",6","","","1",",6","0",",6","11",",6","0",",6","13",",6","0",",6","","","","","-7.2",",6,11,","","","102",",,6,10,","27.9",",,6,10,","25.0",",6,30,+","","","253.6",",6","51.8",",,,6","102",",,,6","10.15",",6","18.50",",,,6","1.81",",,,6"
"USC00025708","1922-06","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","9.5",",6","4",",6","4",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","1.1",",6,03,","","","","","37.1",",,6,26,","31.1",",6,20,","","","70.9",",6","84.9",",,,6","","","16.29",",6","25.29",",,,6","7.28",",,,6"
"USC00025708","1922-07","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","31.3","2,6","","","","","","","","","","","0","2,6","0","2,6","0","2,6","28","2,6","0","2,6","","","","","8.3","2,6,22,+","","","","","","","30.6","2,6,16,+","11.7","","11.7","2,6","","","","","19.01","2,6","26.67","2,,,6","11.34","2,,,6"
"USC00025708","1922-08","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","6.3",",6","","","","","","","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","6.7",",6,20,","","","","","","","27.8",",6,07,+","38.1","","26.4",",6","","","","","17.68",",6","24.64",",,,6","10.73",",,,6"
"USC00025708","1923-05","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","1",",6","1",",6","0",",6","","","","","0",",6","6",",6","0",",6","10",",6","0",",6","","","","","-2.8",",6,01,","","","","","8.1",",,6,13,","24.4",",6,24,","","","223.8",",6","8.1",",,,6","","","11.11",",6","19.89",",,,6","2.34",",,,6"
"USC00025708","1923-06","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","2.0","4,6","","","","","","","","","","","0","4,6","6","4,6","0","4,6","17","4,6","0","4,6","","","","","-2.8","4,6,17,+","","","","","","","30.6","4,6,30,","","","126.8","4,6","","","","","13.53","4,6","22.78","4,,,6","4.28","4,,,6"
"USC00025708","1923-07","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","20.1",",6","11",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","7.2",",6,09,","","","","","18.3",",,6,08,","30.6",",6,01,","28.6","","28.6",",6","69.8",",,,6","","","18.06",",6","25.11",",,,6","11.01",",,,6"
"USC00025708","1923-08","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.6","3,6","14",",6","11",",6","0",",6","","","","","0","3,6","0","3,6","0","3,6","21","3,6","0","3,6","","","","","6.1","3,6,22,","","","","","21.6",",,6,10,","25.0","3,6,28,+","87.3","","58.7","3,6","106.5",",,,6","","","16.26","3,6","22.63","3,,,6","9.89","3,,,6"
"USC00025708","1923-09","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0",",6","9",",6","4",",6","3",",6","","","","","0",",6","8",",6","0",",6","11",",6","0",",6","","","","","-3.9",",6,28,","","","","","87.9",",,6,18,","26.1",",6,05,","289.0","","201.7",",6","239.8",",,,6","","","11.61",",6","19.09",",,,6","4.13",",,,6"
"USC00025708","1923-10","34.91667","-111.45","2190.0","MORMON LAKE R S, AZ US","0.0","3,6","1",",6","1",",6","0",",6","","","","","0","3,6","17","3,6","0","3,6","0","3,6","0","3,6","","","","","-6.1","3,6,27,+","","","","","3.3",",,6,08,","20.0","3,6,04,","618.8","","329.8","3,6","3.3",",,,6","","","6.56","3,6","13.99","3,,,6","-0.88","3,,,6"
