"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00153781","1893-01","37.71667","-83.1",,"HENDRICKS, KY US","","","12",",6","10",",6","0",",6","","","3","4,6","22","4,6","10","5,6","0","5,6","0","5,6","-26.1","4,6,16,","","","17.8",",,6,01,","19.4","5,6,28,+","","","82.1",",,,6","","","-1.20","8,6","5.19","5,,,6","-7.59","4,,,6"
"USC00153781","1893-02","37.71667","-83.1",,"HENDRICKS, KY US","","","10","1,6","10","1,6","2","1,6","2",",6","0","4,6","16","4,6","2","4,6","1","4,6","0","4,6","-9.4","4,6,20,+","51",",,6,11,","30.5","1,,6,17,","21.7","4,6,03,","","","118.1","1,,,6","76",",,,6","5.51","8,6","11.19","4,,,6","-0.16","4,,,6"
"USC00153781","1893-03","37.71667","-83.1",,"HENDRICKS, KY US","","","5","1,6","4","1,6","1","1,6","2",",6","0","4,6","14","4,6","1","3,6","7","3,6","0","3,6","-10.0","4,6,04,","102",",,6,04,","30.5","1,,6,04,","28.3","3,6,24,","","","62.5","1,,,6","130",",,,6","8.14","7,6","14.20","3,,,6","2.08","4,,,6"
"USC00153781","1893-04","37.71667","-83.1",,"HENDRICKS, KY US","31.0","4,6","10",",6","9",",6","4",",6","1",",6","0","2,6","3","2,6","0","2,6","17","2,6","1","2,6","-3.3","2,6,24,","25",",,6,24,","45.7",",,6,29,","32.2","2,6,08,","90.2","2,6","187.0",",,,6","25",",,,6","15.72","4,6","21.72","2,,,6","9.73","2,,,6"
"USC00153781","1893-05","37.71667","-83.1",,"HENDRICKS, KY US","38.6","2,6","11",",6","10",",6","1",",6","","","0","1,6","0","1,6","0","1,6","21","1,6","0","1,6","3.3","1,6,04,","","","30.5",",,6,28,","31.1","1,6,21,","65.7","1,6","79.8",",,,6","","","17.39","2,6","22.85","1,,,6","11.92","1,,,6"
"USC00153781","1893-06","37.71667","-83.1",,"HENDRICKS, KY US","","","6",",6","6",",6","1",",6","","","0",",6","0",",6","","","","","","","12.2",",6,24,","","","27.9",",,6,21,","","","","","81.2",",,,6","","","","","","","19.61",",,,6"
"USC00153781","1893-07","37.71667","-83.1",,"HENDRICKS, KY US","","","8",",6","8",",6","0",",6","","","0","2,6","0","2,6","","","","","","","15.6","2,6,11,+","","","22.9",",,6,01,","","","","","73.6",",,,6","","","","","","","21.15","2,,,6"
"USC00153781","1893-08","37.71667","-83.1",,"HENDRICKS, KY US","","","7",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","10.2",",,6,04,","","","","","45.7",",,,6","","","","","","","",""
"USC00153781","1893-11","37.71667","-83.1",,"HENDRICKS, KY US","","","3",",6","3",",6","0",",6","","","0",",","7",",6","","","","","","","-12.2",",6,26,+","","","7.6",",,6,21,","","","","","15.7",",,,6","","","","","","","4.42",",,,6"
"USC00153781","1893-12","37.71667","-83.1",,"HENDRICKS, KY US","","","7",",6","6",",6","1",",6","0",",6","0",",","19",",6","","","","","","","-7.8",",6,21,","13",",,6,04,","50.8",",,6,03,","","","","","72.4",",,,6","13",",,,6","","","","","-0.27",",,,6"
