"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00004134","2006-08","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","","","","","","","","","","","","","","","","","","","","","","","1","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00004134","2006-09","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","3.8",",W","","","51.6",",W","1","3,W","0","3,W","0","3,W","0",",W","1",",W","0",",W","22",",W","6",",W","2","","","","7","","-0.5",",W,18,","1.3","3,,W,25,","33.9",",W,03,","","","76.4",",W","1.3","3,,,W","17.51",",W","26.15",",,,W","8.87",",,,W","250",",W","240",",W","19.7",",W","23.3",",W"
"USW00004134","2006-10","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","3.8",",W","","","3.9",",W","4",",W","1",",W","0",",W","0",",W","9",",W","0",",W","7",",W","0",",W","2","","","","2","","-4.9",",W,27,+","4.6",",,W,10,","28.3",",W,01,","","","247.9",",W","6.7",",,,W","10.46",",W","17.26",",,,W","3.66",",,,W","210",",W","210",",W","20.1",",W","23.3",",W"
"USW00004134","2006-11","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","4.0",",W","","","0.0",",W","3",",W","0",",W","0",",W","0",",W","22",",W","2",",W","2",",W","0",",W","3","","1","","","","-17.7",",W,30,","1.8",",,W,09,","25.0",",W,08,","","","418.4",",W","3.6",",,,W","4.39",",W","11.45",",,,W","-2.67",",,,W","270",",W","270",",W","21.9",",W","25.0",",W"
"USW00004134","2006-12","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","3.5","3,W","","","0.0","4,W","5","1,W","2","1,W","0","1,W","0","1,W","25","1,W","1","4,W","1","4,W","0","4,W","1","","","","","","-16.0","1,W,03,","3.6","1,,W,27,","26.7","4,W,15,","","","432.4","4,W","7.5","1,,,W","2.71","4,W","11.46","4,,,W","-6.04","1,,,W","70","1,W","210","1,W","13.9","1,W","16.1","1,W"
"USW00004134","2007-01","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","3.4",",W","0.0","W","0.0","1,W","3",",W","1",",W","0",",W","3",",W","31",",W","0","1,W","0","1,W","0","1,W","3","","2","","","","-19.3",",W,15,","3.6",",,W,04,","18.9","1,W,04,","","","557.5","1,W","4.2",",,,W","-0.14","1,W","10.42","1,,,W","-10.70",",,,W","210",",W","210",",W","11.2",",W","13.4",",W"
"USW00004134","2007-02","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","3.9","3,W","","","","","7","1,W","3","1,W","0","1,W","","","","","","","","","","","6","","1","","1","","","","3.8","1,,W,19,","","","","","","","12.5","1,,,W","","","","","","","280","1,W","210","1,W","17.4","1,W","21.5","1,W"
"USW00004134","2007-03","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","3.7","2,W","","","0.0","1,W","4","1,W","2","1,W","0","1,W","0","1,W","16","1,W","0","1,W","10","1,W","0","1,W","4","","1","","","","-8.8","1,W,03,","12.2","1,,W,28,","25.0","1,W,17,","","","312.6","1,W","22.8","1,,,W","7.91","1,W","15.53","1,,,W","0.29","1,,,W","190","1,W","200","1,W","15.7","1,W","20.6","1,W"
"USW00004134","2007-04","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","","","","","","","","","","","","","","","","","","","","","","","3","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00004134","2007-05","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","","","","","","","1","5,W","0","5,W","0","5,W","","","","","","","","","","","","","","","1","","","","0.3","5,,W,21,","","","","","","","0.3","5,,,W","","","","","","","","","","","","","",""
"USW00004134","2007-06","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","3.9",",W","","","170.6",",W","1",",W","1",",W","0",",W","0",",W","0",",W","0",",W","28",",W","20",",W","1","","","","2","","6.1",",W,06,","20.6",",,W,06,","38.9",",W,29,","","","19.1",",W","20.6",",,,W","23.38",",W","32.31",",,,W","14.45",",,,W","310",",W","340",",W","16.1",",W","18.3",",W"
"USW00004134","2007-07","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","","","","","326.8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","31",",W","","","","","7","","16.7",",W,27,","0.0",",,W,31,+","41.1",",W,14,","0.0","W","0.0",",W","0.0",",,,W","28.87",",W","37.49",",,,W","20.25",",,,W","","","","","","","",""
"USW00004134","2007-08","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","","","","","267.7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","29",",W","","","","","9","","14.4",",W,24,","0.0",",,W,31,+","38.9",",W,13,","0.0","W","0.0",",W","0.0",",,,W","26.97",",W","35.14",",,,W","18.80",",,,W","","","","","","","",""
"USW00004134","2007-09","40.16056","-113.35083","1310.6","GRANITE PEAK DUGWAY PROVING GROUND, UT US","","","","","77.5",",W","0",",W","0",",W","0",",W","0",",W","3",",W","0",",W","25",",W","7",",W","3","","","","3","","-0.5",",W,25,","0.0",",T,W,29,","37.2",",W,03,","54.5","W","54.5",",W","0.0",",T,,W","19.10",",W","27.48",",,,W","10.72",",,,W","","","","","","","",""
