"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TH000048425","1951-01","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","8.1",",,I,12,","","","","","","","8.1",",,,I","","","","","",""
"TH000048425","1951-02","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,28,+","","","","","","","0.0",",,,I","","","","","",""
"TH000048425","1951-03","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","1",",I","1",",I","1",",I","","","","","","","","","","","","","52.8",",,I,15,","","","","","","","52.8",",,,I","","","","","",""
"TH000048425","1951-04","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","2.6",",,I,13,","","","","","","","5.7",",,,I","","","","","",""
"TH000048425","1951-05","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","16",",I","12",",I","5",",I","","","","","","","","","","","","","60.6",",,I,22,","","","","","","","305.1",",,,I","","","","","",""
"TH000048425","1951-06","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","10",",I","6",",I","0",",I","","","","","","","","","","","","","15.4",",,I,12,","","","","","","","42.8",",,,I","","","","","",""
"TH000048425","1951-07","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","20",",I","15",",I","2",",I","","","","","","","","","","","","","30.0",",,I,22,","","","","","","","219.5",",,,I","","","","","",""
"TH000048425","1951-08","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","13",",I","7",",I","2",",I","","","","","","","","","","","","","34.4",",,I,30,","","","","","","","118.1",",,,I","","","","","",""
"TH000048425","1951-09","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","15",",I","12",",I","2",",I","","","","","","","","","","","","","36.7",",,I,26,","","","","","","","159.0",",,,I","","","","","",""
"TH000048425","1951-10","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","13",",I","11",",I","3",",I","","","","","","","","","","","","","68.7",",,I,01,","","","","","","","242.4",",,,I","","","","","",""
"TH000048425","1951-11","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","7",",I","4",",I","2",",I","","","","","","","","","","","","","47.4",",,I,21,","","","","","","","97.5",",,,I","","","","","",""
"TH000048425","1951-12","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","1",",I","0",",I","0",",I","","","","","","","","","","","","","2.4",",,I,22,","","","","","","","2.4",",,,I","","","","","",""
"TH000048425","1952-01","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","1",",I","0",",I","0",",I","","","","","","","","","","","","","1.5",",,I,14,","","","","","","","1.5",",,,I","","","","","",""
"TH000048425","1952-02","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","1",",I","0",",I","0",",I","","","","","","","","","","","","","0.4",",,I,19,","","","","","","","0.4",",,,I","","","","","",""
"TH000048425","1952-03","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","5",",I","5",",I","1",",I","","","","","","","","","","","","","117.6",",,I,12,","","","","","","","174.2",",,,I","","","","","",""
"TH000048425","1952-04","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","22.0",",,I,13,","","","","","","","22.2",",,,I","","","","","",""
"TH000048425","1952-05","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","8",",I","5",",I","1",",I","","","","","","","","","","","","","28.2",",,I,13,","","","","","","","62.8",",,,I","","","","","",""
"TH000048425","1952-06","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","12",",I","7",",I","0",",I","","","","","","","","","","","","","10.5",",,I,26,","","","","","","","46.2",",,,I","","","","","",""
"TH000048425","1952-07","14.467","100.133","8.0","SUPHAN BURI, TH","","","","","16",",I","8",",I","1",",I","","","","","","","","","","","","","49.7",",,I,05,","","","","","","","104.9",",,,I","","","","","",""
