"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00153203","1923-11","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","4",",6","0",",6","","","","","","","","","","","","","19.3",",,6,04,","70.5",",,,6","",""
"USC00153203","1923-12","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","16",",6","14",",6","0",",6","","","","","","","","","","","","","21.8",",,6,10,","146.0",",,,6","",""
"USC00153203","1924-01","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","8",",6","2",",6","","","1",",6","","","","","","","25",",,6,13,","38.1",",,6,03,","115.9",",,,6","25",",,,6"
"USC00153203","1924-02","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","4",",6","0",",6","","","0",",6","","","","","","","13",",,6,06,","16.3",",,6,20,","49.7",",,,6","23",",,,6"
"USC00153203","1924-03","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","5",",6","0",",6","","","1",",6","","","","","","","51",",,6,10,","23.9",",,6,21,","64.2",",,,6","61",",,,6"
"USC00153203","1924-04","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","7",",6","0",",6","","","0",",6","","","","","","","0",",,6,30,+","20.8",",,6,26,","72.7",",,,6","0",",,,6"
"USC00153203","1924-05","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","14",",6","11",",6","0",",6","","","","","","","","","","","","","12.2",",,6,11,","93.1",",,,6","",""
"USC00153203","1924-06","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","11",",6","8",",6","1",",6","","","","","","","","","","","","","42.2",",,6,27,","119.3",",,,6","",""
"USC00153203","1924-07","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","6",",6","6",",6","1",",6","","","","","","","","","","","","","62.5",",,6,13,","103.1",",,,6","",""
"USC00153203","1924-08","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","6",",6","4",",6","0",",6","","","","","","","","","","","","","12.7",",,6,03,","34.5",",,,6","",""
"USC00153203","1924-09","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","12",",6","8",",6","3",",6","","","","","","","","","","","","","50.8",",,6,19,","143.2",",,,6","",""
"USC00153203","1924-10","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","2",",6","0",",6","0",",6","","","","","","","","","","","","","1.8",",,6,05,","3.3",",,,6","",""
"USC00153203","1924-11","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","8",",6","5",",6","0",",6","","","","","","","","","","","","","20.3",",,6,14,","39.6",",,,6","",""
"USC00153203","1924-12","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","7",",6","1",",6","","","","","","","","","","","","","53.3",",,6,08,","119.4",",,,6","",""
"USC00153203","1925-01","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","5",",6","1",",6","","","","","","","","","","","","","28.4",",,6,20,","60.8",",,,6","",""
"USC00153203","1925-02","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","12",",6","9",",6","1",",6","","","","","","","","","","","","","56.9",",,6,23,","110.8",",,,6","",""
"USC00153203","1925-03","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","11",",6","7",",6","2",",6","","","","","","","","","","","","","36.1",",,6,14,","125.4",",,,6","",""
"USC00153203","1925-04","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","7",",6","5",",6","0",",6","","","","","","","","","","","","","10.2",",,6,28,+","42.2",",,,6","",""
"USC00153203","1925-05","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","8",",6","6",",6","0",",6","","","","","","","","","","","","","14.0",",,6,11,","50.0",",,,6","",""
"USC00153203","1925-06","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","12",",6","11",",6","2",",6","","","","","","","","","","","","","28.4",",,6,24,","138.4",",,,6","",""
"USC00153203","1925-07","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","12",",6","10",",6","5",",6","","","","","","","","","","","","","61.0",",,6,08,","234.0",",,,6","",""
"USC00153203","1925-08","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","8",",6","5",",6","0",",6","","","","","","","","","","","","","22.9",",,6,13,","57.2",",,,6","",""
"USC00153203","1925-09","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","8",",6","6",",6","0",",6","","","","","","","","","","","","","20.8",",,6,21,","59.5",",,,6","",""
"USC00153203","1925-10","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","17",",6","14",",6","2",",6","","","","","","","","","","","","","61.0",",,6,17,","166.8",",,,6","",""
"USC00153203","1925-11","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","11",",6","9",",6","3",",6","","","","","","","","","","","","","39.1",",,6,08,","134.9",",,,6","",""
"USC00153203","1925-12","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","6",",6","1",",6","0",",6","","","","","","","","","","","","","4.6",",,6,05,","11.4",",,,6","",""
"USC00153203","1926-01","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","12",",6","4",",6","0",",6","","","","","","","","","","","","","23.9",",,6,18,","76.6",",,,6","",""
"USC00153203","1926-02","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","13",",6","8",",6","0",",6","","","","","","","","","","","","","17.3",",,6,14,","81.8",",,,6","",""
"USC00153203","1926-03","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","7",",6","1",",6","","","","","","","","","","","","","29.2",",,6,23,","68.1",",,,6","",""
"USC00153203","1926-04","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","13",",6","8",",6","1",",6","","","","","","","","","","","","","30.5",",,6,08,","95.7",",,,6","",""
"USC00153203","1926-05","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","8",",6","4",",6","0",",6","","","","","","","","","","","","","6.6",",,6,19,","22.0",",,,6","",""
"USC00153203","1926-06","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","5",",6","1",",6","","","","","","","","","","","","","30.5",",,6,01,","81.9",",,,6","",""
"USC00153203","1926-07","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","7",",6","1",",6","","","","","","","","","","","","","30.0",",,6,27,","99.6",",,,6","",""
"USC00153203","1926-08","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","14",",6","12",",6","3",",6","","","","","","","","","","","","","64.0",",,6,01,","239.0",",,,6","",""
"USC00153203","1926-09","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","13",",6","8",",6","2",",6","","","","","","","","","","","","","29.0",",,6,26,","110.5",",,,6","",""
"USC00153203","1926-10","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","13",",6","12",",6","1",",6","","","","","","","","","","","","","30.0",",,6,05,","136.5",",,,6","",""
"USC00153203","1926-11","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","7",",6","0",",6","","","","","","","","","","","","","11.4",",,6,16,","49.8",",,,6","",""
"USC00153203","1926-12","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","14",",6","10",",6","0",",6","","","","","","","","","","","","","18.0",",,6,22,","102.5",",,,6","",""
"USC00153203","1927-01","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","12",",6","8",",6","3",",6","","","","","","","","","","","","","42.7",",,6,22,","178.6",",,,6","",""
"USC00153203","1927-02","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","14",",6","8",",6","0",",6","","","","","","","","","","","","","15.7",",,6,14,","56.0",",,,6","",""
"USC00153203","1927-03","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","7",",6","3",",6","","","","","","","","","","","","","36.1",",,6,21,","125.7",",,,6","",""
"USC00153203","1927-04","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","17",",6","9",",6","1",",6","","","","","","","","","","","","","38.1",",,6,30,","134.5",",,,6","",""
"USC00153203","1927-05","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","15",",6","12",",6","0",",6","","","","","","","","","","","","","22.4",",,6,25,","132.2",",,,6","",""
"USC00153203","1927-06","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","13",",6","8",",6","3",",6","","","","","","","","","","","","","37.1",",,6,04,","133.3",",,,6","",""
"USC00153203","1927-07","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","7",",6","1",",6","","","","","","","","","","","","","35.1",",,6,31,","91.1",",,,6","",""
"USC00153203","1927-08","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","8",",6","1",",6","","","","","","","","","","","","","26.7",",,6,09,","116.6",",,,6","",""
"USC00153203","1927-09","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","7",",6","5",",6","1",",6","","","","","","","","","","","","","26.4",",,6,08,","76.6",",,,6","",""
"USC00153203","1927-10","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","5",",6","4",",6","1",",6","","","","","","","","","","","","","33.8",",,6,12,","76.0",",,,6","",""
"USC00153203","1927-11","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","13",",6","6",",6","1",",6","","","0",",6","","","","","","","0",",T,6,17,+","38.6",",,6,17,","102.3",",,,6","0",",T,,6"
"USC00153203","1927-12","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","12",",6","9",",6","0",",6","","","","","","","","","","","","","24.9",",,6,12,","105.7",",,,6","",""
"USC00153203","1928-01","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","5",",6","0",",6","","","","","","","","","","","","","10.7",",,6,20,","38.4",",,,6","",""
"USC00153203","1928-02","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","13",",6","7",",6","0",",6","","","","","","","","","","","","","15.2",",,6,23,","50.7",",,,6","",""
"USC00153203","1928-03","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","9",",6","8",",6","0",",6","","","","","","","","","","","","","17.0",",,6,16,","67.6",",,,6","",""
"USC00153203","1928-04","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","11",",6","5",",6","1",",6","","","","","","","","","","","","","47.8",",,6,14,","100.5",",,,6","",""
"USC00153203","1928-05","38.41694","-84.88194","149.4","GEST LOCK 3, KY US","10",",6","6",",6","1",",6","","","","","","","","","","","","","50.8",",,6,18,","84.4",",,,6","",""
