"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USSNRCS0124","2013-09","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","","","0.0",",T","12",",T","12",",T","2",",T","3",",","0",",T","4",",T","0",",T","0",",T","0",",T","-3.7",",T,28,+","51",",,T,25,","27.9",",,T,02,","19.5",",T,06,+","","","265.8",",T","124.3",",,,T","9.47",",T","13.84",",,,T","5.10",",,,T"
"USSNRCS0124","2013-10","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","","","0.0",",T","7",",T","7",",T","0",",T","23",",","0",",T","20",",T","1",",T","0",",T","0",",T","-7.0",",T,30,","229",",,T,13,","17.8",",,T,13,","15.9",",T,06,","","","467.3",",T","45.6",",,,T","3.26",",T","8.08",",,,T","-1.56",",,,T"
"USSNRCS0124","2013-11","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","","","0.0",",T","7",",T","7",",T","0",",T","30",",","0",",T","24",",T","4",",T","0",",T","0",",T","-11.2",",T,22,","356",",,T,21,","17.8",",,T,21,","12.5",",T,11,","","","524.4",",T","32.8",",,,T","0.85",",T","5.22",",,,T","-3.52",",,,T"
"USSNRCS0124","2013-12","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","","","0.0",",T","7",",T","7",",T","0",",T","31",",","5",",T","29",",T","13",",T","0",",T","0",",T","-23.1",",T,05,","635",",,T,19,","22.9",",,T,19,","9.5",",T,17,","","","709.0",",T","58.3",",,,T","-4.54",",T","0.25",",,,T","-9.33",",,,T"
"USSNRCS0124","2014-01","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","0.0","T","0.0",",T","5",",T","5",",T","0",",T","31",",","0",",T","31",",T","7",",T","0",",T","0",",T","-12.8",",T,31,","1067",",,T,31,","20.3",",,T,30,","8.4",",T,19,","","","602.6",",T","53.3",",,,T","-1.10",",T","3.30",",,,T","-5.51",",,,T"
"USSNRCS0124","2014-02","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","0.0","T","0.0",",T","8",",T","8",",T","0",",T","28",",","0",",T","25",",T","6",",T","0",",T","0",",T","-16.7",",T,05,","1016",",,T,04,","17.8",",,T,28,","9.4",",T,26,","","","558.0",",T","53.3",",,,T","-1.60",",T","3.38",",,,T","-6.57",",,,T"
"USSNRCS0124","2014-03","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","0.0","T","0.0",",T","7",",T","7",",T","0",",T","31",",","0",",T","31",",T","2",",T","0",",T","0",",T","-12.0",",T,19,","991",",,T,04,","10.2",",,T,30,+","11.7",",T,25,+","","","570.0",",T","35.5",",,,T","-0.05",",T","5.75",",,,T","-5.85",",,,T"
"USSNRCS0124","2014-04","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","0.0","T","0.0",",T","8",",T","8",",T","0",",T","30",",","0",",T","22",",T","0",",T","0",",T","0",",T","-10.6",",T,02,","838",",,T,05,+","10.2",",,T,26,","16.0",",T,11,","","","473.2",",T","38.0",",,,T","2.56",",T","8.02",",,,T","-2.90",",,,T"
"USSNRCS0124","2014-05","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","0.0","T","0.0",",T","5",",T","5",",T","2",",T","13",",","0",",T","9",",T","0",",T","1",",T","0",",T","-5.7",",T,11,","406",",,T,11,","33.0",",,T,07,","21.7",",T,27,","","","346.1",",T","86.3",",,,T","7.17",",T","12.59",",,,T","1.74",",,,T"
"USSNRCS0124","2014-06","39.74","-113.98","2794.4","TAKKA WIIYA, UT US","0.0","T","0.0",",T","2",",T","2",",T","0",",T","1",",","0",",T","3",",T","0",",T","6",",T","0",",T","-2.9",",T,18,","25",",,T,17,","7.6",",,T,17,","23.0",",T,29,","","","194.7",",T","10.1",",,,T","11.84",",T","17.73",",,,T","5.96",",,,T"
