"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00026196","1936-01","58.9","34.533","164.0","HVOJNAJA, RS","20","2,I","7","2,I","0","2,I","","","","","","","","","","","","","5.8","2,,I,24,","","","39.6","2,,,I","","","",""
"RSM00026196","1936-02","58.9","34.533","164.0","HVOJNAJA, RS","17","2,I","4","2,I","0","2,I","","","","","","","","","","","","","5.1","2,,I,06,","","","28.1","2,,,I","","","",""
"RSM00026196","1936-03","58.9","34.533","164.0","HVOJNAJA, RS","12","2,I","3","2,I","0","2,I","","","","","","","","","","","","","11.0","2,,I,04,","","","28.8","2,,,I","","","",""
"RSM00026196","1936-04","58.9","34.533","164.0","HVOJNAJA, RS","10","3,I","3","3,I","0","3,I","","","","","","","","","","","","","9.0","3,,I,21,","","","25.0","3,,,I","","","",""
"RSM00026196","1936-05","58.9","34.533","164.0","HVOJNAJA, RS","10",",I","8",",I","0",",I","","","","","","","","","","","","","10.2",",,I,03,","","","39.2",",,,I","","","",""
"RSM00026196","1936-06","58.9","34.533","164.0","HVOJNAJA, RS","12",",I","7",",I","0",",I","","","","","","","","","","","","","24.8",",,I,04,","","","70.6",",,,I","","","",""
"RSM00026196","1936-07","58.9","34.533","164.0","HVOJNAJA, RS","7","4,I","3","4,I","0","4,I","","","","","","","","","","","","","5.0","4,,I,05,","","","15.2","4,,,I","","","",""
"RSM00026196","1936-08","58.9","34.533","164.0","HVOJNAJA, RS","11",",I","7",",I","0",",I","","","","","","","","","","","","","12.8",",,I,07,","","","52.2",",,,I","","","",""
"RSM00026196","1936-09","58.9","34.533","164.0","HVOJNAJA, RS","11",",I","7",",I","1",",I","","","","","","","","","","","","","29.5",",,I,08,","","","101.1",",,,I","","","",""
"RSM00026196","1936-10","58.9","34.533","164.0","HVOJNAJA, RS","14","3,I","6","3,I","0","3,I","","","","","","","","","","","","","16.2","3,,I,19,","","","56.0","3,,,I","","","",""
"RSM00026196","1936-11","58.9","34.533","164.0","HVOJNAJA, RS","13",",I","1",",I","0",",I","","","","","","","","","","","","","4.6",",,I,14,","","","16.1",",,,I","","","",""
"RSM00026196","1936-12","58.9","34.533","164.0","HVOJNAJA, RS","18",",I","7",",I","0",",I","","","","","","","","","","","","","6.5",",,I,19,","","","40.4",",,,I","","","",""
"RSM00026196","1937-01","58.9","34.533","164.0","HVOJNAJA, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","5.0",",,I,06,","","","14.4",",,,I","","","",""
"RSM00026196","1937-02","58.9","34.533","164.0","HVOJNAJA, RS","20",",I","6",",I","0",",I","","","","","","","","","","","","","8.0",",,I,25,","","","41.2",",,,I","","","",""
"RSM00026196","1937-03","58.9","34.533","164.0","HVOJNAJA, RS","17",",I","9",",I","0",",I","","","","","","","","","","","","","8.6",",,I,24,","","","45.5",",,,I","","","",""
"RSM00026196","1937-04","58.9","34.533","164.0","HVOJNAJA, RS","7",",I","1",",I","0",",I","","","","","","","","","","","","","6.6",",,I,27,","","","14.4",",,,I","","","",""
"RSM00026196","1937-05","58.9","34.533","164.0","HVOJNAJA, RS","14",",I","10",",I","0",",I","","","","","","","","","","","","","16.1",",,I,22,","","","97.5",",,,I","","","",""
"RSM00026196","1937-06","58.9","34.533","164.0","HVOJNAJA, RS","9","1,I","4","1,I","1","1,I","","","","","","","","","","","","","27.3","1,,I,24,","","","42.4","1,,,I","","","",""
"RSM00026196","1937-07","58.9","34.533","164.0","HVOJNAJA, RS","19",",I","13",",I","1",",I","","","","","","","","","","","","","26.9",",,I,30,","","","127.9",",,,I","","","",""
"RSM00026196","1937-08","58.9","34.533","164.0","HVOJNAJA, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","6.9",",,I,15,","","","19.9",",,,I","","","",""
"RSM00026196","1937-09","58.9","34.533","164.0","HVOJNAJA, RS","13",",I","9",",I","0",",I","","","","","","","","","","","","","12.5",",,I,20,+","","","71.0",",,,I","","","",""
"RSM00026196","1937-10","58.9","34.533","164.0","HVOJNAJA, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","15.4",",,I,12,","","","38.7",",,,I","","","",""
"RSM00026196","1937-11","58.9","34.533","164.0","HVOJNAJA, RS","17",",I","6",",I","0",",I","","","","","","","","","","","","","13.7",",,I,14,","","","49.1",",,,I","","","",""
"RSM00026196","1937-12","58.9","34.533","164.0","HVOJNAJA, RS","21",",I","7",",I","0",",I","","","","","","","","","","","","","11.6",",,I,21,","","","53.0",",,,I","","","",""
"RSM00026196","1938-01","58.9","34.533","164.0","HVOJNAJA, RS","15",",I","4",",I","0",",I","","","","","","","","","","","","","3.3",",,I,29,+","","","25.8",",,,I","","","",""
"RSM00026196","1938-02","58.9","34.533","164.0","HVOJNAJA, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","4.6",",,I,18,","","","16.2",",,,I","","","",""
"RSM00026196","1938-03","58.9","34.533","164.0","HVOJNAJA, RS","18",",I","4",",I","0",",I","","","","","","","","","","","","","5.0",",,I,02,","","","32.9",",,,I","","","",""
"RSM00026196","1938-04","58.9","34.533","164.0","HVOJNAJA, RS","12",",I","5",",I","0",",I","","","","","","","","","","","","","10.2",",,I,04,","","","35.3",",,,I","","","",""
"RSM00026196","1938-05","58.9","34.533","164.0","HVOJNAJA, RS","13",",I","4",",I","0",",I","","","","","","","","","","","","","11.8",",,I,30,","","","43.4",",,,I","","","",""
"RSM00026196","1938-06","58.9","34.533","164.0","HVOJNAJA, RS","16","2,I","7","2,I","1","2,I","","","","","","","","","","","","","26.2","2,,I,01,","","","68.9","2,,,I","","","",""
