"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00311975","1892-05","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","86.4","1,6","","","","","","","","","","","0","1,6","0","1,6","0",",6","28",",6","4",",6","","","","","5.6","1,6,23,","","","","","","","32.8",",6,06,+","","","23.9",",6","","","","","20.40","1,6","26.56",",,,6","14.24","1,,,6"
"USC00311975","1892-06","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","187.7",",6","14","1,6","14","1,6","5","1,6","","","","","0",",6","0",",6","0",",6","30",",6","9",",6","","","","","15.0",",6,11,","","","","","53.3","1,,6,07,","33.3",",6,25,+","","","0.0",",6","259.0","1,,,6","","","24.59",",6","29.96",",,,6","19.22",",,,6"
"USC00311975","1892-07","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","196.6","1,6","9",",6","9",",6","3",",6","","","","","0",",6","0",",6","0","1,6","28","1,6","14","1,6","","","","","12.8",",6,09,+","","","","","33.0",",,6,30,","36.1","1,6,30,+","2.8","","2.8","1,6","179.1",",,,6","","","24.82","1,6","30.12","1,,,6","19.52",",,,6"
"USC00311975","1933-03","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","5.0",",6","9",",6","5",",6","1",",6","","","0",",6","0",",6","9",",6","0",",6","12",",6","0",",6","","","","","-5.0",",6,06,","","","0",",,6,31,+","38.6",",,6,21,","26.7",",6,18,","","","239.2",",6","108.5",",,,6","0",",,,6","10.78",",6","17.50",",,,6","4.05",",,,6"
"USC00311975","1933-04","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","2.8",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","19",",6","0",",6","","","","","2.2",",6,13,","","","0",",,6,30,+","20.6",",,6,12,","28.9",",6,10,","","","97.6",",6","45.1",",,,6","0",",,,6","15.17",",6","22.64",",,,6","7.70",",,,6"
"USC00311975","1933-05","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","149.8",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","11",",6","","","","","9.4",",6,04,","","","0",",,6,31,+","27.2",",,6,30,","36.1",",6,25,","","","1.9",",6","71.3",",,,6","0",",,,6","23.10",",6","30.20",",,,6","16.00",",,,6"
"USC00311975","1933-06","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","221.1",",6","10",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","21",",6","","","","","7.2",",6,15,","","","0",",,6,30,+","19.8",",,6,12,","39.4",",6,21,","","","4.5",",6","50.5",",,,6","0",",,,6","25.56",",6","33.00",",,,6","18.11",",,,6"
"USC00311975","1933-07","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","237.8",",6","9",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","19",",6","","","","","9.4",",6,05,","","","0",",,6,31,+","14.0",",,6,11,","37.8",",6,24,+","0.0","6","0.0",",6","45.5",",,,6","0",",,,6","26.00",",6","32.63",",,,6","19.38",",,,6"
"USC00311975","1933-08","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","219.3",",6","18",",6","12",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","16",",6","","","","","15.0",",6,06,","","","0",",,6,31,+","59.7",",,6,16,","36.7",",6,02,","0.0","6","0.0",",6","188.4",",,,6","0",",,,6","25.41",",6","31.19",",,,6","19.62",",,,6"
"USC00311975","1933-09","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","","","7",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","","","","","","","","","","","8.3",",6,22,","","","0",",,6,30,+","34.3",",,6,05,","","","","","","","59.1",",,,6","0",",,,6","","","","","18.13",",,,6"
"USC00311975","1933-10","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","19.4","1,6","4",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","26","1,6","1","1,6","","","","","0.6",",6,27,","","","0",",,6,31,+","26.9",",,6,17,","33.9","1,6,01,","","","70.3","1,6","48.3",",,,6","0",",,,6","16.67","1,6","24.15","1,,,6","9.19",",,,6"
"USC00311975","1933-11","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","2.8",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","11",",6","0",",6","8",",6","0",",6","","","","","-7.8",",6,17,","","","0",",,6,30,+","11.9",",,6,22,","26.7",",6,01,","","","237.1",",6","23.8",",,,6","0",",,,6","10.52",",6","18.25",",,,6","2.79",",,,6"
"USC00311975","1933-12","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","0.0","5,6","9",",6","5",",6","0",",6","","","0",",6","0",",6","7",",6","0","5,6","4","5,6","0","5,6","","","","","-7.8",",6,30,","","","0",",,6,31,+","24.1",",,6,20,","22.2","5,6,17,+","","","244.7","5,6","53.6",",,,6","0",",,,6","8.89","5,6","14.62","5,,,6","3.15",",,,6"
"USC00311975","1934-01","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","","","9",",6","4",",6","0",",6","","","0",",6","0",",6","11",",6","","","","","","","","","","","-13.9",",6,30,","","","0",",,6,31,+","9.9",",,6,01,","","","","","","","38.9",",,,6","0",",,,6","","","","","1.27",",,,6"
"USC00311975","1934-02","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","0.0",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","22",",6","2",",6","0",",6","0",",6","","","","","-12.8",",6,10,","","","0",",T,6,25,+","33.5",",,6,01,","20.0",",6,15,","","","420.8",",6","102.8",",,,6","0",",T,,6","3.30",",6","9.87",",,,6","-3.26",",,,6"
"USC00311975","1934-03","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","0.0",",6","17",",6","14",",6","0",",6","","","0",",6","0",",6","11",",6","0",",6","11",",6","0",",6","","","","","-7.2",",6,12,","","","10",",,6,11,","14.0",",,6,20,","26.7",",6,18,","","","273.0",",6","98.8",",,,6","15",",,,6","9.53",",6","16.64",",,,6","2.42",",,,6"
"USC00311975","1934-04","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","19.1","1,6","7",",6","6",",6","1",",6","","","0",",6","0","1,6","1","1,6","0",",6","23",",6","1",",6","","","","","0.0","1,6,13,","","","0",",,6,30,+","34.0",",,6,09,","32.8",",6,04,","","","82.1",",6","90.6",",,,6","0",",,,6","16.22","1,6","23.47",",,,6","8.97","1,,,6"
"USC00311975","1934-05","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","77.2",",6","10",",6","6",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","5",",6","","","","","7.8",",6,27,+","","","0",",,6,31,+","32.5",",,6,29,","33.3",",6,07,+","","","24.3",",6","121.6",",,,6","0",",,,6","20.04",",6","26.95",",,,6","13.13",",,,6"
"USC00311975","1934-06","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","227.3",",6","14",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","17",",6","","","","","16.1",",6,20,+","","","0",",,6,30,+","39.6",",,6,03,","38.3",",6,30,+","","","0.0",",6","97.1",",,,6","0",",,,6","25.91",",6","32.46",",,,6","19.36",",,,6"
"USC00311975","1934-07","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","298.6",",6","19",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","24",",6","","","","","20.0",",6,12,+","","","0",",,6,31,+","28.7",",,6,26,","38.3",",6,21,+","0.0","6","0.0",",6","110.3",",,,6","0",",,,6","27.96",",6","34.24",",,,6","21.69",",,,6"
"USC00311975","1934-08","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","250.0",",6","13",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","15.6",",6,31,","","","0",",,6,31,+","10.9",",,6,30,","37.8",",6,04,","0.0","6","0.0",",6","78.9",",,,6","0",",,,6","26.40",",6","31.72",",,,6","21.08",",,,6"
"USC00311975","1934-09","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","154.5","1,6","8",",6","6",",6","3",",6","0",",6","0",",6","0",",6","0",",6","0","1,6","29","1,6","4","1,6","","","","","10.6",",6,01,","0",",,6,30,+","0",",,6,30,+","95.0",",,6,06,","33.9","1,6,27,+","0.8","6","0.8","1,6","243.4",",,,6","0",",,,6","23.67","1,6","29.47","1,,,6","17.87",",,,6"
"USC00311975","1934-10","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","14.7",",6","6",",6","4",",6","2",",6","0",",6","0",",6","0",",6","2",",6","0",",6","25",",6","0",",6","","","","","-1.1",",6,29,","0",",,6,31,+","0",",,6,31,+","45.0",",,6,10,","31.1",",6,22,","79.8","6","79.0",",6","95.8",",,,6","0",",,,6","16.26",",6","24.16",",,,6","8.35",",,,6"
"USC00311975","1934-11","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","2.6","1,6","8",",6","7",",6","1",",6","","","0",",6","0",",6","9",",6","0","1,6","13","1,6","0","1,6","","","","","-5.6",",6,15,","","","0",",,6,30,+","26.7",",,6,01,","26.7","1,6,08,+","275.5","6","195.7","1,6","98.3",",,,6","0",",,,6","11.63","1,6","18.75","1,,,6","4.51",",,,6"
"USC00311975","1934-12","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","0.0","3,6","9",",6","4",",6","1",",6","","","","","0",",6","17",",6","0","3,6","0","3,6","0","3,6","","","","","-10.0",",6,12,","","","","","26.2",",,6,19,","20.6","3,6,26,","613.1","6","337.6","3,6","54.4",",,,6","","","6.20","3,6","12.54","3,,,6","-0.15",",,,6"
"USC00311975","1935-01","35.41374","-80.56383","204.2","CONCORD, NC US","","","0.0","6","0.0","5,6","9",",6","5",",6","1",",6","","","0",",6","0",",6","16",",6","0","5,6","2","5,6","0","5,6","","","","","-11.7",",6,28,","","","0",",T,6,27,+","30.5",",,6,01,","21.1","5,6,17,+","941.8","6","328.7","5,6","72.5",",,,6","0",",T,,6","5.44","5,6","10.66","5,,,6","0.23",",,,6"
"USC00311975","1935-02","35.41374","-80.56383","204.2","CONCORD, NC US","","","0.0","6","0.0","3,6","9",",6","6",",6","1",",6","","","0",",6","0",",6","13",",6","0","3,6","2","3,6","0","3,6","","","","","-9.4",",6,28,","","","0",",,6,28,+","30.0",",,6,13,","22.8","3,6,22,","1207.9","6","266.1","3,6","67.0",",,,6","0",",,,6","7.31","3,6","13.80","3,,,6","0.81",",,,6"
"USC00311975","1935-03","35.41374","-80.56383","204.2","CONCORD, NC US","","","10.1","6","10.1",",6","15",",6","10",",6","4",",6","","","","","0",",6","3",",6","0",",6","18",",6","0",",6","","","","","-5.6",",6,01,","","","","","46.7",",,6,12,","31.7",",6,21,","1353.8","6","145.9",",6","198.9",",,,6","","","13.95",",6","20.67",",,,6","7.23",",,,6"
"USC00311975","1935-04","35.41374","-80.56383","204.2","CONCORD, NC US","","","26.9","6","16.8",",6","13",",6","7",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","17",",6","0",",6","","","","","0.6",",6,17,","","","0",",,6,30,+","33.5",",,6,21,+","30.0",",6,02,","1466.7","6","112.9",",6","117.1",",,,6","0",",,,6","15.13",",6","21.14",",,,6","9.12",",,,6"
"USC00311975","1935-05","35.41374","-80.56383","204.2","CONCORD, NC US","","","94.0","6","67.1",",6","12",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","2",",6","","","","","5.6",",6,01,","","","0",",,6,31,+","26.2",",,6,07,","33.3",",6,14,","1493.8","6","27.1",",6","91.1",",,,6","0",",,,6","19.62",",6","26.29",",,,6","12.95",",,,6"
"USC00311975","1935-06","35.41374","-80.56383","204.2","CONCORD, NC US","","","292.7","6","198.7",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","18",",6","","","","","11.7",",6,10,","","","0",",,6,30,+","16.3",",,6,17,","36.7",",6,28,","1493.8","6","0.0",",6","28.2",",,,6","0",",,,6","24.96",",6","32.07",",,,6","17.84",",,,6"
"USC00311975","1935-07","35.41374","-80.56383","204.2","CONCORD, NC US","","","536.0","6","243.3",",6","16",",6","11",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","17.8",",6,04,","","","0",",,6,31,+","36.8",",,6,09,","37.2",",6,01,","0.0","6","0.0",",6","159.5",",,,6","0",",,,6","26.18",",6","31.74",",,,6","20.63",",,,6"
"USC00311975","1935-08","35.41374","-80.56383","204.2","CONCORD, NC US","","","769.0","6","233.0",",6","11",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","16",",6","","","","","12.2",",6,26,","","","0",",,6,31,+","23.6",",,6,18,","37.8",",6,04,","0.0","6","0.0",",6","63.3",",,,6","0",",,,6","25.85",",6","32.17",",,,6","19.53",",,,6"
"USC00311975","1935-09","35.41374","-80.56383","204.2","CONCORD, NC US","","","873.0","6","104.0","2,6","10",",6","8",",6","2",",6","","","0",",6","0","2,6","0","2,6","0",",6","29",",6","4",",6","","","","","8.3","2,6,30,","","","0",",,6,30,+","45.2",",,6,05,","35.6",",6,22,","3.6","6","3.6",",6","143.1",",,,6","0",",,,6","21.91","2,6","27.68",",,,6","16.15","2,,,6"
"USC00311975","1935-10","35.41374","-80.56383","204.2","CONCORD, NC US","","","896.6","6","23.6",",6","8",",6","3",",6","1",",6","","","0",",6","0",",6","1",",6","0",",6","25",",6","0",",6","","","","","0.0",",6,07,","","","0",",,6,31,+","54.6",",,6,16,","31.7",",6,15,","81.9","6","78.3",",6","83.0",",,,6","0",",,,6","16.57",",6","24.60",",,,6","8.53",",,,6"
"USC00311975","1935-11","35.41374","-80.56383","204.2","CONCORD, NC US","","","901.7","6","5.1",",6","8",",6","4",",6","2",",6","","","0",",6","0",",6","6",",6","0",",6","9",",6","0",",6","","","","","-6.7",",6,25,+","","","0",",T,6,23,","49.8",",,6,07,","25.6",",6,02,","276.5","6","194.6",",6","110.0",",,,6","0",",T,,6","12.02",",6","17.64",",,,6","6.39",",,,6"
"USC00311975","1935-12","35.41374","-80.56383","204.2","CONCORD, NC US","","","901.7","6","0.0",",6","8",",6","5",",6","1",",6","","","2",",6","0",",6","25",",6","5",",6","0",",6","0",",6","","","","","-15.6",",6,31,","","","229",",,6,29,","31.2",",,6,29,","18.3",",6,09,","795.6","6","519.1",",6","67.8",",,,6","282",",,,6","1.59",",6","7.11",",,,6","-3.94",",,,6"
"USC00311975","1936-01","35.41374","-80.56383","204.2","CONCORD, NC US","","","0.0","6","0.0",",6","14",",6","11",",6","5",",6","","","2",",6","0",",6","21",",6","4",",6","0",",6","0",",6","","","","","-15.0",",6,31,","","","81",",,6,30,","94.5",",,6,19,","18.3",",6,19,","1283.0","6","487.4",",6","272.1",",,,6","119",",,,6","2.61",",6","7.89",",,,6","-2.67",",,,6"
"USC00311975","1936-02","35.41374","-80.56383","204.2","CONCORD, NC US","","","0.0","6","0.0",",6","10","1,6","10","1,6","1","1,6","11","3,6","3",",6","0",",6","21",",6","0",",6","2",",6","0",",6","","","","","-16.1",",6,01,","102","3,,6,08,+","127",",,6,07,","29.5","1,,6,07,","25.6",",6,25,","1692.1","6","409.1",",6","119.4","1,,,6","203",",,,6","4.23",",6","9.91",",,,6","-1.46",",,,6"
"USC00311975","1936-03","35.41374","-80.56383","204.2","CONCORD, NC US","","","3.4","6","3.4",",6","13",",6","9",",6","2",",6","","","0",",6","0",",6","2",",6","0",",6","11",",6","0",",6","","","","","-0.6",",6,22,","","","0",",T,6,17,","34.3",",,6,17,","26.7",",6,31,","1878.4","6","186.3",",6","142.4",",,,6","0",",T,,6","12.43",",6","19.11",",,,6","5.75",",,,6"
"USC00311975","1936-04","35.41374","-80.56383","204.2","CONCORD, NC US","","","20.3","6","16.9",",6","10",",6","9",",6","2",",6","","","0",",6","0",",6","3",",6","0",",6","15",",6","0",",6","","","","","-2.8",",6,04,","","","0",",,6,30,+","78.0",",,6,06,","31.1",",6,15,","2015.1","6","136.7",",6","195.1",",,,6","0",",,,6","14.34",",6","21.31",",,,6","7.37",",,,6"
"USC00311975","1936-05","35.41374","-80.56383","204.2","CONCORD, NC US","","","151.1","6","130.8",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","7.2",",6,15,","","","0",",,6,31,+","0.3",",,6,19,","36.7",",6,26,","2016.5","6","1.4",",6","0.3",",,,6","0",",,,6","22.51",",6","31.13",",,,6","13.89",",,,6"
"USC00311975","1936-06","35.41374","-80.56383","204.2","CONCORD, NC US","","","359.5","6","208.4",",6","9",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","18",",6","","","","","10.0",",6,01,","","","0",",,6,30,+","44.5",",,6,23,","38.3",",6,03,","2020.9","6","4.4",",6","131.7",",,,6","0",",,,6","25.13",",6","31.94",",,,6","18.33",",,,6"
"USC00311975","1936-07","35.41374","-80.56383","204.2","CONCORD, NC US","","","632.7","6","273.2",",6","12",",6","9",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","25",",6","","","","","13.3",",6,31,","","","0",",,6,31,+","58.9",",,6,30,","38.9",",6,27,","0.8","6","0.8",",6","192.9",",,,6","0",",,,6","27.12",",6","33.48",",,,6","20.75",",,,6"
"USC00311975","1936-08","35.41374","-80.56383","204.2","CONCORD, NC US","","","872.5","6","239.8",",6","10",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","13.3",",6,31,","","","0",",,6,31,+","17.8",",,6,07,","36.7",",6,26,","0.8","6","0.0",",6","73.4",",,,6","0",",,,6","26.07",",6","31.76",",,,6","20.38",",,,6"
"USC00311975","1936-09","35.41374","-80.56383","204.2","CONCORD, NC US","","","1007.2","6","134.7","4,6","9",",6","4",",6","1",",6","","","0",",6","0","2,6","0","2,6","0","2,6","28","2,6","8","2,6","","","","","7.2","2,6,26,","","","0",",,6,30,+","40.1",",,6,30,","35.0","2,6,18,","4.2","6","3.4","2,6","83.9",",,,6","0",",,,6","23.54","4,6","29.68","2,,,6","17.40","2,,,6"
"USC00311975","1936-10","35.41374","-80.56383","204.2","CONCORD, NC US","","","1042.1","6","34.9",",6","8",",6","3",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","0.6",",6,31,","","","0",",,6,31,+","175.3",",,6,08,","29.4",",6,23,","60.0","6","55.8",",6","229.1",",,,6","0",",,,6","17.66",",6","23.56",",,,6","11.75",",,,6"
"USC00311975","1936-11","35.41374","-80.56383","204.2","CONCORD, NC US","","","1048.5","6","6.4","2,6","5",",6","3",",6","1",",6","","","0",",6","0","2,6","11","2,6","0","2,6","4","2,6","0","2,6","","","","","-6.7","2,6,28,","","","0",",T,6,26,","27.4",",,6,12,","26.7","2,6,04,","294.7","6","234.7","2,6","41.5",",,,6","0",",T,,6","10.18","2,6","16.48","2,,,6","3.88","2,,,6"
"USC00311975","1936-12","35.41374","-80.56383","204.2","CONCORD, NC US","","","1048.5","6","0.0",",6","18",",6","10",",6","1",",6","","","0",",6","0",",6","12",",6","0",",6","0",",6","0",",6","","","","","-4.4",",6,21,+","","","5",",,6,01,","26.4",",,6,16,","19.4",",6,26,+","651.4","6","356.7",",6","143.0",",,,6","5",",,,6","6.83",",6","11.54",",,,6","2.12",",,,6"
"USC00311975","1937-01","35.41374","-80.56383","204.2","CONCORD, NC US","","","1.1","6","1.1",",6","22",",6","13",",6","1",",6","","","0",",6","0",",6","1",",6","0",",6","5",",6","0",",6","","","","","0.0",",6,28,","","","0",",,6,31,+","31.5",",,6,02,","24.4",",6,22,","897.7","6","246.3",",6","197.3",",,,6","0",",,,6","10.42",",6","14.50",",,,6","6.35",",,,6"
"USC00311975","1937-02","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","","","11",",6","6",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","127",",,6,28,","18.0",",,6,09,","","","","","","","74.3",",,,6","127",",,,6","","","","","",""
"USC00311975","1937-03","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","0.6","4,6","7",",6","5",",6","0",",6","","","0",",6","0","1,6","9","1,6","0","3,6","7","3,6","0","3,6","","","","","-6.1","1,6,01,","","","0",",T,6,15,","19.3",",,6,15,","23.9","3,6,25,","","","242.2","3,6","47.9",",,,6","0",",T,,6","9.60","4,6","16.74","3,,,6","2.47","1,,,6"
"USC00311975","1937-04","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","13.6","3,6","13",",6","8",",6","3",",6","","","0",",6","0",",6","2",",6","0","3,6","14","3,6","0","3,6","","","","","-1.1",",6,12,","","","0",",T,6,11,","43.4",",,6,24,","31.1","3,6,23,","","","108.5","3,6","157.2",",,,6","0",",T,,6","14.79","3,6","21.30","3,,,6","8.29",",,,6"
"USC00311975","1937-05","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","66.5","3,6","7",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0","3,6","28","3,6","4","3,6","","","","","5.0",",6,01,","","","0",",,6,31,+","39.6",",,6,14,","33.9","3,6,28,","","","18.1","3,6","54.5",",,,6","0",",,,6","20.29","3,6","27.50","3,,,6","13.08",",,,6"
"USC00311975","1937-06","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","","","12",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,30,+","22.4",",,6,17,","","","","","","","68.8",",,,6","0",",,,6","","","","","",""
"USC00311975","1937-07","35.41374","-80.56383","204.2","CONCORD, NC US","","","","","227.7","2,6","12",",6","5",",6","2",",6","","","0",",6","0","2,6","0","2,6","0","1,6","30","1,6","20","1,6","","","","","13.9","2,6,03,","","","0",",,6,31,+","31.0",",,6,30,","37.8","1,6,10,","0.0","6","0.0","1,6","98.8",",,,6","0",",,,6","26.13","2,6","32.45","1,,,6","19.81","2,,,6"
