"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0021B17S","1995-10","47.3","-121.6","1161.3","REX RIVER, WA US","","","","","","","21",",T","21",",T","6",",T","","","","","","","","","","","","","","","","","68.6",",,T,10,","","","","","","","373.3",",,,T","","","","","",""
"USS0021B17S","1995-11","47.3","-121.6","1161.3","REX RIVER, WA US","","","","","0.0",",T","28",",T","28",",T","13",",T","","","0",",T","14",",T","3",",T","0",",T","0",",T","-3.3",",T,01,","","","119.4",",,T,28,","14.9",",T,14,","","","440.2",",T","947.3",",,,T","3.66",",T","6.39",",,,T","0.93",",,,T"
"USS0021B17S","1995-12","47.3","-121.6","1161.3","REX RIVER, WA US","","","","","0.0",",T","19",",T","19",",T","6",",T","","","0",",T","27",",T","9",",T","0",",T","0",",T","-11.5",",T,08,","","","55.9",",,T,29,","6.7",",T,12,","","","604.3",",T","345.4",",,,T","-1.16",",T","1.24",",,,T","-3.56",",,,T"
"USS0021B17S","1996-01","47.3","-121.6","1161.3","REX RIVER, WA US","","","0.0","T","0.0",",T","28",",T","28",",T","9",",T","","","0",",T","24",",T","18",",T","0",",T","0",",T","-16.8",",T,30,","","","55.9",",,T,07,","13.5",",T,12,","","","632.7",",T","528.3",",,,T","-2.08",",T","0.33",",,,T","-4.48",",,,T"
"USS0021B17S","1996-02","47.3","-121.6","1161.3","REX RIVER, WA US","","","0.0","T","0.0",",T","17",",T","17",",T","5",",T","","","0",",T","20",",T","8",",T","0",",T","0",",T","-13.6",",T,02,","","","109.2",",,T,06,","20.2",",T,14,","","","517.6",",T","477.4",",,,T","0.48",",T","3.94",",,,T","-2.98",",,,T"
"USS0021B17S","1996-03","47.3","-121.6","1161.3","REX RIVER, WA US","","","0.0","T","0.0",",T","19",",T","19",",T","0",",T","","","0",",T","25",",T","2",",T","0",",T","0",",T","-7.1",",T,25,+","","","22.9",",,T,04,","17.0",",T,14,","","","514.4",",T","121.8",",,,T","1.74",",T","4.89",",,,T","-1.41",",,,T"
"USS0021B17S","1996-04","47.3","-121.6","1161.3","REX RIVER, WA US","","","0.0","T","0.0",",T","25",",T","25",",T","3",",T","","","0",",T","20",",T","0",",T","0",",T","0",",T","-4.2",",T,03,+","","","43.2",",,T,23,","19.2",",T,07,","","","430.9",",T","284.5",",,,T","3.97",",T","7.69",",,,T","0.25",",,,T"
"USS0021B17S","1996-05","47.3","-121.6","1161.3","REX RIVER, WA US","","","0.0","T","0.0",",T","20",",T","20",",T","1",",T","","","0",",T","12",",T","0",",T","0",",T","0",",T","-3.1",",T,02,","","","35.6",",,T,22,","16.3",",T,25,","","","442.5",",T","198.0",",,,T","4.06",",T","7.32",",,,T","0.80",",,,T"
"USS0021B17S","1996-06","47.3","-121.6","1161.3","REX RIVER, WA US","","","0.4","T","0.4",",T","7",",T","7",",T","1",",T","","","0",",T","2",",T","0",",T","1",",T","0",",T","-0.2",",T,18,","","","30.5",",,T,26,","24.8",",T,02,","","","285.3",",T","68.5",",,,T","8.84",",T","13.29",",,,T","4.38",",,,T"
"USS0021B17S","1996-07","47.3","-121.6","1161.3","REX RIVER, WA US","","","24.0","T","23.6",",T","8",",T","8",",T","0",",T","","","0",",T","0",",T","0",",T","15",",T","0",",T","1.1",",T,05,","","","12.7",",,T,19,","29.2",",T,14,","140.8","T","140.8",",T","38.0",",,,T","14.55",",T","19.73",",,,T","9.38",",,,T"
"USS0021B17S","1996-08","47.3","-121.6","1161.3","REX RIVER, WA US","","","56.2","T","32.2","1,T","6",",T","6",",T","0",",T","","","0","1,T","0","1,T","0","1,T","12","1,T","0","1,T","4.0","1,T,03,","","","15.2",",,T,04,+","30.9","1,T,25,","289.2","T","148.4","1,T","68.5",",,,T","14.46","1,T","19.49","1,,,T","9.42","1,,,T"
"USS0021B17S","1996-09","47.3","-121.6","1161.3","REX RIVER, WA US","","","56.2","T","0.0","1,T","17",",T","17",",T","0",",T","","","0","1,T","1","1,T","0",",T","2",",T","0",",T","0.0","1,T,22,","","","20.3",",,T,21,","25.9",",T,11,","561.0","T","271.8",",T","165.0",",,,T","9.05","1,T","12.94",",,,T","5.16","1,,,T"
"USS0021B17S","1996-10","47.3","-121.6","1161.3","REX RIVER, WA US","1.3",",T","56.2","T","0.0","1,T","19",",T","19",",T","7",",T","","","0",",T","11",",T","1","1,T","2","1,T","0","1,T","-4.1",",T,20,","","","53.3",",,T,28,","23.7","1,T,08,","943.2","T","382.2","1,T","367.9",",,,T","5.69","1,T","9.28","1,,,T","2.09",",,,T"
"USS0021B17S","1996-11","47.3","-121.6","1161.3","REX RIVER, WA US","1.3",",T","56.2","T","0.0",",T","25",",T","25",",T","5",",T","","","0",",T","22",",T","10",",T","0",",T","0",",T","-10.0",",T,22,","","","71.1",",,T,27,","19.1",",T,09,","1453.1","T","509.9",",T","475.1",",,,T","1.34",",T","3.98",",,,T","-1.31",",,,T"
"USS0021B17S","1996-12","47.3","-121.6","1161.3","REX RIVER, WA US","2.2",",T","56.2","T","0.0",",T","25",",T","25",",T","8",",T","","","0",",T","29",",T","12",",T","0",",T","0",",T","-10.7",",T,25,","","","114.3",",,T,29,","12.5",",T,18,","2069.0","T","615.9",",T","556.2",",,,T","-1.54",",T","1.20",",,,T","-4.27",",,,T"
"USS0021B17S","1997-01","47.3","-121.6","1161.3","REX RIVER, WA US","2.1",",T","0.0","T","0.0",",T","21",",T","21",",T","8",",T","","","0",",T","25",",T","12",",T","0",",T","0",",T","-10.5",",T,26,","","","68.6",",,T,06,","9.3",",T,30,","2656.5","T","587.5",",T","459.8",",,,T","-0.62",",T","2.19",",,,T","-3.42",",,,T"
"USS0021B17S","1997-02","47.3","-121.6","1161.3","REX RIVER, WA US","1.9",",T","0.0","T","0.0",",T","15",",T","15",",T","5",",T","","","0",",T","24",",T","8",",T","0",",T","0",",T","-7.9",",T,28,","","","114.3",",,T,14,","14.7",",T,24,","3157.0","T","500.5",",T","337.8",",,,T","0.46",",T","3.78",",,,T","-2.86",",,,T"
"USS0021B17S","1997-03","47.3","-121.6","1161.3","REX RIVER, WA US","1.9",",T","0.0","T","0.0",",T","25",",T","25",",T","6",",T","","","0",",T","27",",T","5",",T","0",",T","0",",T","-6.1",",T,12,","","","91.4",",,T,18,","15.6",",T,25,","3699.0","T","542.0",",T","510.5",",,,T","0.85",",T","4.47",",,,T","-2.78",",,,T"
"USS0021B17S","1997-04","47.3","-121.6","1161.3","REX RIVER, WA US","1.8",",T","0.0","T","0.0",",T","21",",T","21",",T","2",",T","","","0",",T","23",",T","0",",T","0",",T","0",",T","-8.7",",T,04,","","","48.3",",,T,19,","16.4",",T,26,","4153.0","T","454.0",",T","246.3",",,,T","3.20",",T","7.60",",,,T","-1.20",",,,T"
"USS0021B17S","1997-05","47.3","-121.6","1161.3","REX RIVER, WA US","1.5",",T","0.0","T","0.0",",T","14",",T","14",",T","2",",T","","","0",",T","5",",T","0",",T","5",",T","0",",T","-2.8",",T,01,","","","33.0",",,T,31,","26.6",",T,12,","4439.1","T","286.1",",T","139.5",",,,T","9.10",",T","14.30",",,,T","3.91",",,,T"
"USS0021B17S","1997-06","47.3","-121.6","1161.3","REX RIVER, WA US","1.6",",T","0.0","T","0.0",",T","19",",T","19",",T","0",",T","","","0",",T","0",",T","0",",T","0",",T","0",",T","2.8",",T,08,","","","17.8",",,T,28,+","19.7",",T,10,","4735.3","T","296.2",",T","154.8",",,,T","8.46",",T","12.51",",,,T","4.41",",,,T"
"USS0021B17S","1997-07","47.3","-121.6","1161.3","REX RIVER, WA US","1.4","1,T","4.4","T","4.4",",T","8",",T","8",",T","2",",T","","","0",",T","0",",T","0",",T","6",",T","0",",T","4.4",",T,10,","","","35.6",",,T,08,","27.6",",T,04,","191.4","T","191.4",",T","121.9",",,,T","12.30",",T","16.77",",,,T","7.83",",,,T"
"USS0021B17S","1997-08","47.3","-121.6","1161.3","REX RIVER, WA US","1.4",",T","5.1","T","0.7",",T","6",",T","6",",T","0",",T","","","0",",T","0",",T","0",",T","14",",T","0",",T","6.4",",T,27,+","","","12.7",",,T,26,","25.9",",T,06,","304.8","T","113.4",",T","35.5",",,,T","14.70",",T","19.80",",,,T","9.59",",,,T"
"USS0021B17S","1997-09","47.3","-121.6","1161.3","REX RIVER, WA US","1.9",",T","13.0","T","7.9",",T","12",",T","12",",T","3",",T","","","0",",T","0",",T","0",",T","7",",T","0",",T","3.7",",T,13,","","","40.6",",,T,16,","27.6",",T,09,","487.7","T","182.9",",T","203.3",",,,T","12.50",",T","16.58",",,,T","8.41",",,,T"
"USS0021B17S","1997-10","47.3","-121.6","1161.3","REX RIVER, WA US","1.9",",T","13.0","T","0.0",",T","21",",T","21",",T","6",",T","","","0",",T","6",",T","0",",T","0",",T","0",",T","-2.3",",T,24,","","","50.8",",,T,30,","19.2",",T,16,","899.9","T","412.2",",T","363.2",",,,T","5.04",",T","8.12",",,,T","1.95",",,,T"
"USS0021B17S","1997-11","47.3","-121.6","1161.3","REX RIVER, WA US","3.0","1,T","13.0","T","0.0",",T","19",",T","19",",T","3",",T","","","0",",T","12",",T","0",",T","0",",T","0",",T","-2.0",",T,21,","","","45.7",",,T,20,","13.8",",T,05,","1346.5","T","446.6",",T","202.8",",,,T","3.45",",T","5.71",",,,T","1.19",",,,T"
"USS0021B17S","1997-12","47.3","-121.6","1161.3","REX RIVER, WA US","2.5",",T","13.0","T","0.0",",T","21",",T","21",",T","2",",T","","","0",",T","30",",T","8",",T","0",",T","0",",T","-7.7",",T,21,","","","78.7",",,T,16,","13.0",",T,30,","1913.8","T","567.3",",T","274.0",",,,T","0.03",",T","2.55",",,,T","-2.48",",,,T"
"USS0021B17S","1998-01","47.3","-121.6","1161.3","REX RIVER, WA US","2.2",",T","0.0","T","0.0",",T","25",",T","25",",T","6",",T","","","0",",T","29",",T","12",",T","0",",T","0",",T","-15.3",",T,11,","","","73.7",",,T,05,","7.4",",T,30,","2517.3","T","603.5",",T","431.7",",,,T","-1.13",",T","1.25",",,,T","-3.52",",,,T"
"USS0021B17S","1998-02","47.3","-121.6","1161.3","REX RIVER, WA US","2.3",",T","0.0","T","0.0",",T","18",",T","18",",T","2",",T","","","0",",T","22",",T","1",",T","0",",T","0",",T","-6.9",",T,27,","","","43.2",",,T,12,","7.9",",T,04,","3008.6","T","491.3",",T","182.8",",,,T","0.79",",T","3.50",",,,T","-1.93",",,,T"
