"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00348769","1949-04","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","","","","","","","","","","","","","","","","","","","","","","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00348769","1949-05","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","113.2",",0","14",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","12","","10.0",",0,12,","0",",,0,31,+","0",",,0,31,+","80.5",",,0,01,","30.6",",0,27,+","11.9","2,,,0","","","5.5",",0","","","","","303.4",",,,0","0",",,,0","21.81",",0","27.28",",,,0","16.34",",,,0","1465",",,,0"
"USC00348769","1949-06","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","218.3",",0","12",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","11","","14.4",",0,16,","0",",,0,30,+","0",",,0,30,+","47.5",",,0,03,","35.0",",0,23,+","167.8","2,,,0","","","0.0",",0","","","","","279.3",",,,0","0",",,,0","25.61",",0","30.75",",,,0","20.46",",,,0","1074",",,,0"
"USC00348769","1949-07","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","280.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","1","","2","","18.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","24.4",",,0,08,","37.8",",0,20,","200.0",",,,0","0.0","0","0.0",",0","","","","","52.7",",,,0","0",",,,0","27.36",",0","33.15",",,,0","21.58",",,,0","826",",,,0"
"USC00348769","1949-08","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","232.9","1,0","7",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","20",",0","2","","3","","11.1","1,0,22,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,14,","38.3",",0,14,","185.9",",,,0","0.0","0","0.0",",0","","","","","59.5",",,,0","0",",,,0","26.11","1,0","32.79",",,,0","19.42","1,,,0","781",",,,0"
"USC00348769","1949-09","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","95.4","1,0","10",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","28",",0","6",",0","3","","2","","3.9","1,0,29,","0",",,0,30,+","0",",,0,30,+","31.5",",,0,15,","35.0",",0,07,","134.0",",,,0","25.3","0","25.3",",0","","","","","109.8",",,,0","0",",,,0","20.72","1,0","27.45",",,,0","13.98","1,,,0","994",",,,0"
"USC00348769","1949-10","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","45.5",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","24",",0","0",",0","3","","","","-1.7",",0,31,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,24,","29.4",",0,10,+","85.1",",,,0","122.2","0","96.9",",0","","","","","76.8",",,,0","0",",,,0","16.68",",0","23.04",",,,0","10.31",",,,0","1190",",,,0"
"USC00348769","1949-11","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","3.9",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","12",",0","0",",0","1","","","","-6.1",",0,22,","0",",,0,30,+","0",",,0,30,+","8.6",",,0,12,","27.2",",0,12,+","92.1",",,,0","350.4","0","228.2",",0","","","","","8.6",",,,0","0",",,,0","10.86",",0","19.05",",,,0","2.66",",,,0","3618",",,,0"
"USC00348769","1949-12","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","","","0.0","2,0","9",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","20","1,0","1","2,0","2","2,0","0","2,0","5","","","","-8.3","1,0,15,","0",",,0,31,+","0",",T,0,23,+","38.6",",,0,26,","23.9","2,0,12,","","","714.6","0","364.2","2,0","","","","","85.9",",,,0","0",",T,,0","5.79","2,0","12.26","2,,,0","-0.69","1,,,0","2748","1,,,0"
"USC00348769","1950-01","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","3.1","0","3.1","4,0","9",",0","6",",0","2",",0","6",",0","1",",0","0","3,0","17","3,0","5","4,0","3","4,0","0","4,0","3","","","","-14.4","3,0,04,","51",",,0,07,+","38",",,0,04,","56.4",",,0,13,","25.6","4,0,25,","","","1056.5","0","341.9","4,0","","","","","136.3",",,,0","38",",,,0","5.68","4,0","11.42","4,,,0","-0.06","3,,,0","8414",",,,0"
"USC00348769","1950-02","35.6","-95.05","234.7","TENKILLER FERRY DAM, OK US","3.1","0","0.0","3,0","6","2,0","2","2,0","0","2,0","0",",0","0",",0","0","3,0","9","3,0","0","3,0","5","3,0","0","3,0","2","","","","-5.6","3,0,15,","0",",T,0,01,","5",",,0,01,","23.6","2,,0,28,","23.3","3,0,25,","","","1291.4","0","234.9","3,0","","","","","85.4",",a,,0","5",",,,0","8.94","3,0","15.42","3,,,0","2.46","3,,,0","",""
