"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0006L11S","1980-10","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","7",",T","7",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,16,","","","","","","","37.9",",,,T","","","","","",""
"USS0006L11S","1980-11","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,12,","","","","","","","25.3",",,,T","","","","","",""
"USS0006L11S","1980-12","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","9",",T","9",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,05,","","","","","","","30.2",",,,T","","","","","",""
"USS0006L11S","1981-01","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","4",",T","4",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,27,+","","","","","","","15.2",",,,T","","","","","",""
"USS0006L11S","1981-02","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","6",",T","6",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,09,","","","","","","","30.3",",,,T","","","","","",""
"USS0006L11S","1981-03","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","17",",T","17",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,16,","","","","","","","73.4",",,,T","","","","","",""
"USS0006L11S","1981-04","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","10",",T","10",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,02,","","","","","","","37.9",",,,T","","","","","",""
"USS0006L11S","1981-05","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","20",",T","20",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,03,","","","","","","","98.6",",,,T","","","","","",""
"USS0006L11S","1981-06","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","4",",T","4",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,30,","","","","","","","17.7",",,,T","","","","","",""
"USS0006L11S","1981-07","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","11",",T","11",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,01,","","","","","","","89.0",",,,T","","","","","",""
"USS0006L11S","1981-08","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,28,","","","","","","","28.0",",,,T","","","","","",""
"USS0006L11S","1981-09","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","4",",T","4",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,14,","","","","","","","33.0",",,,T","","","","","",""
"USS0006L11S","1981-10","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","13",",T","13",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,24,+","","","","","","","55.7",",,,T","","","","","",""
"USS0006L11S","1981-11","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","8",",T","8",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,29,+","","","","","","","30.4",",,,T","","","","","",""
"USS0006L11S","1981-12","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","12",",T","12",",T","2",",T","","","","","","","","","","","","","","","","","27.9",",,T,31,+","","","","","","","124.2",",,,T","","","","","",""
"USS0006L11S","1982-01","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","15",",T","15",",T","0",",T","","","","","","","","","","","","","","","","","20.3",",,T,05,","","","","","","","98.7",",,,T","","","","","",""
"USS0006L11S","1982-02","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","9",",T","9",",T","0",",T","","","","","","","","","","","","","","","","","7.6",",,T,09,+","","","","","","","40.5",",,,T","","","","","",""
"USS0006L11S","1982-03","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","15",",T","15",",T","1",",T","","","","","","","","","","","","","","","","","27.9",",,T,11,","","","","","","","126.9",",,,T","","","","","",""
"USS0006L11S","1982-04","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","8",",T","8",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,23,","","","","","","","45.7",",,,T","","","","","",""
"USS0006L11S","1982-05","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","7",",T","7",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,12,","","","","","","","43.2",",,,T","","","","","",""
"USS0006L11S","1982-06","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","3",",T","3",",T","0",",T","","","","","","","","","","","","","","","","","5.1",",,T,21,+","","","","","","","12.7",",,,T","","","","","",""
"USS0006L11S","1982-07","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","5",",T","5",",T","0",",T","","","","","","","","","","","","","","","","","20.3",",,T,27,","","","","","","","38.1",",,,T","","","","","",""
"USS0006L11S","1982-08","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","8",",T","8",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,24,","","","","","","","55.8",",,,T","","","","","",""
"USS0006L11S","1982-09","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","15",",T","15",",T","0",",T","","","","","","","","","","","","","","","","","17.8",",,T,20,","","","","","","","70.8",",,,T","","","","","",""
"USS0006L11S","1982-10","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","7",",T","7",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,26,","","","","","","","33.0",",,,T","","","","","",""
"USS0006L11S","1982-11","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","18",",T","18",",T","0",",T","","","","","","","","","","","","","","","","","15.2",",,T,19,","","","","","","","96.3",",,,T","","","","","",""
"USS0006L11S","1982-12","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","9",",T","9",",T","0",",T","","","","","","","","","","","","","","","","","10.2",",,T,15,","","","","","","","48.2",",,,T","","","","","",""
"USS0006L11S","1983-01","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","1",",T","1",",T","0",",T","","","","","","","","","","","","","","","","","2.5",",,T,28,","","","","","","","2.5",",,,T","","","","","",""
"USS0006L11S","1983-02","38.89","-106.95","3096.8","BUTTE, CO US","","","","","","","11",",T","11",",T","0",",T","","","","","","","","","","","","","","","","","12.7",",,T,08,","","","","","","","71.1",",,,T","","","","","",""
