"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00107370","1914-04","48.583333","-116.866667",,"PRIEST LAKE, ID US","","","","","","","","","0",",6","","","","","","","","","","","","","0",",,6,30,+","","","","","","","","","","","0",",,,6","","","","","",""
"USC00107370","1914-05","48.583333","-116.866667",,"PRIEST LAKE, ID US","1.8","2,6","7",",6","7",",6","0",",6","0",",6","0","1,6","4","1,6","0","2,6","16","2,6","0","2,6","-1.1","1,6,29,+","0",",,6,31,+","14.0",",,6,27,","31.7","2,6,31,","","","165.7","2,6","56.7",",,,6","0",",,,6","12.70","2,6","21.46","2,,,6","3.93","1,,,6"
"USC00107370","1914-07","48.583333","-116.866667",,"PRIEST LAKE, ID US","48.3","3,6","3",",6","3",",6","0",",6","0",",6","0","3,6","0","3,6","0","3,6","28","3,6","7","3,6","2.2","3,6,21,","0",",,6,31,+","22.4",",,6,13,","35.6","3,6,03,","24.6","6","24.6","3,6","44.2",",,,6","0",",,,6","19.18","3,6","29.15","3,,,6","9.21","3,,,6"
"USC00107370","1914-08","48.583333","-116.866667",,"PRIEST LAKE, ID US","21.6","3,6","2",",6","0",",6","0",",6","0",",6","0","2,6","0","2,6","0","1,6","30","1,6","5","1,6","1.7","2,6,31,","0",",,6,31,+","1.3",",,6,17,","34.4","1,6,01,","63.5","6","38.9","1,6","2.3",",,,6","0",",,,6","17.85","3,6","27.99","1,,,6","7.70","2,,,6"
"USC00107370","1914-09","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0",",6","","","","","","","0",",6","0",",6","0",",6","0",",6","7",",6","0",",6","1.1",",6,13,+","0",",,6,30,+","","","30.6",",6,06,","291.8","6","228.3",",6","","","0",",,,6","10.72",",6","17.06",",,,6","4.39",",,,6"
"USC00107370","1914-10","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0","1,6","14",",6","10",",6","0",",6","0",",6","0","1,6","5","1,6","0","1,6","0","1,6","0","1,6","-1.7","1,6,23,","0",",,6,31,+","24.1",",,6,19,","18.3","1,6,15,","608.4","6","316.6","1,6","87.5",",,,6","0",",,,6","7.78","1,6","12.44","1,,,6","3.11","1,,,6"
"USC00107370","1914-11","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0","3,6","11",",6","9",",6","0",",6","1",",6","0","3,6","17","3,6","0","3,6","0","3,6","0","3,6","-6.1","3,6,17,","89",",,6,29,","24.9",",,6,01,","12.2","3,6,25,","1005.5","6","397.1","3,6","103.9",",,,6","89",",,,6","3.63","3,6","7.06","3,,,6","0.19","3,,,6"
"USC00107370","1915-06","48.583333","-116.866667",,"PRIEST LAKE, ID US","","","9",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","0",",,6,30,+","18.3",",,6,13,","","","","","","","31.8",",,,6","0",",,,6","","","","","",""
"USC00107370","1915-07","48.583333","-116.866667",,"PRIEST LAKE, ID US","9.5",",6","15",",6","6",",6","0",",6","0",",6","0",",6","0",",6","0",",6","21",",6","0",",6","2.8",",6,11,","0",",,6,31,+","22.4",",,6,16,","31.7",",6,21,","78.3","","78.3",",6","76.4",",,,6","0",",,,6","16.11",",6","23.20",",,,6","9.03",",,,6"
"USC00107370","1915-08","48.583333","-116.866667",,"PRIEST LAKE, ID US","48.2",",6","2",",6","1",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","2",",6","5.6",",6,04,","0",",,6,31,+","2.8",",,6,23,","32.8",",6,29,+","83.6","","5.3",",6","3.3",",,,6","0",",,,6","19.72",",6","28.75",",,,6","10.68",",,,6"
"USC00107370","1915-09","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0",",6","8",",6","5",",6","0",",6","0",",6","0",",6","2",",6","0",",6","7",",6","0",",6","-0.6",",6,20,+","0",",,6,30,+","15.2",",,6,09,","26.7",",6,05,+","311.6","","228.0",",6","41.1",",,,6","0",",,,6","10.73",",6","16.63",",,,6","4.84",",,,6"
"USC00107370","1915-10","48.583333","-116.866667",,"PRIEST LAKE, ID US","","","","","","","","","0",",6","0","5,6","8","5,6","","","","","","","-3.9","5,6,07,","0",",,6,31,+","","","","","","","","","","","0",",,,6","","","","","1.75","5,,,6"
"USC00107370","1916-04","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0","4,6","","","","","","","","","0","4,6","20","4,6","0","4,6","2","4,6","0","4,6","-5.0","4,6,17,+","","","","","25.0","4,6,26,","","","312.6","4,6","","","","","6.31","4,6","13.73","4,,,6","-1.11","4,,,6"
"USC00107370","1916-05","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0","3,6","15",",6","8",",6","0",",6","0",",6","0","3,6","13","3,6","0","3,6","2","3,6","0","3,6","-3.3","3,6,13,","0",",T,6,10,+","17.0",",,6,19,","22.8","3,6,02,","","","296.8","3,6","63.6",",,,6","0",",T,,6","7.73","3,6","14.36","3,,,6","1.11","3,,,6"
"USC00107370","1916-06","48.583333","-116.866667",,"PRIEST LAKE, ID US","8.0","2,6","13",",6","7",",6","1",",6","0",",6","0","2,6","3","2,6","0","2,6","11","2,6","1","2,6","-1.1","2,6,05,","0",",T,6,20,","36.8",",,6,20,","33.3","2,6,17,","","","152.7","2,6","85.9",",,,6","0",",T,,6","13.16","2,6","21.17","2,,,6","5.16","2,,,6"
"USC00107370","1916-07","48.583333","-116.866667",,"PRIEST LAKE, ID US","48.7",",6","4",",6","4",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","7",",6","2.2",",6,26,","0",",,6,31,+","11.4",",,6,02,","36.7",",6,13,","38.1","6","38.1",",6","28.7",",,,6","0",",,,6","18.68",",6","28.32",",,,6","9.04",",,,6"
"USC00107370","1916-08","48.583333","-116.866667",,"PRIEST LAKE, ID US","26.4",",6","2",",6","2",",6","0",",6","0",",6","0",",6","0",",6","0",",6","28",",6","5",",6","3.3",",6,20,+","0",",,6,31,+","19.1",",,6,18,","33.3",",6,01,","80.1","6","42.0",",6","24.2",",,,6","0",",,,6","17.83",",6","27.93",",,,6","7.73",",,,6"
"USC00107370","1916-09","48.583333","-116.866667",,"PRIEST LAKE, ID US","2.2",",6","6",",6","6",",6","0",",6","0",",6","0",",6","7",",6","0",",6","13",",6","0",",6","-3.3",",6,29,","0",",,6,30,+","17.8",",,6,03,","28.9",",6,01,","265.6","6","185.5",",6","47.0",",,,6","0",",,,6","12.23",",6","20.34",",,,6","4.11",",,,6"
"USC00107370","1916-10","48.583333","-116.866667",,"PRIEST LAKE, ID US","","","5",",6","4",",6","0",",6","0",",6","","","","","","","","","","","","","0",",T,6,29,+","16.0",",,6,29,","","","","","","","29.7",",,,6","0",",T,,6","","","","","",""
"USC00107370","1916-11","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0","2,6","","","","","","","4",",6","0","2,6","24","2,6","7","2,6","0","2,6","0","2,6","-17.2","2,6,12,","178",",,6,27,","","","8.3","2,6,09,+","","","554.3","2,6","","","389",",,,6","-1.46","2,6","2.93","2,,,6","-5.86","2,,,6"
"USC00107370","1916-12","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0","1,6","","","","","","","","","4","1,6","30","1,6","20",",6","0",",6","0",",6","-20.6","1,6,21,","","","","","5.6",",6,19,","","","720.6",",6","","","","","-5.65","1,6","-1.47",",,,6","-9.82","1,,,6"
"USC00107370","1917-02","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0",",6","7",",6","5",",6","0",",6","","","2",",6","28",",6","13",",6","0",",6","0",",6","-24.4",",6,28,","","","7.4",",,6,20,","7.8",",6,05,","","","607.3",",6","23.4",",,,6","","","-3.36",",6","0.73",",,,6","-7.44",",,,6"
"USC00107370","1917-03","48.583333","-116.866667",,"PRIEST LAKE, ID US","0.0",",6","","","","","","","","","1",",6","31",",6","1",",6","0",",6","0",",6","-18.3",",6,03,","","","","","7.8",",6,17,","","","661.3",",6","","","","","-3.00",",6","3.20",",,,6","-9.20",",,,6"
