"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00203358","1990-04","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","12.0","2,6","10",",6","7",",6","0",",6","0","2,6","14","2,6","0",",6","8",",6","0",",6","-12.2","2,6,06,","14.0",",,6,15,","30.6",",6,26,","","","305.6",",6","52.9",",,,6","7.62","2,6","14.17",",,,6","1.06","2,,,6"
"USC00203358","1990-05","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","1.4","4,6","13",",6","10",",6","2",",6","0","3,6","6","3,6","0","1,6","8","1,6","0","1,6","-4.4","3,6,02,","40.1",",,6,10,","26.1","1,6,09,","","","189.9","1,6","144.8",",,,6","11.29","4,6","18.07","1,,,6","4.52","3,,,6"
"USC00203358","1990-06","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","","","10","1,6","9","1,6","1","1,6","0","5,6","1","5,6","0","2,6","24","2,6","0","2,6","-1.1","5,6,05,","39.4","1,,6,30,","30.0","2,6,18,","","","","","107.7","1,,,6","18.50","6,6","24.84","2,,,6","12.15","5,,,6"
"USC00203358","1990-07","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","74.8","4,6","6",",6","6",",6","0",",6","0","4,6","0","4,6","0","3,6","28","3,6","2","3,6","4.4","4,6,06,","18.8",",,6,19,","33.9","3,6,09,","9.8","","9.8","3,6","50.2",",,,6","20.76","4,6","27.60","3,,,6","13.93","4,,,6"
"USC00203358","1990-08","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","","","6",",6","5",",6","2",",6","","","","","0",",6","27",",6","1",",6","","","38.6",",,6,04,","32.2",",6,28,","","","","","81.0",",,,6","","","25.20",",,,6","",""
"USC00203358","1990-09","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","","","8",",6","6",",6","2",",6","","","","","0",",6","18",",6","1",",6","","","41.7",",,6,15,","32.2",",6,07,","","","","","118.4",",,,6","","","22.76",",,,6","",""
"USC00203358","1990-10","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","","","10",",6","9",",6","2",",6","","","","","0","1,6","3","1,6","0","1,6","","","27.9",",,6,10,","25.6","1,6,18,+","","","","","129.2",",,,6","","","14.71","1,,,6","",""
"USC00203358","1991-05","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","56.9","4,6","8",",6","5",",6","1",",6","0","3,6","2","3,6","0","1,6","21","1,6","0","1,6","-3.9","3,6,03,","37.1",",,6,26,","31.7","1,6,16,","","","97.2","1,6","80.9",",,,6","16.82","4,6","22.90","1,,,6","10.74","3,,,6"
"USC00203358","1991-06","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","63.5",",,6,15,","","","","","","","113.6",",,,6","","","","","",""
"USC00203358","1994-04","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","","","11",",6","9",",6","0",",6","","","","","0","4,6","6","4,6","0","4,6","","","16.5",",,6,26,+","28.3","4,6,27,","","","","","80.0",",,,6","","","14.90","4,,,6","",""
"USC00203358","1994-06","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","57.3","2,6","9",",6","8",",6","2",",6","0","2,6","2","2,6","0",",6","28",",6","7",",6","-2.8","2,6,02,","81.3",",,6,24,","37.2",",6,19,+","","","46.7",",6","146.7",",,,6","18.81","2,6","27.64",",,,6","9.97","2,,,6"
"USC00203358","1994-07","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","77.5","2,6","12",",6","9",",6","3",",6","0","2,6","0","2,6","0",",6","31",",6","2",",6","7.2","2,6,28,","45.7",",,6,07,","33.3",",6,07,","11.7","","11.7",",6","161.5",",,,6","20.62","2,6","27.56",",,,6","13.68","2,,,6"
"USC00203358","1994-08","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","16.9","1,6","13",",6","10",",6","2",",6","0","1,6","0","1,6","0",",6","31",",6","0",",6","3.9","1,6,06,","35.6",",,6,26,","30.6",",6,26,","56.1","","44.4",",6","166.0",",,,6","17.47","1,6","24.96",",,,6","9.98","1,,,6"
"USC00203358","1994-09","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","15.5","3,6","8",",6","4",",6","0",",6","0","3,6","1","3,6","0","3,6","19","3,6","0","3,6","0.0","3,6,30,","20.3",",,6,28,","31.1","3,6,15,","146.4","","90.3","3,6","42.5",",,,6","15.56","3,6","23.41","3,,,6","7.71","3,,,6"
"USC00203358","1994-10","43.3406","-85.7236","246.9","GRANT 4 ENE, MI US","","","10",",6","6",",6","1",",6","","","","","0",",6","7",",6","0",",6","","","27.9",",,6,01,","25.0",",6,18,","","","","","63.1",",,,6","","","16.79",",,,6","",""
