"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00104369","1895-08","42.8","-115.7","789.4","HOT SPRINGS, ID US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","2.8",",,6,27,","","","","","","","2.8",",,,6","","","","","","","",""
"USC00104369","1906-01","42.8","-115.7","789.4","HOT SPRINGS, ID US","0.0","6","0.0",",6","8",",6","5",",6","0",",6","2",",6","0",",6","28",",6","1",",6","0",",6","0",",6","","","","","-13.3",",6,01,","64",",,6,09,","6.4",",,6,18,","11.1",",6,18,","","","568.0",",6","24.7",",,,6","115",",,,6","0.01",",6","4.67",",,,6","-4.65",",,,6"
"USC00104369","1906-02","42.8","-115.7","789.4","HOT SPRINGS, ID US","0.0","6","0.0","1,6","7",",6","6",",6","0",",6","","","0","1,6","19","1,6","1",",6","0",",6","0",",6","","","","","-11.7","1,6,06,","","","6.1",",,6,28,","13.3",",6,18,","","","443.3",",6","26.4",",,,6","","","1.99","1,6","6.61",",,,6","-2.64","1,,,6"
"USC00104369","1906-03","42.8","-115.7","789.4","HOT SPRINGS, ID US","0.0","6","0.0","2,6","11",",6","5",",6","0",",6","3",",6","0","2,6","19","2,6","3",",6","0",",6","0",",6","","","","","-14.4","2,6,17,","127",",,6,14,","5.8",",,6,14,","20.6",",6,31,+","","","384.5",",6","30.9",",,,6","280",",,,6","5.02","2,6","11.69",",,,6","-1.66","2,,,6"
"USC00104369","1906-04","42.8","-115.7","789.4","HOT SPRINGS, ID US","3.7","6","3.7",",6","4",",6","4",",6","0",",6","","","0",",6","6",",6","0",",6","20",",6","0",",6","","","","","-3.3",",6,04,","","","11.7",",,6,01,","31.1",",6,20,","","","158.3",",6","22.6",",,,6","","","13.18",",6","22.23",",,,6","4.13",",,,6"
"USC00104369","1906-05","42.8","-115.7","789.4","HOT SPRINGS, ID US","9.8","6","6.1",",6","7",",6","4",",6","0",",6","","","0",",6","1",",6","0",",6","25",",6","0",",6","","","","","0.0",",6,16,","","","6.9",",,6,29,","31.1",",6,10,+","","","104.1",",6","20.7",",,,6","","","15.17",",6","23.82",",,,6","6.53",",,,6"
"USC00104369","1906-06","42.8","-115.7","789.4","HOT SPRINGS, ID US","36.3","6","26.5",",6","7",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","28",",6","2",",6","","","","","2.8",",6,07,","","","8.1",",,6,28,","34.4",",6,11,","","","50.2",",6","29.0",",,,6","","","17.54",",6","25.58",",,,6","9.51",",,,6"
"USC00104369","1906-07","42.8","-115.7","789.4","HOT SPRINGS, ID US","255.8","6","219.5",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","30",",6","","","1","","11.7",",6,20,","","","3.8",",,6,07,","40.0",",6,21,","0.0","6","0.0",",6","3.8",",,,6","","","25.41",",6","34.70",",,,6","16.13",",,,6"
"USC00104369","1906-08","42.8","-115.7","789.4","HOT SPRINGS, ID US","399.5","6","143.7",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","17",",6","","","","","8.9",",6,25,","","","7.1",",,6,21,","38.3",",6,10,","5.3","6","5.3",",6","19.6",",,,6","","","22.80",",6","31.85",",,,6","13.75",",,,6"
"USC00104369","1906-09","42.8","-115.7","789.4","HOT SPRINGS, ID US","453.3","6","53.8",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","28",",6","9",",6","","","","","2.8",",6,27,+","","","10.2",",,6,13,","34.4",",6,06,","65.0","6","59.7",",6","10.2",",,,6","","","18.14",",6","27.87",",,,6","8.41",",,,6"
"USC00104369","1906-10","42.8","-115.7","789.4","HOT SPRINGS, ID US","458.3","6","5.0",",6","3",",6","0",",6","0",",6","","","0",",6","7",",6","0",",6","19",",6","0",",6","","","","","-6.7",",6,24,+","","","2.3",",,6,03,","31.1",",6,02,","250.6","6","185.6",",6","5.1",",,,6","","","12.51",",6","21.75",",,,6","3.26",",,,6"
