"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NHMR0039","2012-12","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","96.4","4,a,,N"
"US1NHMR0039","2013-06","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","196.8","4,a,,N"
"US1NHMR0039","2014-04","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","60.9","4,a,,N"
"US1NHMR0039","2014-05","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","99.5","5,a,,N"
"US1NHMR0039","2014-09","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","17.1","5,a,,N"
"US1NHMR0039","2014-10","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","123.9",",a,,N"
"US1NHMR0039","2015-05","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","17.6","1,a,,N"
"US1NHMR0039","2015-09","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","50.3","5,a,,N"
"US1NHMR0039","2015-10","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","174.6","2,a,,N"
"US1NHMR0039","2016-05","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","64.5","3,a,,N"
"US1NHMR0039","2016-06","43.262397","-71.574409","106.1","PENACOOK 1.8 SE, NH US","53.3",",a,,N"
