"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00034936","1936-01","45.433","40.567","106.0","KROPOTKIN, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","10.5",",,I,12,","","","30.5",",,,I","","","",""
"RSM00034936","1936-02","45.433","40.567","106.0","KROPOTKIN, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.2",",,I,14,","","","22.2",",,,I","","","",""
"RSM00034936","1936-03","45.433","40.567","106.0","KROPOTKIN, RS","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","9.8",",,I,29,","","","22.0",",,,I","","","",""
"RSM00034936","1936-04","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","17.1",",,I,14,","","","80.0",",,,I","","","",""
"RSM00034936","1936-05","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","5",",I","1",",I","","","","","","","","","","","","","","","","","33.0",",,I,31,","","","68.0",",,,I","","","",""
"RSM00034936","1936-06","45.433","40.567","106.0","KROPOTKIN, RS","19",",I","11",",I","2",",I","","","","","","","","","","","","","","","","","35.3",",,I,22,","","","123.8",",,,I","","","",""
"RSM00034936","1936-07","45.433","40.567","106.0","KROPOTKIN, RS","7",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19.2",",,I,15,","","","43.8",",,,I","","","",""
"RSM00034936","1936-08","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","14.7",",,I,25,","","","45.8",",,,I","","","",""
"RSM00034936","1936-09","45.433","40.567","106.0","KROPOTKIN, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","14.1",",,I,11,","","","22.5",",,,I","","","",""
"RSM00034936","1936-10","45.433","40.567","106.0","KROPOTKIN, RS","17",",I","10",",I","1",",I","","","","","","","","","","","","","","","","","26.7",",,I,22,","","","133.6",",,,I","","","",""
"RSM00034936","1936-11","45.433","40.567","106.0","KROPOTKIN, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.2",",,I,24,","","","16.6",",,,I","","","",""
"RSM00034936","1936-12","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","23.8",",,I,26,","","","45.8",",,,I","","","",""
"RSM00034936","1937-01","45.433","40.567","106.0","KROPOTKIN, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","24.8",",,I,29,","","","73.3",",,,I","","","",""
"RSM00034936","1937-02","45.433","40.567","106.0","KROPOTKIN, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","16.3",",,I,12,","","","51.9",",,,I","","","",""
"RSM00034936","1937-03","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","8.8",",,I,19,","","","26.2",",,,I","","","",""
"RSM00034936","1937-04","45.433","40.567","106.0","KROPOTKIN, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","12.2",",,I,05,","","","44.0",",,,I","","","",""
"RSM00034936","1937-05","45.433","40.567","106.0","KROPOTKIN, RS","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","13.2",",,I,01,","","","17.8",",,,I","","","",""
"RSM00034936","1937-06","45.433","40.567","106.0","KROPOTKIN, RS","11",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","22.2",",,I,15,","","","113.0",",,,I","","","",""
"RSM00034936","1937-07","45.433","40.567","106.0","KROPOTKIN, RS","5",",I","4",",I","2",",I","","","","","","","","","","","","","","","","","47.5",",,I,17,","","","111.8",",,,I","","","",""
"RSM00034936","1937-08","45.433","40.567","106.0","KROPOTKIN, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","17.4",",,I,27,","","","56.9",",,,I","","","",""
"RSM00034936","1937-09","45.433","40.567","106.0","KROPOTKIN, RS","6",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","35.2",",,I,07,","","","68.5",",,,I","","","",""
"RSM00034936","1937-10","45.433","40.567","106.0","KROPOTKIN, RS","10",",I","7",",I","2",",I","","","","","","","","","","","","","","","","","27.7",",,I,15,","","","130.6",",,,I","","","",""
"RSM00034936","1937-11","45.433","40.567","106.0","KROPOTKIN, RS","12",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","29.8",",,I,29,","","","75.7",",,,I","","","",""
"RSM00034936","1937-12","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","16.4",",,I,08,","","","51.5",",,,I","","","",""
"RSM00034936","1938-01","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","9.2",",,I,23,","","","26.2",",,,I","","","",""
"RSM00034936","1938-02","45.433","40.567","106.0","KROPOTKIN, RS","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","16.0",",,I,19,","","","41.8",",,,I","","","",""
"RSM00034936","1938-03","45.433","40.567","106.0","KROPOTKIN, RS","15",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","22.1",",,I,08,","","","80.0",",,,I","","","",""
"RSM00034936","1938-04","45.433","40.567","106.0","KROPOTKIN, RS","15",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","16.2",",,I,28,","","","55.6",",,,I","","","",""
"RSM00034936","1938-05","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","13.4",",,I,13,","","","37.9",",,,I","","","",""
"RSM00034936","1938-06","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","8.3",",,I,15,","","","26.6",",,,I","","","",""
"RSM00034936","1938-07","45.433","40.567","106.0","KROPOTKIN, RS","2",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.5",",,I,12,","","","3.2",",,,I","","","",""
"RSM00034936","1938-08","45.433","40.567","106.0","KROPOTKIN, RS","3",",I","2",",I","1",",I","","","","","","","","","","","","","","","","","37.8",",,I,19,","","","41.8",",,,I","","","",""
"RSM00034936","1938-09","45.433","40.567","106.0","KROPOTKIN, RS","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","15.5",",,I,18,","","","25.1",",,,I","","","",""
"RSM00034936","1938-10","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","7.4",",,I,11,","","","26.5",",,,I","","","",""
"RSM00034936","1938-11","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,04,","","","17.3",",,,I","","","",""
"RSM00034936","1938-12","45.433","40.567","106.0","KROPOTKIN, RS","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","10.7",",,I,17,","","","38.4",",,,I","","","",""
"RSM00034936","1939-01","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","8.6",",,I,09,","","","38.0",",,,I","","","",""
"RSM00034936","1939-02","45.433","40.567","106.0","KROPOTKIN, RS","12",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","21.4",",,I,01,","","","76.7",",,,I","","","",""
"RSM00034936","1939-03","45.433","40.567","106.0","KROPOTKIN, RS","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","5.6",",,I,29,","","","21.1",",,,I","","","",""
"RSM00034936","1939-04","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","20.6",",,I,21,","","","42.2",",,,I","","","",""
"RSM00034936","1939-05","45.433","40.567","106.0","KROPOTKIN, RS","13",",I","9",",I","1",",I","","","","","","","","","","","","","","","","","34.2",",,I,12,","","","109.2",",,,I","","","",""
"RSM00034936","1939-06","45.433","40.567","106.0","KROPOTKIN, RS","12",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","24.8",",,I,11,","","","92.1",",,,I","","","",""
"RSM00034936","1939-07","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","17.9",",,I,22,","","","30.4",",,,I","","","",""
"RSM00034936","1939-08","45.433","40.567","106.0","KROPOTKIN, RS","7",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","12.6",",,I,10,","","","29.9",",,,I","","","",""
"RSM00034936","1939-09","45.433","40.567","106.0","KROPOTKIN, RS","6",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","23.0",",,I,05,","","","54.1",",,,I","","","",""
"RSM00034936","1939-10","45.433","40.567","106.0","KROPOTKIN, RS","17",",I","13",",I","1",",I","","","","","","","","","","","","","","","","","26.4",",,I,10,","","","134.4",",,,I","","","",""
"RSM00034936","1939-11","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","9.5",",,I,24,","","","43.9",",,,I","","","",""
"RSM00034936","1939-12","45.433","40.567","106.0","KROPOTKIN, RS","16",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","18.5",",,I,31,","","","68.0",",,,I","","","",""
"RSM00034936","1940-01","45.433","40.567","106.0","KROPOTKIN, RS","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","22.6",",,I,01,","","","58.5",",,,I","","","",""
"RSM00034936","1940-02","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","5.7",",,I,21,","","","18.5",",,,I","","","",""
"RSM00034936","1940-03","45.433","40.567","106.0","KROPOTKIN, RS","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19.6",",,I,18,","","","39.6",",,,I","","","",""
"RSM00034936","1940-04","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","24.4",",,I,24,","","","39.0",",,,I","","","",""
"RSM00034936","1940-05","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","12.0",",,I,22,","","","48.1",",,,I","","","",""
"RSM00034936","1940-06","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","5",",I","1",",I","","","","","","","","","","","","","","","","","29.7",",,I,12,","","","52.1",",,,I","","","",""
"RSM00034936","1940-07","45.433","40.567","106.0","KROPOTKIN, RS","13",",I","6",",I","2",",I","","","","","","","","","","","","","","","","","35.6",",,I,02,","","","91.4",",,,I","","","",""
"RSM00034936","1940-08","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","12.5",",,I,28,","","","28.4",",,,I","","","",""
"RSM00034936","1940-09","45.433","40.567","106.0","KROPOTKIN, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19.2",",,I,18,","","","26.5",",,,I","","","",""
"RSM00034936","1940-10","45.433","40.567","106.0","KROPOTKIN, RS","15",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","11.1",",,I,20,","","","54.9",",,,I","","","",""
"RSM00034936","1940-11","45.433","40.567","106.0","KROPOTKIN, RS","4",",I","2",",I","1",",I","","","","","","","","","","","","","","","","","26.1",",,I,02,","","","49.0",",,,I","","","",""
"RSM00034936","1940-12","45.433","40.567","106.0","KROPOTKIN, RS","15",",I","9",",I","1",",I","","","","","","","","","","","","","","","","","42.8",",,I,25,","","","119.3",",,,I","","","",""
"RSM00034936","1941-01","45.433","40.567","106.0","KROPOTKIN, RS","16",",I","12",",I","0",",I","","","","","","","","","","","","","","","","","21.1",",,I,03,","","","97.8",",,,I","","","",""
"RSM00034936","1941-02","45.433","40.567","106.0","KROPOTKIN, RS","13",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","12.9",",,I,21,","","","56.4",",,,I","","","",""
"RSM00034936","1941-03","45.433","40.567","106.0","KROPOTKIN, RS","17",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","10.3",",,I,27,","","","59.2",",,,I","","","",""
"RSM00034936","1941-04","45.433","40.567","106.0","KROPOTKIN, RS","5",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","7.9",",,I,13,","","","19.9",",,,I","","","",""
"RSM00034936","1941-05","45.433","40.567","106.0","KROPOTKIN, RS","17",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","14.1",",,I,11,","","","73.7",",,,I","","","",""
"RSM00034936","1941-06","45.433","40.567","106.0","KROPOTKIN, RS","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","23.2",",,I,20,","","","52.5",",,,I","","","",""
